target_name	baseline_name	evidence_occurrences	evidence_statement_pairs
$O7	wO7	3	3
$o9	wo9	2	2
$oz	woz	2	2
$p1	wp1	3	3
$P4	wP4	4	4
$p8	wp8	4	4
$pq	wpq	2	2
$PY	wPY	2	2
$q_	wq_	1	1
$Q_	wQ_	2	2
$q1	wq1	3	3
$Q1	wQ1	3	3
$Q4	wQ4	2	2
$qO	wqO	2	2
$qY	wqY	2	2
$qz	wqz	2	2
$R_	wR_	3	3
$r4	wr4	2	2
$R8	wR8	3	3
$r9	wr9	2	2
$s1	ws1	3	3
$s4	ws4	2	2
$S7	wS7	1	1
$S8	wS8	3	3
$T4	wT4	3	3
$t8	wt8	3	3
$TK	wTK	2	2
$TY	wTY	2	2
$u_	wu_	2	2
$U5	wU5	2	2
$u8	wu8	3	3
$uK	wuK	2	1
$UK	wUK	2	2
$vK	wvK	1	1
$Vq	wVq	1	1
$vY	wvY	2	2
$VY	wVY	1	1
$W1	wW1	3	3
$W4	wW4	2	2
$WY	wWY	2	2
$x_	wx_	1	1
$X4	wX4	2	2
$X7	wX7	2	2
$x8	wx8	5	5
$XY	wXY	3	3
$Xz	wXz	2	2
$Y4	wY4	1	1
$y5	wy5	2	2
$Y7	wY7	4	4
$YA	wYA	2	2
$Yq	wYq	1	1
$z1	wz1	2	2
$z4	wz4	1	1
$z7	wz7	3	3
$zA	wzA	2	2
$Zq	wZq	2	2
$zY	wzY	1	1
$Zz	wZz	2	2
a_1	o_1	4	2
a_4	o_4	1	1
a_7	o_7	4	3
a_A	o_A	2	2
a_Y	o_Y	3	3
a_z	o_z	1	1
A_z	Y_z	2	2
a$4	o$4	2	2
A$4	Y$4	2	2
a$5	o$5	1	1
a$K	o$K	2	2
a$Y	o$Y	2	1
A0Y	Y0Y	2	2
a0z	o0z	2	2
a14	o14	2	2
a1Y	o1Y	2	2
a1z	o1z	2	2
A1z	Y1z	2	2
A2_	Y2_	2	2
a24	o24	3	2
A24	Y24	2	2
A2Y	Y2Y	2	2
A3	Y3	25	25
A34	Y34	3	2
a37	o37	2	1
A3K	Y3K	1	1
a3z	o3z	2	2
A3z	Y3z	2	2
a41	o41	4	4
A41	Y41	3	3
A44	Y44	1	1
a4A	o4A	2	2
a4Y	o4Y	2	2
A4Y	Y4Y	3	3
a4z	o4z	2	2
A4z	Y4z	2	1
a5	o5	31	27
A51	Y51	2	2
a54	o54	2	2
A54	Y54	2	2
A5A	Y5A	1	1
a5K	o5K	2	2
a5z	o5z	2	2
a6Y	o6Y	2	2
a7_	o7_	2	2
A75	Y75	1	1
a77	o77	2	2
A7A	Y7A	2	2
A7K	Y7K	2	2
a7Y	o7Y	2	2
A7Y	Y7Y	2	2
a7z	o7z	1	1
A7z	Y7z	2	2
a87	o87	3	2
a8q	o8q	2	2
a8z	o8z	2	2
A97	Y97	4	3
A9q	Y9q	1	1
a9z	o9z	2	2
A9z	Y9z	3	2
Aa4	Ya4	2	2
AA4	YA4	1	1
aA7	oA7	1	1
AA7	YA7	3	2
Aa8	Ya8	6	4
AaY	YaY	1	1
Aaz	Yaz	2	2
AB_	YB_	2	2
aB1	oB1	1	1
aB4	oB4	2	2
aB7	oB7	1	1
ab8	ob8	3	3
AB8	YB8	4	4
aBq	oBq	1	1
ABq	YBq	1	1
abY	obY	2	2
Ac_	Yc_	2	2
ac5	oc5	2	2
Ac5	Yc5	2	2
aC7	oC7	2	2
ac8	oc8	4	3
Ac8	Yc8	3	3
Acj	Ycj	1	1
aCq	oCq	2	2
Acq	Ycq	2	2
acY	ocY	2	2
aCY	oCY	2	2
AcY	YcY	1	1
ACY	YCY	1	1
ad_	od_	2	2
Ad1	Yd1	3	1
ad5	od5	2	1
ad8	od8	3	3
Ad8	Yd8	5	2
adY	odY	2	2
AdY	YdY	2	2
aDz	oDz	2	2
aE5	oE5	2	2
AE5	YE5	2	2
ae7	oe7	2	2
AE7	YE7	4	2
ae8	oe8	3	3
Ae8	Ye8	5	2
AeK	YeK	4	2
Aeq	Yeq	1	1
AEq	YEq	1	1
AEz	YEz	2	2
aF4	oF4	2	2
AF4	YF4	2	2
aF5	oF5	1	1
Af5	Yf5	2	2
AF8	YF8	4	4
afK	ofK	2	2
AFw	YFw	2	2
AFY	YFY	2	2
ag4	og4	2	2
Ag5	Yg5	3	2
aGK	oGK	3	2
AGK	YGK	3	2
agq	ogq	2	2
aGY	oGY	2	2
ah_	oh_	2	2
ah1	oh1	3	3
Ah1	Yh1	3	3
aH4	oH4	1	1
Ah4	Yh4	3	3
AH4	YH4	3	3
aH5	oH5	1	1
AH5	YH5	2	2
ah7	oh7	2	2
Ah7	Yh7	2	2
ah8	oh8	5	1
aHA	oHA	2	2
aHK	oHK	1	1
AHq	YHq	2	2
aHY	oHY	3	2
AHY	YHY	2	2
aHz	oHz	2	2
aI_	oI_	2	1
Ai5	Yi5	3	2
aI8	oI8	3	3
Ai8	Yi8	5	3
AI8	YI8	3	3
ai9	oi9	2	2
AiY	YiY	2	2
AIY	YIY	1	1
Aj1	Yj1	3	3
aj4	oj4	3	2
aJ4	oJ4	2	2
AJ4	YJ4	1	1
aj5	oj5	1	1
Aj5	Yj5	2	2
AJ5	YJ5	3	3
AjK	YjK	2	2
AJq	YJq	2	2
ajY	ojY	2	2
aJY	oJY	2	2
AjY	YjY	2	2
AJY	YJY	3	3
aJz	oJz	1	1
AJz	YJz	2	2
aK1	oK1	3	3
AK1	YK1	4	4
aK4	oK4	3	2
ak5	ok5	3	3
Ak5	Yk5	3	3
ak7	ok7	1	1
Ak7	Yk7	3	2
ak8	ok8	3	3
aKA	oKA	2	2
AKA	YKA	2	2
akY	okY	2	2
aKY	oKY	2	1
AkY	YkY	2	2
AKY	YKY	2	2
AKz	YKz	2	2
al_	ol_	2	2
Al_	Yl_	1	1
al1	ol1	3	3
aL1	oL1	3	2
Al1	Yl1	3	3
Al4	Yl4	2	2
al5	ol5	2	2
Al5	Yl5	2	1
AL5	YL5	3	2
Al8	Yl8	2	2
alK	olK	2	2
ALK	YLK	3	3
alY	olY	1	1
AlY	YlY	1	1
ALY	YLY	2	2
am_	om_	3	2
Am_	Ym_	1	1
am4	om4	2	2
aM4	oM4	3	2
Am5	Ym5	2	2
AM7	YM7	4	4
Am8	Ym8	4	4
AMA	YMA	2	2
Amq	Ymq	2	2
AMq	YMq	2	2
aMY	oMY	2	2
AMY	YMY	3	3
An_	Yn_	1	1
An1	Yn1	3	3
an5	on5	3	2
aN5	oN5	2	2
An5	Yn5	2	2
AN5	YN5	2	1
aN7	oN7	4	4
An8	Yn8	3	3
AN8	YN8	5	4
AnK	YnK	2	2
ANK	YNK	1	1
aNq	oNq	4	3
anY	onY	1	1
aNY	oNY	1	1
AnY	YnY	2	2
ANY	YNY	2	2
aNz	oNz	2	2
ao1	oo1	3	3
aO4	oO4	1	1
AO7	YO7	2	2
ao8	oo8	4	4
ao9	oo9	2	2
Ao9	Yo9	2	2
aOA	oOA	1	1
aoY	ooY	2	2
aoz	ooz	2	2
Aoz	Yoz	1	1
Ap1	Yp1	4	3
aP4	oP4	2	2
Ap4	Yp4	2	2
AP4	YP4	2	2
ap7	op7	2	1
aP7	oP7	3	3
aPY	oPY	3	2
APY	YPY	1	1
Aq_	Yq_	1	1
AQ_	YQ_	2	2
aq1	oq1	4	4
aQ1	oQ1	3	3
Aq1	Yq1	3	3
AQ1	YQ1	3	3
aQ4	oQ4	2	2
AQ4	YQ4	2	2
aQ8	oQ8	4	4
aqY	oqY	2	2
AqY	YqY	2	2
aqz	oqz	2	2
Aqz	Yqz	2	2
AR_	YR_	1	1
ar1	or1	1	1
Ar8	Yr8	6	3
AR8	YR8	3	3
ar9	or9	1	1
Ar9	Yr9	2	2
aS1	oS1	3	3
AS1	YS1	3	3
as7	os7	2	2
aS8	oS8	4	2
aSY	oSY	2	2
aSz	oSz	2	2
At1	Yt1	3	3
At4	Yt4	2	2
AT4	YT4	3	3
at7	ot7	2	2
at8	ot8	4	2
At8	Yt8	3	3
atK	otK	3	2
aTK	oTK	2	2
ATK	YTK	3	3
aTq	oTq	2	2
ATq	YTq	1	1
aTY	oTY	2	2
ATY	YTY	2	2
Au_	Yu_	2	1
au1	ou1	5	2
aU1	oU1	3	3
Au1	Yu1	2	2
au4	ou4	2	2
au5	ou5	2	2
AU5	YU5	2	2
Au8	Yu8	3	3
aUK	oUK	2	2
AuK	YuK	2	1
av1	ov1	4	4
av4	ov4	4	3
aV5	oV5	3	3
avK	ovK	3	2
AvK	YvK	2	2
AVK	YVK	3	2
avY	ovY	1	1
aVY	oVY	2	2
AvY	YvY	2	2
AVY	YVY	2	2
aw_	ow_	1	1
aw1	ow1	3	3
AW4	YW4	1	1
aWY	oWY	2	2
AWY	YWY	2	2
ax_	ox_	3	3
aX1	oX1	3	3
AX4	YX4	2	2
aX7	oX7	4	4
AX7	YX7	2	2
Ax8	Yx8	3	3
aXA	oXA	2	2
axK	oxK	2	2
aXY	oXY	2	2
AXY	YXY	1	1
AXz	YXz	3	3
aY1	oY1	3	2
AY4	YY4	2	2
ay5	oy5	3	2
Ay5	Yy5	2	2
aY7	oY7	4	2
AY7	YY7	4	3
Ay8	Yy8	4	4
AYA	YYA	2	2
ayY	oyY	2	2
az1	oz1	4	4
Az1	Yz1	4	1
az4	oz4	2	2
aZ5	oZ5	3	2
az7	oz7	4	4
Az7	Yz7	4	4
azA	ozA	2	2
AzA	YzA	2	2
AZq	YZq	2	2
azY	ozY	1	1
AzY	YzY	2	2
Azz	Yzz	1	1
AZz	YZz	2	2
B_4	m_4	2	2
b_A	C_A	2	2
B_A	m_A	2	2
b_Y	C_Y	2	2
B_Y	m_Y	2	2
B$4	m$4	4	3
b$5	C$5	2	2
B$5	m$5	1	1
b0Y	C0Y	3	3
B0Y	m0Y	3	3
b0z	C0z	2	2
B0z	m0z	1	1
b1Y	C1Y	2	2
B1Y	m1Y	2	2
b1z	C1z	2	2
B1z	m1z	2	2
b21	C21	1	1
b24	C24	3	3
B24	m24	3	3
b27	C27	4	3
b2A	C2A	2	2
B2O	m2O	1	1
b34	C34	2	2
B34	m34	2	2
b37	C37	3	2
B37	m37	4	1
b3z	C3z	2	2
B3z	m3z	2	2
b41	C41	4	4
B41	m41	4	4
b44	C44	3	1
B4A	m4A	2	2
b4K	C4K	2	2
b4Y	C4Y	2	2
B4Y	m4Y	2	2
b4z	C4z	2	2
B4z	m4z	2	2
b51	C51	3	3
B51	m51	3	3
b55	C55	1	1
B55	m55	2	2
b57	C57	3	3
B57	m57	3	3
b5A	C5A	1	1
B5O	m5O	2	2
b5z	C5z	2	2
B5z	m5z	2	2
B64	m64	2	2
B6Y	m6Y	2	2
b7_	C7_	3	3
B7_	m7_	2	2
b75	C75	2	2
B75	m75	2	2
b7A	C7A	2	2
B7A	m7A	2	2
b7Y	C7Y	2	2
B7Y	m7Y	2	2
b7z	C7z	3	3
B7z	m7z	2	2
b84	C84	2	2
b87	C87	4	2
B87	m87	4	3
b9q	C9q	1	1
b9z	C9z	2	2
B9z	m9z	1	1
bA4	CA4	3	1
Ba4	ma4	2	2
BA4	mA4	3	1
bA7	CA7	2	2
BA7	mA7	4	3
ba8	Ca8	2	2
baY	CaY	1	1
bB_	CB_	2	2
bB3	CB3	2	2
bB4	CB4	2	2
bb7	Cb7	1	1
bb8	Cb8	3	3
Bb8	mb8	3	3
BB8	mB8	4	4
bc_	Cc_	2	2
bC1	CC1	3	3
BC1	mC1	3	1
bc5	Cc5	2	1
Bc5	mc5	2	2
bc8	Cc8	4	2
Bc8	mc8	4	1
bcY	CcY	1	1
bCY	CCY	2	2
BcY	mcY	1	1
BCY	mCY	2	2
bd_	Cd_	2	2
Bd_	md_	2	2
bd1	Cd1	2	2
bd4	Cd4	2	2
bD4	CD4	2	2
Bd4	md4	2	2
bd8	Cd8	3	3
Bd8	md8	4	4
BDq	mDq	2	2
bdY	CdY	2	2
BdY	mdY	2	2
bDz	CDz	2	2
BDz	mDz	2	2
bE1	CE1	3	3
BE1	mE1	3	3
bE5	CE5	1	1
BE5	mE5	1	1
bE9	CE9	1	1
BE9	mE9	1	1
beK	CeK	2	2
bf1	Cf1	3	2
bF1	CF1	3	3
Bf1	mf1	3	2
BF1	mF1	4	3
bF4	CF4	2	2
bf5	Cf5	1	1
BF5	mF5	2	2
bF9	CF9	2	2
bfK	CfK	2	2
BfK	mfK	3	2
BFK	mFK	2	2
bg4	Cg4	2	2
BG4	mG4	3	1
bg5	Cg5	3	3
Bg5	mg5	1	1
bg8	Cg8	1	1
bGK	CGK	2	2
BGK	mGK	2	2
bGY	CGY	3	3
BGY	mGY	2	2
bH4	CH4	1	1
BH4	mH4	2	2
bH5	CH5	2	2
BH5	mH5	2	2
bh8	Ch8	4	4
Bh8	mh8	3	3
bhK	ChK	2	2
bHK	CHK	2	2
BHK	mHK	2	2
bhq	Chq	1	1
Bhq	mhq	2	2
bHY	CHY	3	3
BHY	mHY	2	1
bHz	CHz	2	1
BHz	mHz	2	2
bi5	Ci5	2	2
Bi5	mi5	1	1
bI8	CI8	4	3
BI8	mI8	1	1
bj4	Cj4	1	1
bj5	Cj5	1	1
Bj5	mj5	2	2
bjY	CjY	2	1
bJY	CJY	2	2
BjY	mjY	2	2
BJY	mJY	2	2
bJz	CJz	2	2
BJz	mJz	2	2
bK1	CK1	1	1
BK1	mK1	1	1
bk5	Ck5	2	2
Bk5	mk5	2	2
bk7	Ck7	1	1
Bk7	mk7	1	1
bk8	Ck8	5	3
Bk8	mk8	6	6
bKA	CKA	2	2
BKA	mKA	2	2
bkY	CkY	2	2
bKY	CKY	2	2
BkY	mkY	2	2
BKY	mKY	2	2
bKz	CKz	3	2
BKz	mKz	3	2
bl_	Cl_	2	2
Bl_	ml_	2	2
bl1	Cl1	3	3
bl5	Cl5	2	2
Bl5	ml5	2	2
bl8	Cl8	6	3
Bl8	ml8	2	2
BL8	mL8	4	4
bLK	CLK	2	2
blY	ClY	2	2
BlY	mlY	1	1
bm_	Cm_	3	3
Bm_	mm_	3	2
Bm1	mm1	3	3
bm4	Cm4	2	2
bM4	CM4	3	3
BM4	mM4	3	2
bm5	Cm5	2	2
Bm5	mm5	3	2
bMA	CMA	2	2
BMA	mMA	2	2
bMY	CMY	3	3
BMY	mMY	2	2
bn_	Cn_	2	2
Bn_	mn_	1	1
BN_	mN_	2	2
bn5	Cn5	2	2
bN5	CN5	2	1
Bn5	mn5	3	2
BN5	mN5	1	1
bN7	CN7	4	4
BN7	mN7	3	3
bn8	Cn8	4	3
bN8	CN8	4	4
BNH	mNH	1	1
bNw	CNw	1	1
bnY	CnY	1	1
bNY	CNY	2	2
BNY	mNY	2	2
bNz	CNz	1	1
BNz	mNz	2	1
bo1	Co1	3	3
bO1	CO1	2	2
Bo1	mo1	3	3
BO1	mO1	3	1
BO4	mO4	2	2
bO7	CO7	3	1
BO7	mO7	2	2
Bo8	mo8	4	4
bo9	Co9	2	2
Bo9	mo9	2	2
bOA	COA	2	2
BOA	mOA	2	2
boz	Coz	2	2
Boz	moz	1	1
bP4	CP4	4	3
Bp4	mp4	2	2
BP4	mP4	2	2
bp5	Cp5	2	2
bp7	Cp7	2	2
Bp7	mp7	2	2
bp8	Cp8	4	3
Bp8	mp8	5	5
BPw	mPw	1	1
bPY	CPY	2	2
BPY	mPY	2	2
bQ_	CQ_	1	1
BQ_	mQ_	2	2
bq1	Cq1	3	3
bQ1	CQ1	5	3
Bq1	mq1	4	4
BQ1	mQ1	4	1
bQ4	CQ4	2	2
bq7	Cq7	3	2
Bq7	mq7	4	2
Bqq	mqq	2	2
bqz	Cqz	2	2
Bqz	mqz	2	2
br1	Cr1	3	3
Br1	mr1	3	1
bR7	CR7	2	2
bR8	CR8	4	4
br9	Cr9	2	2
Br9	mr9	2	2
bRA	CRA	2	2
BRA	mRA	2	2
brz	Crz	1	1
Brz	mrz	1	1
bS_	CS_	3	3
BS_	mS_	2	2
bS8	CS8	6	2
BS8	mS8	5	4
bSK	CSK	3	2
BSK	mSK	2	1
bsO	CsO	2	2
bt1	Ct1	3	3
bt4	Ct4	2	2
bT4	CT4	3	3
Bt4	mt4	2	2
bt8	Ct8	3	3
Bt8	mt8	5	2
bTK	CTK	1	1
BtK	mtK	1	1
BTK	mTK	2	2
bTq	CTq	2	2
bTY	CTY	2	2
BTY	mTY	2	2
bu_	Cu_	2	2
Bu4	mu4	2	2
bu8	Cu8	5	2
bU8	CU8	5	3
Bu8	mu8	5	2
BU8	mU8	5	4
buK	CuK	3	3
bUK	CUK	1	1
BuK	muK	1	1
BUK	mUK	3	2
bV5	CV5	2	2
BV5	mV5	3	2
bV7	CV7	2	2
bV8	CV8	2	2
BV8	mV8	3	3
bvK	CvK	3	2
BvK	mvK	3	3
bVq	CVq	2	2
bvY	CvY	1	1
bVY	CVY	1	1
BvY	mvY	2	2
BVY	mVY	3	3
Bw_	mw_	2	2
bW4	CW4	3	3
BW4	mW4	1	1
bWO	CWO	2	2
BWO	mWO	2	2
bWq	CWq	2	2
bWY	CWY	3	3
BWY	mWY	2	1
bx_	Cx_	2	2
Bx_	mx_	2	2
bx4	Cx4	3	3
bX4	CX4	2	2
Bx4	mx4	3	3
bx7	Cx7	2	2
Bx7	mx7	2	2
bXA	CXA	2	2
BXA	mXA	2	2
bXY	CXY	2	2
BXY	mXY	2	2
by_	Cy_	2	2
by5	Cy5	3	2
By5	my5	3	2
bY7	CY7	4	3
BY7	mY7	1	1
by8	Cy8	3	3
byY	CyY	2	2
ByY	myY	2	1
bz1	Cz1	3	3
bz7	Cz7	3	3
Bz7	mz7	2	2
bzA	CzA	2	2
BzA	mzA	2	2
bZq	CZq	3	3
BZq	mZq	2	2
bzY	CzY	3	3
BzY	mzY	2	2
c_4	d_4	2	2
c_A	d_A	1	1
C_A	S_A	2	2
c_Y	d_Y	2	2
C_Y	S_Y	2	2
c_z	d_z	2	2
c$4	d$4	2	2
c$5	d$5	1	1
C$5	S$5	3	3
c$K	d$K	1	1
c0Y	d0Y	2	2
C0Y	S0Y	3	3
c0z	d0z	2	2
C0z	S0z	2	2
c1Y	d1Y	2	2
C1Y	S1Y	2	2
c1z	d1z	2	2
C1z	S1z	2	2
c24	d24	3	3
C24	S24	3	3
C27	S27	5	4
C2A	S2A	3	3
C33	S33	2	2
c34	d34	3	3
C34	S34	2	2
c37	d37	3	3
C37	S37	3	2
c3z	d3z	2	2
C3z	S3z	2	2
c41	d41	4	4
C41	S41	4	4
C44	S44	3	1
c4A	d4A	2	2
C4q	S4q	1	1
c4Y	d4Y	2	2
C4Y	S4Y	2	2
c4z	d4z	2	2
C4z	S4z	2	2
C51	S51	3	3
c54	d54	3	1
C55	S55	2	2
c57	d57	3	3
C57	S57	4	3
C5A	S5A	3	3
C5O	S5O	2	2
c5z	d5z	1	1
C5z	S5z	2	2
c6K	d6K	2	2
C6q	S6q	2	2
c6Y	d6Y	1	1
c7_	d7_	2	2
C7_	S7_	2	2
c75	d75	2	2
C75	S75	1	1
c77	d77	1	1
C7A	S7A	2	2
c7Y	d7Y	2	2
C7Y	S7Y	2	2
c7z	d7z	2	2
C7z	S7z	2	2
c87	d87	3	3
C87	S87	3	2
c8z	d8z	2	2
c9z	d9z	2	2
C9z	S9z	2	2
CA4	SA4	3	3
cA7	dA7	4	2
CA7	SA7	4	3
Ca8	Sa8	2	2
CaY	SaY	2	2
CB_	SB_	2	2
cb1	db1	4	3
cB1	dB1	2	1
CB3	SB3	1	1
cB4	dB4	2	2
cB7	dB7	3	3
Cb7	Sb7	2	2
cb8	db8	1	1
Cb8	Sb8	3	3
cBq	dBq	2	2
CBq	SBq	2	2
cbY	dbY	2	2
cc_	dc_	2	2
Cc_	Sc_	1	1
cC1	dC1	3	2
Cc1	Sc1	3	3
cc5	dc5	2	2
Cc5	Sc5	2	1
cc7	dc7	2	2
CC7	SC7	2	2
cc8	dc8	3	3
Cc8	Sc8	3	3
ccY	dcY	2	2
cCY	dCY	1	1
CcY	ScY	1	1
CCY	SCY	2	2
cd_	dd_	1	1
Cd_	Sd_	2	2
cd4	dd4	2	2
Cd4	Sd4	3	3
cd8	dd8	3	3
Cd8	Sd8	5	2
CDK	SDK	2	2
Cdq	Sdq	2	2
CDq	SDq	2	2
cdY	ddY	2	2
CdY	SdY	2	2
cDz	dDz	2	2
CDz	SDz	2	2
ce1	de1	3	3
CE1	SE1	3	3
cE4	dE4	1	1
Ce4	Se4	2	2
cE5	dE5	1	1
CE5	SE5	1	1
ce7	de7	1	1
CE9	SE9	1	1
CeK	SeK	3	3
cf1	df1	3	3
Cf1	Sf1	3	2
CF1	SF1	1	1
cF4	dF4	2	2
cF5	dF5	2	2
Cf5	Sf5	2	1
CF8	SF8	4	2
CF9	SF9	2	2
cfK	dfK	2	2
CfK	SfK	2	2
cfq	dfq	2	2
cg4	dg4	2	2
Cg5	Sg5	3	3
Cg8	Sg8	4	2
cgK	dgK	2	2
cGK	dGK	2	2
CgK	SgK	2	2
CGK	SGK	2	2
cGY	dGY	2	2
CGY	SGY	2	2
ch_	dh_	2	2
cH4	dH4	2	2
CH4	SH4	1	1
cH5	dH5	1	1
CH5	SH5	1	1
ch7	dh7	2	2
