target_name	baseline_name	evidence_occurrences	evidence_statement_pairs
_N1	nN1	4	4
_N4	tN4	2	2
_N6	VN6	7	3
_N8	gN8	3	3
_n9	oi9	2	1
_NK	VyK	2	2
_nY	daY	2	2
_nz	Mtz	2	2
_Nz	MSz	1	1
_o	Do	5	3
_o1	Xa1	4	4
_O4	sO4	1	1
_O7	Kw7	3	3
_O8	dO8	1	1
_oK	eaK	1	1
_OK	E2K	1	1
_oY	neY	1	1
_OY	sHY	1	1
_p	MF	9	7
_p1	lF1	4	4
_p4	jS4	2	2
_P4	oP4	1	1
_p5	tp5	2	2
_P5	tW5	1	1
_p6	FF6	4	4
_P6	LP6	4	3
_P7	eP7	1	1
_pY	IzA	2	2
_Pz	b$z	1	1
_Q_	Kc_	2	2
_q1	iq1	4	4
_Q1	nQ1	5	4
_Q4	Hx4	3	3
_Q5	td5	1	1
_q6	Eq6	7	4
_Q6	pQ6	4	4
_qA	n3A	2	2
_Qq	tQq	2	2
_qY	J_Y	2	2
_QY	pnY	1	1
_qz	e4z	2	2
_r	Dr	7	7
_R	Wh	7	7
_r1	wr1	3	3
_R4	Zp4	1	1
_R6	xh6	2	2
_r7	er7	2	2
_r8	dr8	3	2
_R8	Uh8	1	1
_rY	ltY	2	2
_RY	_xY	1	1
_s	Ws	7	7
_s1	Xt1	3	3
_S4	Mg4	1	1
_s8	as8	3	2
_S8	US8	3	3
_SK	DbK	1	1
_t	Gt	9	9
_T	ZT	6	6
_t$	N6j	1	1
_T1	nT1	4	4
_t4	N6K	2	2
_T4	sT4	1	1
_T5	tv5	1	1
_t6	Ft6	7	2
_t8	at8	1	1
_T8	gT8	3	3
_tA	F1O	2	2
_tY	n1A	2	2
_TY	tEY	2	2
_tz	MqY	2	2
_Tz	bWz	1	1
_u	Mu	8	6
_U	ZU	6	6
_u4	JL4	4	2
_U5	tQ5	2	2
_u6	xu6	3	3
_u7	zm7	2	2
_u8	zm8	2	2
_U8	zQ8	1	1
_uK	zBK	1	1
_UK	zdK	1	1
_uY	_gY	3	3
_v	Zv	16	3
_V	Zk	7	7
_v_	rV_	1	1
_V5	tN5	3	2
_V6	vk6	5	2
_v7	zV7	3	3
_V7	zN7	3	3
_V8	gk8	5	3
_vY	syY	2	2
_VY	FRY	1	1
_Vz	$hz	2	2
_W	YW	19	18
_w4	aw4	2	2
_W5	t05	2	2
_w7	f8	1	1
_w8	Qw8	4	1
_W8	gW8	2	2
_wA	nHA	2	2
_wY	sJY	2	2
_WY	KTY	1	1
_Wz	bjz	2	2
_x	$x	12	5
_X	AX	20	3
_x1	cx1	1	1
_x4	Hy4	2	2
_x6	xx6	6	4
_x7	zu7	2	2
_X8	gX8	5	5
_xK	zmK	2	2
_XK	oPK	2	2
_xY	_pY	2	2
_XY	KZY	1	1
_y	Py	15	5
_y_	oL_	2	2
_Y_	rA_	2	2
_y1	ny1	3	3
_Y1	iY1	3	2
_y4	Hm4	1	1
_Y6	kY6	7	3
_YA	s2A	2	2
_yY	zCY	2	2
_YY	FjY	1	1
_z	$z	37	34
_z1	iz1	4	4
_z4	oz4	2	2
_Z4	oZ4	2	2
_z6	Lz6	7	1
_Z6	VZ6	7	3
_z7	OY7	2	2
_Z7	_G7	2	2
_z8	lz8	1	1
_ZK	ZfK	2	2
_ZY	KkY	1	1
_Zz	bXz	2	2
$_1	e_1	2	2
$_4	e_4	1	1
$_6	u_6	6	1
$_7	Jz7	2	2
$_8	a_8	6	2
$$4	Kj4	2	2
$$5	qH5	3	2
$$6	R$6	6	2
$$7	Oj7	1	1
$$8	i$8	5	3
$$K	SHK	4	3
$$q	Ajq	2	2
$$Y	YPY	3	3
$0	Z0	12	11
$04	KD4	2	2
$05	YZ5	2	2
$0K	KGK	1	1
$0Y	wvY	2	2
$0z	FHz	2	2
$11	q71	4	3
$14	Y74	1	1
$16	I16	5	5
$18	s18	3	2
$1A	tKA	2	2
$1K	SqK	2	2
$1Y	Z3Y	2	2
$1z	wqz	2	2
$24	_$4	2	2
$25	qj5	3	3
$26	h26	7	7
$27	O$7	2	2
$28	i28	5	5
$2A	tJA	2	2
$2Y	AMY	2	2
$3	O3	46	2
$31	e31	2	2
$38	s38	4	3
$3A	AAA	3	2
$3z	Y_z	1	1
$46	S46	9	2
$48	t48	4	3
$4A	t9A	2	2
$4Y	ZzY	2	2
$4z	A5z	2	2
$5	O5	24	12
$51	e51	4	3
$56	C56	5	5
$5A	AYA	3	2
$5Y	lAY	2	2
$5z	Y9z	2	2
$61	q81	3	3
$64	Y84	2	2
$66	y66	7	1
$68	c68	6	2
$6A	tqA	2	2
$6K	S1K	2	2
$6q	A8q	2	2
$6z	w1z	2	2
$71	e71	4	4
$77	Zq7	3	3
$7A	t5A	1	1
$7Y	Z9Y	2	2
$8	J8	193	66
$81	q11	2	2
$86	b86	4	4
$87	f17	3	2
$88	u88	5	2
$8A	t4A	1	1
$8z	w7z	2	2
$9	X9	37	11
$94	t94	3	2
$96	B96	5	5
$98	a98	5	1
$9A	AOA	2	2
$9K	SzK	1	1
$a	Va	8	4
$A	GA	23	19
$A1	eA1	1	1
$a4	St4	2	2
$A5	Yw5	2	2
$a6	ca6	5	5
$A6	hA6	1	1
$a7	As7	2	2
$A7	wO7	2	2
$a8	_s8	3	3
$AA	zjA	2	2
$AK	CwK	1	1
$Az	Ywz	2	2
$b_	Kx_	3	3
$b1	ab1	4	3
$B1	aB1	2	2
$b4	PQ4	1	1
$B4	Wh4	3	3
$b5	Yx5	3	2
$B5	Yp5	2	2
$B6	cB6	6	2
$b7	jI7	3	1
$b8	Cb8	2	2
$BK	jpK	2	2
$bq	YIq	2	2
$BY	AQY	1	1
$C	WC	12	1
$c_	wn_	2	2
$C_	KI_	2	2
$C1	aC1	4	4
$c4	Sn4	2	2
$C4	DU4	1	1
$C6	gC6	4	1
$C7	jb7	2	2
$c9	Kn9	2	2
$Cq	Ybq	2	2
$cY	orY	2	2
$D	PD	7	7
$d_	wl_	2	2
$d4	Ll4	2	2
$D4	KZ4	3	2
$d5	Yl5	1	1
$D5	YG5	1	1
$D6	RD6	5	5
$D7	$Z7	1	1
$d8	Yc8	5	5
$d9	Kl9	2	2
$dK	$lK	2	2
$dY	oiY	2	2
$Dz	FJz	2	2
$e	ye	8	8
$E_	KL_	2	2
$E4	Du4	1	1
$e6	ce6	2	2
$E6	CE6	6	3
$e8	q61	2	1
$E8	lE8	4	2
$EK	LLK	2	2
$Eq	Yyq	2	2
$eY	t7A	2	2
$f	UT	7	6
$f4	qf4	3	3
$f5	YT5	1	1
$F5	YU5	2	2
$f6	RG6	5	3
$F6	cp6	4	3
$F7	Ag7	2	2
$fK	kTK	1	1
$fY	ONY	2	2
$G	Tf	17	17
$g1	sg1	4	2
$g4	Wb4	2	2
$G4	zT4	2	2
$g5	YQ5	2	1
$G5	Yv5	3	3
$g6	cg6	6	3
$G6	Lf6	6	6
$G7	jT7	3	2
$gY	ncY	2	2
$GY	AEY	1	1
$h1	tR1	4	3
$H5	YX5	2	2
$H7	OJ7	2	2
$H8	nH8	5	2
$HK	hXK	3	3
$hY	$IY	2	2
$HY	Y0Y	1	1
$i	ki	4	4
$i1	Pi1	3	2
$I4	DE4	1	1
$i6	li6	4	4
$I6	pI6	4	4
$I7	jx7	3	3
$iK	$oK	2	2
$IK	HuK	1	1
$j	HJ	11	10
$J	DJ	18	9
$j4	KH4	3	3
$J5	YM5	1	1
$j6	Rj6	7	7
$J6	SJ6	2	2
$j8	ij8	2	2
$J8	fA1	3	3
$jK	hJK	3	2
$JK	hMK	1	1
$jY	YWY	2	1
$k	HR	3	3
$K	AK	40	33
$k1	tV1	1	1
$K1	eK1	2	2
$K4	tK4	1	1
$k5	YN5	1	1
$k6	LV6	5	2
$K8	oK8	3	3
$KA	t_A	2	2
$kq	Ykq	3	2
$KY	DYY	2	2
$kz	BDz	2	2
$Kz	A3z	3	3
$L	kL	6	6
$L4	vB4	1	1
$l6	nl6	4	3
$L6	IL6	5	2
$l9	Ki9	2	2
$lK	$iK	1	1
$lY	ooY	1	1
$LY	jbY	1	1
$m	Tm	12	2
$M	wM	22	4
$m4	ZR4	3	2
$m5	YF5	2	1
$m6	Um6	5	3
$m7	jB7	2	2
$M7	AP7	4	3
$mY	AUY	1	1
$MY	wGY	2	2
$n	En	3	3
$N_	qy_	2	2
$N1	tN1	2	2
$N4	YE4	3	2
$n6	ln6	4	3
$N8	nN8	2	2
$Nq	YEq	2	2
$nY	oaY	3	3
$NY	$hY	2	2
$nz	ftz	2	2
$Nz	fSz	2	2
$o	Vo	7	5
$O4	zw4	4	4
$o6	lo6	5	5
$o8	_a8	2	2
$O8	rO8	3	3
$OA	KHA	2	2
$oK	AsK	2	2
$OK	C2K	1	1
$oY	teY	1	1
$OY	zJY	2	2
$p1	sF1	3	3
$p5	Yg5	1	1
$P5	Y05	1	1
$p6	cF6	6	4
$PY	wfY	2	2
$Pz	F$z	2	2
$Q	kQ	5	5
$Q_	wc_	2	2
$q1	eq1	4	4
$Q1	sQ1	1	1
$Q5	Yc5	2	2
$q6	Cq6	6	6
$Q6	lQ6	5	4
$q7	V47	4	2
$q8	tq8	3	3
$qA	t3A	1	1
$qK	SKK	2	2
$Qq	Ydq	2	2
$qY	Z_Y	2	2
$QY	lnY	2	2
$qz	AKz	1	1
$R	Vh	11	6
$R_	KC_	2	2
$R4	kp4	1	1
$r6	lr6	3	3
$R6	gh6	6	6
$R8	ih8	3	3
$rY	stY	1	1
$s	vs	10	7
$S	GS	11	2
$S_	Kb_	2	2
$S4	fg4	1	1
$s6	ls6	5	5
$s7	At7	2	2
$S7	jC7	2	2
$s8	_t8	4	4
$S8	rS8	2	2
$SK	VbK	2	2
$T4	cS8	2	2
$T5	YV5	1	1
$t6	ct6	3	3
$t7	Ae7	2	2
$t8	_e8	5	4
$TK	SVK	3	3
$TY	YyY	2	2
$tz	fqY	2	2
$Tz	FWz	1	1
$U1	sU1	4	3
$u4	ZL4	1	1
$U4	WI4	1	1
$U5	Yd5	2	1
$u6	gu6	6	5
$U6	cU6	4	2
$u8	jm8	4	3
$uK	jBK	2	2
$uY	$gY	3	3
$v	Nv	18	10
$v_	qk_	1	1
$v1	tv1	2	1
$v4	KV4	2	2
$v5	Yk5	1	1
$V5	YE5	3	2
$v7	jV7	3	3
$V7	jN7	3	3
$V8	nk8	4	4
$VK	REK	3	3
$vO	gEO	1	1
$vY	zLY	2	2
$Vz	Phz	2	2
$W	JW	9	2
$w4	_24	1	1
$W6	CW6	7	6
$wY	zXY	2	2
$WY	wTY	2	2
$Wz	Fjz	2	2
$x	Px	8	5
$X	MX	6	5
$x1	ax1	2	2
$x4	Dy4	3	3
$X5	YP5	2	1
$x6	gx6	2	2
$X6	CX6	5	4
$x7	ju7	2	2
$x8	Sx8	4	4
$XK	KWK	2	2
$y	Vy	15	2
$Y	GY	34	7
$y_	KR_	2	2
$Y1	eY1	3	2
$y4	Gm4	1	1
$Y6	hY6	4	4
$Y7	MA7	3	3
$y8	ny8	4	4
$Y8	sY8	3	1
$YA	z$A	2	2
$yK	LRK	2	2
$yY	jCY	2	2
$YY	cjY	2	2
$z	Wz	12	3
$Z	DZ	13	12
$z4	KY4	2	2
$z6	k06	7	5
$Z6	RZ6	5	5
$z7	XY7	4	3
$Z7	$G7	2	2
$z8	sz8	4	1
$Z8	nZ8	2	2
$zA	z2A	2	2
$Zz	FXz	2	2
a_	qz	22	14
A_	O_	44	8
a_4	dz4	2	2
A_4	a_4	2	2
a_6	vz6	7	1
A_6	b_6	6	3
a_7	qY7	2	2
A_7	$z7	5	4
a_8	pz8	4	4
A_8	i_8	4	1
a_A	lwA	2	2
A_A	_wA	2	2
a$	Kj	18	7
a$4	dj4	3	3
A$4	t$4	1	1
a$5	QH5	1	1
A$5	sj5	1	1
a$6	Dj6	4	4
A$6	E$6	4	4
A$8	c$8	5	2
A$A	oXA	2	2
a$K	ZJK	1	1
A$K	LHK	1	1
A$q	_jq	1	1
a$Y	nPY	2	2
A0	P0	9	2
a04	dD4	3	2
a05	nZ5	2	2
A05	KZ5	2	2
a06	DD6	4	4
a07	aD7	3	2
A0z	uHz	2	2
a1	l1	73	4
A1	t8	210	4
a11	U71	1	1
A11	s11	3	2
A14	K74	3	2
A16	S16	4	4
A17	D77	3	3
A18	r18	1	1
A1A	oKA	3	3
a1Y	A9Y	2	2
A1Y	P3Y	2	2
a1z	oqz	3	2
A1z	Yqz	1	1
A2	$2	27	1
a24	$F1	1	1
A24	e24	2	2
A27	z$7	3	3
a28	u$8	3	3
A28	c28	3	3
a2A	pXA	1	1
A2A	oJA	2	2
A2K	hjK	2	2
a2Y	nMY	3	3
A2Y	_MY	2	1
a3	e3	30	7
A31	a31	2	2
a36	y96	5	5
a37	e97	3	3
a38	F98	6	4
a3A	iAA	1	1
A3A	_AA	3	2
a3K	GzK	3	2
A3q	_9q	1	1
A3z	K_z	2	2
A4	J4	42	42
a41	UK1	1	1
A41	a41	4	4
a44	gK4	3	2
a46	vK6	8	3
A46	L46	6	4
a47	H57	1	1
A47	fK7	3	3
a48	BK8	4	4
A48	o48	4	4
A4A	o9A	2	2
a4Y	YYY	1	1
A4Y	PzY	2	2
a4z	i5z	2	2
A4z	_5z	2	2
A5	l5	28	25
a51	U31	4	3
A51	a51	4	3
a56	y36	8	8
a57	e37	2	2
A58	J38	4	4
a5A	iYA	3	2
A5A	_YA	2	2
A5Y	QAY	2	2
a5z	n9z	1	1
A5z	K9z	2	2
a6_	d1_	2	2
a61	Q81	2	2
A61	s61	2	2
a67	w17	3	3
a68	k88	6	3
A6A	oqA	2	2
A6K	L1K	2	2
a6Y	O5Y	2	2
a6z	o1z	1	1
a7	Kq	63	54
A7	_7	72	67
a71	Uq1	4	4
A71	a71	3	3
a74	lq4	2	2
a75	i45	3	2
a76	fq6	6	4
a77	A47	4	3
a7A	g3A	1	1
A7A	o5A	1	1
a7Y	A_Y	1	1
A7Y	P9Y	1	1
a7z	i4z	2	2
A7z	Y4z	3	2
a81	Q11	2	2
A81	s81	2	2
A86	h86	6	6
a87	w77	3	3
A87	D17	2	2
a88	V18	4	4
a8Y	O3Y	1	1
a8z	o7z	2	2
A8z	Y7z	2	2
a9	I9	10	2
A9	j9	25	1
a94	U_4	1	1
A94	o94	3	2
a96	k_6	1	1
A96	x96	3	3
a97	e_7	3	2
A97	$_7	2	2
a9A	iOA	2	2
A9K	LzK	2	2
A9q	__q	1	1
aA	zO	19	10
Aa	fa	8	5
AA	WA	17	2
aa1	Ot1	3	3
AA1	aA1	1	1
AA4	qO4	2	2
AA6	yA6	5	5
AA7	YO7	1	1
aa8	cs8	2	2
aA8	BO8	5	2
Aa8	ea8	2	2
aAA	cjA	1	1
AAA	qjA	2	2
aaK	ntK	2	2
AAK	RwK	4	3
aAY	lHY	2	1
AAz	Kwz	2	2
ab	zI	13	8
Ab_	tI_	3	3
ab1	FI1	4	2
aB1	pF1	4	3
Ab1	ib1	3	3
AB1	iB1	1	1
ab4	APK	3	3
aB4	zS4	3	3
AB4	Xh4	1	1
aB5	np5	2	2
Ab5	Kx5	2	2
AB5	Kp5	2	2
ab6	LI6	3	3
aB6	bF6	3	2
AB6	UB6	6	3
aB7	tF7	3	2
AB7	wF7	3	2
aB8	sF8	5	3
abK	txK	1	1
Abq	KIq	2	2
aBY	LzA	2	2
ABY	_QY	1	1
AC	XC	6	6
aC_	dI_	2	2
Ac_	Yn_	2	2
AC_	tb_	2	2
aC1	Fb1	5	3
AC1	iC1	4	3
ac4	Gi4	2	2
aC4	OQ4	1	1
Ac4	Ln4	1	1
aC5	nI5	2	2
AC6	BC6	5	1
AC8	iC8	2	2
ac9	dn9	2	2
Ac9	tl9	2	2
aCK	tIK	2	2
ACK	fIK	2	2
aCq	nbq	3	2
ACq	Kbq	2	2
acY	BoY	2	1
AcY	nrY	2	2
ad	Hc	6	5
aD	zZ	7	7
Ad	Td	10	2
AD	JD	10	8
ad_	ol_	2	2
Ad_	Yl_	2	2
ad4	Gn4	2	2
aD4	dZ4	2	1
Ad4	Nl4	3	2
AD4	tD4	1	1
Ad5	Kl5	1	1
AD5	KG5	2	2
aD6	DZ6	4	3
AD6	ED6	5	5
aD7	aZ7	3	2
AD7	AZ7	2	1
ad9	dl9	2	2
Ad9	tc9	2	2
aDK	JfK	2	2
aDq	nZq	1	1
adY	BrY	2	2
aDY	oVY	2	2
AdY	niY	2	2
aDz	yXz	2	2
ADz	uJz	1	1
ae	P66	7	7
aE_	dL_	3	3
AE_	ty_	1	1
ae1	O87	3	3
aE4	Ym4	1	1
AE6	RE6	5	5
ae8	Q61	2	2
aE8	xy8	4	4
ae9	d8_	1	1
aEK	WRK	3	3
AEK	NLK	2	2
aEq	nyq	2	2
Aeq	K64	1	1
AEq	Kyq	3	2
aeY	gqA	2	2
aEY	sSY	2	2
AeY	o7A	2	2
AEY	OSY	2	2
aF	Hg	5	1
AF	fp	11	1
aF1	pg1	4	2
Af1	oG1	1	1
AF4	XC4	2	2
af5	nT5	3	3
aF5	nU5	2	1
AF5	KU5	2	2
af6	Pf6	5	3
aF6	bg6	4	3
Af6	EG6	7	2
AF6	Up6	5	4
af7	sf7	2	2
AF7	_g7	3	2
aF8	sg8	2	1
afK	JvK	1	1
AfK	TTK	1	1
aFq	ngq	3	3
afY	iNY	2	2
AfY	zNY	2	2
AFY	ddY	2	1
ag	HU	6	6
aG	JT	16	3
AG	Df	8	1
ag1	pU1	5	2
aG1	gT1	2	2
Ag1	rg1	3	3
aG4	lT4	3	3
AG4	qT4	4	3
ag5	nQ5	1	1
aG5	nv5	1	1
Ag5	KQ5	2	1
AG5	Kv5	3	3
ag6	bU6	6	5
Ag6	Ug6	7	2
AG7	OT7	3	3
aG8	xT8	3	3
AG8	df8	3	3
agY	xlY	1	1
aGY	nEY	2	2
AgY	dcY	1	1
AGY	_EY	1	1
aGz	yWz	2	2
ah	jh	14	2
aH	Gh	4	4
Ah	fR	11	11
ah1	gh1	3	3
Ah1	oR1	4	3
ah4	Jp4	1	1
Ah4	GF4	1	1
aH5	nX5	2	1
ah6	Rh6	6	6
aH6	HJ6	5	5
Ah6	kR6	4	1
ah8	uh8	2	2
aH8	uJ8	6	2
Ah8	cR8	4	4
AH8	dH8	3	3
aHK	ZMK	1	1
AHK	yXK	2	2
AhY	AIY	2	1
AHY	K0Y	2	2
ai	jr	9	5
aI	_x	8	3
Ai	Ti	5	4
ai1	Kr1	4	1
Ai1	Ji1	3	3
AI1	iI1	3	2
ai4	Ga4	2	2
aI4	Yy4	2	2
Ai4	Lo4	2	2
AI4	PPK	2	1
ai6	Ir6	5	5
AI6	mI6	7	4
AI7	Ox7	3	3
aI8	Gx8	1	1
Ai8	qr8	3	3
AI8	LI8	4	3
aIK	suK	1	1
AIK	wuK	1	1
aiY	ptY	2	2
AJ	XM	14	7
Aj4	tj4	3	3
aJ5	nM5	2	2
AJ5	KM5	2	2
aj6	WH6	4	4
aj7	rH7	3	3
aJ7	iX7	5	3
AJ7	zX7	2	2
aJ8	uX8	3	3
AJ8	cJ8	4	1
ajK	ZXK	1	1
aJK	dPK	2	2
AjK	yJK	2	2
AJK	yMK	1	1
aJq	nXq	2	2
ajY	nWY	2	2
aJY	oDY	2	2
AjY	KWY	2	2
AJY	_DY	2	2
ak	Xk	12	6
Ak	VV	6	4
ak1	gk1	2	2
aK1	U51	2	2
Ak1	oV1	2	2
AK1	aK1	3	3
ak5	nN5	3	2
aK5	n35	1	1
Ak5	KN5	1	1
ak7	sk7	3	3
aK7	a57	3	2
ak8	xk8	3	3
Ak8	dV8	4	3
AK8	nK8	6	3
aKA	izA	2	2
AKA	o_A	2	2
akK	DEK	2	2
aKY	IAY	1	1
AkY	qRY	1	1
AKY	MYY	2	2
akz	_hz	1	1
aKz	n3z	2	2
Akz	xDz	2	2
AKz	_3z	3	3
al	Xn	8	2
aL	JR	2	2
Al	vl	3	3
AL	TL	1	1
al_	oi_	3	3
al1	Kn1	1	1
al4	Gr4	2	2
aL6	PR6	3	3
AL6	SL6	5	4
Al7	_n7	2	2
AL8	cL8	3	3
Al9	tn9	2	2
aLK	JSK	4	4
ALK	VhK	3	2
alY	BaY	2	2
aLY	abY	2	2
ALY	ObY	2	2
am	wB	8	6
aM	KP	16	10
AM	YM	11	11
am1	FB1	4	1
Am1	im1	3	3
am4	zh4	3	2
Am4	PR4	3	2
am5	nF5	2	2
aM5	nW5	2	2
Am5	KF5	1	1
AM5	KW5	2	2
aM6	vP6	4	4
Am6	Fm6	4	1
am7	sB7	3	2
aM7	iP7	2	2
Am7	OB7	1	1
AM7	_P7	1	1
Am8	OB8	4	4
AmK	OFK	3	2
amY	iUY	2	2
aMY	oGY	1	1
AMY	YGY	1	1
aMz	y$z	3	3
AN	GN	14	1
aN_	dy_	2	2
AN_	sE_	2	2
An1	Hn1	4	4
AN6	yN6	4	4
An7	_i7	2	2
aN8	xE8	3	3
AN8	dN8	6	2
An9	ti9	2	2
aNq	nEq	3	2
anY	psY	1	1
aNY	shY	2	2
AnY	naY	3	3
ANY	AhY	3	3
Anz	Dtz	1	1
ANz	DSz	2	2
ao	Ha	5	2
ao1	Os1	3	3
Ao1	Wa1	3	3
Ao4	Ls4	2	2
AO4	qw4	3	3
AO5	K25	1	1
ao6	ba6	3	3
aO6	Zw6	9	4
AO7	Yw7	3	3
ao8	ca8	2	2
aO8	mw8	4	1
Ao8	qa8	1	1
aOA	gHA	2	2
AOA	tjA	1	1
aOK	f$K	1	1
AOK	R2K	3	2
aoY	g6A	2	2
AoY	oeY	2	2
ap	Hp	5	3
aP	eP	20	8
Ap	DF	7	6
AP	HP	20	20
ap1	pp1	3	3
Ap1	rF1	4	4
Ap4	XS4	2	2
ap5	ng5	2	2
aP5	n05	2	2
Ap5	Kg5	3	3
AP5	K05	1	1
ap6	bp6	5	5
aP6	fW6	8	2
AP6	SP6	5	2
AP7	_W7	4	4
ap8	sp8	1	1
apK	sgK	2	2
aPz	yjz	1	1
APz	u$z	2	2
aq	q4	36	34
aQ	Jd	7	3
AQ	TQ	4	4
AQ_	Yc_	2	2
aq1	U41	4	4
aQ1	pd1	1	1
Aq1	aq1	4	4
AQ1	oQ1	4	4
aQ2	hl2	1	1
aQ4	Wl4	3	3
Aq4	q44	2	2
AQ4	Mx4	2	2
aQ5	nc5	1	1
AQ5	Kc5	2	2
aq6	G46	7	3
Aq6	Rq6	7	5
AQ6	QQ6	5	3
aQ8	cd8	2	2
Aq8	oq8	2	2
aQ9	dc9	3	3
aqA	g9A	2	2
AqA	o3A	2	2
AqK	LKK	2	2
AQq	Kdq	2	2
aqY	AzY	2	2
AqY	P_Y	2	2
AQY	QnY	2	1
aqz	iKz	2	2
ar	Ho	4	4
Ar	fr	9	8
aR_	dC_	2	2
AR_	tS_	2	2
ar1	Oa1	3	3
aR1	gS1	3	3
Ar1	Hr1	3	3
ar4	Gs4	2	2
Ar6	Qr6	3	3
AR6	Bh6	2	2
ar8	co8	5	4
aR8	uS8	5	2
AR8	ch8	3	3
arK	iaK	2	2
arY	geY	2	2
ArY	rtY	1	1
as	Xt	6	6
