target_name	baseline_name	evidence_occurrences	evidence_statement_pairs
E4	B4	28	28
e41	j71	3	2
E41	gK1	2	2
e44	h74	1	1
e45	q75	1	1
E45	SK5	2	2
E47	P77	2	2
e48	Z48	3	3
E48	a78	3	3
e49	L79	2	2
E49	cK9	2	2
e4H	u4H	6	4
e5	s5	28	10
E5	N5	33	14
e54	h_4	2	2
e55	q_5	2	2
E55	S15	3	2
e56	X56	3	3
E56	Q_6	1	1
E57	P_7	2	2
e58	x58	4	4
e6	$q	42	42
e6_	D8_	3	3
e6$	y6$	5	3
E6$	H6$	5	3
e64	h84	1	1
E64	q84	1	1
e65	q85	2	1
e66	J66	4	2
E66	d86	4	1
e67	c87	1	1
E67	W87	3	2
E68	j68	5	5
E69	c$9	3	2
E6H	j6H	7	6
e6q	H6q	2	1
e7	a7	61	5
E7	X7	44	26
e7$	N7$	1	1
E7$	H7$	3	3
E74	qK4	1	1
e75	qK5	1	1
E75	Sq5	2	2
e77	dK7	2	2
E77	PK7	2	2
e78	v78	4	4
E78	oK8	2	2
e79	LK9	3	3
E79	cq9	1	1
e7H	B7H	5	4
E7H	zMH	1	1
e7K	dKK	2	2
E7K	PKK	3	3
e7q	eKq	2	2
E7q	hKq	2	2
E8	I8	107	59
e8$	y8$	3	2
E8$	H8$	1	1
e84	h$4	1	1
e89	L$9	2	2
e8H	F8H	4	4
E8H	j8H	11	5
e8K	d$K	3	3
E8K	P$K	2	2
E8q	h$q	1	1
e9$	E9$	1	1
E9$	H9$	6	2
E94	q44	2	2
e95	q45	2	2
E95	S75	2	2
E97	P47	2	2
e98	Z98	3	3
e9H	x9H	8	7
E9H	Y9H	7	3
e9q	e4q	2	1
E9q	E4q	2	2
Ea	Ja	11	10
ea_	_o_	1	1
Ea_	Cr_	2	2
ea$	Ua$	4	3
eA$	NA$	4	2
Ea$	Xa$	3	3
ea1	Do1	1	1
Ea1	Fr1	2	2
EA1	g_1	2	2
ea4	Lo4	2	2
eA5	q55	2	2
EA5	S_5	2	2
Ea6	ho6	3	2
ea7	ho7	2	2
eA8	uA8	5	2
Ea8	do8	4	3
EA8	YA8	1	1
eaH	SaH	3	3
eAH	uAH	3	3
EaH	_aH	5	4
eb	cb	9	2
EB	JB	6	4
eb_	XR_	2	2
eB_	jm_	2	2
Eb_	QS_	3	3
EB_	gu_	2	2
eB$	BB$	2	2
eb1	MC1	2	2
Eb1	BR1	1	1
eB4	Lp4	2	1
eb5	$C5	2	2
Eb5	pR5	2	2
Eb6	bC6	1	1
eb7	rR7	2	2
eB7	Cp7	3	2
Eb7	vR7	3	2
EB7	Zm7	2	2
Eb8	eC8	1	1
eb9	XC9	3	2
eB9	Xp9	2	2
Eb9	QR9	3	2
EB9	Qm9	2	2
EbH	XbH	7	3
EBH	MBH	3	3
ec	lc	6	6
eC	lC	13	3
ec_	Ad_	3	3
eC_	XS_	2	2
Ec_	xQ_	2	2
ec$	Fc$	4	3
Ec$	xH6	4	3
ec1	Md1	3	3
eC1	MR1	2	1
Ec1	BQ1	2	2
ec4	Ld4	2	2
Ec4	cQ4	2	1
eC5	OR5	2	2
EC6	bR6	4	2
eC7	oS7	2	2
Ec7	fd7	1	1
EC7	VS7	1	1
eC9	XR9	3	2
Ec9	QQ9	3	2
ecH	pcH	3	3
eCH	UCH	8	8
EcH	DcH	4	4
ECH	LCH	5	5
ecK	cdK	2	2
ECK	WRK	2	2
Ed	Gd	11	11
ed_	zQ_	1	1
eD$	yD$	4	3
ED$	eM$	1	1
ed1	MQ1	2	2
eD1	DM1	2	2
Ed1	Bg1	2	1
ed4	LQ4	2	2
eD5	qM5	1	1
ED5	SO5	2	2
eD6	qD6	1	1
ed7	bQ7	1	1
Ed7	fQ7	1	1
ED8	zD8	3	3
ED9	cO9	2	2
edH	pdH	2	2
eDH	CDH	8	3
EdH	DdH	1	1
EDH	ADH	6	2
edK	cQK	3	3
eDK	lMK	3	1
EdK	WQK	3	2
ee	Fe	7	6
eE	nE	9	9
EE	ZE	10	10
Ee_	Ss_	2	2
eE1	My1	2	2
EE1	BN1	2	2
ee6	He6	3	2
Ee6	ht6	2	2
eE8	NE8	4	2
EE8	HE8	3	2
eeH	IeH	4	3
eEH	QEH	6	3
EeH	_eH	2	2
EEH	JEH	5	3
ef	HO	19	18
eF	QF	6	3
Ef	IY	23	12
eF_	jp_	2	2
EF_	gm_	3	3
Ef$	$Y$	1	1
Ef4	qf4	1	1
EF4	cp4	1	1
ef5	qf5	2	2
Ef5	Sz5	1	1
Ef6	gf6	3	3
eF7	bB7	3	3
ef8	xY8	5	5
Ef9	cz9	3	3
eFH	mFH	3	3
efz	azz	1	1
eg	ng	11	7
eG	oG	8	8
Eg	Gg	9	9
EG	kG	20	2
eg_	zU_	2	2
eG_	WW_	2	2
Eg_	xF_	2	2
EG_	nP_	1	1
eg$	gg$	3	1
eG$	pG$	3	3
Eg$	Jg$	1	1
eG1	O21	2	2
EG1	pW1	1	1
eG5	eW5	1	1
eG6	$G6	3	3
EG6	S26	4	4
eg7	bU7	2	2
Eg7	fU7	3	2
eG8	yG8	3	3
EG8	HG8	4	4
eg9	XU9	3	2
egH	CgH	4	4
EgH	zgH	5	5
egK	cUK	2	2
EGK	G2K	2	2
egq	dUq	1	1
eh_	Ly_	2	2
eh1	ME1	2	2
Eh1	By1	2	2
eH4	he7	1	1
eh5	ME5	1	1
EH5	St_	1	1
eH6	LH6	3	3
Eh6	xE6	3	3
eh7	oy7	3	2
Eh7	Vy7	1	1
Eh8	eE8	3	3
eh9	XE9	2	2
eHH	FHH	7	7
EHH	XHH	7	7
ehK	cEK	2	2
EhK	WEK	3	3
eHq	HHq	3	3
EHq	he6	3	3
ei	Ui	9	9
eI	cI	10	8
Ei	Ji	5	5
EI	GI	9	8
ei_	_n_	1	1
eI_	XE_	2	2
Ei_	xl_	2	2
EI_	cy_	2	2
eI$	BI$	3	3
ei1	Dn1	1	1
eI1	Mh1	2	2
Ei1	Bl1	1	1
EI1	BE1	3	2
EI5	BE5	2	2
eI6	zI6	4	3
EI6	xh6	5	4
eI7	oE7	3	3
Ei7	Hn7	3	3
EI7	VE7	1	1
ei8	Wi8	3	3
Ei8	nn8	4	3
eI9	Xh9	3	2
Ei9	gl9	2	2
EI9	QE9	3	2
eiK	cnK	1	1
EIK	WhK	3	3
EJ	yJ	20	2
ej_	Dw_	1	1
EJ_	nw_	2	2
EJ$	qJ$	2	2
ej1	Dw1	2	2
Ej1	FD1	2	2
ej5	qw5	1	1
eJ5	ej5	2	2
ej6	qj6	1	1
eJ6	qJ6	3	3
Ej6	Sw6	3	2
EJ6	SX6	4	2
eJ7	tj7	1	1
EJ7	yj7	2	2
eJ8	yJ8	1	1
Ej9	QD9	2	2
ejH	bjH	5	3
eJH	xJH	6	6
EjH	fjH	6	5
EJH	YJH	6	4
EjK	GwK	3	3
EJK	GXK	2	2
ek	Qk	17	7
EK	IK	75	8
ek_	Pv_	2	2
eK_	Dq_	2	2
EK_	F6_	2	2
ek$	pk$	4	4
Ek$	Dk$	5	4
ek1	OV1	1	1
Ek1	pv1	2	2
eK4	hq4	1	1
ek5	$V5	2	2
eK5	qq5	2	2
Ek5	Nv5	2	2
EK5	S65	1	1
ek6	Ak6	1	1
eK6	JK6	3	3
EK6	dq6	3	3
ek7	ov7	1	1
ek8	yk8	5	5
EK8	aq8	3	3
ek9	XV9	2	2
EK9	c69	1	1
ekH	gkH	5	5
eKH	FKH	5	5
EKH	DKH	6	6
ekK	lVK	3	3
eKK	dqK	2	2
eKq	HKq	1	1
el	gl	12	2
eL	tL	15	15
El	Ll	11	3
el_	_c_	2	2
El_	Cd_	2	2
el$	Fl$	2	1
eL$	EL$	6	3
El$	jl$	3	3
EL$	$L$	6	2
el1	Mc1	2	2
El1	Bd1	2	2
eL4	TJ4	2	2
eL5	eX5	2	2
EL5	EX5	3	2
eL6	qL6	3	3
el7	yc7	3	2
eL7	sX7	2	2
EL7	NX7	3	2
eL8	VL8	2	2
El8	nc8	4	2
EL8	sJ8	2	2
elH	mlH	4	4
eLH	uLH	8	3
ElH	MlH	4	4
elK	ccK	2	2
ElK	WcK	2	2
em	gm	8	8
Em	Jm	5	4
em_	jx_	2	2
Em_	gb_	2	2
EM1	U31	3	3
eM5	qO5	2	2
EM5	S35	2	2
em6	Am6	4	3
eM6	jM6	4	2
EM6	gO6	2	2
em7	nx7	3	2
eM7	e37	2	2
Em7	Zx7	2	2
EM7	Ep7	3	3
em9	Xu9	3	2
eM9	LO9	2	2
Em9	Qx9	3	2
EM9	c39	3	2
emH	pmH	7	7
EMH	_MH	7	5
EMK	POK	2	2
en	gn	8	7
En	Pn	11	3
EN	LN	8	3
en_	zl_	2	2
En_	xc_	2	2
en$	Un$	5	2
En$	Xn$	1	1
EN$	wN$	5	5
en1	Ml1	1	1
eN1	Ok1	2	2
En1	Bc1	1	1
EN1	pV1	2	2
eN5	$k5	2	2
eN6	AN6	4	2
En7	Hl7	4	3
en8	Wn8	3	3
EN8	HN8	3	2
en9	Xl9	2	2
enH	pnH	4	3
eNH	gNH	4	4
enK	clK	2	2
eNK	lkK	2	2
EnK	WlK	3	3
ENK	GkK	4	4
Eo	Jo	7	7
EO	VO	27	18
eo_	_r_	2	2
Eo_	Ci_	2	2
eo$	Uo$	2	2
eO$	NO$	4	4
EO$	HO$	6	2
eo1	Dr1	2	2
eO1	w31	2	2
Eo1	Fi1	2	2
EO1	UY1	2	2
Eo4	ci4	2	2
EO4	q34	3	2
eO5	q35	3	2
eO7	om7	2	2
Eo7	$r7	1	1
EO7	P37	3	3
eo8	Wo8	4	3
eO8	xO8	5	2
eO9	L39	2	1
Eo9	gi9	3	2
EO9	cY9	2	2
eoH	SoH	2	2
eOH	ROH	4	4
EoH	_oH	5	1
EOH	_OH	9	4
eOK	d3K	4	3
eOq	e3q	1	1
ep	gp	13	8
Ep	Lp	8	7
eP_	WJ_	1	1
Ep_	gx_	1	1
eP$	SP$	2	2
EP$	$P$	3	3
eP5	eJ5	2	2
eP6	KP6	2	2
EP6	SL6	3	2
ep7	nu7	3	2
eP7	aJ7	1	1
Ep7	Zu7	1	1
EP7	NJ7	2	2
eP8	EP8	2	2
EP8	sL8	1	1
Ep9	Qu9	3	2
epH	BpH	5	5
EpH	DpH	4	4
ePK	lLK	2	2
eq	oq	56	2
Eq	yq	52	6
EQ	TQ	5	3
eq_	D6_	1	1
eQ_	zg_	3	3
Eq_	F8_	1	1
eq$	yq$	3	3
Eq$	Hq$	4	4
EQ$	JQ$	6	2
eQ4	Lg4	2	2
Eq4	q64	1	1
EQ4	cU4	1	1
eq5	q65	1	1
Eq5	S85	2	2
eq6	Jq6	4	3
Eq6	d66	2	2
eq7	d67	3	3
Eq7	W67	2	1
EQ7	fg7	3	3
eq8	vq8	3	3
EQ9	QU9	3	2
eqH	pqH	3	3
eQH	xQH	3	3
eQK	cgK	3	3
EQK	WgK	3	2
eqq	Hqq	3	2
eR	cR	4	4
Er	Xr	4	4
ER	WR	7	7
er_	_i_	2	2
eR_	XI_	2	1
Er_	Cn_	2	2
ER_	Qh_	1	1
eR$	BR$	3	3
ER$	wR$	3	3
er1	Di1	2	2
eR1	MS1	3	2
Er1	Fn1	2	2
ER1	BI1	2	2
ER5	BI5	3	3
er7	Ei7	2	1
eR7	oI7	2	2
ER7	VI7	1	1
er8	Wr8	3	3
Er8	ni8	3	3
eR9	XS9	3	2
ER9	QI9	3	2
erH	SrH	1	1
eRH	QRH	3	3
ErH	_rH	4	4
eRK	cSK	3	3
erq	diq	2	2
es	gs	12	3
eS	lS	9	9
Es	Xs	7	7
ES	WS	14	5
es_	_a_	2	2
eS_	Xh_	1	1
Es_	Co_	2	2
ES_	QE_	2	2
es$	Us$	4	4
eS$	BS$	3	3
Es$	Xs$	3	3
ES$	wS$	3	3
eS1	MI1	3	3
ES1	Bh1	3	2
Es5	ho5	2	2
ES5	Bh5	3	3
es6	Hs6	2	2
ES6	xI6	1	1
es7	ha7	2	2
eS7	oh7	3	2
es8	Ls8	1	1
es9	ja9	2	2
Es9	go9	2	2
ES9	Qh9	3	2
eSH	QSH	5	3
ESK	WIK	3	2
Esq	Paq	1	1
et	dt	10	4
Et	Pt	10	2
ET	LT	19	2
et_	Ks_	2	1
eT_	PZ_	2	2
Et_	Ra_	2	2
et$	Ft$	2	2
eT$	pT$	5	3
eT5	tZ5	2	2
Et6	hs6	2	1
ET6	m06	3	3
Et7	qs7	2	2
ET7	vZ7	1	1
eT8	yT8	3	2
Et8	cs8	2	2
ET8	HT8	4	2
et9	js9	2	2
Et9	ga9	2	2
etH	StH	5	5
eTH	uTH	8	7
ETH	YTH	8	6
etK	csK	2	2
eTK	l0K	1	1
ETK	W0K	3	3
ETY	VZf	1	1
eu	cu	11	3
eU	cU	7	7
Eu	Wu	13	3
EU	PU	11	2
eu_	jb_	1	1
Eu_	gC_	2	2
EU_	xB_	2	2
eU$	BU$	5	1
Eu$	wu$	1	1
Eu1	Bb1	3	3
eU4	LF4	2	1
Eu6	Cx6	3	2
eu7	ib7	3	3
eU7	bF7	3	3
EU7	fF7	2	2
EU8	nF8	2	2
eU9	XF9	3	2
Eu9	Qb9	3	2
EU9	QB9	3	2
euA	tbA	2	2
euH	puH	7	2
eUH	CUH	3	1
ev	Qv	12	5
Ev	Jv	18	5
ev_	P0_	1	1
Ev_	lZ_	2	2
ev$	pv$	5	3
EV$	DV$	2	2
eV1	Ov1	3	2
EV1	pT1	2	2
ev4	WT4	1	1
eV5	sT5	2	2
Ev5	y05	2	2
ev6	Av6	4	4
eV6	AV6	4	4
Ev6	bT6	4	2
eV7	rT7	3	3
EV7	vT7	3	3
evH	pvH	8	6
EvH	MvH	3	3
EVH	DVH	8	6
evK	lTK	2	2
eVK	lvK	3	3
EVK	GvK	3	3
ew	Hj	12	1
eW	sW	11	10
EW	yW	14	14
eW_	WL_	2	2
EW_	nJ_	2	2
ew$	Iw$	4	3
eW$	pW$	2	2
Ew$	Kw$	1	1
ew1	DD1	2	2
eW1	DP1	2	2
Ew1	FM1	2	2
EW1	FL1	2	1
EW4	oL4	1	1
ew5	KD5	2	2
eW5	eL5	1	1
Ew5	RM5	3	3
EW5	EL5	2	2
ew6	qw6	4	4
eW6	KW6	3	3
Ew6	SD6	1	1
EW6	RP6	1	1
eW7	aL7	2	2
EW7	kL7	1	1
eW8	yW8	3	1
EW8	HW8	3	2
ewH	bwH	7	4
EwH	fwH	7	1
EWH	MWH	5	5
ewK	lDK	2	2
eWK	lPK	1	1
EwK	GDK	3	3
eWq	ePq	3	3
EWq	EPq	2	2
ex	cx	11	2
ex_	XC_	1	1
Ex_	QR_	1	1
EX_	Fw_	2	2
eX$	hX$	2	2
EX$	qX$	4	4
Ex1	BC1	2	1
EX1	Fw1	2	1
Ex4	sC4	2	2
ex5	qb5	1	1
eX5	Hj5	2	2
EX5	Iw5	1	1
EX6	Sj6	1	1
ex7	rC7	1	1
eX7	tw7	1	1
Ex7	vC7	2	2
EX7	yw7	4	3
ex8	Nx8	3	3
ex9	Xb9	3	2
exH	pxH	7	2
eXH	xXH	3	3
ExH	jxH	7	4
exK	cbK	3	1
eXK	ljK	3	2
ExK	WbK	3	3
eY	HY	5	3
Ey	Gy	11	10
EY	hf	13	13
ey$	By$	3	3
ey1	MN1	2	2
Ey1	pk1	2	1
eY4	hz4	2	2
EY4	qz4	2	1
ey5	ON5	1	1
Ey5	Ik5	1	1
EY5	SA5	2	2
ey6	zy6	2	1
Ey6	bN6	4	4
ey8	yy8	5	3
eY8	xf8	5	3
Ey8	Hy8	3	3
EY8	Yf8	5	2
eY9	Lz9	1	1
EY9	cA9	2	2
eyH	gyH	6	6
eYH	ufH	4	4
eyK	cNK	3	2
EyK	WNK	3	2
ez	hz	19	19
EZ	vZ	9	9
eZ_	P2_	2	2
EZ_	lW_	2	2
Ez4	qA4	1	1
ez5	qA5	2	2
eZ5	e25	2	2
Ez5	S55	2	2
ez6	jz6	3	3
eZ6	wZ6	4	3
EZ6	UG6	1	1
eZ7	i27	1	1
ez8	xz8	2	2
eZ8	yZ8	2	2
Ez8	Oz8	1	1
EZ8	HZ8	1	1
ezH	uzH	6	5
eZH	uZH	6	6
EZH	OZH	7	3
EZM	kWM	1	1
Ezq	EAq	3	2
ezY	s5f	2	2
f_	Y_	44	1
F_	p_	33	19
f_$	u1$	5	5
F_4	X14	1	1
f_5	D95	2	2
F_5	Q95	2	2
f_6	k16	4	2
F_6	$_6	1	1
F_7	I17	2	2
f_8	I18	4	4
F_8	f_8	3	3
F_H	T_H	4	4
f$$	pH$	2	2
F$$	X$$	3	3
f$4	pe7	3	3
F$4	XH4	1	1
f$6	NH6	4	2
f$7	eeK	2	2
f$H	rHH	5	5
F$H	k$H	7	5
F$K	IHK	1	1
f$q	OHq	1	1
F$q	UHq	2	2
f0	tb	8	6
F0	C0	7	5
f0_	y2_	2	2
F0_	KG_	2	2
f0$	nZ$	3	3
F0$	V0$	3	3
f05	YG5	1	1
F06	tZ6	3	3
f07	qG7	1	1
F07	bG7	1	1
F08	w08	2	2
f0H	cZH	4	2
F0H	Z0H	8	2
F0K	RZK	2	2
f1	Z1	34	34
F1$	w1$	4	1
f14	p44	2	2
F14	X94	1	1
F15	Q45	2	2
f16	k96	3	3
F16	$16	5	2
F17	I97	2	2
f18	I98	4	4
F18	z18	3	3
f1H	d9H	2	1
f2_	EL_	1	1
F2_	_P_	3	3
f2$	nW$	2	2
F2$	T2$	1	1
f21	ZP1	3	3
F21	oP1	2	2
f25	YP5	2	2
f26	b18	2	2
F26	QW6	3	3
F27	mP7	1	1
f28	uW8	2	2
F28	w28	1	1
f2K	HWK	1	1
f3	A3	19	18
F3$	D3$	4	4
f35	Df5	2	2
F35	Qf5	1	1
F37	IY7	2	2
f38	dY8	1	1
f39	Nf9	2	1
F39	qY9	2	2
F3H	W3H	4	4
F3K	IYK	2	2
f4	Y4	35	29
F4	K9	29	28
f4$	x7$	3	3
F41	eK1	2	1
F44	X74	1	1
f45	DK5	2	2
F45	QK5	1	1
f46	k76	3	3
F47	I77	2	2
F48	Y48	4	2
f49	NK9	3	3
F49	q79	2	2
f4H	i7H	1	1
f4q	Y7q	3	2
F5$	D5$	4	4
F54	X_4	3	3
f55	D15	2	1
F55	Q15	2	2
f56	V_6	3	3
f58	S_8	3	3
F58	Z58	4	1
f5H	l_H	7	4
f6	Y6	85	85
F6_	s$_	2	2
f6$	u8$	3	3
f64	p$4	2	2
F64	X84	1	1
F65	Q$5	1	1
F66	$66	2	2
F67	S87	3	3
F68	N68	2	2
f69	N$9	3	2
F69	q89	2	2
f6H	r8H	10	7
f6q	O8q	2	2
F6q	U8q	2	2
F7	m7	35	6
f7_	Zq_	2	2
f74	pq4	1	1
F74	XK4	2	2
f75	Dq5	1	1
F75	Qq5	2	2
f76	kK6	2	2
F76	$76	5	2
F77	IK7	2	2
f78	SK8	4	3
F78	f78	3	3
F79	qK9	1	1
F7H	k7H	8	3
f7K	tqK	3	3
f7q	OKq	2	2
F7q	UKq	4	2
f8	z8	156	107
F8	B8	105	103
f84	pH4	1	1
F84	X$4	1	1
F86	$86	3	2
F88	N88	4	4
f8H	n$H	2	2
F8H	N8H	5	1
f8K	tHK	2	2
F8K	I$K	2	2
f8q	O$q	1	1
F8q	U$q	3	3
f9	O9	29	29
F9	U9	26	2
F9$	w9$	5	4
f91	v71	2	2
f94	p74	1	1
F94	X44	1	1
f95	D75	2	2
F95	Q75	1	1
f96	k46	3	3
f99	N79	2	2
f9H	c4H	5	5
F9H	Z9H	7	1
fa	ao	3	3
FA	mA	24	24
fa_	jr_	2	2
Fa_	cr_	1	1
fa$	oo$	3	3
fA$	x5$	2	2
Fa$	ya$	4	2
fa1	Zr1	2	2
fA1	v_1	2	2
Fa1	sr1	2	2
FA1	e_1	1	1
fa4	Nr4	3	2
Fa4	qo4	3	2
FA5	Q_5	1	1
fa6	Oo6	1	1
fA6	V56	3	1
Fa6	Uo6	2	2
Fa7	Xo7	1	1
FA7	I57	2	2
fA8	d58	3	3
FA8	vA8	3	3
fa9	vr9	2	2
Fa9	er9	2	2
faH	FoH	4	3
fAH	c5H	7	6
FAH	TAH	5	5
faK	erK	2	2
faq	trq	2	2
Fb	Sb	10	5
FB	EB	5	5
fb_	VS_	2	2
fB_	vu_	2	2
Fb_	HR_	3	3
FB_	eu_	2	2
Fb1	aR1	3	3
fb5	WR5	2	2
fb6	XC6	1	1
fB6	Dp6	1	1
Fb6	nC6	3	3
fb7	_R7	3	3
fB7	$m7	3	2
Fb7	xR7	3	3
FB7	Cm7	2	2
fb8	xC8	3	2
Fb8	Db8	5	2
fb9	VR9	3	2
fB9	Vm9	1	1
Fb9	HC9	3	2
FB9	Hp9	2	2
FbH	ybH	2	2
FBH	vBH	2	2
fc	$c	5	1
fC	eR	13	1
Fc	Rc	5	2
FC	RC	11	11
fc_	JQ_	1	1
fC_	VI_	3	2
Fc_	lQ_	2	2
FC_	HS_	2	2
fC$	iR$	2	2
Fc$	Nc$	1	1
FC$	kC$	2	2
fc1	GQ1	2	2
Fc1	aQ1	2	2
Fc4	qd4	2	2
FC5	oS5	2	2
fC6	XR6	2	2
fC7	_S7	2	2
Fc7	Gd7	3	3
FC7	uS7	2	2
fC9	VS9	3	2
fcH	ndH	3	3
FcH	VcH	4	2
FCH	yCH	4	4
fcK	eQK	2	2
fCK	eSK	4	4
FcK	SdK	2	2
FCK	SRK	1	1
fd	Hd	10	8
fD	YD	17	10
FD	UD	14	14
fd_	Jg_	2	2
Fd_	ng_	2	2
fD$	xM$	4	4
FD$	DD$	2	2
Fd1	ag1	2	2
fD5	DO5	2	2
FD5	QO5	1	1
fD6	WG6	4	3
fd7	Qg7	3	2
Fd7	GQ7	3	3
Fd8	_d8	3	3
fD9	NO9	1	1
Fd9	HQ9	3	3
fdH	dQH	4	2
fDH	UMH	7	2
FdH	VdH	6	4
fdK	egK	2	2
fDK	HMK	3	3
FdK	SQK	4	4
FDK	RMK	3	2
fdq	tgq	1	1
fE	HE	8	8
Fe	ye	3	3
FE	CE	7	7
fe_	Ds_	2	1
Fe_	Qs_	2	2
fe$	rt$	4	3
fE1	GN1	2	2
FE5	oN5	2	2
fE6	Jy6	3	3
Fe6	Ut6	3	2
FE6	ny6	2	2
fe8	Nt8	3	3
fE8	uy8	2	2
FE8	DE8	2	2
fe9	vs9	2	2
feH	FtH	2	2
FeH	LeH	5	4
FEH	EEH	5	4
fEK	eNK	1	1
FEK	SyK	2	2
ff	wY	27	8
fF	aB	5	4
Ff	BY	18	14
FF	EF	8	8
fF_	vm_	3	3
FF_	em_	2	2
fF$	iB$	2	2
Ff$	jY$	4	4
fF4	Np4	2	1
FF4	qB4	1	1
ff5	Dz5	1	1
Ff5	Qz5	2	2
fF7	Qp7	2	2
FF7	GB7	3	2
ff8	df8	2	2
Ff8	ZY8	1	1
FF8	_F8	2	1
ff9	Nz9	1	1
fF9	Vp9	2	2
FF9	HB9	1	1
ffH	dfH	1	1
FFz	upz	2	2
fg	eU	11	5
fG	AG	9	8
FG	Zv	8	7
fg_	JF_	2	2
fG_	EP_	2	2
Fg_	nF_	2	2
FG_	_W_	1	1
fg$	iU$	2	2
fG$	n2$	3	3
Fg$	Eg$	4	4
FG$	VG$	4	1
FG1	oW1	2	2
fg4	NF4	1	1
FG5	FW5	1	1
fG6	D26	3	3
FG6	Q26	3	3
fg7	QF7	3	3
Fg7	GU7	3	3
FG7	mW7	1	1
fg8	EU8	4	3
FG8	wG8	4	4
fgH	gUH	4	3
fGH	l2H	5	4
FgH	WgH	4	3
FgK	SUK	3	3
Fgq	IUq	1	1
fh	$h	10	7
Fh_	qy_	1	1
fh$	iE$	2	2
fH$	BeH	4	4
fh1	Gy1	2	2
Fh1	ay1	2	2
fH5	Dt_	2	2
Fh5	ay5	1	1
FH5	Qt_	2	2
fh6	JE6	1	1
Fh6	nE6	3	3
fH7	etK	2	2
Fh7	uy7	3	3
fh8	xE8	3	3
fHH	oe	7	4
FhH	hhH	4	1
fhK	eyK	2	2
FHq	Ue6	2	2
fI	eh	8	4
Fi	yi	8	3
fi_	Jl_	1	1
fI_	Ny_	1	1
Fi_	nl_	1	1
FI_	qE_	1	1
fI$	ih$	5	4
Fi$	yi$	4	4
FI$	kI$	3	3
fi1	Gl1	1	1
fI1	GE1	1	1
Fi1	al1	1	1
FI1	aE1	2	2
FI4	Dh4	3	3
fI5	GE5	2	2
FI5	aE5	2	2
fI6	Jh6	4	3
fI7	_E7	2	2
Fi7	wn7	1	1
FI7	uE7	3	2
Fi8	_i8	2	2
FI8	DI8	4	2
FI9	Hh9	3	2
fiH	nnH	4	1
fIH	shH	4	1
fiK	elK	1	1
FiK	SnK	2	2
FIK	ShK	4	3
Fj	Bj	21	1
FJ	mJ	18	8
Fj_	sD_	2	2
fJ$	pX$	5	2
Fj$	Xj$	2	2
FJ$	XJ$	4	4
fj1	ZD1	3	3
fJ1	Zj1	3	3
Fj1	sD1	3	3
Fj4	Ow4	2	2
FJ4	fX4	3	2
fj5	wD5	2	2
Fj5	QD5	1	1
fj6	Dw6	4	2
FJ6	QX6	4	2
fJ7	fj7	2	2
Fj7	BD7	2	2
FJ7	Bj7	2	2
Fj8	Lj8	1	1
fJH	dXH	6	4
FjH	GjH	8	7
fJK	HXK	3	3
FjK	RwK	3	2
FJK	RXK	2	2
fk	sV	11	7
fK	OK	87	5
Fk	Ek	8	8
FK	iK	45	27
fK_	Z6_	1	1
Fk_	Kv_	1	1
FK_	s6_	2	2
fk$	nV$	2	2
Fk$	Vk$	3	2
fk1	Wv1	2	2
Fk1	ov1	1	1
fK4	p64	2	2
FK4	Xq4	1	1
fk5	zv5	3	3
fK5	D65	1	1
FK5	Q65	2	1
fK6	kq6	5	2
Fk6	lV6	3	3
FK6	$K6	2	2
fk7	Kv7	3	2
fK7	t67	2	2
Fk7	uv7	2	2
FK7	Iq7	2	2
fk8	uV8	4	2
fK8	Rq8	2	2
Fk8	wk8	4	3
FK8	YK8	4	4
Fk9	HV9	3	2
fKH	nqH	3	3
FkH	EkH	4	4
FKH	kKH	8	8
FkK	RVK	3	2
fKq	Oqq	2	1
fl	ec	9	3
Fl	hl	12	4
fl_	Xd_	2	2
Fl_	cd_	1	1
fL$	mJ$	6	2
Fl$	Nl$	5	5
FL$	jL$	5	2
fl1	Gd1	3	2
Fl1	ad1	2	2
fl4	Nd4	1	1
Fl4	qc4	1	1
FL5	FX5	1	1
fL7	zX7	1	1
Fl7	wc7	3	2
FL7	pX7	3	3
FL8	OL8	4	3
Fl9	Hc9	3	2
flH	ncH	6	3
fLH	dJH	8	3
FlH	vlH	5	3
FLH	ZLH	5	5
flK	edK	2	2
FlK	ScK	1	1
fm	eu	10	2
Fm	Em	14	2
fm_	vb_	2	2
Fm_	eb_	2	1
fM1	T31	1	1
FM1	t31	2	2
FM4	wO4	3	2
FM5	Q35	2	2
FM6	eO6	3	2
fm7	qx7	3	2
Fm7	Cx7	1	1
FM7	g37	2	2
FM8	GM8	4	3
fM9	N39	2	2
Fm9	Hu9	3	2
FM9	qO9	3	2
fmA	fxA	2	2
fmH	nuH	7	5
fMH	UOH	7	3
FmH	VmH	4	4
FMH	PMH	3	2
fMK	t3K	3	3
fn	tl	5	5
fN	ak	14	1
Fn	In	12	5
FN	hN	15	3
fn_	jc_	2	2
fN_	yv_	3	2
Fn_	nc_	2	1
Fn$	yn$	5	2
FN$	kN$	3	3
fn1	Gc1	2	2
fN1	WV1	2	2
Fn1	ac1	1	1
fn4	Nc4	1	1
fN6	Xk6	2	2
FN6	lk6	3	3
Fn7	wl7	2	2
fn8	El8	2	2
fN8	uk8	4	4
FN8	wN8	3	3
fn9	Vc9	3	2
fN9	VV9	3	2
