target_name	baseline_name	evidence_occurrences	evidence_statement_pairs
$AA	OAA	2	2
$aK	waK	3	2
$b4	wb4	2	2
$B4	wB4	2	2
$b7	wb7	2	2
$bK	wbK	3	2
$bz	Obz	2	2
$C_	OC_	2	2
$c1	wc1	4	4
$C1	wC1	4	2
$C5	wC5	2	2
$c7	wc7	2	2
$c8	wc8	4	4
$C8	wC8	3	3
$c9	wc9	2	2
$Cz	OCz	2	2
$d_	Od_	2	2
$D4	wD4	3	3
$d8	wd8	3	3
$DY	ODY	2	2
$E4	wE4	2	2
$E7	wE7	2	2
$e9	we9	1	1
$eK	weK	3	2
$EK	wEK	2	1
$eq	weq	2	2
$eY	OeY	2	2
$EY	OEY	2	2
$f1	wf1	3	2
$F1	wF1	1	1
$f5	wf5	2	2
$fY	OfY	2	2
$fz	Ofz	2	2
$g_	Og_	1	1
$g5	wg5	2	2
$G5	wG5	3	3
$g8	wg8	3	3
$gY	OgY	2	1
$GY	OGY	2	2
$h_	Oh_	2	2
$h1	wh1	3	3
$H1	wH1	2	2
$hK	whK	2	2
$HO	OHO	2	2
$hz	Ohz	2	2
$i4	wi4	3	2
$I4	wI4	1	1
$i7	wi7	2	2
$Iq	wIq	2	2
$Iz	OIz	1	1
$k_	Ok_	3	3
$K1	wK1	2	2
$K7	wK7	3	3
$kK	wkK	3	2
$kY	OkY	2	2
$l_	Ol_	3	3
$L4	wL4	2	2
$LY	OLY	2	1
$Lz	OLz	2	2
$m1	wm1	3	3
$M1	wM1	2	2
$m7	wm7	2	2
$m8	wm8	4	4
$Mz	OMz	2	2
$N_	ON_	1	1
$nY	OnY	1	1
$NY	ONY	2	2
$O4	wO4	1	1
$O5	wO5	1	1
$O7	wO7	3	3
$o8	wo8	2	2
$OA	OOA	2	2
$p5	wp5	2	1
$P5	wP5	3	2
$p8	wp8	4	4
$PY	OPY	2	2
$Pz	OPz	2	2
$q1	wq1	4	4
$Q1	wQ1	3	3
$Q5	wQ5	3	2
$qY	OqY	1	1
$QY	OQY	1	1
$R4	wR4	2	2
$r7	wr7	2	2
$R7	wR7	2	2
$R8	wR8	4	3
$RY	ORY	2	2
$Rz	ORz	2	2
$S_	OS_	3	2
$S7	wS7	2	2
$s8	ws8	3	3
$Sj	OSj	1	1
$SK	wSK	2	2
$Sz	OSz	2	2
$T_	OT_	2	2
$T5	wT5	2	2
$T7	wT7	2	2
$TK	wTK	2	2
$TY	OTY	2	2
$Tz	OTz	2	2
$U1	wU1	4	3
$u5	wu5	1	1
$U5	wU5	2	2
$U8	wU8	4	4
$Uq	wUq	2	2
$UY	OUY	1	1
$uz	Ouz	2	2
$Uz	OUz	2	2
$V_	OV_	2	2
$v4	wv4	3	3
$V4	wV4	3	2
$v5	wv5	3	2
$V5	wV5	2	2
$v7	wv7	3	3
$V7	wV7	1	1
$v8	wv8	5	1
$vK	wvK	2	2
$VK	wVK	2	2
$Vw	OVw	2	2
$vY	OvY	2	2
$VY	OVY	2	2
$vz	Ovz	2	2
$Vz	OVz	2	2
$w4	ww4	2	2
$W4	wW4	3	2
$wA	OwA	1	1
$Wq	wWq	3	2
$WY	OWY	1	1
$XY	OXY	2	2
$xz	Oxz	2	2
$y2	Oy2	1	1
$y8	wy8	3	3
$YA	OYA	2	2
$yK	wyK	1	1
$yY	OyY	2	2
$Z1	wZ1	3	3
$ZY	OZY	2	2
a__	r__	1	1
A_1	Y_1	3	2
a_7	o_7	3	3
A_7	Y_7	4	3
a_A	r_A	1	1
A_A	z_A	2	2
a$4	o$4	3	2
A$4	Y$4	3	3
a$A	r$A	2	2
A$A	z$A	2	2
a0K	o0K	3	3
A0K	Y0K	2	2
a0q	o0q	3	3
a0Y	r0Y	2	2
A0Y	z0Y	3	2
A0z	z0z	2	2
a11	o11	4	4
a1A	r1A	2	2
A1A	z1A	2	2
a1K	o1K	2	2
a1z	r1z	2	1
A1z	z1z	3	2
a21	o21	3	3
A24	Y24	2	2
A25	Y25	1	1
a2A	r2A	2	2
a2Y	r2Y	2	2
A2Y	z2Y	2	2
a34	o34	1	1
a37	o37	3	3
A37	Y37	4	4
a3A	r3A	2	2
a3z	r3z	2	2
a41	o41	2	2
A41	Y41	1	1
A44	Y44	2	2
A47	Y47	4	3
A4A	z4A	2	2
a57	o57	3	2
A57	Y57	4	3
A5A	z5A	2	2
A64	Y64	2	2
A67	Y67	3	3
a6A	r6A	1	1
A6A	z6A	2	2
a6q	o6q	2	2
a6z	r6z	1	1
A6z	z6z	2	2
a71	o71	4	4
A71	Y71	4	4
A7A	z7A	3	3
a7K	o7K	2	2
a7Y	r7Y	1	1
a7z	r7z	2	2
A7z	z7z	2	2
a8A	r8A	2	2
a8K	o8K	2	2
a8z	r8z	3	2
A8z	z8z	2	2
a94	o94	2	2
A94	Y94	1	1
a97	o97	3	3
A97	Y97	4	2
a9A	r9A	2	2
A9A	z9A	2	2
A9z	z9z	2	2
AA4	YA4	3	2
aA5	oA5	1	1
aa7	oa7	2	2
aa8	oa8	5	2
aAA	rAA	1	1
AaK	YaK	3	2
aaq	oaq	2	2
ab4	ob4	4	3
AB4	YB4	3	3
Ab7	Yb7	1	1
ab8	ob8	3	3
AB8	YB8	4	4
abK	obK	2	2
aBK	oBK	2	2
AbK	YbK	2	2
ABK	YBK	2	2
abq	obq	2	2
ABY	zBY	3	3
abz	rbz	2	2
ac_	rc_	3	3
aC_	rC_	1	1
AC_	zC_	2	2
Ac1	Yc1	4	3
AC1	YC1	2	2
aC5	oC5	3	2
AC5	YC5	2	2
ac8	oc8	4	3
Ac8	Yc8	4	4
AC8	YC8	4	3
ac9	oc9	2	2
Ac9	Yc9	2	2
ACK	YCK	2	2
aCz	rCz	2	2
Ad_	zd_	2	1
ad1	od1	3	3
aD1	oD1	3	2
aD4	oD4	2	2
ad8	od8	4	4
Ad8	Yd8	3	3
ad9	od9	2	2
aDY	rDY	2	2
AdY	zdY	1	1
ADY	zDY	2	2
ADz	zDz	2	1
ae_	re_	2	2
AE_	zE_	2	2
ae1	oe1	1	1
aE4	oE4	2	2
aE8	oE8	4	3
Ae9	Ye9	1	1
aeK	oeK	2	2
aEK	oEK	2	2
AeK	YeK	2	2
AEK	YEK	2	2
aEY	rEY	2	2
AeY	zeY	2	2
AEz	zEz	3	3
af_	rf_	2	2
aF1	oF1	3	3
Af1	Yf1	2	2
AF1	YF1	2	2
af5	of5	1	1
Af5	Yf5	3	3
AF8	YF8	4	4
afK	ofK	2	2
aFK	oFK	1	1
AFK	YFK	2	2
afY	rfY	2	2
AfY	zfY	2	2
afz	rfz	2	2
Afz	zfz	2	2
Ag_	zg_	2	2
ag1	og1	3	2
ag5	og5	2	1
aG5	oG5	2	2
Ag5	Yg5	2	2
AG5	YG5	3	3
aG7	oG7	3	2
ag8	og8	2	2
Ag8	Yg8	3	3
aGK	oGK	3	3
agq	ogq	2	2
agY	rgY	1	1
aGY	rGY	2	2
AgY	zgY	2	1
AGY	zGY	2	2
aGz	rGz	2	2
ah_	rh_	2	2
Ah_	zh_	2	2
Ah1	Yh1	3	3
Ah4	Yh4	2	2
Ah7	Yh7	2	2
ah8	oh8	4	3
ahK	ohK	2	2
AhK	YhK	1	1
AHO	zHO	2	2
ahz	rhz	2	2
aI1	oI1	3	3
Ai4	Yi4	1	1
AI4	YI4	2	2
aIz	rIz	2	2
AIz	zIz	1	1
aj7	oj7	2	2
AjA	zjA	1	1
ak_	rk_	3	3
ak1	ok1	3	3
AK1	YK1	2	2
aK7	oK7	3	3
akK	okK	2	2
AkK	YkK	3	2
akY	rkY	2	2
Al_	zl_	3	3
aL4	oL4	2	2
Al8	Yl8	6	4
Al9	Yl9	2	2
alY	rlY	2	2
aLY	rLY	1	1
aLz	rLz	1	1
ALz	zLz	2	2
Am1	Ym1	4	4
AM1	YM1	3	3
am4	om4	1	1
Am7	Ym7	2	2
Am8	Ym8	6	2
amK	omK	2	2
aMY	rMY	2	2
AmY	zmY	2	1
aMz	rMz	3	3
AMz	zMz	2	2
AN1	YN1	1	1
aN4	oN4	2	2
AN4	YN4	2	2
an8	on8	5	2
aNK	oNK	3	3
ANK	YNK	2	2
aNY	rNY	2	2
aO4	oO4	3	3
AO4	YO4	1	1
aO5	oO5	1	1
AO5	YO5	2	2
Ao8	Yo8	3	3
AOA	zOA	3	3
aoK	ooK	3	2
AOY	zOY	2	2
ap1	op1	4	4
ap5	op5	2	1
ap8	op8	4	4
aPK	oPK	1	1
apq	opq	2	2
APq	YPq	1	1
apY	rpY	2	2
aPY	rPY	3	2
APz	zPz	3	3
aQ_	rQ_	2	2
aq1	oq1	1	1
aQ1	oQ1	3	3
Aq1	Yq1	4	4
AQ1	YQ1	4	4
aq4	oq4	3	3
Aq4	Yq4	1	1
aQ5	oQ5	2	2
AQ5	YQ5	2	2
aq7	oq7	3	3
aQ8	oQ8	4	4
AQ8	YQ8	3	3
aQ9	oQ9	3	3
AqA	zqA	1	1
AqY	zqY	1	1
AQY	zQY	2	2
aR_	rR_	2	2
aR1	oR1	3	3
aR4	oR4	2	2
ar8	or8	5	5
aR8	oR8	4	3
AR8	YR8	2	2
aRK	oRK	4	3
aRq	oRq	2	2
aRz	rRz	2	2
ARz	zRz	2	2
AS_	zS_	2	2
aS4	oS4	2	2
As4	Ys4	2	2
AS4	YS4	2	2
as7	os7	2	2
AS7	YS7	2	2
As8	Ys8	4	3
AS8	YS8	5	2
ASj	zSj	1	1
aSK	oSK	2	2
ASK	YSK	2	2
aSz	rSz	2	2
aT_	rT_	2	2
aT4	oT4	3	3
aT5	oT5	1	1
AT5	YT5	2	2
aT7	oT7	1	1
AT7	YT7	2	2
at9	ot9	2	2
atK	otK	2	2
aTK	oTK	3	2
ATK	YTK	2	2
ATq	YTq	2	2
aTY	rTY	2	2
ATY	zTY	2	2
aTz	rTz	2	2
ATz	zTz	2	2
au1	ou1	3	1
Au1	Yu1	3	3
AU1	YU1	1	1
aU4	oU4	2	2
au5	ou5	1	1
aU5	oU5	2	2
Au5	Yu5	1	1
aU8	oU8	2	2
AU8	YU8	4	4
aUY	rUY	2	2
AUY	zUY	2	2
Auz	zuz	2	2
av_	rv_	2	2
av4	ov4	2	2
aV4	oV4	1	1
Av4	Yv4	2	2
AV4	YV4	2	2
aV5	oV5	3	2
Av5	Yv5	3	2
AV5	YV5	1	1
av7	ov7	1	1
aV7	oV7	3	3
Av7	Yv7	4	4
AV7	YV7	1	1
av8	ov8	3	3
avK	ovK	3	2
aVK	oVK	1	1
AvK	YvK	2	2
AVK	YVK	1	1
AVw	zVw	2	2
avY	rvY	3	3
aVY	rVY	1	1
AVY	zVY	3	3
avz	rvz	1	1
aVz	rVz	1	1
aw4	ow4	3	3
aW4	oW4	1	1
Aw4	Yw4	1	1
awA	rwA	1	1
AwA	zwA	2	2
AWq	YWq	2	2
awY	rwY	2	2
aWY	rWY	2	2
AwY	zwY	2	2
AWY	zWY	2	2
AWz	zWz	1	1
ax5	ox5	2	2
ax7	ox7	2	2
aXY	rXY	2	2
AXY	zXY	2	2
axz	rxz	3	3
aXz	rXz	2	2
Axz	zxz	2	2
aY1	oY1	2	2
Ay1	Yy1	3	3
ay4	oy4	2	2
Ay4	Yy4	2	2
ay8	oy8	5	4
Ay8	Yy8	5	1
aYA	rYA	2	2
AyK	YyK	1	1
ayY	ryY	2	2
AyY	zyY	2	2
ayz	ryz	2	2
Ayz	zyz	2	2
Az_	zz_	2	2
AZ1	YZ1	3	3
az4	oz4	2	2
aZ5	oZ5	3	2
azA	rzA	3	3
AzA	zzA	1	1
AZK	YZK	2	2
AZq	YZq	1	1
aZY	rZY	3	3
AZY	zZY	2	2
AZz	zZz	2	2
B__	u__	2	2
b_1	C_1	4	3
b_7	C_7	3	3
B_7	m_7	3	3
b_A	h_A	2	2
B_A	u_A	1	1
b_K	C_K	2	2
B_K	m_K	2	2
b$4	C$4	3	3
B$4	m$4	3	2
b$A	h$A	2	2
B$A	u$A	2	2
B$H	u$H	1	1
B$q	m$q	1	1
b04	C04	1	1
B04	m04	3	2
b0K	C0K	2	2
B0K	m0K	3	3
B0q	m0q	2	2
b0Y	h0Y	2	2
B0Y	u0Y	2	2
B0z	u0z	2	2
b11	C11	3	3
B11	m11	3	3
b17	C17	3	3
b1A	h1A	2	2
B1A	u1A	1	1
b24	C24	1	1
b25	C25	3	2
B25	m25	1	1
b2A	h2A	2	2
B2A	u2A	2	2
b2Y	h2Y	2	2
B2Y	u2Y	2	2
b34	C34	3	3
B34	m34	3	2
b37	C37	1	1
B37	m37	3	3
B3A	u3A	2	1
b3z	h3z	1	1
b41	C41	3	3
B41	m41	2	2
b47	C47	3	3
B47	m47	3	3
B4A	u4A	2	2
b54	C54	2	2
B54	m54	3	1
b57	C57	2	2
B57	m57	3	2
B5A	u5A	1	1
B5q	m5q	2	2
B67	m67	3	3
b6A	h6A	2	2
B6A	u6A	2	2
b6K	C6K	2	2
b6z	h6z	2	2
B6z	u6z	2	2
b71	C71	4	4
B71	m71	3	3
b75	C75	3	3
B75	m75	2	2
B7A	u7A	2	2
b7q	C7q	1	1
B7Y	u7Y	2	2
B7z	u7z	2	2
b87	C87	1	1
B87	m87	2	2
b8A	h8A	2	2
B8A	u8A	2	2
B8K	m8K	2	2
b8z	h8z	2	2
B8z	u8z	3	2
b91	C91	4	2
B91	m91	4	1
b97	C97	3	2
B97	m97	3	2
b9A	h9A	3	2
B9A	u9A	3	2
B9q	m9q	1	1
B9Y	u9Y	2	2
b9z	h9z	2	2
B9z	u9z	2	2
ba1	Ca1	4	3
Ba1	ma1	4	3
bA4	CA4	2	2
bA5	CA5	1	1
BA5	mA5	2	2
bA7	CA7	3	3
Ba8	ma8	4	2
bAA	hAA	2	2
bAK	CAK	2	2
Baq	maq	2	2
BAY	uAY	2	2
Bb1	mb1	1	1
bb4	Cb4	2	1
Bb4	mb4	3	3
bb8	Cb8	5	3
Bb8	mb8	6	3
bbK	CbK	2	2
bBK	CBK	2	2
BbK	mbK	1	1
BBq	mBq	2	2
bbz	hbz	2	2
Bbz	ubz	2	2
bc_	hc_	1	1
bC_	hC_	2	2
Bc_	uc_	3	3
BC_	uC_	2	2
bC1	CC1	4	3
BC1	mC1	4	3
bC4	CC4	2	2
BC4	mC4	2	2
bC5	CC5	2	2
BC5	mC5	2	2
Bc7	mc7	2	2
bc8	Cc8	3	3
bC8	CC8	5	2
Bc8	mc8	6	4
bc9	Cc9	1	1
Bc9	mc9	2	2
bCK	CCK	2	2
bCz	hCz	2	1
bd_	hd_	3	3
Bd_	ud_	2	2
bd1	Cd1	5	4
Bd1	md1	4	4
Bd7	md7	2	2
bd8	Cd8	3	3
Bd8	md8	4	4
bd9	Cd9	2	2
Bd9	md9	2	2
BDq	mDq	1	1
bDY	hDY	2	2
BdY	udY	3	3
BDY	uDY	2	2
BDz	uDz	2	2
be_	he_	1	1
Be_	ue_	2	1
Be4	me4	2	2
BE4	mE4	2	2
BE8	mE8	3	3
beK	CeK	1	1
bEK	CEK	3	3
BeK	meK	1	1
BEK	mEK	2	2
beY	heY	2	2
bEY	hEY	2	2
BeY	ueY	1	1
BEz	uEz	2	2
bf_	hf_	1	1
Bf_	uf_	2	2
bf1	Cf1	1	1
bF1	CF1	3	3
BF1	mF1	3	3
bf5	Cf5	1	1
Bf5	mf5	1	1
BF8	mF8	4	4
BfA	ufA	2	2
bfK	CfK	2	2
bFK	CFK	2	2
BfK	mfK	2	2
BFK	mFK	1	1
bfq	Cfq	2	2
BFq	mFq	2	2
bfY	hfY	2	2
BfY	ufY	2	2
bfz	hfz	2	2
Bfz	ufz	2	2
Bg_	ug_	2	2
bg1	Cg1	4	3
Bg1	mg1	4	4
bg5	Cg5	2	2
bG5	CG5	2	2
Bg5	mg5	2	1
BG5	mG5	1	1
bg8	Cg8	2	2
Bg8	mg8	3	3
BGj	uGj	2	2
bgq	Cgq	2	2
bgY	hgY	2	2
bGY	hGY	2	2
BgY	ugY	2	2
BGY	uGY	2	2
bh_	hh_	2	2
Bh_	uh_	1	1
BH1	mH1	3	3
bh8	Ch8	3	3
Bh8	mh8	5	3
bhK	ChK	3	2
BhK	mhK	3	3
bHq	CHq	2	2
BHq	mHq	2	2
bhz	hhz	1	1
bi1	Ci1	4	3
bI1	CI1	2	2
BI1	mI1	3	3
bi4	Ci4	2	2
Bi4	mi4	2	2
bI5	CI5	2	2
BI5	mI5	2	2
bIz	hIz	2	1
BJ2	uJ2	2	2
BjK	mjK	2	2
bk_	hk_	2	2
Bk1	mk1	2	2
Bk4	mk4	2	2
bK7	CK7	3	3
BKA	uKA	2	2
bkK	CkK	3	2
BkK	mkK	1	1
BKK	mKK	2	2
bkY	hkY	2	2
bl1	Cl1	3	2
Bl1	ml1	3	2
bL4	CL4	2	2
bl7	Cl7	2	2
BL7	mL7	1	1
bLY	hLY	2	2
bLz	hLz	2	2
BLz	uLz	2	1
bm1	Cm1	3	3
Bm1	mm1	3	3
bm4	Cm4	2	2
Bm4	mm4	3	3
bm5	Cm5	2	2
Bm5	mm5	2	2
BM7	mM7	2	2
bMY	hMY	2	2
BmY	umY	3	3
bMz	hMz	2	2
BMz	uMz	2	2
bn1	Cn1	3	2
BN2	uN2	1	1
BN4	mN4	2	2
bNY	hNY	2	2
BO1	mO1	3	3
bO4	CO4	3	3
BO4	mO4	3	3
bO5	CO5	1	1
BO5	mO5	2	2
bo7	Co7	2	2
bO7	CO7	1	1
BO7	mO7	5	3
boK	CoK	3	3
BoK	moK	3	2
bOY	hOY	2	2
BOY	uOY	3	3
Bp1	mp1	4	3
bp5	Cp5	1	1
bP5	CP5	2	1
Bp5	mp5	2	1
BP5	mP5	2	1
bpY	hpY	2	2
bPY	hPY	2	1
BpY	upY	2	2
BPY	uPY	3	2
bPz	hPz	2	2
BPz	uPz	2	2
bQ_	hQ_	2	2
BQ_	uQ_	2	2
bq1	Cq1	4	4
Bq1	mq1	4	4
bq4	Cq4	3	1
Bq4	mq4	2	2
bQ5	CQ5	2	2
BQ5	mQ5	2	1
Bq7	mq7	1	1
BqA	uqA	2	2
BqK	mqK	2	2
bqY	hqY	2	2
bQY	hQY	1	1
BQY	uQY	1	1
bR_	hR_	1	1
bR4	CR4	2	2
bR7	CR7	2	2
Br7	mr7	2	2
br8	Cr8	5	5
bR8	CR8	4	4
Br8	mr8	4	4
BR8	mR8	5	2
bRK	CRK	2	2
BRK	mRK	2	2
bRz	hRz	1	1
BRz	uRz	2	2
bS_	hS_	2	2
BS_	uS_	2	1
BS4	mS4	2	2
bS7	CS7	2	2
BS7	mS7	2	2
bs8	Cs8	5	4
Bs8	ms8	5	2
BsA	usA	1	1
bSz	hSz	2	2
bT_	hT_	2	2
bt1	Ct1	3	3
bT1	CT1	2	2
bT4	CT4	3	3
BT4	mT4	3	2
bT5	CT5	1	1
BT5	mT5	1	1
bT7	CT7	2	1
BT7	mT7	3	2
bt8	Ct8	2	1
bt9	Ct9	2	2
bT9	CT9	2	2
Bt9	mt9	2	2
BT9	mT9	2	2
bTK	CTK	1	1
BTK	mTK	1	1
bTq	CTq	1	1
bTY	hTY	2	2
BTY	uTY	2	2
bTz	hTz	2	2
BTz	uTz	3	2
bu1	Cu1	3	3
bU1	CU1	1	1
Bu1	mu1	3	3
BU1	mU1	3	3
Bu4	mu4	2	2
bu5	Cu5	2	2
bU5	CU5	1	1
Bu5	mu5	2	2
BU5	mU5	2	2
bU7	CU7	2	2
bU8	CU8	3	2
BU8	mU8	3	3
buq	Cuq	2	2
buY	huY	2	2
bUY	hUY	2	2
BuY	uuY	2	2
BUY	uUY	2	2
bV1	CV1	2	2
BV1	mV1	1	1
bv4	Cv4	2	2
Bv4	mv4	2	2
bv5	Cv5	3	2
bV5	CV5	3	2
Bv5	mv5	3	2
BV5	mV5	3	2
bv7	Cv7	4	2
bV7	CV7	1	1
Bv7	mv7	2	2
bv8	Cv8	4	4
bV8	CV8	3	3
bvK	CvK	2	2
bVK	CVK	2	2
BvK	mvK	1	1
BVK	mVK	2	2
bvY	hvY	2	2
bVY	hVY	2	2
bvz	hvz	1	1
bVz	hVz	1	1
bw4	Cw4	2	1
bW4	CW4	3	2
Bw4	mw4	4	3
BW4	mW4	3	3
bwA	hwA	2	2
BwA	uwA	3	3
BWq	mWq	2	2
bwY	hwY	1	1
bWY	hWY	2	2
BwY	uwY	2	2
BWY	uWY	2	2
BWz	uWz	2	2
bx1	Cx1	3	3
BX1	mX1	3	3
bx7	Cx7	2	2
bx9	Cx9	1	1
bXY	hXY	2	2
bxz	hxz	2	2
Bxz	uxz	2	2
by1	Cy1	3	3
By4	my4	2	2
by7	Cy7	2	2
By7	my7	2	2
bYA	hYA	2	2
Byq	myq	2	2
byY	hyY	2	2
byz	hyz	1	1
Byz	uyz	2	2
bz1	Cz1	5	3
bz4	Cz4	2	2
bZ5	CZ5	1	1
BZ5	mZ5	3	2
bZq	CZq	2	1
bZY	hZY	1	1
BZY	uZY	2	2
c__	Q__	1	1
C_1	h_1	4	3
c_7	d_7	4	3
C_7	h_7	4	4
c_A	Q_A	1	1
C_A	S_A	2	2
c$4	d$4	3	3
C$4	h$4	4	3
c$A	Q$A	2	2
C$A	S$A	2	2
C04	h04	1	1
c0K	d0K	1	1
C0K	h0K	1	1
c0q	d0q	4	3
C0q	h0q	2	2
c0Y	Q0Y	2	2
C0Y	S0Y	3	3
C0z	S0z	2	2
c11	d11	4	4
c14	d14	3	1
C17	h17	3	3
c1A	Q1A	2	2
C1A	S1A	1	1
C25	h25	3	2
c2A	Q2A	1	1
C2A	S2A	2	2
c2Y	Q2Y	3	3
C2Y	S2Y	2	2
c34	d34	3	2
C34	h34	3	2
c37	d37	2	2
C37	h37	2	2
c3A	Q3A	2	2
c3z	Q3z	2	2
C3z	S3z	1	1
c41	d41	2	2
C41	h41	2	2
C47	h47	3	2
C4A	S4A	1	1
C4K	h4K	2	2
C54	h54	4	3
c57	d57	2	2
C57	h57	2	2
C5A	S5A	2	2
C64	h64	2	2
c6A	Q6A	2	2
C6A	S6A	2	2
C6q	h6q	2	2
c6z	Q6z	2	2
C6z	S6z	2	2
c71	d71	4	4
C71	h71	4	4
c75	d75	2	2
C75	h75	3	2
C7A	S7A	2	2
c7Y	Q7Y	1	1
C7Y	S7Y	1	1
c7z	Q7z	1	1
C7z	S7z	2	2
c8A	Q8A	2	2
C8A	S8A	2	2
c8z	Q8z	3	2
C8z	S8z	2	2
C91	h91	4	2
c94	d94	2	2
c97	d97	2	2
C97	h97	3	3
c9A	Q9A	1	1
