target_name	baseline_name	evidence_occurrences	evidence_statement_pairs
EV5	SV5	2	2
ev7	tv7	2	2
eV7	tV7	3	3
EV7	yV7	3	3
evK	tvK	1	1
ew5	qj5	2	2
Ew5	Sw5	2	2
EW5	SW5	2	2
eW6	tW6	2	2
EW6	yW6	3	3
Ew7	yw7	2	2
eWK	tWK	2	2
ex5	qu5	2	2
Ex5	Sx5	2	2
EX5	SX5	1	1
ex6	tx6	3	3
Ex6	yx6	3	2
EX6	yX6	3	3
ex7	tx7	3	3
exK	txK	4	2
ExK	yxK	3	3
ey5	qE5	3	3
eY5	qf5	2	2
Ey5	Sy5	1	1
EY5	SY5	3	3
eyK	tyK	2	2
EyK	yyK	2	2
ez5	qY5	1	1
eZ5	q05	1	1
Ez5	Sz5	2	2
EZ5	SZ5	2	2
Ez6	yz6	3	3
EZM	SZM	2	2
ezY	qYY	2	2
F_5	Q_5	2	2
f$5	D$5	2	1
F$7	B$7	2	2
F$q	B$q	3	2
f05	D05	2	2
F05	Q05	2	2
F07	B07	2	2
f16	Y16	3	3
F25	Q25	2	2
f26	Y26	3	3
F27	B27	3	2
f2K	Y2K	2	2
f35	D35	2	2
F35	Q35	2	2
F4	U4	42	42
f45	D45	3	3
f46	Y46	3	3
f47	Y47	2	2
F55	Q55	2	1
F5A	Q5A	2	2
f6	Y6	98	51
F67	B67	3	3
F6q	B6q	2	2
f75	D75	1	1
F75	Q75	3	3
F76	B76	4	1
F86	B86	3	3
f87	Y87	2	2
F87	B87	2	2
f8q	Y8q	1	1
f95	D95	2	2
F97	B97	2	2
f9K	Y9K	2	2
Fa_	Qa_	1	1
FA5	QA5	2	2
fA6	YA6	2	2
FA7	BA7	2	2
FaK	BaK	2	2
faq	Yaq	2	2
fb5	Db5	2	2
Fb5	Qb5	2	2
fbK	YbK	1	1
FbK	BbK	2	2
Fc_	Qc_	2	2
fC5	DC5	2	2
FC5	QC5	2	2
fc6	Yc6	3	2
fC7	YC7	1	1
FC7	BC7	3	3
fd_	Dd_	2	2
Fd_	Qd_	2	2
fD5	DD5	2	2
FD5	QD5	2	2
fD6	YD6	3	3
fe_	De_	2	2
Fe_	Qe_	1	1
fE5	DE5	2	2
fe6	Ye6	2	2
fE7	YE7	2	2
Fe8	Be8	4	2
feK	YeK	2	2
fEK	YEK	1	1
FeK	BeK	2	2
FEK	BEK	2	2
FF_	QF_	2	2
ff5	Df5	1	1
Ff5	Qf5	2	2
ff6	Yf6	3	3
Ffq	Bfq	1	1
fg_	Dg_	1	1
Fg_	Qg_	2	2
FG5	QG5	1	1
FG6	BG6	4	2
fG7	YG7	3	3
fGK	YGK	2	2
FgK	BgK	3	3
fH5	DH5	2	2
Fh5	Qh5	2	2
FH5	QH5	2	2
fH6	YH6	2	2
FH6	BH6	3	3
Fh7	Bh7	3	3
FH7	BH7	2	2
fhK	YhK	3	3
FHK	BHK	2	2
fI5	DI5	2	2
FI5	QI5	2	2
Fi6	Bi6	2	2
fI7	YI7	2	2
FI7	BI7	1	1
Fiq	Biq	3	2
fj5	Dj5	2	2
Fj5	Qj5	2	2
fJ6	YJ6	4	3
Fj6	Bj6	2	2
FJK	BJK	2	2
FJO	QJO	1	1
Fk5	Qk5	2	2
FK5	QK5	2	2
fK6	YK6	5	2
Fk6	Bk6	3	3
FK6	BK6	3	3
fK7	YK7	2	2
Fk7	Bk7	2	2
fkK	YkK	2	2
FkK	BkK	2	2
fKq	YKq	2	2
FL5	QL5	2	2
Fl6	Bl6	3	3
FL6	BL6	3	3
fM5	DM5	2	2
FM5	QM5	2	2
FM6	BM6	3	2
FM7	BM7	2	2
fmA	DmA	2	2
fN5	DN5	3	2
FN5	QN5	3	2
fn6	Yn6	4	2
fN6	YN6	2	2
Fn6	Bn6	2	2
fNK	YNK	1	1
FNK	BNK	1	1
fo3	wo3	2	2
FO5	QO5	2	2
fo6	Yo6	2	2
Fo6	Bo6	2	2
fo8	Yo8	3	3
foK	YoK	2	2
foz	Doz	1	1
fP5	DP5	2	2
FP5	QP5	3	3
FP6	BP6	3	3
FPK	BPK	1	1
fQ_	DQ_	2	2
Fq6	Bq6	3	3
fq7	Yq7	1	1
Fq7	Bq7	3	3
Fqq	Bqq	2	2
FR5	QR5	2	2
fR7	YR7	2	2
FR7	BR7	1	1
frK	YrK	1	1
FrK	BrK	3	3
fs_	Ds_	2	2
Fs_	Qs_	2	2
fs6	Ys6	2	2
FS6	BS6	4	4
fS7	YS7	2	2
FS7	BS7	3	2
fSK	YSK	3	3
FsK	BsK	2	2
FSK	BSK	4	2
ft_	Dt_	2	2
Ft_	Qt_	2	2
FT5	QT5	2	2
ftK	YtK	2	2
fTK	YTK	1	1
FTK	BTK	3	3
fU_	DU_	3	3
FU_	QU_	2	2
fu5	Du5	1	1
fu6	Yu6	2	2
Fu6	Bu6	1	1
fu7	Yu7	1	1
fuK	YuK	4	3
Fv5	Qv5	2	2
FV5	QV5	2	2
fV7	YV7	2	2
FV7	BV7	2	1
fVK	YVK	1	1
FvK	BvK	4	3
fw5	Dw5	2	2
Fw5	Qw5	2	2
FW5	QW5	2	2
fW6	YW6	2	2
FW6	BW6	3	3
fWK	YWK	2	2
fwq	Ywq	2	2
fWq	YWq	2	1
fx5	Dx5	2	2
fX5	DX5	2	2
Fx5	Qx5	2	2
FX5	QX5	2	2
fXK	YXK	1	1
FxK	BxK	3	3
fy5	Dy5	2	2
fY5	DY5	1	1
FY5	QY5	2	2
FY7	BY7	2	2
fyK	YyK	3	3
FyK	ByK	2	2
fYq	YYq	1	1
Fz5	Qz5	2	1
FZ5	QZ5	2	2
fz6	Yz6	3	3
fZ6	YZ6	1	1
g$7	U$7	2	2
g$q	U$q	2	2
G$q	W$q	4	3
g$z	c$z	1	1
G05	v05	2	2
g07	U07	2	2
G07	W07	2	2
G0K	W0K	2	2
G15	v15	1	1
G16	W16	2	2
G26	W26	3	3
g27	U27	2	2
G2K	W2K	2	2
G35	v35	2	2
g36	U36	3	3
G36	W36	3	3
G3K	W3K	2	2
g45	c45	2	1
G45	v45	1	1
g4q	U4q	3	2
g56	U56	2	2
g67	U67	2	2
g6q	U6q	2	2
g75	c75	2	2
G75	v75	2	2
g76	U76	4	1
G76	W76	1	1
g86	U86	4	2
G86	W86	1	1
g87	U87	2	2
G87	W87	2	2
g95	c95	2	2
G95	v95	1	1
G96	W96	3	3
G97	W97	2	2
g9q	U9q	2	2
ga_	ca_	1	1
GA5	vA5	2	2
GA6	WA6	2	2
gaK	UaK	2	2
GaK	WaK	2	2
Gaq	Waq	1	1
gb5	cb5	2	2
Gc_	vc_	2	2
gC5	cC5	3	3
gC7	UC7	2	2
GC7	WC7	2	2
Gd_	vd_	1	1
gD5	cD5	2	2
GD5	vD5	2	2
gD6	UD6	3	3
Gd6	Wd6	2	2
GD6	WD6	3	2
Gdf	vdf	2	2
ge_	ce_	1	1
Ge_	ve_	2	1
gE5	cE5	2	2
GE5	vE5	2	2
Ge6	We6	2	2
ge8	Ue8	4	3
Ge8	We8	3	3
geK	UeK	2	2
gEK	UEK	3	3
GEK	WEK	2	2
gf5	cf5	2	2
Gf5	vf5	2	2
GFK	WFK	1	1
gg_	cg_	2	2
Gg_	vg_	2	2
GG5	vG5	2	2
gG6	UG6	3	3
ggK	UgK	3	1
GgK	WgK	2	2
GGK	WGK	3	3
gh5	ch5	2	2
gH5	cH5	2	2
Gh5	vh5	2	2
GH5	vH5	2	2
GH6	WH6	3	3
gh7	Uh7	3	3
gH7	UH7	2	2
GH7	WH7	2	2
GhK	WhK	2	2
gI5	cI5	2	1
GI5	vI5	2	2
gI7	UI7	4	3
GI7	WI7	3	3
giq	Uiq	3	3
Giq	Wiq	2	2
gj5	cj5	2	2
Gj5	vj5	3	3
GJ5	vJ5	2	2
Gj6	Wj6	1	1
GJK	WJK	2	2
gK5	cK5	3	3
Gk5	vk5	2	2
GK5	vK5	2	2
gK6	UK6	2	2
gk7	Uk7	3	3
Gk7	Wk7	2	2
gkK	UkK	3	2
GkK	WkK	2	2
Gl_	vl_	2	2
gL5	cL5	2	2
GL5	vL5	2	2
gl6	Ul6	4	4
Gl6	Wl6	4	4
gM5	cM5	1	1
GM5	vM5	2	2
gM6	UM6	3	2
GM6	WM6	3	3
gM7	UM7	2	2
gN5	cN5	3	2
GN5	vN5	3	2
gn6	Un6	3	2
Gn6	Wn6	3	3
GN6	WN6	4	2
gNK	UNK	2	2
GNK	WNK	1	1
gO5	cO5	3	3
GO5	vO5	1	1
go6	Uo6	2	2
gOq	UOq	1	1
gP5	cP5	2	2
GP5	vP5	2	2
gP6	UP6	3	2
GP6	WP6	4	3
gPK	UPK	2	2
GpK	WpK	1	1
gQ_	cQ_	2	2
GQ_	vQ_	2	2
Gq5	vq5	2	2
gq6	Uq6	3	3
gq7	Uq7	2	2
Gq7	Wq7	3	2
gqq	Uqq	2	2
gR5	cR5	2	2
Gr6	Wr6	2	2
gR7	UR7	3	2
GR7	WR7	3	2
grK	UrK	3	3
GrK	WrK	2	2
gs_	cs_	2	2
GS5	vS5	2	2
gS6	US6	4	4
Gs6	Ws6	2	2
gS7	US7	3	2
GS7	WS7	2	2
gsK	UsK	2	2
gSK	USK	4	2
GsK	WsK	2	2
GSK	WSK	1	1
gt_	ct_	2	2
GT5	vT5	2	2
gTK	UTK	3	3
GtK	WtK	2	2
GTK	WTK	2	2
gU_	cU_	2	2
GU_	vU_	2	2
Gu7	Wu7	2	2
GuK	WuK	3	2
gV7	UV7	1	1
GV7	WV7	3	3
gvK	UvK	3	2
gVO	cVO	2	2
gw5	cw5	3	3
Gw5	vw5	2	2
GW5	vW5	2	2
gW6	UW6	4	3
GW6	WW6	3	3
gWK	UWK	3	2
Gwq	Wwq	4	2
gx5	cx5	1	1
gX5	cX5	2	2
GX5	vX5	2	2
GX6	WX6	3	3
gx7	Ux7	3	3
gxK	UxK	3	1
GxK	WxK	4	3
gy5	cy5	2	2
gY5	cY5	2	2
GY5	vY5	2	2
gyK	UyK	3	2
GyK	WyK	2	2
gZ5	cZ5	2	2
Gz5	vz5	1	1
GZ5	vZ5	1	1
Gz6	Wz6	3	3
gz7	Uz7	2	2
Gz7	Wz7	2	2
GZM	vZM	2	2
h_7	E_7	2	2
H$5	K$5	2	2
H$6	eH6	3	3
h$7	E$7	2	2
h$q	E$q	2	2
h05	R05	2	2
H05	K05	2	2
h07	E07	2	2
h15	R15	2	2
h16	E16	3	3
H16	e96	3	2
h17	E17	2	2
H25	K25	1	1
H26	eW6	3	3
h2K	E2K	3	2
H2K	eWK	1	1
h2z	R2z	1	1
h35	R35	2	2
H35	K35	2	2
h37	E37	2	1
h3K	E3K	1	1
h45	R45	2	2
H45	K45	2	2
H46	e76	4	3
H47	e77	2	2
H4K	e7K	2	2
h55	R55	3	2
H55	K55	1	1
h57	E57	2	2
h5q	E5q	2	2
H5q	e_q	2	2
h65	R65	2	2
h67	E67	3	2
h75	R75	2	2
H75	K75	2	2
H76	eK6	3	3
h77	E77	2	2
h86	E86	4	3
H8q	e$q	2	1
h95	R95	2	1
h97	E97	2	2
h9q	E9q	2	2
hA5	RA5	2	2
HA5	KA5	1	1
HA6	e56	3	3
Haq	eoq	2	2
Hb5	Kb5	2	2
HbK	eCK	2	2
hBz	RBz	2	2
hc_	Rc_	2	2
Hc_	Kc_	2	2
HC5	KC5	1	1
HC6	eR6	2	2
hC7	EC7	1	1
HC7	eR7	2	2
hd_	Rd_	3	3
Hd_	Kd_	2	2
hD5	RD5	2	2
HD5	KD5	1	1
hd6	Ed6	4	3
HD6	eM6	4	2
HD7	eM7	2	2
hDK	EDK	1	1
he_	Re_	2	2
He_	Ke_	2	2
hE5	RE5	2	2
HeK	etK	2	2
HEK	eyK	3	2
HF_	KF_	2	2
hf5	Rf5	2	1
Hf5	Kf5	2	2
hf6	Ef6	3	3
hFq	EFq	2	2
hg_	Rg_	1	1
Hg_	Kg_	2	2
hG5	RG5	3	3
HG5	KG5	2	2
HG7	e27	2	2
hGK	EGK	2	2
hh5	Rh5	2	2
hH5	RH5	2	2
HH5	KH5	2	2
HH6	ee8	3	2
hh7	Eh7	1	1
hhK	EhK	3	3
HhK	eEK	3	3
hI5	RI5	2	2
HI5	KI5	2	2
Hi6	en6	2	2
hI7	EI7	1	1
HI7	eh7	3	2
hj5	Rj5	2	2
hJ5	RJ5	2	2
Hj5	Kj5	2	2
HJ5	KJ5	1	1
hj6	Ej6	3	2
hjK	EjK	3	3
hJK	EJK	2	2
hk5	Rk5	2	2
hK5	RK5	2	2
Hk5	Kk5	2	2
hK6	EK6	3	3
HK6	eq6	4	3
hk7	Ek7	2	2
Hk7	eV7	3	3
HK7	eq7	3	3
hkK	EkK	2	2
HKq	eqq	3	2
hl_	Rl_	3	3
hL5	RL5	1	1
hl6	El6	4	4
HL6	eJ6	3	3
hM5	RM5	2	2
HM5	KM5	2	2
hM6	EM6	3	3
hM7	EM7	3	3
HM7	eO7	2	2
HmA	KmA	2	2
HMq	eOq	1	1
hN5	RN5	3	2
HN5	KN5	2	2
hn6	En6	2	2
Hn6	el6	2	2
HN6	ek6	3	2
HN7	ek7	1	1
hNK	ENK	4	4
HNK	ekK	3	3
hO5	RO5	1	1
HO5	KO5	2	2
Ho8	er8	3	3
hP5	RP5	3	3
HP5	KP5	2	2
hP6	EP6	3	2
HP6	eL6	3	3
hQ_	RQ_	2	2
HQ_	KQ_	2	2
hq5	Rq5	2	2
hq7	Eq7	2	1
Hq7	e67	1	1
Hqq	e6q	2	1
hR7	ER7	2	2
HR7	eS7	3	2
hr8	Er8	3	3
hrK	ErK	3	2
Hs_	Ks_	2	2
hs5	Rs5	2	2
hS5	RS5	2	2
HS5	KS5	2	2
hS7	ES7	1	1
HS7	eI7	3	3
hSK	ESK	3	2
hsq	Esq	1	1
Ht_	Kt_	2	2
hT5	RT5	2	2
HT5	KT5	2	2
ht6	Et6	2	1
Ht6	es6	2	2
hT7	ET7	1	1
HT7	e07	1	1
hTK	ETK	3	3
hTY	RTY	2	2
hU_	RU_	2	2
HU_	KU_	2	1
Hu5	Ku5	2	2
hu6	Eu6	3	2
Hu6	ex6	3	3
Hu7	ex7	2	2
HuK	exK	3	1
hUq	EUq	2	2
HUq	eFq	2	2
hV5	RV5	2	2
Hv5	Kv5	2	2
HV5	KV5	1	1
hV7	EV7	3	3
HV7	ev7	2	2
HvK	eTK	2	2
HVK	evK	2	2
hw5	Rw5	2	2
hW5	RW5	2	2
Hw5	Kw5	2	2
HW5	KW5	1	1
hW6	EW6	3	2
HW6	eP6	2	2
hX5	RX5	1	1
Hx5	Kx5	2	2
HX5	KX5	2	2
hx6	Ex6	1	1
hX6	EX6	4	2
hxK	ExK	3	3
hxO	RxO	1	1
hY5	RY5	2	2
Hy5	Ky5	2	2
HY5	KY5	2	2
hyK	EyK	3	2
HyK	eNK	2	2
hz5	Rz5	2	2
hZ5	RZ5	2	2
Hz5	Kz5	1	1
HZ5	KZ5	2	2
hz6	Ez6	3	3
HZ6	eG6	3	3
hZM	RZM	2	2
i$7	n$7	2	2
i$q	n$q	1	1
I$q	h$q	2	2
I05	C05	2	2
i07	n07	2	2
I07	h07	2	2
I16	h16	3	3
i27	n27	2	2
I2K	h2K	2	2
I35	C35	2	2
I37	h37	2	1
i3K	n3K	2	2
i45	a45	2	2
I45	C45	2	2
I4K	h4K	2	2
i56	n56	4	2
i5A	a5A	2	2
I6	b6	72	53
i67	n67	3	3
I67	h67	3	2
I6K	h6K	2	2
i6q	n6q	2	2
I6q	h6q	2	2
i75	a75	2	1
I75	C75	1	1
i76	n76	5	3
I76	h76	3	1
i7K	n7K	2	2
I86	h86	3	3
i95	a95	1	1
I95	C95	2	1
I9q	h9q	2	2
ia_	aa_	2	2
Ia_	Ca_	1	1
IA7	hA7	1	1
ia8	na8	5	2
Iaf	Caf	2	2
iaK	naK	2	2
IaK	haK	2	2
ib5	ab5	2	2
Ib5	Cb5	2	2
IBz	CBz	2	2
iC5	aC5	2	2
IC5	CC5	2	2
IC7	hC7	2	2
Id_	Cd_	3	3
iD5	aD5	2	2
ID5	CD5	3	2
Id6	hd6	4	4
iDM	aDM	1	1
ie_	ae_	1	1
Ie_	Ce_	1	1
iE5	aE5	2	2
IE5	CE5	2	2
ie8	ne8	4	3
ieK	neK	2	2
iEK	nEK	3	2
IeK	heK	2	2
IEK	hEK	2	2
if5	af5	2	2
If5	Cf5	2	2
If6	hf6	3	3
ifK	nfK	2	2
ig_	ag_	2	2
Ig_	Cg_	2	2
iG6	nG6	4	2
igK	ngK	2	2
iGK	nGK	2	2
IGK	hGK	3	2
ih5	ah5	2	2
iH5	aH5	2	2
Ih5	Ch5	2	2
IH5	CH5	2	2
ih7	nh7	2	2
iH7	nH7	2	2
Ih7	hh7	1	1
IH7	hH7	2	2
IhK	hhK	2	2
iI5	aI5	2	2
II5	CI5	2	2
iI7	nI7	2	2
II7	hI7	2	2
iiq	niq	1	1
ij5	aj5	2	2
Ij5	Cj5	1	1
Ij6	hj6	2	2
ij7	nj7	1	1
IjK	hjK	3	2
IJK	hJK	2	2
ik5	ak5	2	2
iK5	aK5	2	2
IK5	CK5	2	2
ik6	nk6	3	3
iK6	nK6	3	3
Ik6	hk6	3	3
IK6	hK6	1	1
ik7	nk7	3	3
Ik7	hk7	2	2
IK7	hK7	2	2
ikK	nkK	3	3
IkK	hkK	2	2
iL5	aL5	2	2
il6	nl6	4	4
Il6	hl6	4	4
iM5	aM5	2	1
IM5	CM5	2	2
iM6	nM6	4	2
IM6	hM6	3	3
iM7	nM7	3	3
IM7	hM7	3	3
iN5	aN5	2	2
IN5	CN5	3	2
in6	nn6	2	2
In6	hn6	2	2
iN7	nN7	2	2
iNK	nNK	1	1
INK	hNK	3	3
iO5	aO5	2	2
ioK	noK	2	2
IoK	hoK	2	2
ioq	noq	2	2
IP5	CP5	2	2
iP6	nP6	3	3
iPK	nPK	2	2
iQ_	aQ_	3	3
IQ_	CQ_	2	2
iq6	nq6	3	2
iq7	nq7	2	2
Iq7	hq7	3	3
iQf	aQf	1	1
iqq	nqq	3	2
iR5	aR5	2	2
IR5	CR5	2	2
iR6	nR6	4	3
iR7	nR7	2	2
IR7	hR7	1	1
irK	nrK	3	2
IrK	hrK	3	2
is_	as_	2	2
Is_	Cs_	2	2
Is5	Cs5	2	2
IS5	CS5	2	2
Is6	hs6	2	2
iS7	nS7	2	2
IS7	hS7	2	2
isK	nsK	2	2
IsK	hsK	2	2
ISK	hSK	3	2
it_	at_	2	2
It_	Ct_	2	1
It6	ht6	3	3
iTK	nTK	1	1
ItK	htK	2	2
ITK	hTK	1	1
ITY	CTY	2	2
iU_	aU_	2	2
IU_	CU_	2	2
Iu5	Cu5	1	1
Iu6	hu6	3	3
iuA	auA	2	2
iv7	nv7	2	2
iV7	nV7	2	2
Iv7	hv7	2	2
IV7	hV7	3	3
ivK	nvK	1	1
iw5	aw5	2	2
Iw5	Cw5	2	2
iW6	nW6	2	2
IW6	hW6	3	2
iWK	nWK	3	2
ix5	ax5	2	2
iX5	aX5	1	1
Ix5	Cx5	2	2
IX5	CX5	2	2
ix6	nx6	2	2
Ix6	hx6	3	2
IX6	hX6	2	2
ix7	nx7	2	2
ixK	nxK	4	2
IxK	hxK	3	3
IxO	CxO	1	1
iy5	ay5	1	1
iY5	aY5	2	2
Iy5	Cy5	2	2
IY5	CY5	2	2
iyK	nyK	4	3
IyK	hyK	3	2
iYq	nYq	2	1
iz5	az5	2	2
iZ5	aZ5	2	2
Iz5	Cz5	2	2
IZ5	CZ5	2	2
Iz6	hz6	1	1
IZM	CZM	2	2
izY	azY	2	2
j_5	L_5	1	1
J$K	X$K	1	1
j$q	w$q	1	1
J$q	X$q	2	2
j05	L05	2	2
J05	W05	2	2
j07	w07	1	1
J07	X07	1	1
j15	L15	1	1
j16	w16	3	3
J16	X16	3	3
j17	w17	2	2
J25	W25	2	2
j26	w26	4	3
J26	X26	2	2
j2K	w2K	3	2
J2K	X2K	3	2
j35	L35	2	2
J35	W35	2	2
j37	w37	2	1
j3K	w3K	2	2
J3K	X3K	2	2
j45	L45	2	2
j46	w46	2	2
j4K	w4K	2	2
J4K	X4K	2	2
J55	W55	2	2
j6z	L6z	2	2
j75	L75	3	2
J75	W75	3	2
j86	w86	2	1
J86	X86	4	2
j87	w87	2	2
J87	X87	2	2
j95	L95	2	2
J97	X97	2	2
j9K	w9K	1	1
J9K	X9K	2	2
j9q	w9q	3	2
J9q	X9q	3	2
jA5	LA5	2	2
JA5	WA5	1	1
jA6	wA6	3	2
JA6	XA6	3	3
JA7	XA7	2	2
jaK	waK	2	2
JaK	XaK	2	2
jaq	waq	2	2
Jaq	Xaq	3	3
Jb5	Wb5	2	2
jc_	Lc_	2	2
Jc_	Wc_	2	2
JC5	WC5	2	2
jc6	wc6	3	2
Jc6	Xc6	3	3
jC7	wC7	1	1
JC7	XC7	3	2
jd_	Ld_	2	2
Jd_	Wd_	2	2
jD5	LD5	2	2
JD5	WD5	2	2
jD6	wD6	3	3
JD6	XD6	3	2
Je_	We_	1	1
jE5	LE5	2	2
Je6	Xe6	2	2
jEK	wEK	3	2
JEK	XEK	2	2
JF_	WF_	2	2
jf5	Lf5	2	2
Jf5	Wf5	2	2
jfq	wfq	2	2
jg_	Lg_	2	2
Jg_	Wg_	2	2
jG5	LG5	2	2
JG5	WG5	2	2
jG7	wG7	2	2
JG7	XG7	2	2
jGK	wGK	3	3
JGK	XGK	1	1
jh5	Lh5	2	2
jH5	LH5	2	2
JH5	WH5	2	2
jH6	wH6	4	2
JH6	XH6	3	3
jh7	wh7	2	2
Jh7	Xh7	2	2
JH7	XH7	2	2
jhK	whK	1	1
JhK	XhK	3	2
jI5	LI5	2	2
JI5	WI5	2	2
jI7	wI7	2	2
JI7	XI7	2	2
Jiq	Xiq	2	2
jj5	Lj5	2	2
Jj5	Wj5	2	2
jJ6	wJ6	4	2
Jj6	Xj6	3	3
JJ6	XJ6	4	4
jj7	wj7	2	2
jjK	wjK	3	2
JjK	XjK	3	2
jk5	Lk5	2	2
jK5	LK5	2	2
Jk5	Wk5	2	2
JK5	WK5	2	2
jk6	wk6	3	3
jK6	wK6	5	2
jk7	wk7	1	1
jK7	wK7	2	2
Jk7	Xk7	2	2
JK7	XK7	3	3
jKK	wKK	2	2
JkK	XkK	2	2
jKq	wKq	2	2
JKq	XKq	3	3
jl_	Ll_	2	2
jL5	LL5	2	2
Jl6	Xl6	1	1
jLq	wLq	2	2
jM5	LM5	2	2
JM5	WM5	2	2
jmA	LmA	2	2
JmA	WmA	2	2
jn_	Ln_	2	2
jN5	LN5	3	2
JN5	WN5	3	2
jn6	wn6	3	3
jN6	wN6	4	2
Jn6	Xn6	4	2
JN6	XN6	5	3
jNK	wNK	3	2
JNK	XNK	2	2
jO5	LO5	2	2
JO5	WO5	2	2
Jo6	Xo6	2	2
Jo8	Xo8	3	3
joK	woK	2	2
JoK	XoK	2	2
jOq	wOq	1	1
jP5	LP5	2	2
jP6	wP6	4	2
JP6	XP6	3	1
jQ_	LQ_	2	1
JQ_	WQ_	2	2
jq5	Lq5	2	2
jq7	wq7	2	2
Jq7	Xq7	2	2
JqK	XqK	2	2
jR7	wR7	2	2
JR7	XR7	2	2
jrK	wrK	3	3
jRK	wRK	3	3
JrK	XrK	2	2
Js_	Ws_	2	2
jS5	LS5	3	3
JS5	WS5	2	2
Js6	Xs6	2	2
jS7	wS7	3	2
JS7	XS7	3	2
jsK	wsK	2	2
jSK	wSK	1	1
JsK	XsK	2	2
JSK	XSK	2	2
jsq	wsq	2	2
Jsq	Xsq	2	2
jT5	LT5	3	3
JT5	WT5	2	2
jTK	wTK	3	2
JTK	XTK	3	3
jtq	wtq	2	2
jU_	LU_	2	2
JU_	WU_	2	2
Ju5	Wu5	2	2
ju6	wu6	3	2
Ju6	Xu6	3	2
ju7	wu7	3	2
Ju7	Xu7	3	2
juK	wuK	3	3
JuK	XuK	3	3
jUq	wUq	2	2
Jv5	Wv5	2	2
JV5	WV5	2	2
jV7	wV7	3	2
Jv7	Xv7	2	2
JV7	XV7	4	3
jVK	wVK	2	2
jw5	Lw5	2	2
jW5	LW5	2	2
Jw5	Ww5	2	2
JW5	WW5	2	2
jW6	wW6	3	3
JW6	XW6	4	3
Jw7	Xw7	2	2
jWK	wWK	3	3
jwq	wwq	2	1
Jwq	Xwq	3	2
jX5	LX5	2	2
Jx5	Wx5	1	1
JX5	WX5	2	2
jX6	wX6	3	3
JX6	XX6	3	3
jxK	wxK	4	3
JxK	XxK	4	3
jY5	LY5	1	1
Jy5	Wy5	1	1
JY5	WY5	2	2
jyK	wyK	2	2
JyK	XyK	3	2
jz5	Lz5	2	2
jZ5	LZ5	1	1
Jz5	Wz5	2	1
JZ5	WZ5	1	1
jz6	wz6	3	3
Jz6	Xz6	3	3
jzz	Lzz	1	1
Jzz	Wzz	1	1
K$5	z$5	2	2
k$7	V$7	2	2
K$7	q$7	2	2
K$K	q$K	2	2
k$q	V$q	2	1
k05	E05	1	1
K05	z05	2	2
k07	V07	2	2
k16	V16	3	3
K16	q16	2	2
k17	V17	2	2
K17	q17	2	2
k25	E25	1	1
K25	z25	2	2
K26	q26	3	3
k2K	V2K	2	2
K2K	q2K	1	1
k2z	E2z	1	1
k35	E35	2	2
K35	z35	2	2
k46	V46	1	1
K46	q46	5	3
k4K	V4K	2	2
k55	E55	3	2
K55	z55	2	1
k5q	V5q	2	2
k67	V67	3	2
K67	q67	2	2
k75	E75	2	2
K75	z75	2	2
K76	q76	1	1
K77	q77	2	2
k86	V86	2	2
K8q	q8q	1	1
k96	V96	3	3
kA5	EA5	2	2
KA5	zA5	2	1
KA6	qA6	4	3
kA7	VA7	2	2
KaK	qaK	2	2
kaq	Vaq	2	2
Kaq	qaq	3	3
kb5	Eb5	2	2
Kb5	zb5	1	1
KbK	qbK	3	2
kc_	Ec_	3	3
Kc_	zc_	2	2
kC5	EC5	2	2
KC5	zC5	2	2
KC6	qC6	3	3
kC7	VC7	2	2
KC7	qC7	2	2
kd_	Ed_	1	1
Kd_	zd_	2	2
kD5	ED5	2	2
KD5	zD5	2	2
kd6	Vd6	2	2
KD6	qD6	3	3
KD7	qD7	2	2
kDq	VDq	1	1
Kdz	zdz	2	2
ke_	Ee_	2	2
Ke_	ze_	2	2
ke8	Ve8	4	3
kEK	VEK	2	2
KEK	qEK	3	3
kF_	EF_	3	3
KF_	zF_	2	2
kf5	Ef5	1	1
Kf5	zf5	2	2
kg_	Eg_	2	2
Kg_	zg_	2	2
KG5	zG5	2	2
KG7	qG7	2	2
kGK	VGK	3	1
kH5	EH5	2	2
KH5	zH5	2	2
kH6	VH6	1	1
KH6	qH6	1	1
kh7	Vh7	3	2
KH7	qH7	2	2
khK	VhK	2	2
kHK	VHK	2	2
KhK	qhK	2	2
kI5	EI5	2	2
KI5	zI5	2	2
Ki6	qi6	3	2
kI7	VI7	2	2
KI7	qI7	2	2
kj5	Ej5	3	3
Kj5	zj5	2	2
kj6	Vj6	2	1
kjK	VjK	3	3
kJK	VJK	2	2
kk5	Ek5	2	2
kK5	EK5	1	1
Kk5	zk5	2	2
kK6	VK6	3	3
KK6	qK6	4	4
kk7	Vk7	3	2
Kk7	qk7	2	2
KK7	qK7	2	2
kkK	VkK	2	2
KKq	qKq	3	2
kl6	Vl6	3	3
kL6	VL6	3	3
kM5	EM5	2	2
KM5	zM5	3	3
kM6	VM6	1	1
Km6	qm6	3	3
KmA	zmA	2	2
kN5	EN5	3	2
KN5	zN5	2	2
kn6	Vn6	3	3
KN6	qN6	2	2
kNK	VNK	3	2
KNK	qNK	1	1
kO5	EO5	2	2
KO5	zO5	2	2
Ko6	qo6	2	2
KoK	qoK	2	2
KOK	qOK	2	2
kP5	EP5	1	1
