target_name	baseline_name	evidence_occurrences	evidence_statement_pairs
$_1	i61	2	2
$_5	Y6A	2	2
$_7	mq7	3	3
$_8	M78	3	3
$_H	Z4H	6	2
$_K	kqK	2	2
$$1	ia9	2	2
$$6	kt8	3	2
$$7	psK	2	1
$$8	Ve$	4	3
$$H	JHH	6	3
$0	iZ	9	6
$0_	HW_	3	2
$01	IW1	2	2
$04	AW4	2	2
$08	n28	3	3
$09	oP9	2	2
$1$	d_$	1	1
$15	zKA	2	2
$16	V46	2	1
$17	C77	2	2
$19	oK9	2	2
$1H	v9H	2	2
$1q	D4q	1	1
$21	xX1	1	1
$27	wL7	1	1
$28	lL8	3	2
$2H	ePH	4	4
$3	l3	31	16
$3_	q5_	3	2
$3$	Lz$	3	3
$31	x51	1	1
$39	oA9	2	2
$45	Y8A	1	1
$46	vq6	1	1
$47	p67	2	2
$48	wK8	1	1
$4K	V6K	3	3
$4q	Dqq	3	1
$5	a1	40	40
$55	z7A	3	2
$57	C47	2	2
$59	e79	2	2
$5H	Z1H	5	5
$5K	V4K	3	2
$6	A6	61	44
$6$	d$$	3	3
$61	nt9	1	1
$66	vH6	3	3
$68	T$8	2	2
$69	Jt_	1	1
$6K	sI$	1	1
$71	i$1	2	2
$75	O$A	2	2
$77	p87	1	1
$78	jq8	2	2
$7H	kKH	7	6
$8$	gH$	1	1
$81	is9	2	2
$85	As1	2	2
$87	ptK	2	2
$88	NH8	4	2
$8K	Keq	1	1
$9	M9	2	2
$9$	Q4$	2	2
$95	YqA	3	3
$96	V76	1	1
$97	bK7	2	2
$9H	v_H	6	6
$a	Wo	7	3
$a_	fH9	2	1
$a$	Xr$	1	1
$A6	V96	2	2
$a8	Ii8	3	1
$A8	q18	3	2
$A9	e49	1	1
$B	kp	5	3
$B$	Lm$	2	2
$b1	gh1	2	2
$B1	Bb1	1	1
$b4	AI4	3	2
$B6	Mu6	2	1
$B7	Bx7	1	1
$BH	QmH	1	1
$BK	gxK	2	2
$C	uR	13	5
$C$	YC$	5	2
$c1	JF1	2	2
$C1	eE1	2	2
$c4	zU4	2	2
$C5	JEA	1	1
$c6	Xg6	3	2
$cH	ldH	4	4
$CH	USH	5	5
$CK	ghK	3	2
$Cq	Ehq	2	2
$D	xM	12	12
$D_	q3_	3	2
$d$	WU$	3	3
$D$	TO$	4	4
$d1	Lp1	2	2
$D1	b31	3	3
$D6	bY6	1	1
$D9	oz9	2	2
$DH	$MH	1	1
$dK	UBK	2	2
$E	my	11	6
$e_	Jr_	2	2
$E_	vT_	2	2
$e$	Xs$	5	2
$e1	wr1	1	1
$E7	AV7	3	3
$EH	cNH	7	2
$EK	lkK	3	3
$f	e5	17	2
$F	FB	9	3
$f$	BA$	6	5
$f1	i_1	2	2
$f6	V16	3	3
$F6	Mm6	2	2
$f9	o_9	2	2
$fH	k5H	4	1
$FH	gpH	1	1
$FK	guK	2	2
$Fq	Euq	2	2
$g	GU	6	6
$G_	qL_	3	2
$g$	WF$	1	1
$G1	bL1	1	1
$G7	DP7	3	2
$G8	nP8	3	3
$GH	sWH	3	1
$gK	gpK	2	2
$GK	lLK	2	2
$gq	Epq	3	2
$h	UE	15	5
$h_	vk_	2	2
$h$	wy$	5	2
$H$	dtH	1	1
$h6	ON6	2	2
$H6	ks8	3	3
$H7	paK	2	1
$h8	dN8	4	3
$H8	Vt$	3	3
$hH	dyH	2	2
$hK	QVK	4	3
$i4	fQ4	2	2
$IK	gNK	3	3
$j_	qO_	3	2
$J_	qD_	3	2
$j$	vD$	4	3
$j1	bO1	1	1
$j6	JM6	4	3
$j7	CO7	3	3
$J7	ID7	1	1
$J8	ow8	3	3
$jH	$wH	3	3
$jK	nOK	3	3
$JK	nDK	3	3
$k$	vv$	3	3
$K$	g6$	4	4
$k1	XZ1	2	2
$K1	iH1	2	2
$k4	AZ4	1	1
$K5	DHA	2	2
$k7	D07	2	2
$k8	n08	5	2
$K8	X68	2	2
$KK	k$K	1	1
$l	Xc	4	4
$L_	qw_	2	2
$L$	vJ$	5	5
$L1	bw1	2	2
$l4	fg4	2	2
$l6	Jd6	3	2
$L6	Wj6	1	1
$L7	Iw7	1	1
$l8	Rd8	2	2
$L8	oj8	2	2
$LK	iwK	1	1
$m$	Lx$	2	2
$M1	bz1	2	2
$m4	AC4	1	1
$M6	x36	4	3
$M8	o38	1	1
$mH	pxH	1	1
$MH	$OH	6	4
$mK	gCK	2	2
$MK	ozK	1	1
$n	Jl	10	10
$n$	Wc$	4	4
$n1	Jg1	2	2
$N1	$v1	1	1
$n4	fd4	2	1
$N6	OT6	1	1
$N7	OT7	2	2
$n8	IQ8	4	3
$N8	nT8	1	1
$N9	i09	2	2
$nH	ncH	5	3
$NH	dkH	3	3
$o	Xr	5	2
$O	kD	13	12
$O_	qf_	3	2
$o$	Wi$	4	4
$O$	P3$	5	3
$o1	Jc1	2	2
$O1	bf1	1	1
$O4	i54	2	2
$O6	uz6	3	3
$o7	yl7	2	2
$O7	Cf7	2	2
$O9	o59	2	2
$oH	ciH	3	3
$OK	nfK	2	2
$p	a$H	1	1
$P	xL	6	4
$p_	vC_	3	3
$p$	Xu$	5	2
$P1	xj1	2	2
$p4	Ab4	2	2
$P4	Aj4	1	1
$p6	Mx6	2	2
$P7	DJ7	1	1
$P8	oJ8	3	3
$pH	luH	3	3
$PH	KLH	4	4
$Q$	Wg$	4	3
$q1	ne9	2	2
$q6	v$6	3	3
$Q6	XU6	3	1
$Q7	yF7	2	2
$QK	pFK	3	2
$Qq	EFq	1	1
$r	VAH	5	5
$R	mS	9	7
$r_	tQ_	1	1
$r$	Gn$	1	1
$R1	ey1	3	3
$R7	UE7	1	1
$r8	Il8	5	2
$rH	cnH	2	2
$rK	pcK	2	2
$RK	gEK	1	1
$s	QTH	5	3
$s_	Jn_	3	3
$s$	Xo$	4	3
$s1	jn1	1	1
$S8	VE8	2	2
$SH	chH	8	2
$SK	gyK	2	2
$T	cv	1	1
$T_	HG_	1	1
$t$	Xa$	4	4
$t1	ji1	2	2
$T1	WG1	1	1
$t6	Do6	3	2
$t7	jr7	1	1
$T7	DZ7	3	3
$t9	ni9	2	2
$tH	FaH	3	3
$TH	a0H	2	2
$u	Tx	7	7
$U	ZF	10	3
$u1	gS1	1	1
$u4	AR4	1	1
$U6	Mp6	4	3
$U8	gU8	4	1
$u9	iS9	2	2
$uH	oi$	3	3
$UH	gBH	3	3
$uK	gRK	2	2
$uq	ERq	1	1
$Uq	Emq	1	1
$v	i0	15	3
$V	lk	10	9
$v$	TZ$	3	3
$v1	e11	2	2
$V6	Ov6	1	1
$V7	Dv7	2	2
$V8	nv8	3	3
$v9	oW9	2	2
$V9	nZ9	2	2
$w_	qY_	3	2
$W_	qJ_	3	2
$w$	vM$	2	2
$W$	TL$	2	2
$w1	bY1	2	2
$W1	xJ1	3	3
$W4	AJ4	2	2
$W6	z56	3	3
$w8	oO8	4	3
$w9	o39	2	2
$wH	tMH	6	2
$WH	KPH	8	5
$WK	iJK	2	2
$x	kb	8	7
$x$	WC$	3	3
$X$	vw$	3	3
$X1	bM1	2	2
$X7	CM7	1	1
$x9	iI9	2	2
$xH	UCH	3	3
$Y_	qA_	3	2
$y$	wV$	4	4
$Y$	Ef$	3	3
$y1	$T1	2	2
$Y1	bA1	2	1
$y4	AT4	3	2
$y6	Ok6	1	1
$Y6	m56	2	2
$y7	Ok7	2	2
$Y8	o58	3	2
$y9	iv9	2	2
$Y9	o19	1	1
$yH	dVH	2	2
$YH	OzH	4	3
$yK	lTK	2	2
$Yq	D5q	4	2
$z1	o91	2	2
$Z1	bP1	2	2
$z6	VA6	4	2
$Z6	AW6	3	2
$Z7	DW7	2	2
$zH	GfH	7	3
$ZH	t2H	7	2
A_	y4	41	18
a_$	p4$	2	2
a_1	dq1	1	1
A_1	s61	2	2
a_5	KqA	2	2
A_5	w6A	2	2
a_6	G76	2	2
A_6	yK6	3	3
a_7	IK7	1	1
A_7	Uq7	2	2
A_8	J78	3	2
a_H	L_H	4	4
A_K	EqK	1	1
a$$	mH$	5	3
a$1	ds9	2	2
A$1	sa9	2	2
a$5	Hs1	2	2
A$5	Da1	2	2
a$6	We8	2	2
A$6	Et8	2	2
a$7	CtK	1	1
A$7	gsK	1	1
a$8	GH8	5	4
A$H	GHH	11	3
a0	d0	16	2
a0_	oW_	3	2
A0_	_W_	3	2
a0$	PZ$	3	3
a01	r11	1	1
A04	OW4	2	1
A06	O26	4	4
A07	X27	3	3
a09	cW9	3	3
A09	eP9	2	2
a0H	nZH	8	4
A0H	$ZH	7	3
A1$	n_$	2	1
a14	o74	1	1
a15	q7A	2	2
A15	DKA	1	1
A16	h46	2	2
a17	E47	2	2
A17	m77	2	2
a19	r79	2	2
A19	q79	2	2
a1H	X1H	5	5
A1H	N9H	3	3
a1K	G4K	2	2
a2	F2	15	7
A2	oW	13	7
a2_	sX_	3	2
A2_	fX_	3	2
a21	IL1	2	2
A21	BX1	1	1
a24	HL4	1	1
A27	LL7	1	1
A28	sL8	1	1
a2H	nWH	3	3
a2K	ULK	3	3
a3	UY	27	5
A3	o3	14	1
a3_	s5_	3	2
A3_	f5_	3	2
A3$	Zz$	6	5
a31	hf1	2	2
A31	B51	2	2
A36	Ff6	3	3
A37	m57	1	1
a38	cz8	4	2
A38	ef8	4	4
a39	c59	1	1
A39	eA9	2	1
A3H	w3H	8	7
a3K	gfK	2	2
A4	L4	18	18
a41	d61	2	2
A44	K64	1	1
a45	K6A	2	2
A45	w8A	2	2
A46	Nq6	4	3
a47	Rq7	3	3
A47	g67	2	2
A48	XK8	2	2
A4H	E7H	5	5
A4q	Xqq	3	1
a5	nA	20	20
A5	$A	40	2
a5$	x1$	3	3
A54	_44	1	1
a55	A4A	1	1
A55	D7A	2	2
a56	G96	3	3
A57	m47	2	2
a58	s98	2	2
A58	z98	1	1
a59	r49	2	2
A59	K49	2	2
a6	s6	58	22
A6	_6	69	64
A6$	n$$	6	3
a61	ge9	2	2
A61	at9	1	1
A65	Jt1	2	2
A66	NH6	3	3
A69	Wt_	1	1
a6K	aHK	3	3
A6K	AHK	3	2
a7	o7	30	17
A7$	rq$	1	1
A71	s$1	2	2
a75	K8A	1	1
A75	j$A	2	2
a77	C67	1	1
A77	g87	2	2
a7K	G6K	2	1
A7K	h8K	3	3
a8	o8	77	64
A8	O8	143	35
A8$	lH$	6	2
a81	gt9	3	3
A81	ss9	2	2
a84	ze7	3	2
a85	At1	3	3
A85	Os1	2	2
a86	LH6	4	3
A86	zRH	2	2
A87	gtK	3	3
a88	G$8	2	2
A88	SH8	5	3
a8K	teq	2	2
A8K	zeq	3	3
A9	e_	44	17
a9$	B_$	3	3
A9$	i4$	5	3
A91	sq1	2	2
A95	wqA	2	2
A96	h76	4	4
a97	E77	1	1
A97	pK7	1	1
a98	t48	5	3
A98	f48	2	2
a9H	sB$	3	3
aA	r5	15	13
Aa	To	5	4
AA	CA	22	17
aa_	On_	2	2
Aa_	MH9	2	2
aA$	bA$	4	3
Aa$	Gr$	2	1
aa1	Yn1	2	2
aA1	d_1	2	2
AA1	s41	1	1
AA5	j4A	1	1
AA6	h96	2	2
aA7	E97	1	1
AA7	m_7	3	2
aA8	s18	2	2
aA9	c_9	2	2
AA9	K_9	1	1
aaH	xoH	4	4
aAH	W5H	5	5
AaH	QrH	4	4
aaK	CiK	2	2
aAK	v9K	3	3
ab	Wb	5	5
aB	PB	4	4
Ab	VC	5	4
AB	vy	5	3
ab$	AC$	2	2
Ab$	JR$	5	2
ab1	mI1	2	2
aB1	bx1	1	1
Ab1	lh1	2	2
AB1	db1	2	1
Ab4	OI4	2	2
aB6	Am6	2	2
AB6	Ju6	3	2
Ab7	cI7	2	2
AB7	dx7	2	2
aB8	Cm8	1	1
ab9	gI9	2	2
aBH	mpH	5	5
ABH	nmH	3	1
ABK	lxK	2	2
ac	Oc	11	2
Ac	ZQ	7	6
aC$	fR$	5	2
AC$	wC$	4	3
aC1	mh1	2	2
Ac1	ZF1	2	2
AC1	Kh1	2	2
ac4	$g4	2	2
aC4	HI4	2	2
Ac4	DU4	3	2
ac6	Od6	1	1
Ac6	Gg6	3	2
aC7	uI7	2	2
ac8	yd8	3	3
ACH	cSH	7	6
ACK	lhK	2	2
acq	ogq	1	1
ACq	Rhq	3	3
ad	Ld	7	5
aD	hD	25	2
Ad	vg	12	5
aD_	s3_	3	2
Ad_	Np_	1	1
AD_	f3_	3	2
ad$	jg$	4	4
aD$	LM$	3	1
ad1	DB1	2	2
aD1	hY1	2	2
Ad1	Zp1	2	2
ad6	MU6	2	2
aD6	ZO6	3	3
Ad6	GF6	2	2
AD6	pY6	1	1
ad7	vF7	1	1
Ad7	pB7	2	2
ad8	PU8	3	2
aD8	cO8	4	3
AD8	eY8	2	2
aD9	c39	4	3
AD9	ez9	2	2
aDH	nMH	8	3
AdH	iUH	2	2
ADH	OMH	2	2
adK	CFK	1	1
AdK	cBK	1	1
ADK	e3K	2	2
ae	Me	4	3
Ae	Zt	7	6
aE_	Lk_	2	2
Ae_	Wr_	2	2
AE_	NT_	2	2
ae$	Gt$	6	4
aE$	zy$	4	4
Ae$	Gs$	2	2
Ae1	Lr1	1	1
aE6	_N6	1	1
aE7	UV7	1	1
ae8	q09	2	2
Ae8	Ra8	3	3
AE8	nV8	2	2
aeH	ptH	5	2
aEH	pyH	7	2
AEH	rNH	4	4
aeK	CaK	2	2
aEK	BVK	2	2
AEK	okK	2	2
af	Qf	15	11
AF	kB	12	3
af$	E5$	4	4
aF$	wB$	4	3
af1	c91	2	2
aF1	bu1	2	2
AF1	Ux1	2	2
af6	GA6	3	3
aF6	Ap6	1	1
AF6	Jm6	1	1
Af7	u97	1	1
aF8	mU8	5	2
Af8	fA8	2	2
af9	c99	2	2
Af9	e_9	2	2
aFH	mBH	7	3
AFH	lpH	4	4
AFK	luK	2	2
aFq	Tmq	1	1
Ag	kU	3	3
AG	o2	7	7
AG_	fL_	3	2
ag1	Dp1	1	1
aG1	hP1	1	1
AG1	pL1	2	2
Ag6	GB6	1	1
ag7	hB7	3	2
aG7	fW7	2	2
AG7	XP7	3	3
agH	BUH	2	2
aGH	i2H	1	1
AGH	$2H	2	2
agK	uBK	1	1
AgK	lpK	2	2
AGK	oLK	2	2
Agq	Rpq	3	2
ah	Sh	6	6
Ah_	Nk_	2	2
Ah$	Ly$	5	3
aH1	da9	2	2
AH4	Pa7	1	1
ah6	Ay6	2	2
Ah6	jN6	1	1
AH6	Es8	3	3
ah7	UN7	3	2
aH7	CsK	2	2
Ah7	oV7	1	1
aH8	Ge$	2	2
Ah8	nN8	5	4
AH8	ht$	5	2
ahH	BEH	7	2
aHH	OHH	4	4
AHH	Ge	9	9
ahK	mNK	2	2
aHK	tsq	2	2
AhK	iVK	1	1
aHq	ft6	2	2
Ahq	RVq	2	2
ai	fi	3	3
aI	II	10	8
AI	Fh	13	1
ai_	iQ_	2	2
ai$	Jn$	2	2
ai1	yQ1	2	2
Ai4	MQ4	2	2
aI5	ONA	2	2
Ai6	Xc6	1	1
AI6	Jy6	3	2
Ai7	bQ7	3	3
AI7	oN7	2	2
ai8	Vl8	5	2
Ai8	xc8	2	2
AI8	hy8	1	1
aIH	FhH	7	1
AIH	iEH	2	2
AIK	lNK	2	2
aJ	DG	6	6
Aj	uD	13	13
AJ	rJ	4	4
aj_	sO_	3	2
aJ_	sD_	2	2
Aj_	fO_	3	2
AJ_	fD_	1	1
aj$	Lw$	5	3
aJ$	LJ$	5	2
Aj$	ND$	4	4
aj1	hM1	2	2
aJ1	hw1	1	1
aJ4	Hw4	1	1
Aj4	oY4	3	2
aj6	OD6	3	3
AJ6	Tw6	2	2
aj7	EM7	1	1
aJ7	Vw7	1	1
Aj7	mO7	3	2
AJ7	bD7	3	1
aJ8	cj8	3	2
AJ8	ew8	3	3
AjH	AwH	4	3
ajK	gMK	1	1
aJK	dwK	2	2
Ak	iT	12	3
ak$	LT$	4	4
Ak$	Nv$	3	3
AK$	l6$	6	6
aK1	d$1	1	1
AK1	sH1	2	2
ak4	H04	2	2
aK5	_$A	1	1
AK5	XHA	2	2
aK6	L66	3	3
ak7	fv7	2	2
aK7	C87	3	2
Ak7	X07	2	2
AK7	g$7	1	1
ak8	gv8	3	3
aK8	Yq8	3	2
Ak8	a08	3	3
AK8	G68	3	3
ak9	gZ9	2	2
akH	cTH	2	2
AKK	E$K	2	2
al	Ol	4	4
aL	IL	6	6
Al	Wc	6	2
aL_	sw_	2	1
AL_	fw_	2	2
aL$	WX$	2	2
AL$	NJ$	3	3
al1	Og1	2	2
aL1	Ij1	2	2
Al1	ZU1	1	1
AL1	pw1	2	2
al4	$d4	2	1
Al4	Mg4	2	2
al6	fQ6	1	1
aL6	OJ6	3	3
Al6	Wd6	1	1
AL6	Tj6	1	1
aL7	fJ7	1	1
AL7	bw7	2	2
al8	VQ8	2	2
Al8	ud8	3	2
AL8	ej8	2	2
alH	gcH	6	2
aLH	sXH	4	4
ALH	AXH	4	4
alK	CdK	2	2
AlK	ggK	2	2
ALK	swK	1	1
alq	tdq	2	2
Alq	zdq	3	2
am	Vm	11	3
AM	QO	27	4
am_	LC_	2	2
aM_	sz_	3	2
AM_	fz_	3	2
am$	Mu$	5	2
Am$	Zx$	3	3
am1	bC1	2	1
aM1	h31	2	2
AM1	pz1	2	2
am4	Hb4	2	2
Am4	OC4	3	2
aM6	hY6	4	3
AM6	p36	4	4
Am7	FC7	2	2
am8	bx8	1	1
AM8	e38	2	2
aM9	cz9	2	2
amH	UuH	4	3
AmH	gxH	4	4
AMH	AOH	6	4
amK	mbK	2	2
aMK	c3K	2	2
AmK	lCK	2	2
AMK	ezK	2	2
an	Yn	10	10
aN	uN	7	2
AN	nV	4	4
aN$	zV$	5	3
An1	Wg1	2	2
an4	$Q4	2	2
An4	Md4	2	1
an7	VQ7	2	2
aN7	_k7	2	2
aN8	gk8	2	2
An8	bQ8	4	2
AN8	aT8	1	1
aN9	dv9	2	2
AN9	s09	2	2
anH	FlH	3	3
aNH	pVH	5	5
AnH	acH	4	4
ANH	nkH	3	3
anK	CQK	1	1
anq	tQq	2	2
Anq	zQq	2	2
ao	jo	7	3
aO	pO	27	4
Ao	Gr	8	1
ao_	$H9	2	1
aO_	sf_	3	2
AO_	ff_	3	2
aO$	XY$	1	1
Ao$	Ti$	3	3
AO$	v3$	3	1
aO1	hz1	2	2
AO1	pf1	2	2
ao6	fi6	2	2
AO6	Fz6	3	3
AO7	mf7	2	2
aO8	c38	3	3
Ao8	bn8	4	3
AO9	e59	2	2
AOH	jYH	5	5
AOK	afK	2	2
ap	Wp	12	5
aP	CP	20	2
Ap	Rm	11	4
AP	BL	12	12
aP_	sj_	3	2
Ap_	NC_	2	2
aP$	PL$	1	1
Ap$	Gu$	5	2
AP$	EX$	5	2
aP1	IJ1	2	2
Ap1	dC1	1	1
AP1	Bj1	2	2
ap4	Hx4	1	1
aP4	HJ4	2	1
Ap4	Ob4	2	2
AP4	Oj4	1	1
ap7	Rx7	4	3
aP8	QX8	3	3
aPH	tLH	4	3
ApH	ouH	5	4
APH	zLH	2	2
AQ	Nd	12	5
aq$	m6$	7	4
AQ$	Tg$	1	1
aq1	dH1	2	2
aQ1	OF1	2	2
Aq1	ae9	2	2
AQ1	ZB1	1	1
aq5	fHA	2	2
aQ6	Mg6	3	3
aq8	M68	3	3
AQ8	NU8	1	1
AqH	h6H	5	5
AQH	ogH	4	1
aQK	CUK	2	2
AQK	gFK	2	2
ar	Or	7	1
