target_name	baseline_name	evidence_occurrences	evidence_statement_pairs
_F8	nF1	2	2
_g1	u9A	1	1
_g4	SR_	1	1
_G6	xf7	1	1
_G7	BIK	1	1
_g8	og1	4	3
_g9	yoz	1	1
_GK	HR4	2	2
_H_	pz5	2	1
_h$	QN8	5	2
_h7	xQK	3	2
_H7	l2K	2	2
_h8	cy1	3	3
_H9	zl_	1	1
_hH	Zh6	1	1
_I1	KeY	1	1
_i8	Kr1	3	3
_i9	S4Y	1	1
_iH	Li6	5	3
_j_	_k5	3	3
_J_	_N5	1	1
_j$	qX8	2	2
_j7	JLK	2	2
_J8	Zj1	2	2
_j9	hPz	1	1
_J9	LWz	1	1
_k	RV	8	7
_k1	JcY	2	2
_K1	zXY	1	1
_k6	QN7	4	4
_K8	Je8	1	1
_k9	sEz	3	3
_K9	N4z	2	2
_kH	Nk6	5	4
_KH	aq6	5	5
_L_	_L5	3	2
_l$	gg8	2	2
_l1	mOA	1	1
_l4	Ix_	2	2
_L4	Rr9	2	2
_L7	sSK	1	1
_l8	tl1	4	3
_M	o$	23	2
_M_	Tf5	2	1
_m$	NI8	1	1
_m1	G4A	1	1
_M1	LyY	2	2
_M4	RE9	1	1
_M6	nj7	1	1
_M8	Bz1	2	2
_M9	oHz	1	1
_N_	dF5	1	1
_n1	BwA	1	1
_N7	BFK	2	2
_n8	qi1	1	1
_N8	YN1	3	3
_Nq	Cyq	1	1
_O	s2	6	6
_O_	VZ5	1	1
_o1	ojA	2	2
_o7	k55	3	3
_O7	AkK	2	2
_O8	F_1	3	3
_OK	UZ4	4	2
_p	jB	11	7
_P	pP	1	1
_p_	qi5	3	2
_P_	_y5	2	2
_p$	vx8	1	1
_p1	yKA	2	2
_P6	IW7	2	2
_P7	wSK	2	2
_P9	FDz	2	2
_PH	rP6	2	2
_q1	KJY	3	2
_q6	G47	2	1
_q7	zJK	3	3
_Q7	$75	2	2
_q8	kt8	3	3
_q9	Gqz	2	2
_qA	UI_	1	1
_r	ai	10	2
_R$	Uy8	2	2
_r1	i$A	2	2
_R8	DR1	3	3
_r9	IKY	1	1
_rH	Lr6	2	2
_S	ih	10	10
_s$	vn8	5	3
_S7	SdK	1	1
_s9	uzY	2	2
_T	CT	17	15
_T_	Tm5	2	2
_t$	vi8	1	1
_t1	NMA	2	2
_T1	HdY	1	1
_t4	wQ_	2	2
_t7	w_5	1	1
_T8	jT1	2	2
_T9	lNz	2	2
_TH	GV6	5	2
_TK	wI4	2	1
_Tq	rkq	1	1
_u_	Zc5	2	1
_u$	Eb8	1	1
_u1	XqA	2	2
_U4	SS_	1	1
_V_	kp5	2	2
_v1	OQY	1	1
_V1	PlY	1	1
_V8	zk1	3	1
_VH	HN6	7	2
_vK	$b4	1	1
_VK	sx4	1	1
_w_	TG5	2	2
_w$	ej8	2	2
_w7	JEK	2	2
_w8	uY1	2	2
_w9	JXz	3	2
_wH	HH6	4	4
_WH	rD6	1	1
_WK	Oh4	2	2
_x	Ax	1	1
_X	hM	18	1
_x_	Kd5	1	1
_X_	_E5	2	2
_x1	$7A	2	2
_X1	UCY	2	1
_x7	FiK	1	1
_X8	mH1	3	3
_X9	b0z	1	1
_xH	SI6	3	3
_y_	xU5	1	1
_Y_	VD5	1	1
_y$	pk8	1	1
_Y$	Uw8	1	1
_Y1	HNY	2	2
_y7	bUK	1	1
_z_	VW5	2	2
_z1	aTY	1	1
_Z1	AgY	3	2
_z6	Hw7	2	2
_zK	nW4	2	2
_ZK	$S4	1	1
$_	A5	46	12
$__	p$5	1	1
$_9	L5z	1	1
$$	Y8	141	48
$$1	U2Y	2	2
$06	Cv7	1	1
$07	VuK	1	1
$0K	AC4	2	2
$11	BDY	2	2
$16	Dz7	1	1
$18	Dq1	4	4
$1H	Q96	2	1
$1K	Uj4	2	2
$24	yo9	1	1
$26	CD7	1	1
$27	lCK	3	3
$2K	YL4	2	2
$3	qw	19	17
$3_	G05	1	1
$3$	BO8	2	2
$31	zkY	2	2
$4	o5	33	31
$4_	pj5	1	1
$4$	P38	4	4
$41	kWY	2	2
$48	z11	3	2
$49	x3z	1	1
$4K	O$4	2	1
$51	FZY	1	1
$56	WY7	3	3
$58	D41	3	3
$5H	I_6	1	1
$5K	gH4	3	3
$6	t1	21	20
$6$	S78	5	5
$68	xs8	1	1
$7	KK	17	10
$7_	m25	2	2
$7$	XK8	3	2
$71	jMY	2	2
$77	yMK	4	4
$78	A61	1	1
$79	ZKz	3	2
$8	q1	223	43
$8$	x18	5	3
$86	V77	4	4
$89	P1z	1	1
$9	e3	25	18
$9$	W98	2	2
$91	E0Y	2	2
$96	D_7	2	2
$98	_71	1	1
$99	q_z	1	1
$A	oY	11	10
$A_	fP5	2	2
$a$	Gl8	4	3
$A$	FY8	3	1
$a1	iHA	1	1
$A6	PO7	3	2
$A7	jGK	2	2
$a8	qs1	3	3
$A8	D51	2	2
$a9	a9Y	2	2
$aH	Wa6	6	4
$b	pC	12	12
$B	eB	5	5
$B$	fu8	2	2
$b1	X6A	2	2
$B1	b5A	1	1
$B4	Cy_	2	2
$bK	rQ4	2	2
$bq	LIq	2	2
$Bq	Ncq	2	2
$c	Yd	2	2
$C_	BU5	2	2
$c1	RYA	3	3
$C1	G8A	2	2
$CH	Cb6	3	3
$d	HQ	1	1
$D_	Cv5	2	2
$d1	uzA	1	1
$D7	wyK	1	1
$d8	dQ1	1	1
$D8	IA1	1	1
$D9	MMz	2	2
$e$	zr8	3	3
$E1	EiY	3	3
$e4	xd_	2	2
$EH	fy6	1	1
$f1	ZGY	2	2
$F1	u3A	1	1
$F4	Eh_	2	2
$f8	DK1	2	2
$F8	dF1	1	1
$fH	Ez6	2	2
$G$	eD8	3	3
$g1	b9A	2	2
$g4	NR_	2	2
$G5	k1O	1	1
$G6	Cf7	2	2
$g8	ng1	4	2
$g9	Moz	2	2
$gH	$F6	2	2
$GK	wR4	1	1
$h$	FN8	2	2
$h1	xoY	1	1
$H7	Q2K	3	3
$h8	Uy1	4	2
$HH	oe	1	1
$i	nn	7	1
$I$	vh8	2	2
$i1	U2A	1	1
$i4	em_	2	2
$I6	Jx7	2	2
$i9	L4Y	1	1
$iH	Ni6	5	3
$iK	T_K	1	1
$j	bJ	2	2
$J	kX	11	10
$j_	eV5	3	3
$J_	ek5	1	1
$j$	sJ8	3	2
$j1	FRY	2	2
$j6	cX7	1	1
$j7	$LK	3	3
$J7	XhK	2	2
$j8	xO1	2	2
$j9	EPz	1	1
$J9	NWz	1	1
$k	yV	6	6
$K	tq	43	16
$k1	$cY	1	1
$K1	qXY	1	1
$k6	FN7	3	3
$K8	He8	3	1
$k9	rEz	3	3
$K9	T4z	1	1
$kK	Kx4	3	2
$L_	ey5	3	2
$l1	COA	1	1
$l4	Sx_	2	2
$L4	yr9	3	3
$m_	Sl5	2	2
$m$	TI8	1	1
$M$	a$8	3	3
$M1	NyY	1	1
$M4	yE9	2	2
$M6	dj7	1	1
$M8	xz1	2	2
$M9	mHz	2	1
$mH	Pu6	4	4
$MH	t$6	1	1
$mK	vr4	2	2
$N_	BF5	2	2
$n1	xwA	1	1
$n9	NqY	1	1
$NK	ru4	2	2
$nq	Neq	2	2
$o	qo	3	3
$O	o2	13	13
$O_	GZ5	1	1
$o$	Dc8	1	1
$o1	njA	2	2
$O1	XEY	1	1
$o7	v55	2	2
$o8	so1	2	2
$O8	m_1	3	3
$oH	No6	2	2
$OK	pZ4	3	3
$p	KB	6	3
$p_	sn5	3	2
$P_	eE5	1	1
$p$	Zx8	2	2
$P1	QbY	3	2
$P4	hi9	2	2
$p7	XaK	3	1
$P7	YSK	1	1
$P9	mDz	2	2
$pK	ia4	2	2
$pq	cUq	2	2
$Q	zc	11	3
$q_	zw5	1	1
$Q$	xF8	2	2
$q1	tHY	3	2
$q6	D47	1	1
$q7	qJK	1	1
$Q7	O75	2	2
$q8	vt8	3	3
$Q8	ic1	2	2
$q9	Dqz	1	1
$Q9	D1Y	1	1
$qH	i76	3	3
$r	ci	7	7
$R	UR	12	9
$r1	c$A	3	3
$R1	lsY	1	1
$r7	LK5	2	2
$R8	PR1	1	1
$r9	SKY	2	1
$RK	rg4	2	2
$S	ch	9	8
$s1	wXA	2	2
$S1	xaY	2	1
$S8	Mh1	2	2
$s9	bzY	1	1
$SK	rF4	2	2
$T_	fm5	2	2
$t1	TMA	2	2
$T1	wdY	2	2
$t4	YQ_	2	2
$T6	Fk7	1	1
$T7	HBK	1	1
$T8	wT1	1	1
$T9	QNz	1	1
$TK	YI4	1	1
$u$	Vb8	2	2
$u1	jqA	2	2
$U1	b_A	2	2
$U4	LS_	2	1
$u7	LrK	1	1
$U7	O65	2	1
$V	Sk	2	2
$V_	fp5	2	2
$v1	zQY	2	2
$VH	wN6	1	1
$vK	Ab4	1	1
$Vq	gEq	1	1
$W	ID	5	5
$w_	fG5	2	2
$w1	hLY	2	2
$W7	dbK	1	1
$w9	$Xz	2	2
$WH	lD6	3	2
$wK	gG4	3	2
$x_	tQ5	2	2
$X_	eN5	2	2
$x1	A7A	2	2
$X1	pCY	2	2
$x7	miK	1	1
$X7	ORK	3	3
$X9	R0z	1	1
$xA	jFw	1	1
$XH	iM6	2	2
$xK	pc4	3	3
$Y	A2	4	4
$y_	CU5	1	1
$Y1	wNY	2	2
$Y7	zVK	2	2
$yH	ML6	4	2
$YH	tw6	5	5
$yK	rB4	2	2
$z	_O	7	7
$z_	GW5	1	1
$z1	pTY	2	2
$Z1	_gY	2	2
$z7	zvK	1	1
$Z7	LxK	1	1
$z8	D31	4	3
$ZH	rf6	3	3
$zK	cW4	3	2
$ZK	AS4	1	1
a__	Ij5	2	2
A__	d$5	2	2
a_1	fWY	1	1
A_1	NPY	2	2
a_8	t81	1	1
A_8	j81	1	1
a_9	R3z	2	2
A_9	b5z	1	1
A_H	q56	6	4
a_K	K$4	1	1
a$_	MA5	1	1
a$$	R18	1	1
A$$	U88	5	4
a$1	U$Y	2	2
A$1	n2Y	2	2
a$6	Z77	1	1
a$8	ma8	4	2
A$8	io8	3	3
a$9	$1z	1	1
A$9	Wn_	1	1
a01	tUY	1	1
A01	$UY	1	1
A06	mv7	1	1
A07	LuK	1	1
a0K	qb4	1	1
A1	__	2	1
a1$	s_8	2	2
A1$	D_8	5	2
a11	bZY	2	1
A11	QDY	2	2
a16	HY7	4	4
a18	J41	3	3
A18	Tq1	3	3
A19	wzz	2	2
a1K	xH4	3	2
A2	x0	13	7
A24	Co9	1	1
a26	yZ7	2	2
a27	FbK	3	3
A27	oCK	1	1
a2H	gD6	3	3
a3	q2	6	6
a3_	PD5	2	1
A3$	QO8	1	1
a31	_NY	2	2
A37	$TK	1	1
a4	r3	35	12
A4_	dj5	2	2
a4$	H98	3	3
a41	v0Y	1	1
A41	hWY	2	2
A46	ckK	3	2
A47	fWK	2	2
a48	s11	3	2
A48	w11	3	2
a49	o9z	2	2
A49	F3z	2	2
a4H	g36	1	1
A4H	q36	2	2
A4K	X$4	2	2
a5	Qz	5	3
A5	a_	41	3
A5_	CX5	1	1
a5$	Fz8	2	2
a51	XGY	3	3
a56	$A7	4	2
A56	vY7	1	1
a57	JfK	1	1
A57	fZK	2	2
a58	JK1	1	1
A58	T41	3	3
a5H	vz6	7	1
a6	n7	13	13
A6	q7	114	26
A6_	jO5	1	1
a61	iHY	2	2
A61	KHY	2	2
a68	Dt8	5	2
A68	ps8	3	3
a69	Oqz	2	2
A69	G7z	1	1
a7	rK	20	16
a7_	I$5	2	2
A7_	d25	1	1
a7$	H58	3	2
A7$	ZK8	3	2
a71	YPY	2	2
A71	PMY	2	2
A76	f57	3	3
A77	bMK	1	1
a78	e61	2	2
A78	H61	2	2
A79	VKz	3	2
A7H	n46	1	1
a7K	j24	2	2
a8	o1	43	1
A8	j1	91	25
a81	ljY	2	2
A86	L77	1	1
A87	TjK	1	1
a88	Rs8	1	1
A88	ia8	1	1
a89	j7z	2	2
A89	G1z	2	2
A9_	UH5	2	2
A9$	v98	3	2
a91	bDY	2	2
A91	x0Y	1	1
a96	Jz7	3	3
a98	Jq1	2	2
A98	w71	1	1
a99	e_z	2	1
A99	A_z	1	1
aA_	PW5	1	1
aa$	Jn8	4	4
AA$	cY8	4	2
aa1	_XA	1	1
aA1	ITY	2	2
Aa1	KJA	1	1
AA1	FvY	1	1
AA6	GO7	3	2
aA7	tGK	2	2
AA8	T51	2	2
aa9	EzY	1	1
aAH	fA6	2	2
AaH	va6	2	2
aAK	FW4	1	1
AAK	aP4	1	1
ab	eb	13	3
AB	zp	2	2
ab$	PS8	1	1
Ab$	yR8	5	2
AB$	ku8	1	1
ab1	j8A	2	2
aB1	S3A	1	1
Ab1	Z6A	2	2
aB4	vh_	2	2
ab8	Gb1	3	3
AB8	mB1	2	1
abK	Ud4	1	1
ABq	Icq	2	2
ac	td	5	5
aC	tI	4	4
AC$	NS8	1	1
Ac1	xYA	1	1
AC1	N8A	2	2
ac7	K75	2	1
aC7	CiK	2	2
Ac7	X15	3	2
ac8	Qc1	3	3
AC8	Rb1	3	3
ac9	_1Y	1	1
Ac9	H8Y	2	2
aCA	YFw	1	1
AcH	ZQ6	3	3
ACK	id4	2	2
aD	LJ	12	8
aD_	rV5	3	3
AD_	mv5	2	2
aD$	nJ8	2	2
AD$	eH8	1	1
aD1	RRY	1	1
Ad1	gzA	2	2
aD6	pX7	2	2
aD7	zLK	1	1
Ad7	P85	2	2
ad8	Qd1	1	1
aD9	vPz	1	1
AD9	vMz	1	1
aDA	BPw	1	1
AdH	vU6	4	4
ADH	jJ6	2	2
ADK	lv4	1	1
aE_	LU5	2	2
ae$	lr8	4	3
aE$	Sk8	1	1
Ae$	$r8	1	1
AE1	SiY	1	1
Ae4	Fd_	2	2
Ae5	VWO	2	2
aEH	$L6	1	1
aeK	B2K	3	3
AeK	nwK	1	1
Af	oz	3	3
AF	_F	6	6
af_	MP5	1	1
af1	kvY	1	1
aF1	L9A	2	2
Af1	bGY	1	1
AF4	Sh_	3	3
af6	HO7	1	1
af8	J51	2	2
aF8	Ug1	4	1
Af8	TK1	1	1
AF8	rF1	1	1
aF9	woz	1	1
AFH	Pp6	3	2
afK	gP4	1	1
aG	xf	7	7
Ag	eF	11	1
AG	mZ	19	2
ag1	L_A	2	2
aG1	sFY	2	2
Ag1	B9A	1	1
ag4	VS_	2	1
AG6	mf7	2	2
ag7	q65	2	2
Ag8	sg1	2	2
Ag9	hoz	1	1
aGK	qS4	1	1
AGK	JR4	2	2
ah$	mE8	4	2
ah1	RaY	2	2
aH1	m2Y	1	1
Ah1	FoY	2	1
aH6	v17	3	3
AH7	n2K	1	1
aH8	po8	5	2
Ah8	ny1	3	3
aH9	_n_	2	2
aHA	j6w	2	2
AHH	ee	6	3
AhK	ep4	2	2
ai	Ui	9	1
aI	IC	12	5
AI	BS	14	5
ai$	Jd8	1	1
aI$	DR8	3	3
aI1	w6A	1	1
Ai1	i2A	1	1
AI1	zeY	1	1
Ai4	YB_	1	1
aI6	$u7	1	1
aI7	elK	1	1
Ai7	n45	1	1
ai8	ir1	1	1
ai9	EKY	2	2
Ai9	b4Y	1	1
aiH	Gr6	2	2
AiK	y_K	2	2
Aiq	b84	1	1
AIq	gbq	1	1
Aj	BJ	11	4
aj_	rk5	3	3
aJ_	rN5	2	2
Aj_	Yk5	3	3
AJ_	YN5	1	1
aj1	ISY	1	1
aJ1	ICY	2	2
Aj1	cRY	1	1
AJ1	dSY	2	2
aj6	pM7	1	1
AJ6	rM7	4	4
aJ7	KRK	1	1
Aj7	MLK	3	3
AJ7	fhK	3	2
Aj8	FO1	1	1
aj9	vWz	1	1
aJ9	N0z	2	2
Aj9	SPz	1	1
AJ9	RWz	1	1
AJH	_M6	3	2
aK	o4	28	16
aK_	I25	1	1
AK_	sw5	1	1
aK$	$K8	2	2
aK1	YMY	2	2
AK1	AXY	1	1
Ak6	cN7	3	3
Ak7	zpK	1	1
AK7	yXK	2	2
AK8	Me8	1	1
aK9	XKz	3	2
Ak9	eEz	2	2
AkH	yk6	3	3
AkK	Ax4	1	1
akq	uEq	1	1
al	cl	3	3
aL	k0	8	8
AL	DP	12	11
AL_	YL5	3	2
al1	RwA	1	1
aL1	OuY	2	1
AL1	$xY	2	2
al4	Ru_	1	1
aL4	To9	2	2
Al4	ux_	2	2
AL4	Cr9	2	2
aL6	yD7	3	2
Al7	zq5	3	2
AL7	eSK	2	1
Al8	qn1	3	3
al9	GqY	2	2
aLA	yGw	2	2
aM	bj	2	1
am_	nn5	3	3
aM_	MG5	2	2
AM_	kf5	2	2
aM$	lj8	4	4
Am$	yI8	1	1
am1	MKA	1	1
Am1	T4A	2	2
AM1	RyY	2	2
am4	vE_	2	2
Am4	kN_	2	2
AM4	CE9	1	1
Am6	XF7	2	1
AM6	rj7	1	1
Am8	Fu1	3	2
AM8	Fz1	4	1
aM9	zXz	2	2
AM9	sHz	2	2
amq	gUq	3	3
aN	pE	15	3
AN	IN	7	7
aN_	Fg5	1	1
an$	DQ8	4	4
An1	FwA	1	1
an7	p45	2	2
an8	li1	1	1
AN8	ON1	2	2
an9	V4Y	2	2
An9	RqY	2	2
anH	Gi6	5	3
AnH	Rn6	5	4
anK	D_K	1	1
AnK	S9K	1	1
anq	O84	2	2
Anq	Ieq	2	2
ANq	Iyq	1	1
ao	so	11	4
AO	l$	9	7
aO_	Mf5	2	2
AO_	EZ5	1	1
ao$	Ml8	2	2
aO$	l$8	2	2
Ao$	kc8	4	2
AO$	K$8	3	3
aO1	fyY	2	2
Ao1	sjA	2	2
AO1	ZEY	1	1
aO6	Fj7	1	1
AO6	Kj7	2	2
aO7	okK	2	2
Ao7	E55	3	2
AO7	wkK	3	3
ao9	l9Y	2	2
aO9	CHz	2	1
AOK	dZ4	2	2
aP	LW	9	6
Ap	JB	8	7
AP	gP	2	2
aP_	ry5	3	2
Ap_	_i5	3	2
AP_	Yy5	2	2
Ap$	Vx8	1	1
ap1	L5A	1	1
aP1	aIY	1	1
Ap4	bE_	1	1
ap6	KU7	3	2
aP9	uZz	2	2
AP9	UDz	1	1
aQ	sc	10	8
AQ	jc	5	5
aQ$	bg8	1	1
aq1	rJY	3	3
aQ1	EOA	1	1
Aq1	zJY	3	2
aQ4	Ex_	2	2
aq6	HK7	3	3
Aq6	T47	3	1
Aq7	AJK	2	2
AQ7	H75	2	2
aq8	Oe8	1	1
aq9	D4z	1	1
aQ9	f7Y	2	2
Aq9	Tqz	2	2
AQ9	T1Y	2	2
AQK	rKK	1	1
AR	cR	6	6
ar$	Jc8	4	2
aR$	RL8	1	1
ar1	UjA	3	3
aR1	itY	1	1
Ar1	o$A	2	2
AR1	osY	1	1
aR6	Ox7	2	2
aR7	KlK	1	1
ar8	no1	1	1
Ar9	uKY	1	1
ArH	Rr6	3	3
ARq	UCq	1	1
as	Kt	3	3
as$	Mi8	5	4
As$	Vn8	3	3
AS$	nE8	1	1
as1	WMA	1	1
aS1	gsY	1	1
As1	DXA	1	1
as4	eU_	2	2
as7	e95	2	2
aS7	XcK	1	1
As9	BzY	2	2
AsK	HOK	1	1
aT	TV	11	8
AT	uT	11	7
AT_	km5	3	2
at$	qr8	4	4
aT1	zcY	1	1
At1	yMA	2	2
at4	Rd_	2	2
At4	jQ_	2	2
aT6	xN7	3	3
at7	a_5	1	1
aT7	aBK	1	1
At7	j_5	2	2
AT7	WBK	2	2
aT9	dEz	3	3
aTH	Dk6	4	4
ATH	TV6	5	4
aTK	aI4	2	2
ATq	akq	3	1
AU	Ci	4	4
au_	kl5	2	2
Au_	Gc5	1	1
au$	WI8	1	1
Au$	Lb8	3	3
Au1	WqA	2	2
AU1	B_A	1	1
AU4	bS_	3	3
aU7	e65	1	1
AU7	X65	1	1
AuH	kx6	1	1
auq	dgq	1	1
Av	gv	7	7
av_	Mm5	3	2
AV_	Ep5	2	2
av1	_dY	2	2
Av1	$QY	1	1
AV1	DlY	1	1
av6	xk7	1	1
aV7	NFK	1	1
av9	mNz	2	1
avH	JV6	3	3
aVH	zE6	3	3
AVH	XN6	5	2
avK	qI4	3	2
AvK	Hb4	2	2
AVK	ex4	2	2
avq	Qkq	2	2
aVq	kyq	2	2
aw	SH	22	2
Aw_	kG5	2	2
Aw$	KH8	2	2
aw1	EhY	1	1
Aw1	ILY	1	1
AW6	mZ7	2	2
aW7	bIK	1	1
Aw7	MEK	1	1
AW7	rbK	1	1
aw8	RA1	3	3
Aw8	BY1	3	3
Aw9	MXz	3	2
awH	eH6	1	1
AWH	aD6	3	3
awK	mv4	2	2
aWK	_R4	2	2
AWK	Hh4	3	1
aX	LP	14	4
Ax	wx	3	3
ax_	Oc5	2	1
aX_	rE5	2	2
Ax_	zd5	1	1
AX_	YE5	2	2
ax$	Zb8	1	1
ax1	YqA	2	2
aX1	BbY	2	2
Ax1	J7A	1	1
aX6	LW7	2	2
ax7	krK	1	1
aX7	qSK	2	2
Ax7	UiK	1	1
AX7	HRK	3	3
aX9	CDz	2	2
AX9	x0z	2	2
aXH	cP6	3	2
AxH	bI6	2	2
AxK	gc4	1	1
Axq	sBq	1	1
aY_	PZ5	1	1
AY_	ND5	1	1
Ay$	gk8	1	1
ay1	RoY	1	1
aY1	zEY	2	2
AY1	MNY	2	2
ay7	yQK	4	3
aY7	sVK	3	2
Ay7	xUK	1	1
ay8	my1	2	2
aY8	C_1	3	3
AyH	fL6	3	3
AYH	z26	4	4
ayK	dp4	2	2
aYK	IZ4	3	3
az_	P05	2	1
az1	tVY	2	2
Az1	tTY	2	2
AZ1	wgY	3	3
Az6	Xw7	1	1
az7	tvK	1	1
aZ7	fuK	3	3
Az7	$vK	1	1
az8	J91	1	1
azK	u04	1	1
AzK	rW4	1	1
AZK	HS4	2	2
b__	Wj5	2	2
B__	Tj5	2	2
B_$	s58	1	1
b_1	sPY	1	1
B_1	zWY	2	2
b_6	l37	3	3
b_8	x81	2	2
B_8	g81	2	2
b_9	O3z	2	2
B_9	X3z	1	1
b_H	k56	7	7
b_K	Q24	1	1
b$_	eY5	2	2
b$$	X18	6	3
B$$	Z18	4	4
b$1	k$Y	1	1
B$1	R$Y	2	2
b$6	t17	1	1
b$7	zjK	2	2
b$8	Ga8	1	1
B$8	Na8	1	1
b$9	c8z	2	2
B$9	a8z	2	2
B$H	x86	8	1
b0	Hv	3	3
b01	uUY	1	1
B06	fT7	3	2
B07	_mK	1	1
b0K	mC4	1	1
B0K	QC4	1	1
b1_	AX5	2	1
B1_	JX5	1	1
b1$	m_8	5	3
B1$	U_8	2	2
b11	WZY	1	1
B11	TZY	2	2
b16	nz7	1	1
b18	iq1	4	4
B18	eq1	4	4
b1K	PH4	2	2
B1K	vH4	2	2
b24	za9	2	2
b26	$Z7	1	1
B26	PZ7	2	2
b27	fbK	3	3
B2H	RD6	3	3
B2K	UL4	2	2
b3	uw	6	4
b3_	a05	2	2
B3_	_D5	2	2
B3$	vw8	4	1
b31	LkY	1	1
B31	ukY	1	1
b37	xTK	3	2
B37	gTK	2	2
B3H	uw6	6	4
b3O	BNH	1	1
b4	b3	37	9
b4$	n38	4	4
B4$	s38	1	1
b41	K0Y	2	2
B41	w0Y	2	2
b46	d97	1	1
B47	iWK	2	2
b48	I11	3	1
B48	F11	3	2
b49	W9z	2	2
B49	T9z	1	1
b5_	oX5	1	1
B5$	bz8	2	2
b56	lY7	4	4
B56	sY7	4	2
b57	lZK	3	3
b58	i41	3	3
B58	e41	3	3
B5H	jz6	1	1
B6_	gO5	3	2
b61	RHY	2	1
B61	uHY	2	2
b68	wt8	2	2
b69	Q7z	2	2
B69	r7z	2	2
B7	IK	34	25
b7$	cK8	2	2
b71	gMY	2	2
B71	nMY	2	2
b78	u61	1	1
B78	U61	2	2
B7H	Uj6	5	5
b81	LjY	1	1
B81	IjY	2	1
b86	Kq7	1	1
b88	Xs8	4	3
B88	fs8	4	3
b89	l1z	2	2
B89	s1z	2	2
b9_	jJ5	2	2
b9$	l98	3	3
b91	PDY	1	1
b98	i71	1	1
b9H	E96	5	5
bA	yA	15	14
BA	bA	21	21
bA_	aP5	2	2
BA_	_W5	2	2
ba1	xJA	2	2
bA1	PTY	2	2
Ba1	gJA	1	1
bA7	BGK	2	2
bA8	i51	3	3
BA8	e51	5	3
Ba9	t_Y	1	1
baK	UAK	1	1
bAK	VW4	2	2
BAK	hW4	2	2
bb$	aR8	5	5
Bb$	_S8	6	2
bb1	l6A	1	1
bB1	H3A	2	2
Bb1	s6A	1	1
BB1	D3A	2	2
bB4	eL_	3	3
BB4	wh_	2	2
bb6	lu7	1	1
bb8	eC1	2	2
Bb8	Ab1	3	3
BB8	Wp1	3	2
bBH	gB6	2	2
bbK	Ed4	3	3
bBK	Ke4	1	1
BbK	Cd4	3	3
bBq	Rlq	2	2
Bbq	jxq	1	1
bC	uI	2	2
bC_	WQ5	2	2
BC_	TQ5	2	2
Bc$	fF8	1	1
BC$	_C8	2	2
bc1	OAA	2	2
bC1	j1A	1	1
Bc1	MAA	1	1
BC1	W1A	1	1
bC7	DiK	1	1
bC8	YI1	1	1
bc9	m8Y	1	1
bCK	Wc4	4	2
BcK	vKK	2	2
BCK	Tc4	1	1
bD	jJ	12	12
Bd	aQ	4	4
bD_	SV5	2	2
BD_	mV5	3	2
BD$	RJ8	3	3
bD1	HRY	2	2
BD1	ZRY	1	1
bD6	TX7	4	3
bd7	F85	2	2
bD7	FyK	1	1
Bd7	l85	1	1
BD7	lyK	1	1
bD8	XO1	3	2
BD8	fO1	3	3
bd9	m6Y	2	2
bD9	_Pz	1	1
Bd9	Q6Y	1	1
BD9	$Pz	1	1
BdH	tU6	1	1
bDK	GT4	2	2
BDK	ET4	2	2
BE	Vy	8	8
