target_name	baseline_name	evidence_occurrences	evidence_statement_pairs
$2z	dAz	2	2
$3	z3	37	31
$31	Z51	3	3
$34	H54	2	2
$3Y	dKY	1	1
$4	_4	39	1
$41	Wq1	3	3
$44	Hq4	2	2
$46	dq6	7	3
$47	Mq7	1	1
$48	Vq8	1	1
$4Y	d7Y	1	1
$5	Y5	51	7
$51	fK1	4	1
$54	HK4	2	2
$56	QK6	4	4
$57	XK7	2	2
$58	kK8	3	1
$6$	EtY	1	1
$61	We8	4	4
$64	jeq	1	1
$66	ne	5	5
$68	Ee6	6	2
$6z	Ut_	2	2
$74	j14	1	1
$76	i16	5	4
$77	J17	3	3
$8_	ee9	1	1
$81	W61	2	2
$87	P67	3	3
$88	E68	2	2
$8K	O6K	2	2
$9	Y9	46	1
$94	A34	3	2
$97	H37	1	1
$98	N38	1	1
$9K	H3K	3	2
$9Y	d5Y	2	2
$A	qA	16	16
$a1	Do1	2	2
$a4	Oo4	2	2
$A5	N$5	2	2
$a8	Wo8	2	1
$A8	yO8	6	6
$aq	Hoq	4	3
$Aq	kOq	1	1
$AY	Q$Y	2	2
$az	crz	1	1
$Az	U$z	2	2
$b4	wC4	2	2
$b5	NS5	1	1
$b6	IC6	3	1
$B6	xp6	6	2
$b8	WC8	1	1
$B8	Pp8	5	3
$bK	CSK	3	2
$BK	CmK	1	1
$BY	LmY	2	2
$c	nd	3	2
$C	eS	12	1
$c4	Od4	2	2
$C4	wS4	3	2
$C5	NR5	1	1
$C6	IS6	5	1
$C7	wS7	2	1
$c9	Yd9	2	2
$CK	CRK	1	1
$d	rQ	6	6
$D_	eP_	3	2
$d1	DQ1	1	1
$D4	wW4	3	3
$d6	SQ6	4	4
$D6	UW6	4	4
$D7	OW7	1	1
$d8	PQ8	3	3
$DK	OWK	2	2
$e	it	1	1
$E	sy	10	1
$e_	Us_	1	1
$e1	Wt1	3	2
$E5	NN5	2	1
$E7	Oy7	2	2
$e8	Wt8	4	4
$E8	Dy8	5	5
$eq	jtq	2	2
$eY	EsY	2	2
$EY	yNY	1	1
$ez	dsz	2	2
$f	aD	7	3
$f_	eW_	2	1
$f1	VD1	3	1
$f4	wD4	1	1
$f7	OD7	4	4
$F8	Wg8	4	3
$Fj	ouj	1	1
$fK	zDK	2	2
$fq	NDq	2	1
$FY	LBY	2	2
$g	aB	7	7
$G	e0	6	5
$g1	PB1	3	3
$g4	OB4	2	2
$G4	w04	2	2
$G6	U06	8	3
$g8	PB8	2	2
$G8	T08	5	2
$gz	cpz	2	2
$h	eL	12	1
$h4	wL4	2	2
$H4	wj4	3	3
$h5	NE5	2	2
$H5	N25	3	3
$h6	BL6	4	3
$H6	Qj6	4	4
$h8	WL8	5	4
$Hq	kjq	3	2
$HY	Q2Y	2	2
$Hz	d2z	2	2
$i	Un	7	5
$I	tx	11	5
$i1	Dn1	3	3
$I4	wx4	2	2
$i6	hn6	5	5
$i8	Xn8	3	1
$I8	Xx8	4	4
$I9	Yx9	3	3
$IK	CbK	1	1
$iY	ElY	1	1
$IY	xbY	1	1
$j	a2	22	2
$J	sH	13	11
$J4	wH4	2	2
$J5	Nj5	1	1
$j6	Q26	8	5
$J6	cH6	4	4
$j7	A27	1	1
$JK	$HK	2	2
$jq	k2q	2	2
$jY	QwY	1	1
$JY	djY	2	2
$Jz	djz	2	2
$k_	tv_	2	2
$K1	W41	4	2
$k4	wT4	2	2
$K4	H44	2	2
$k5	Nv5	3	2
$K5	kq5	1	1
$k6	BT6	7	2
$K7	X47	1	1
$k8	DT8	3	3
$K8	V48	3	2
$kK	KTK	3	2
$KK	j4K	1	1
$kY	yvY	2	2
$KY	dqY	2	2
$l	cc	5	3
$l_	Qd_	2	2
$l1	Dc1	3	3
$L4	wE4	2	2
$L5	Ny5	2	2
$L6	BE6	1	1
$L7	OE7	2	2
$L8	DE8	4	4
$l9	Yc9	2	2
$LK	ayK	2	2
$lq	Hcq	1	1
$lY	LdY	2	2
$LY	yyY	2	2
$M	tJ	16	16
$m_	QI_	2	2
$M_	eH_	2	2
$m1	Pu1	1	1
$M5	NH5	1	1
$m8	Mu8	2	2
$m9	Yu9	2	2
$M9	YJ9	2	2
$MK	OJK	3	2
$MY	dHY	2	2
$Mz	dHz	1	1
$N	oV	13	5
$n_	Uc_	2	2
$n4	Ol4	2	2
$n6	hl6	2	2
$N6	BV6	5	5
$n8	Xl8	3	3
$N8	DV8	2	2
$NK	qVK	2	2
$nq	Hlq	2	2
$nY	LcY	1	1
$NY	ykY	2	2
$O	zO	15	3
$o1	Dr1	2	2
$O6	c$6	7	7
$O7	w$7	4	3
$oK	NiK	2	2
$oq	Hrq	2	2
$oY	EiY	2	2
$OY	QYY	2	2
$oz	ciz	3	2
$Oz	UYz	2	2
$p	am	10	3
$P	iX	14	12
$p1	Pm1	2	2
$P5	NM5	3	2
$P6	UX6	4	3
$p8	Pm8	2	2
$PK	OXK	2	2
$pY	CuY	2	2
$PY	FMY	3	2
$pz	cuz	2	2
$Pz	dMz	1	1
$Q	oU	6	5
$Q1	DU1	3	1
$q4	H74	1	1
$q6	c76	8	8
$Q6	SU6	6	3
$q7	M77	4	2
$q8	y78	7	5
$qY	d1Y	2	2
$QY	LFY	2	2
$r	Qi	8	5
$r_	Un_	2	2
$r1	Di1	4	4
$R4	wh4	2	2
$R5	NL5	2	2
$R6	ph6	5	4
$r8	Pi8	1	1
$R8	Wh8	4	3
$rq	Hiq	2	2
$RY	yLY	2	2
$rz	cnz	2	2
$S5	Nh5	2	2
$s6	Ea6	4	4
$S6	uR6	3	3
$S7	wR7	2	2
$s8	Wa8	2	2
$sK	NoK	1	1
$Sq	HRq	2	2
$sY	EoY	1	1
$sz	doz	2	2
$T	KT	9	5
$T_	eG_	1	1
$t1	Ds1	3	3
$t6	Es6	3	3
$T6	gv6	6	1
$t8	Ws8	3	3
$tK	NaK	2	2
$tq	jsq	3	2
$tz	caz	2	2
$u	sI	9	4
$u_	Qx_	2	2
$u1	PI1	2	2
$u4	OI4	2	2
$U4	OF4	2	2
$u6	xI6	1	1
$u8	XI8	6	6
$U8	PF8	1	1
$u9	YI9	2	2
$uK	CxK	1	1
$UK	CgK	1	1
$UY	LgY	1	1
$v	eG	6	6
$v_	e0_	1	1
$V_	tT_	2	2
$v1	VG1	4	3
$V1	Gk1	3	3
$v8	TG8	6	2
$VK	qkK	1	1
$vY	y0Y	2	1
$w	oA	27	2
$W	oP	9	9
$W1	VP1	3	3
$w6	Cr	4	4
$W6	UP6	4	4
$W7	OP7	2	2
$W8	kP8	4	3
$WK	OPK	1	1
$wY	QOY	2	2
$WY	FXY	1	1
$wz	UOz	2	2
$Wz	cXz	2	2
$x	tb	5	4
$x_	iC_	1	1
$X_	eJ_	2	2
$X1	VM1	1	1
$x4	wb4	3	3
$X4	wM4	3	2
$X5	NJ5	3	2
$X7	OM7	2	2
$x8	Pb8	3	3
$x9	Yb9	2	1
$XK	OMK	1	1
$xq	Hbq	2	2
$Xz	dJz	2	2
$y	aN	5	4
$Y	sY	32	31
$y1	vN1	3	3
$y6	BN6	2	2
$y7	ON7	3	2
$y8	DN8	4	4
$Y8	Nz8	5	3
$YK	HzK	2	2
$YY	d_Y	3	3
$Z	af	10	7
$Z1	Vf1	3	3
$z4	w_4	2	2
$Z4	wf4	2	2
$z8	N_8	3	3
$ZK	KfK	2	2
$zY	Q9Y	2	2
a_	n_	37	4
A_5	E35	2	2
A_6	c96	6	4
a_7	K_7	3	2
a_8	W_8	4	4
a$	i$	29	29
A$5	Ez5	1	1
A$6	nY6	5	5
A$7	jY7	4	3
a$8	W$8	3	3
A$8	EY8	6	3
a$K	tYK	2	1
a$Y	xYY	2	2
A$Y	lzY	2	2
a$z	bYz	2	2
A$z	dzz	2	2
a0	l0	16	3
A0	tZ	9	1
a01	P01	3	3
A07	wZ7	2	2
A0K	zZK	2	1
a0q	W0q	3	2
A0q	EZq	1	1
A1	$1	104	61
a11	O11	1	1
A11	f81	4	3
a14	q14	2	2
a16	p16	5	5
A16	r86	6	4
a17	_17	4	4
A17	D87	3	3
a18	f18	4	3
A18	L88	4	3
A1O	B6O	2	2
a2	Q2	14	3
A2	N2	16	16
A26	cw6	5	3
a27	tw7	2	2
a2Y	xwY	2	2
A2Y	cAY	2	2
a3	r3	43	15
A31	v51	3	2
a34	t54	1	1
A34	M54	2	2
A37	W57	3	3
a38	W38	2	2
a3Y	I5Y	2	2
A3Y	lKY	1	1
a4	s4	44	23
A4	z4	77	4
a41	O41	4	3
A44	Mq4	3	1
a46	x46	8	8
a47	Y47	5	5
a48	P48	1	1
A48	yq8	6	2
a4K	q4K	2	2
A4K	JqK	1	1
a4Y	IqY	1	1
A4Y	l7Y	2	2
a5	i5	11	11
A5	y5	31	17
a51	j51	5	2
a54	K54	3	2
a56	I56	3	3
A57	WK7	2	2
A58	NK8	4	2
a5Y	IKY	1	1
A6$	htY	1	1
a61	O61	3	3
A61	fe8	1	1
A64	Jeq	1	1
a65	WeK	1	1
A66	re	7	4
a67	O67	1	1
a68	f68	5	3
a6K	se4	3	3
A6z	dt_	2	2
a77	z77	3	3
A77	X17	4	2
a78	f78	5	5
A78	L18	4	3
a7K	s1K	3	3
A8_	K6_	1	1
A8$	heY	1	1
a81	O81	4	3
a86	p86	7	5
A86	n66	7	7
a87	$87	4	4
A87	D67	2	1
a88	D88	3	2
A88	h68	6	5
A8K	w6K	2	2
a8O	L6O	2	2
a9	i9	23	23
A9	c3	24	22
a94	e34	3	2
A94	j34	3	3
a95	W35	2	1
a96	x96	8	4
A98	E38	3	3
A9K	M3K	2	2
a9Y	I3Y	2	2
A9Y	l5Y	1	1
aa	pa	10	5
aA	mj	11	11
aa1	Aa1	3	3
Aa1	Zo1	2	2
aA5	WO5	2	2
aa6	Wa6	5	4
aa8	Oa8	2	2
Aa8	fo8	3	2
AA8	LO8	3	3
aAK	aOK	1	1
AAK	jOK	2	2
aaq	qaq	3	3
Aaq	Moq	2	2
aaY	foY	2	2
aaz	Ioz	2	2
aAz	bOz	2	2
Aaz	lrz	1	1
AAz	d$z	2	2
ab	Tp	1	1
aB	gB	6	6
ab_	dC_	2	2
ab1	$b1	3	3
aB1	$B1	4	3
ab4	eC4	1	1
Ab4	HC4	2	2
ab5	WC5	3	2
Ab5	ES5	2	2
Ab6	mC6	6	4
AB6	K51	2	2
Ab7	JC7	2	2
ab8	$b8	2	2
aB8	$B8	4	4
Ab8	fC8	5	5
AB8	Wp8	5	2
ab9	oC9	2	1
abK	kCK	2	2
aBK	kpK	3	3
abq	Kbq	2	2
AbY	LSY	2	2
ABY	RmY	2	2
aBz	upz	1	1
Ac	rd	10	4
AC	KC	5	5
ac_	xd_	2	1
aC1	$C1	3	3
aC4	eS4	2	2
AC4	HS4	3	2
AC5	ER5	2	2
ac6	Gc6	6	4
aC6	yC6	5	5
Ac6	bd6	6	3
AC6	mS6	4	4
ac7	Kc7	2	2
aC7	qC7	3	1
AC7	HS7	2	2
ac8	Yc8	2	2
aC8	OC8	4	4
Ac8	Wd8	1	1
ac9	od9	1	1
Ac9	Od9	2	2
acK	ZdK	1	1
aCK	kSK	2	2
acY	ZdY	2	2
aCY	DSY	2	2
AcY	RQY	2	2
aD	FD	9	1
Ad	aQ	5	3
aD_	cW_	2	2
AD_	KW_	2	2
aD1	PD1	3	3
Ad1	ZQ1	3	3
aD4	eW4	2	2
AD4	HW4	3	3
ad6	Td6	3	3
Ad6	bQ6	3	3
AD6	QW6	5	3
AD7	wW7	1	1
aDq	WDq	1	1
adY	ZQY	2	2
AdY	RUY	3	3
ADY	QPY	2	2
ae	pe	8	1
Ae	ot	5	5
AE	ey	12	3
ae_	bt_	2	2
Ae_	ds_	1	1
ae1	Oe1	3	3
aE1	JE1	2	2
aE4	ey4	3	3
Ae4	wt4	2	2
AE4	Hy4	2	2
aE5	Wy5	2	2
aE6	RE6	4	4
aE7	sy7	4	2
AE7	wy7	2	2
ae8	Oe8	4	4
aE8	AE8	5	2
Ae8	ft8	4	4
AE8	Zy8	6	4
aEK	UyK	3	2
Aeq	Jtq	2	1
aeY	ftY	2	2
aEY	DyY	3	3
AeY	hsY	2	2
AEY	LNY	1	1
aez	Itz	1	1
Aez	lsz	2	2
Af	tD	16	1
AF	tg	9	4
Af_	KD_	2	1
af1	Pf1	2	2
aF1	AF1	3	3
AF1	Zg1	3	3
aF4	sg4	2	2
Af4	HD4	3	3
Af6	QD6	5	5
af7	sD7	3	2
af8	Jf8	4	4
AF8	fg8	5	4
AFj	suj	1	1
afK	nDK	1	1
AfK	$DK	1	1
Afq	EDq	3	2
AFY	RBY	2	2
ag	Ug	6	6
aG	cG	17	9
Ag	tB	8	5
AG	KG	6	6
aG_	c0_	2	2
ag1	Og1	5	4
Ag1	DB1	3	3
AG1	y01	3	3
AG4	H04	2	2
aG6	CG6	6	6
AG6	d06	6	2
aG7	s07	2	2
ag8	Og8	5	2
aG8	MG8	5	2
AG8	V08	5	3
Agj	sIj	1	1
AGK	z0K	3	3
AGq	E0q	1	1
agY	ZBY	2	2
Agz	npz	2	2
aH	dH	19	1
Ah1	kL1	3	2
ah4	eL4	2	2
aH4	ej4	3	3
Ah4	HL4	2	2
AH4	Hj4	3	2
ah5	WL5	2	2
Ah5	EE5	2	1
AH5	E25	2	2
ah6	hh6	3	3
aH6	uH6	3	3
Ah6	FL6	2	2
AH6	cj6	4	3
Ah7	HL7	2	1
ah8	Oh8	1	1
Ah8	fL8	3	3
ahq	Khq	2	2
Ahq	MLq	2	2
AHq	Njq	3	2
ahY	DLY	2	2
aHY	IjY	2	2
aHz	Ijz	2	2
AHz	l2z	2	2
ai	xi	9	9
Ai	dn	8	4
AI	qI	9	6
ai_	bn_	3	2
aI_	ux_	2	2
AI_	rb_	1	1
ai1	Ai1	3	3
aI1	$I1	1	1
Ai1	Zn1	1	1
aI4	sx4	3	2
aI6	NI6	5	5
AI6	ux6	5	1
Ai8	Wn8	5	2
AI8	Wx8	2	2
aI9	ox9	2	2
aIK	kxK	2	2
Aiq	Mnq	2	2
aiY	fnY	1	1
aIY	kxY	1	1
AiY	hlY	2	2
AIY	ubY	1	1
aj	Uj	16	16
aJ_	cH_	2	2
AJ4	HH4	3	2
aj5	W25	3	3
Aj5	Ew5	2	2
AJ5	Ej5	1	1
aj6	xj6	2	2
aJ6	uJ6	5	5
Aj6	c26	8	6
AJ6	nH6	6	2
AJ7	jH7	1	1
aJK	sHK	2	2
AJK	AHK	2	1
ajq	Xjq	3	3
ajY	x2Y	2	2
AjY	cwY	2	1
AJY	ljY	2	2
ajz	I2z	2	2
aJz	IHz	3	2
AJz	ljz	1	1
ak_	dT_	2	2
Ak_	qT_	2	2
aK1	wK1	3	2
AK1	f41	1	1
aK4	KK4	2	2
Ak4	HT4	2	2
Ak5	Ev5	2	2
aK6	IK6	4	1
Ak6	FT6	7	1
AK6	c46	2	2
aK7	YK7	1	1
AK7	W47	1	1
Ak8	ZT8	4	2
AK8	y48	4	1
AKK	J4K	2	2
akY	DTY	2	1
aKY	I4Y	2	2
AkY	LvY	2	2
AKY	lqY	2	2
al	ul	11	2
aL	lL	7	7
Al	nc	5	4
al_	bc_	2	2
Al_	cd_	2	2
Al1	Zc1	3	3
AL1	kE1	3	1
aL4	eE4	2	2
AL4	HE4	2	2
aL5	WE5	3	2
AL5	Ey5	2	2
aL6	RL6	4	4
AL6	FE6	5	5
al7	oc7	2	2
aL7	qL7	3	2
Al7	Mc7	2	2
AL7	wE7	2	2
Al8	Wc8	3	3
AL8	ZE8	4	4
Al9	Oc9	2	2
alY	ZcY	3	3
aLY	DEY	2	2
AlY	RdY	2	2
ALY	LyY	2	2
aM	FM	18	1
AM	qM	11	8
aM_	cJ_	2	2
Am_	cI_	3	3
AM_	KJ_	3	3
am1	$m1	4	3
AM4	HJ4	2	2
aM5	WJ5	2	2
AM5	EH5	1	1
AM6	iJ6	8	5
aM7	sJ7	2	2
aM8	PM8	2	2
Am8	Pu8	2	2
Am9	Ou9	2	2
AM9	OJ9	3	3
aMK	sJK	1	1
AMK	wJK	1	1
aMY	IJY	2	2
AMY	lHY	2	2
amz	uuz	1	1
aMz	IJz	2	2
AMz	lHz	2	2
an	bn	6	5
aN	FN	5	4
AN	sV	11	6
An_	dc_	2	2
aN4	eV4	2	2
AN5	Ek5	2	2
aN6	RN6	5	5
AN6	FV6	7	3
aN7	sV7	2	2
AN7	wV7	2	2
an8	Yn8	3	1
An8	Wl8	4	4
AN8	ZV8	3	2
aN9	oV9	2	2
anK	WlK	2	2
anq	Knq	1	1
aNq	WNq	2	2
aNY	DVY	2	2
AnY	RcY	1	1
ANY	LkY	2	2
aO5	W$5	1	1
aO6	uO6	4	4
Ao6	yr6	7	2
AO7	H$7	4	2
ao8	Oo8	1	1
aO8	DO8	3	2
Ao8	Dr8	2	2
AO8	E$8	4	2
aOK	t$K	3	3
aoq	Koq	2	2
aOY	x$Y	2	2
AoY	hiY	3	3
AOY	cYY	2	2
aoz	urz	2	2
aOz	b$z	2	2
AOz	dYz	2	2
ap	Fp	5	1
Ap	tm	8	8
AP	oX	21	11
AP5	EM5	3	2
ap6	Np6	5	4
Ap6	um6	5	5
ap8	$p8	4	2
aP8	XP8	2	2
AP8	NX8	3	3
ap9	om9	1	1
aPK	sXK	1	1
ApK	xuK	1	1
APK	wXK	2	2
apY	ZmY	2	2
aPY	CXY	2	2
ApY	xuY	2	2
aPz	uXz	1	1
Apz	nuz	1	1
APz	lMz	2	2
aq	nq	53	53
aQ	Aa	5	5
Aq	Oq	49	5
AQ	tU	4	4
aq1	Oq1	4	2
aQ1	AQ1	4	2
AQ1	ZU1	4	4
Aq4	M74	3	2
Aq5	E15	2	2
aq6	Iq6	5	5
aQ6	TQ6	1	1
AQ6	bU6	2	2
aq7	zq7	2	2
Aq7	P77	3	3
aQ8	$Q8	3	3
Aq8	L78	5	2
aqK	qqK	2	2
AQK	SFK	3	3
aqY	I7Y	2	2
aQY	ZUY	2	2
AqY	l1Y	2	2
ar	mr	4	4
Ar	ci	8	4
Ar_	dn_	2	2
ar1	Ar1	4	4
Ar1	Zi1	4	4
AR1	kh1	2	2
AR4	Hh4	3	3
aR5	Wh5	2	2
Ar5	yn5	2	2
aR6	ER6	5	3
AR6	gh6	4	4
ar7	oi7	2	2
aR7	eh7	1	1
AR7	Hh7	2	1
ar8	$r8	2	2
Ar8	Di8	2	2
AR8	fh8	3	3
aRY	DhY	1	1
ARY	LLY	2	2
arz	uiz	2	2
Arz	nnz	3	2
as	ps	7	7
As	ia	5	5
as1	As1	1	1
aS1	JS1	3	3
aS4	eR4	3	2
aS5	WR5	2	1
AS5	Eh5	2	1
AS6	pR6	5	2
aS7	eR7	2	2
AS7	HR7	3	1
as8	Os8	3	3
As8	fa8	3	2
aSK	kRK	4	3
asq	qsq	3	3
asY	faY	2	2
aSY	DRY	1	1
AsY	hoY	1	1
ASY	LhY	2	2
asz	uaz	2	2
at	Bt	4	4
aT	dT	10	6
AT	zT	8	8
at_	bs_	2	2
AT_	Kv_	2	2
at1	Ot1	2	1
aT1	jT1	3	3
