target_name	baseline_name	evidence_occurrences	evidence_statement_pairs
_R8	YS8	3	3
_r9	Gn9	1	1
_R9	ZI9	3	2
_rH	uiH	4	4
_rK	QnK	2	2
_RK	dIK	3	2
_S_	Kh1	2	2
_s$	Oa$	4	3
_S$	XI$	3	3
_S1	zh_	3	2
_S5	gE5	2	2
_S6	AI6	4	4
_s7	do7	3	2
_S7	gh7	2	2
_s9	Go9	2	2
_S9	Zh9	3	2
_sH	baH	3	3
_SH	BIH	4	4
_SK	dhK	1	1
_t	bs	6	6
_T	e0	9	2
_t_	za1	2	2
_t$	Os$	6	5
_T6	_06	4	2
_T7	cZ7	2	2
_T8	O08	2	2
_TK	eZK	3	2
_U	cF	10	3
_u_	Ab1	2	2
_u$	Jx$	1	1
_U7	cB7	2	2
_u8	Yx8	2	2
_u9	Zb9	3	2
_U9	ZB9	3	2
_uH	mxH	3	3
_v	tT	6	6
_V	ev	8	5
_v_	K01	1	1
_V_	KT1	2	2
_v1	X0_	2	2
_V1	MT_	1	1
_V5	l05	1	1
_V6	Av6	4	4
_v7	c07	2	2
_V7	dT7	2	1
_V8	Ov8	4	3
_vH	UTH	2	2
_VH	BvH	4	4
_w	qw	14	4
_w_	qM1	1	1
_W_	KL1	2	2
_w1	JM_	3	3
_W1	XL_	2	2
_W5	$L5	2	2
_w6	HD6	3	3
_W6	AP6	4	3
_w7	cM7	1	1
_W7	lL7	3	3
_w8	wD8	3	3
_wH	dDH	5	4
_WH	gPH	5	3
_wK	tMK	3	2
_x	nb	11	9
_X	ej	21	2
_x_	AC1	2	2
_X5	Hw5	1	1
_x6	_b6	3	3
_x8	Yb8	3	3
_X8	Yj8	2	2
_x9	ZC9	3	2
_xA	BRA	2	2
_xH	pbH	1	1
_XH	djH	2	2
_XK	twK	1	1
_y	rN	12	11
_y_	Kk1	2	2
_Y$	Ef$	5	5
_y1	Ak_	2	2
_Y5	_z5	1	1
_Y8	Jf8	3	3
_yH	gNH	6	2
_z	eA	38	2
_Z	oG	12	12
_Z_	K21	2	2
_z$	EA$	5	5
_Z$	XG$	2	2
_Z4	u24	1	1
_z5	_55	2	2
_z6	$A6	1	1
_z8	XA8	2	2
_Z8	MG8	1	1
_z9	T59	2	2
_zH	xAH	7	5
$_$	k_$	5	4
$_4	F94	2	2
$_5	$95	2	2
$_8	f_8	3	3
$_H	R_H	10	2
$$$	NH$	3	3
$$H	hHH	1	1
$$K	teq	1	1
$0	lZ	10	10
$0_	HG1	1	1
$0$	DZ$	3	3
$05	s25	2	2
$06	HZ6	1	1
$08	fZ8	4	3
$0H	FZH	8	1
$0K	oGK	3	2
$1	o9	46	2
$1$	k9$	4	4
$14	F44	3	2
$15	$45	2	2
$16	H96	4	2
$18	_98	3	3
$1H	R9H	9	2
$2	nW	22	10
$2_	HP1	2	2
$21	DP_	2	2
$25	tL5	2	2
$26	HW6	3	3
$27	QP7	1	1
$28	fW8	3	2
$2H	BWH	6	1
$3	eY	32	3
$3$	vY$	2	2
$31	Xf_	2	2
$35	$f5	3	2
$36	tf6	3	3
$38	wY8	1	1
$39	Pf9	2	2
$3H	RYH	6	6
$3K	afK	1	1
$4$	k7$	4	3
$45	$K5	2	2
$48	_78	3	3
$4H	C7H	1	1
$4K	aKK	1	1
$51	X__	1	1
$55	$_5	2	2
$58	O18	4	2
$5H	C1H	7	4
$6	e8	82	12
$6_	eH1	1	1
$6$	y8$	5	3
$64	U$4	1	1
$65	K$5	1	1
$66	t$6	3	3
$67	g$7	1	1
$6H	I8H	7	6
$6q	H8q	2	2
$7$	yK$	6	3
$71	Lq_	2	2
$74	Fq4	1	1
$75	$q5	1	1
$76	eq6	4	1
$77	gq7	1	1
$78	KK8	3	3
$79	Wq9	2	2
$7K	aqK	2	2
$7q	eqq	2	2
$8_	ee_	2	2
$8$	y$$	2	2
$84	UH4	1	1
$85	KH5	2	1
$86	eH6	4	2
$89	WH9	2	2
$8q	H$q	2	2
$95	$75	2	1
$97	g77	2	2
$9H	S4H	5	3
$a	Io	8	6
$a_	Ar1	2	2
$a$	zo$	2	2
$A4	F14	2	2
$A5	$15	2	2
$A6	H56	3	2
$a7	Ur7	1	1
$A8	O58	2	2
$a9	Lr9	2	2
$aH	SoH	5	4
$AH	b5H	6	5
$aq	trq	2	2
$B	cp	9	2
$b_	KR1	2	2
$B4	Lm4	1	1
$b5	BS5	1	1
$b6	qC6	2	2
$b7	nR7	1	1
$B7	gm7	3	3
$B8	_p8	2	2
$b9	PR9	3	2
$B9	Pm9	3	3
$bH	uCH	3	3
$BH	bpH	7	3
$BK	UmK	2	2
$c	xd	5	1
$C	FR	14	6
$c_	zQ1	2	2
$C_	_S1	2	2
$c$	Dd$	5	5
$C$	wR$	2	2
$c1	HQ_	2	2
$C1	qS_	2	2
$c7	gQ7	2	2
$C7	BS7	3	2
$C8	AR8	3	3
$C9	PS9	3	2
$cH	RdH	2	2
$cK	UQK	2	2
$CK	USK	1	1
$d	xQ	7	7
$d_	zg1	2	2
$d1	Hg_	1	1
$D1	wO_	2	2
$d4	Lg4	2	2
$D5	s35	2	2
$D6	tO6	1	1
$d7	gg7	2	2
$d9	Pg9	3	2
$dH	SQH	5	3
$DH	mMH	4	2
$dK	UgK	4	4
$DK	aOK	3	3
$e	Nt	4	1
$E	Qy	14	7
$e_	Ks1	1	1
$E_	HN1	2	2
$e$	_t$	5	5
$E1	qN_	1	1
$e6	ss6	2	2
$E6	qy6	1	1
$e7	Us7	2	2
$E7	UN7	3	2
$e8	At8	5	4
$E8	zy8	5	2
$eH	ItH	6	2
$EH	ByH	5	5
$f	If	32	17
$F	dB	6	6
$F_	_p1	2	2
$F$	DB$	1	1
$f4	FA4	1	1
$F4	Lp4	2	2
$f5	$A5	2	2
$f6	tA6	1	1
$F9	Pp9	3	2
$FH	CBH	6	6
$g	BU	2	2
$G	i2	14	13
$g_	KF1	2	2
$G_	HW1	2	2
$g$	MU$	1	1
$G6	H26	1	1
$G7	QW7	1	1
$G8	f28	4	4
$gH	IUH	3	3
$gK	UFK	2	2
$gz	SBz	2	2
$h	UE	7	5
$h_	Hy1	2	2
$h$	DE$	4	2
$H4	Ut7	2	2
$h5	FN5	2	1
$h7	Fy7	1	1
$H7	FtK	2	2
$H8	_e$	5	4
$h9	Py9	3	2
$hH	BEH	3	3
$HH	he	5	4
$hK	UyK	2	2
$Hq	st6	3	3
$I	ph	7	7
$I_	HE1	2	1
$i$	fn$	4	2
$I$	Dh$	4	2
$i1	Hl_	2	2
$I1	KE_	2	2
$i4	Pl4	1	1
$i7	gl7	3	2
$i8	zn8	1	1
$iH	RnH	2	2
$IH	BhH	3	3
$IK	UEK	1	1
$j	ew	12	1
$J	lX	14	13
$j_	HD1	2	2
$J_	Hj1	2	2
$j$	Lw$	4	3
$J$	JX$	3	3
$j1	wD_	2	2
$j4	uD4	2	2
$j5	sM5	1	1
$J5	sw5	2	2
$j6	tD6	1	1
$J6	HX6	3	3
$J7	Qj7	2	2
$j8	zw8	2	1
$jH	FwH	6	3
$JH	UXH	6	4
$jK	oDK	1	1
$k	sV	9	9
$k$	DV$	2	2
$k1	qv_	2	2
$k5	QT5	2	2
$K5	$65	1	1
$K8	Kq8	2	2
$K9	W69	1	1
$KH	hqH	5	5
$kK	gvK	3	3
$Kq	Hqq	2	2
$l	xc	9	8
$l_	zd1	2	2
$L_	HX1	1	1
$l$	Oc$	3	3
$L$	jJ$	6	2
$L5	sj5	2	2
$L6	HJ6	3	3
$l8	zc8	3	3
$L8	fJ8	3	3
$lH	RcH	4	4
$LH	FJH	5	5
$m	du	5	2
$M	eO	17	16
$m_	qx1	2	2
$m$	wu$	2	2
$M1	w3_	2	1
$M6	t36	4	2
$m7	lx7	3	2
$M8	OO8	3	3
$MH	COH	7	3
$MK	a3K	2	2
$n	bl	5	4
$n_	zc1	2	2
$n$	Yl$	4	3
$N$	Dk$	3	3
$N1	qV_	2	2
$n4	Pc4	1	1
$n7	gc7	2	2
$n8	zl8	3	3
$N8	Ak8	2	1
$nH	ClH	2	2
$NK	gVK	3	3
$O	i3	17	15
$o_	Ai1	2	2
$O$	T3$	3	3
$O1	jY_	3	3
$O5	sf5	2	2
$O7	gY7	2	2
$o8	_r8	4	3
$O8	D38	2	2
$o9	Li9	2	2
$O9	PY9	3	2
$OH	x3H	5	5
$oq	tiq	2	2
$P	rL	11	11
$p_	_u1	1	1
$P_	HJ1	2	2
$P$	jL$	3	3
$P1	wJ_	2	2
$P5	sX5	2	2
$p6	tu6	1	1
$P6	tJ6	2	2
$P7	QJ7	3	2
$P8	fL8	2	2
$p9	Pu9	2	2
$pH	bmH	3	2
$PH	BLH	7	7
$Pq	eJq	2	2
$Q	mg	9	5
$q_	e$1	2	2
$Q_	KU1	1	1
$Q1	HU_	2	2
$q4	U84	1	1
$q5	K85	2	2
$q6	t86	2	2
$q7	g87	1	1
$Q7	gU7	1	1
$Q9	PU9	3	3
$qH	h6H	9	9
$qK	t8K	2	2
$qq	H6q	3	2
$R_	HI1	3	3
$R$	DS$	3	3
$R5	ph5	2	2
$r6	sn6	2	2
$R6	qS6	1	1
$R7	BI7	3	2
$R9	PI9	3	2
$rH	CiH	1	1
$RH	xSH	4	4
$RK	UIK	1	1
$s	Sa	5	1
$S	UI	8	8
$S_	Hh1	2	2
$s$	za$	3	3
$S$	DI$	3	3
$S1	Kh_	3	2
$S5	BE5	2	2
$s7	Uo7	2	2
$S7	Bh7	2	2
$s8	Aa8	3	3
$s9	Lo9	1	1
$S9	Ph9	3	2
$sK	FoK	2	2
$SK	UhK	3	3
$sq	toq	2	2
$t	Ss	3	3
$T	i0	17	2
$t_	Ka1	2	2
$t$	zs$	5	5
$T5	sG5	1	1
$t6	sa6	2	2
$T6	$06	4	2
$T7	gZ7	1	1
$t8	As8	1	1
$T8	z08	2	2
$tH	RsH	6	5
$TH	p0H	6	6
$tK	FaK	2	2
$TK	oZK	1	1
$u	lx	6	6
$u_	qb1	2	2
$U_	KB1	2	2
$u$	wx$	3	3
$u4	Lb4	1	1
$u7	lb7	3	2
$U7	gB7	1	1
$u8	Ax8	2	2
$u9	Pb9	3	2
$uH	bxH	5	3
$v	oT	14	14
$V	sv	14	1
$v_	H01	1	1
$V_	HT1	2	2
$V$	Dv$	3	3
$v1	D0_	3	3
$V1	fT_	2	2
$v5	QZ5	1	1
$V5	Q05	2	2
$v6	qT6	2	2
$V6	qv6	2	2
$V7	UT7	2	2
$w	Hw	22	1
$w_	eO1	1	1
$W_	HL1	2	2
$w$	PD$	6	2
$w1	wM_	3	3
$W1	DL_	2	2
$w4	bM4	2	2
$w5	tO5	1	1
$W6	tL6	1	1
$w7	gM7	2	2
$W7	QL7	3	2
$w8	OD8	5	5
$W8	zP8	3	2
$wH	UDH	3	3
$WH	BPH	7	2
$wK	oMK	3	2
$x	db	9	7
$x_	qC1	3	3
$x$	wb$	3	3
$X$	Jj$	2	2
$X4	uw4	1	1
$x6	$b6	2	2
$x7	nC7	3	2
$X7	gw7	3	3
$x8	Ab8	3	3
$x9	PC9	3	2
$xA	uRA	2	2
$xH	ubH	2	2
$XH	UjH	9	2
$xK	UCK	4	3
$y	lN	11	7
$y_	Hk1	1	1
$Y$	kf$	1	1
$y1	qk_	2	2
$Y4	Fz4	1	1
$Y5	$z5	2	2
$y6	qN6	3	2
$Y6	tz6	3	3
$Y7	gz7	2	1
$y8	AN8	3	3
$Y8	wf8	2	2
$Y9	Wz9	2	2
$yH	BNH	5	4
$YK	azK	2	2
$z	sA	32	6
$Z_	H21	2	2
$z$	kA$	1	1
$Z$	DG$	3	3
$z5	$55	3	3
$Z6	HG6	4	3
$z8	DA8	5	3
$Z8	fG8	1	1
$z9	W59	2	2
$zH	RAH	5	5
A_	$1	46	24
A_$	h_$	4	4
a_1	M__	1	1
a_5	a95	2	2
A_5	A95	1	1
A_8	D_8	4	2
a_H	E1H	5	5
A_H	u_H	6	2
A_q	K_q	1	1
a$_	re_	2	2
a$$	Z$$	3	3
A$$	IH$	7	2
a$4	uH4	1	1
a$5	te1	2	1
a$6	rH6	3	3
A$6	YH6	3	3
A$8	YH8	4	4
a$9	jH9	2	2
A$H	CHH	5	5
a$q	oHq	1	1
A$q	_Hq	1	1
a0	Q0	10	4
A0	oZ	12	9
A0_	_G1	1	1
a0$	z0$	3	3
A0$	JZ$	3	3
a05	nG5	3	3
a06	aZ6	1	1
a07	mZ7	2	2
a08	$08	2	2
A08	DZ8	4	3
a0H	C0H	6	5
A0H	dZH	5	5
A0K	eGK	1	1
a1	y1	43	42
a1$	G_$	2	2
A1$	h9$	6	2
a14	x94	4	3
a15	a45	2	2
A15	A45	1	1
a16	o96	2	2
A16	_96	2	1
a18	q_8	4	4
A18	O98	3	1
a1A	R4A	2	2
a1H	y_H	5	2
A1H	u9H	9	5
a2	Q2	10	7
A2	aW	9	7
a2_	oP1	2	2
A2_	_P1	2	2
a2$	z2$	3	3
A2$	LW$	2	2
A21	JP_	2	2
A24	FP4	1	1
a25	iP5	2	2
A25	qP5	2	2
a26	oW6	4	2
A26	_W6	3	3
A27	nP7	3	2
A28	DW8	4	1
a2H	x2H	4	4
A3	q3	19	18
a3$	L3$	3	3
A3$	yY$	4	1
a31	YY_	2	2
A31	Pf_	1	1
A34	gf4	3	2
a35	nf5	1	1
A35	iM5	2	2
a37	mY7	2	2
A37	lf7	3	3
a39	wY9	3	2
a3H	I3H	1	1
A3H	uYH	7	2
a3K	cYK	3	2
A3K	HYK	1	1
a3M	NzM	1	1
a4	o4	14	14
A4	f4	66	8
A4$	h7$	3	3
a44	x74	3	2
a45	aK5	2	2
A45	AK5	2	2
A47	lK7	2	2
A48	Y78	1	1
a4H	N4H	8	1
a5$	W5$	2	2
A51	W__	1	1
a55	a_5	1	1
A55	A_5	1	1
A56	_16	4	2
a58	_58	3	2
a5f	D_f	2	2
a5H	h5H	3	3
A5H	m1H	6	4
A5z	p9z	2	2
a6_	r$1	2	2
A6_	K$1	2	2
a6$	T6$	4	4
A6$	S8$	5	3
a64	u84	3	3
a65	t$5	2	2
A65	f$5	2	2
a66	i86	3	3
a67	m87	2	2
A67	l$7	2	2
a6H	V6H	6	4
A6H	b8H	6	5
a6q	o8q	3	2
A6q	_8q	3	2
a7	t7	61	5
A7$	SK$	6	3
A71	Zq_	3	3
a75	aq5	1	1
A75	Aq5	2	2
A76	KK6	5	3
a78	eK8	3	3
A78	fK8	5	5
A79	vq9	2	2
a7H	E7H	6	3
A7H	pKH	6	3
a7K	lKK	2	2
A7q	KKq	2	2
a8_	rH1	1	1
A8_	KH1	3	3
a8$	T8$	5	5
A8$	S$$	3	3
a84	u$4	1	1
a85	tH5	1	1
A85	fH5	2	2
A86	K$6	1	1
a87	m$7	2	2
a88	e$8	4	4
a8H	k8H	4	4
A8H	x$H	10	4
A8K	q$K	1	1
a8q	o$q	3	2
a9$	G9$	4	4
a95	a75	2	2
A95	A75	1	1
a96	o46	1	1
a98	e48	5	2
a9H	y9H	4	1
A9H	x4H	5	4
aa	Na	9	9
Aa	bo	12	7
aa$	$a$	1	1
Aa$	Mo$	4	4
AA$	E5$	3	3
aA4	x54	3	3
aA5	a15	2	2
AA5	A15	2	2
aA6	i56	3	3
Aa6	$o6	2	2
aa8	Ha8	3	2
Aa8	Yo8	3	2
AA8	j58	5	2
aa9	Do9	2	2
aA9	j59	2	2
Aa9	Zr9	2	2
aAH	yAH	9	5
AAH	p5H	3	3
Aaq	qoq	2	2
aB	BB	5	4
Ab	rC	14	2
ab_	sR1	2	2
aB_	em1	2	2
Ab_	fR1	2	2
Ab$	LC$	2	2
AB4	Zm4	2	2
Ab5	QS5	2	2
ab7	gC7	2	1
Ab7	aR7	1	1
AB7	lm7	2	1
Ab8	OC8	5	2
ab9	wC9	3	2
aB9	wp9	3	2
Ab9	TR9	3	2
abA	SRA	2	2
abH	SbH	2	2
AbH	FCH	7	7
abK	uCK	3	2
ac	Sc	8	5
Ac	Bd	11	2
AC	cR	10	6
ac_	$d1	2	2
aC_	tS1	1	1
Ac_	MQ1	2	2
AC_	YS1	2	2
Ac1	_Q_	2	2
AC1	zS_	2	2
ac4	wd4	3	3
AC6	zR6	1	1
ac7	md7	1	1
AC7	QS7	3	3
ac8	$c8	3	2
aC9	wR9	3	2
AC9	TS9	3	2
acH	ycH	3	3
aCH	SCH	2	2
AcH	udH	3	2
acK	xdK	1	1
aCK	uRK	1	1
AcK	cQK	3	3
ACK	cSK	2	2
aD	oD	16	4
Ad	BQ	12	2
ad_	$Q1	2	2
aD_	rO1	2	2
Ad_	Mg1	2	2
ad$	zd$	4	1
aD$	wD$	2	2
Ad$	JQ$	3	3
AD$	VM$	3	2
ad1	og_	2	2
aD1	fM_	3	3
Ad1	_g_	2	2
AD1	LO_	2	2
Ad4	Zg4	2	2
aD5	iO5	1	1
AD5	$O5	2	2
aD6	nM6	2	2
AD6	qM6	1	1
ad7	mQ7	2	2
aD7	mM7	2	2
Ad7	lg7	1	1
aD8	_D8	3	3
AD8	jM8	3	3
ad9	wQ9	3	2
aD9	wM9	2	1
Ad9	Tg9	3	2
adH	kdH	7	7
aDH	uDH	4	4
AdH	xQH	7	6
ADH	gMH	6	2
adK	uQK	2	2
AdK	cgK	1	1
ADK	HMK	2	2
ae	Ve	7	4
aE	uE	5	4
AE	ny	7	6
aE_	oN1	2	2
Ae_	fs1	2	2
AE_	_N1	2	1
Ae$	Yt$	5	4
aE1	tN_	2	2
AE1	zN_	1	1
aE5	xN5	2	2
AE5	lk5	1	1
ae6	nt6	3	3
Ae6	$t6	4	2
ae7	ut7	1	1
aE7	xy7	3	3
AE7	cN7	2	1
ae8	He8	3	3
Ae8	Ot8	2	2
AE8	My8	4	3
aE9	wy9	3	2
AeH	btH	4	3
AEH	QyH	8	6
aeK	xtK	2	2
aEK	uyK	1	1
AEK	cNK	3	2
af	lf	35	2
aF	nc	9	9
Af	Kf	16	16
AF	iB	9	3
aF_	tp1	2	2
AF_	Yp1	2	2
af$	Gf$	2	2
AF4	Zp4	2	2
af5	aA5	2	2
Af5	AA5	2	2
aF6	nB6	2	2
Af6	qz6	1	1
aF7	mB7	2	2
af8	ff8	3	3
af9	jz9	2	1
AF9	Tp9	3	2
afH	yfH	6	6
aFH	yFH	6	3
AfH	uzH	7	7
aFK	uBK	1	1
aFq	iBq	1	1
Afq	Kzq	2	2
ag	Rg	6	3
aG	gG	21	2
AG	CZ	4	4
Ag_	fF1	2	2
AG_	_W1	2	2
ag$	zg$	5	3
aG$	zG$	3	3
Ag$	XU$	5	3
ag1	oF_	2	2
aG4	E24	2	2
Ag4	ZF4	2	2
aG5	nW5	2	2
AG5	qW5	2	2
aG6	o26	2	2
AG6	_26	3	3
Ag7	nF7	1	1
AG7	nW7	1	1
aG8	qG8	1	1
ag9	wU9	3	3
aGH	xGH	2	2
AgH	bUH	5	1
AGH	d2H	5	5
agK	uUK	2	2
AgK	cFK	3	2
Ah	cE	15	2
ah_	oy1	2	1
Ah_	_y1	2	2
aH$	ZH$	3	3
ah1	ty_	2	2
Ah1	fy_	2	2
aH4	ue7	1	1
AH4	ct7	1	1
ah5	xy5	2	2
ah6	sE6	3	3
aH6	ee8	4	4
Ah6	YE6	5	4
ah7	bE7	1	1
Ah7	dy7	1	1
AH7	dtK	2	2
Ah8	OE8	2	2
ah9	wE9	3	2
Ah9	Ty9	3	2
ahH	bhH	5	2
aHH	VHH	5	5
ahK	uEK	3	3
aHK	ieq	2	1
AhK	cyK	2	2
AHq	$e6	2	2
aI	xI	8	8
Ai	un	11	1
AI	gh	13	4
aI_	oE1	2	2
AI_	_E1	3	3
aI$	zI$	3	3
Ai$	Dn$	4	2
AI$	Jh$	3	1
ai1	ol_	2	2
aI1	tE_	3	3
Ai1	_l_	1	1
AI1	fE_	1	1
ai4	wn4	1	1
aI5	bE5	2	2
ai6	nn6	2	2
AI6	Ah6	4	3
aI7	bh7	2	2
AI7	QE7	3	3
ai9	Dn9	2	1
aI9	wh9	3	2
AIH	QhH	3	3
aiK	xnK	2	2
aIK	uhK	2	2
AIK	cEK	2	2
Aiq	qnq	2	2
Aj	Kj	22	5
aJ_	oj1	1	1
AJ_	_j1	2	2
aj$	Mj$	1	1
Aj$	EA8	3	3
AJ$	GX$	5	3
Aj1	LD_	2	1
Aj4	FD4	1	1
aj5	nD5	2	2
aJ5	nj5	2	2
Aj5	$D5	1	1
AJ5	$j5	1	1
aJ6	oX6	3	3
aj7	mw7	3	3
aJ7	pX7	3	3
Aj7	lD7	1	1
aJ8	qJ8	2	2
aJH	uJH	2	2
AjH	dwH	6	2
AJH	cXH	6	4
ajK	cwK	3	2
AjK	eDK	2	2
ak	dk	14	1
ak$	zk$	3	3
aK$	TK$	6	4
Ak$	JV$	3	3
ak1	sv_	1	1
aK1	Dq_	1	1
Ak1	zv_	2	2
aK4	xq4	1	1
AK4	d64	2	2
ak5	mv5	1	1
aK5	a65	2	2
Ak5	nT5	1	1
AK5	A65	2	2
ak6	sV6	4	2
Ak6	zV6	4	2
AK6	Kq6	3	3
