target_name	baseline_name	evidence_occurrences	evidence_statement_pairs
_rq	$iq	2	2
_Rq	ARq	1	1
_rY	plY	2	2
_RY	PLY	2	2
_rz	lnz	1	1
_s	pa	8	4
_s1	Ra1	5	3
_S4	SR4	2	2
_S5	yR5	2	2
_S6	dh6	5	2
_S7	Yh7	1	1
_s8	eo8	4	2
_SK	JhK	1	1
_SY	ULY	2	2
_sz	loz	1	1
_t	ps	10	9
_T	UT	1	1
_t_	wjz	2	2
_T_	vG_	3	3
_T4	YG4	2	2
_T6	qv6	4	4
_t8	ea8	4	4
_TK	WTK	3	3
_TY	kGY	1	1
_tz	laz	2	2
_U	xF	11	1
_u_	Vx_	3	3
_u1	fI1	4	3
_u8	JI8	3	3
_u9	yx9	1	1
_UK	ggK	3	2
_UY	BBY	2	2
_uz	dxz	2	2
_v	UG	17	7
_V	Ik	6	4
_v_	vZ_	2	1
_v4	YZ4	2	2
_v5	IZ5	2	2
_v6	_T6	4	4
_v7	jG7	2	2
_V7	jk7	3	2
_vq	AGq	2	2
_vY	kZY	1	1
_W	nP	13	13
_W_	GX_	2	2
_w1	eA1	3	3
_w6	Iw6	8	7
_W7	jP7	1	1
_wz	m$z	1	1
_x	Fb	10	1
_X	oM	9	9
_x_	VC_	1	1
_x$	Sb$	1	1
_x4	Rb4	1	1
_x6	mb6	2	2
_x8	Mb8	4	4
_x9	yC9	2	2
_xK	ObK	2	2
_XK	WMK	2	2
_xq	$bq	1	1
_y	xN	3	3
_Y	qY	34	1
_y1	eV1	4	3
_Y5	I_5	3	2
_Y6	gz6	4	4
_y7	jN7	2	1
_YK	WzK	2	2
_yq	ANq	3	2
_yY	PVY	2	2
_Yz	X9z	2	2
_Z1	tD1	2	2
_z4	K_4	4	2
_z5	I95	1	1
_z8	h_8	3	3
_Z8	pm8	2	2
_zK	M_K	2	2
_zq	$_q	1	1
_zY	E9Y	2	2
_zz	j3z	2	2
$_4	Y94	2	2
$_5	p35	2	2
$_6	c96	4	4
$_8	b98	3	3
$$8	bY8	2	2
$$O	u_A	1	1
$$q	wYq	2	2
$$Y	RzY	2	2
$$z	Q_z	1	1
$0	hb	2	2
$06	YZ6	2	2
$08	v08	3	3
$0Y	yfY	3	3
$1	_1	88	56
$11	_81	1	1
$17	S87	2	2
$18	m88	6	2
$25	pO5	3	3
$27	Jw7	2	2
$2Y	xOY	2	2
$34	Y54	2	2
$35	pK5	2	1
$36	d56	9	3
$37	v57	4	2
$38	b58	4	4
$3K	W5K	1	1
$41	_q1	3	1
$46	dq6	3	3
$47	Lq7	5	5
$48	gq8	6	2
$4Y	r7Y	1	1
$5	A5	31	26
$51	_K1	3	2
$54	YK4	3	3
$56	cK6	9	6
$5K	DKK	2	2
$5Y	s4Y	2	2
$6_	Lt9	2	2
$67	be1	3	2
$68	ue6	4	3
$6A	NsA	2	2
$74	w14	2	2
$76	c16	3	3
$78	F18	1	1
$7K	Z1K	1	1
$7Y	r8Y	2	2
$8_	Le9	1	1
$81	_61	5	3
$86	l66	7	7
$87	x67	4	4
$88	m68	2	2
$95	p55	2	2
$96	c36	3	3
$97	k37	2	1
$98	b38	3	3
$9Y	C5Y	2	2
$A	KO	21	8
$a1	So1	3	3
$A1	_A1	3	2
$a6	ho6	1	1
$A8	RA8	2	2
$AK	ZAK	2	2
$aY	FiY	2	2
$az	rrz	3	3
$Az	gYz	1	1
$b	FC	7	6
$b1	TC1	3	3
$B1	_p1	4	3
$b4	MC4	2	2
$b8	WC8	2	2
$B8	Mp8	4	4
$BK	JpK	1	1
$Bz	nmz	2	2
$c	Fd	11	6
$C	cS	13	2
$c_	EQ_	1	1
$c1	Rd1	3	3
$c4	Gd4	1	1
$C4	xh4	2	1
$c6	gd6	5	5
$C6	lS6	4	4
$C7	wS7	2	2
$c8	Od8	2	2
$C8	PS8	5	5
$c9	RQ9	2	2
$CK	PSK	2	2
$d	gQ	6	6
$D	rW	13	4
$D1	KW1	2	1
$D4	OP4	2	2
$d6	gQ6	6	2
$D6	YD6	8	2
$D7	MW7	4	4
$d8	jQ8	5	3
$d9	RU9	2	2
$Dq	jWq	2	2
$e	dt	6	2
$e_	Ma_	2	2
$E1	Yy1	3	2
$e4	Gt4	1	1
$E5	bE5	2	2
$e6	ut6	5	5
$E6	iy6	1	1
$e8	_t8	4	4
$E8	Ky8	3	3
$eq	wtq	2	2
$eY	UaY	2	2
$EY	fNY	3	2
$F	mg	7	6
$f1	KD1	1	1
$F1	zg1	4	3
$F4	Gg4	1	1
$f8	RD8	1	1
$FK	dBK	2	2
$fq	jDq	3	2
$g1	zB1	4	2
$G1	KZ1	3	3
$g8	WB8	3	3
$G8	VZ8	2	2
$Gq	jZq	1	1
$gY	UmY	2	2
$GY	y0Y	1	1
$h	lL	13	13
$H	AH	23	5
$h1	YL1	1	1
$h4	bE4	3	3
$H4	Yj4	1	1
$h5	Wy5	2	1
$H5	p25	2	2
$h6	iL6	3	2
$h8	fL8	2	2
$HK	ZjK	2	2
$hY	fEY	2	2
$HY	y2Y	2	2
$Hz	Fwz	2	2
$i	pn	8	8
$i_	Nl_	2	2
$i1	Sn1	3	3
$I1	Tx1	1	1
$I4	Lx4	1	1
$i6	Fn6	4	4
$I6	gx6	5	1
$I8	Px8	3	3
$I9	Rb9	2	2
$IY	QCY	2	2
$iz	clz	1	1
$j4	Y24	2	1
$j5	pw5	1	1
$J5	pj5	2	2
$j6	i26	5	4
$J6	nH6	4	1
$j8	R28	2	2
$J9	Rj9	3	3
$JK	ZHK	2	2
$jq	w2q	2	2
$jY	EwY	1	1
$jz	FOz	2	2
$Jz	g2z	2	2
$k_	NT_	2	2
$K1	hq1	4	2
$K6	d46	8	8
$kK	PvK	1	1
$KK	D4K	2	2
$kY	GTY	1	1
$KY	tqY	2	2
$l	pc	6	5
$l_	yd_	3	2
$L1	YE1	4	3
$L4	Iy4	2	2
$L5	RL5	2	2
$l6	Fc6	6	4
$L6	iE6	3	3
$L7	wR7	1	1
$l8	Ac8	3	1
$L8	KE8	5	5
$LY	fyY	2	1
$M	qM	13	13
$M_	NH_	2	2
$m1	Fg1	4	3
$m4	Gu4	2	2
$M4	zJ4	1	1
$M6	iJ6	8	2
$MK	ZJK	2	2
$mz	nIz	1	1
$Mz	xHz	2	2
$n	pl	7	7
$n_	yc_	2	2
$N1	zV1	3	3
$N5	pk5	1	1
$n6	Ul6	6	1
$N6	oV6	6	3
$N7	MV7	4	2
$n8	Al8	2	2
$nq	wlq	2	2
$Nq	jVq	3	2
$nY	FdY	3	2
$o	mr	6	6
$o1	Cr1	2	2
$O5	pY5	2	2
$O6	Q$6	7	6
$o7	wr7	2	2
$o8	_r8	1	1
$O8	Q$8	2	2
$OK	Z$K	3	3
$oq	Arq	1	1
$OY	RYY	1	1
$oz	riz	2	2
$Oz	Bzz	3	3
$p	dm	5	1
$p6	gm6	7	2
$P7	MX7	2	2
$P8	RX8	2	2
$pY	UIY	2	2
$Pz	nMz	2	2
$Q	mU	7	4
$q1	_71	4	2
$Q1	RU1	3	3
$q6	c76	9	5
$Q6	gU6	5	3
$q8	g78	2	1
$Q8	WU8	1	1
$qK	Wi1	2	2
$qY	r1Y	2	2
$QY	UgY	2	2
$r	Bi	5	5
$R	lR	9	9
$R1	kR1	3	3
$R5	WE5	3	2
$r6	Fi6	3	3
$R6	iR6	7	3
$R7	dE7	2	2
$r8	_i8	2	2
$rK	InK	2	2
$RK	PRK	1	1
$RO	vEA	2	2
$rY	FlY	2	2
$rz	rnz	2	2
$s	Fa	7	4
$S	dh	10	10
$s1	Ca1	3	3
$S1	vh1	1	1
$S4	xR4	2	2
$S5	RR5	2	2
$S7	Oh7	1	1
$SK	PhK	1	1
$SY	cLY	1	1
$sz	roz	1	1
$t	Fs	10	2
$T	dT	8	8
$t_	Jjz	2	2
$T_	NG_	1	1
$t1	bs1	4	3
$T1	KT1	3	3
$T6	_v6	7	3
$t8	_s8	4	4
$tz	raz	2	2
$u	iI	7	6
$u_	Ex_	3	3
$u1	TI1	4	3
$U1	RF1	3	3
$U6	BF6	6	2
$u8	PI8	4	1
$U8	WF8	1	1
$u9	Rx9	2	2
$uK	JIK	2	2
$UY	UBY	2	2
$uz	nxz	2	2
$v	cG	7	6
$V	pk	13	5
$v_	NZ_	2	1
$V4	Ov4	2	2
$v5	pZ5	2	2
$v6	$T6	3	3
$v7	MG7	2	2
$V7	Mk7	1	1
$V8	Ok8	3	3
$vY	yZY	1	1
$VY	GvY	1	1
$W_	yX_	2	2
$w1	_O1	2	2
$W1	KP1	2	2
$W6	_W6	8	4
$W8	RP8	1	1
$WK	BN4	3	3
$x	db	5	1
$X	tM	20	20
$x_	EC_	2	2
$X_	NJ_	2	2
$x8	Wb8	4	4
$x9	RC9	2	2
$XK	ZMK	2	2
$XY	yJY	1	1
$Xz	aJz	1	1
$y1	_N1	4	4
$y4	OV4	2	2
$Y5	p_5	2	2
$y6	iN6	2	2
$Y7	Xz7	1	1
$yq	jNq	4	3
$yY	fVY	1	1
$Yz	D9z	1	1
$Z	of	11	7
$Z1	Kf1	3	3
$z4	Y_4	4	2
$Z4	OD4	2	2
$z5	p95	2	1
$z8	b_8	4	3
$Z8	Vf8	4	4
$zY	h9Y	2	2
$zz	M3z	2	2
A_	k_	19	19
a_4	o94	3	1
A_4	A94	1	1
a_8	V_8	3	3
A_8	I98	2	2
a_Y	T9Y	1	1
A_Y	x3Y	1	1
a$	l$	16	15
a$5	RY5	2	2
a$8	M41	1	1
a$K	j$K	3	2
A$K	TYK	2	2
A$O	p_A	1	1
A$q	HYq	2	2
a$Y	GYY	2	2
A$Y	SzY	2	2
a$z	hzz	2	2
A$z	c_z	2	2
a0	xZ	11	10
A0	i0	3	3
a0_	D0_	2	1
A06	AZ6	6	3
A07	P07	2	2
a08	PZ8	3	2
a0Y	D0Y	3	3
A0Y	LfY	3	3
A11	Y81	1	1
A14	H84	2	2
a16	u16	9	5
A17	b87	3	3
a18	C18	4	4
A18	B88	2	2
a1K	j1K	3	3
a1Y	g8Y	2	2
a2	s2	22	2
a25	Rw5	3	3
A25	gO5	3	3
A27	Xw7	1	1
a2q	ewq	2	2
a2Y	NwY	2	1
A3	_Y	19	10
a31	i51	2	2
a34	o54	2	2
A34	A54	3	2
a35	R55	2	1
A35	gK5	2	1
a36	I36	7	7
A36	l56	8	5
a37	X37	2	1
A37	V57	4	3
A38	I58	2	2
a3K	A3K	1	1
A3K	f5K	2	2
a3Y	k5Y	2	2
a4	r4	64	3
A4	O4	51	16
A41	Yq1	4	3
a45	yq5	1	1
a46	u46	1	1
A46	lq6	9	9
A47	hq7	2	2
A48	Uq8	3	3
A4K	GqK	3	1
a4Y	dqY	1	1
A4Y	a7Y	1	1
A5	O5	28	3
A51	YK1	5	2
A54	AK4	2	1
a55	RK5	2	2
a56	I56	2	2
A56	nK6	7	5
a57	M57	1	1
A57	VK7	3	3
a58	V58	2	2
A5Y	e4Y	2	2
A6_	ht9	2	1
a61	ie8	2	2
A61	Ye8	2	2
a67	N67	3	3
A67	Ie1	3	3
A68	pe6	3	3
A6A	EsA	2	2
A6K	Te4	1	1
A7	$7	56	34
a74	e14	2	2
A74	H14	1	1
A76	n16	9	4
a77	Z77	1	1
A77	S17	1	1
a78	S78	4	1
A78	Q18	4	4
a8	n8	179	43
A8_	he9	2	2
a81	i61	4	3
A81	Y61	4	3
a86	I86	4	3
A86	i66	6	4
a87	v87	1	1
A87	u67	4	4
A8q	H6q	1	1
a9	i9	20	19
a94	o34	2	2
A94	A34	3	1
a95	R35	2	2
A96	n36	4	3
A97	N37	1	1
A98	I38	3	3
A9Y	x5Y	2	2
aa	Sa	10	5
aA	nO	27	1
Aa	po	5	5
AA	zO	27	10
aA$	b$$	2	2
aa1	ka1	4	2
aA4	oA4	2	2
aa6	Ta6	3	3
Aa6	Co6	6	2
AA6	lA6	6	6
Aa8	Yo8	4	3
AA8	SA8	3	3
aAA	czO	1	1
AAK	TAK	2	2
aaq	roq	2	2
aAY	NAY	1	1
AaY	QiY	2	2
AAY	u$Y	1	1
aaz	goz	2	2
Aaz	arz	2	2
AAz	UYz	1	1
ab	Ib	3	3
aB	RB	7	7
ab_	fC_	2	2
aB1	ip1	2	1
AB1	Yp1	4	4
ab6	Sn8	2	2
ab7	eC7	2	2
ab8	Ab8	4	4
Ab8	fC8	2	2
AB8	Pp8	3	3
ab9	GC9	2	2
Ab9	SS9	1	1
abK	KbK	1	1
AbK	MCK	1	1
abq	eCq	2	2
Abq	HCq	2	2
aBY	bmY	1	1
AbY	dhY	1	1
ABz	rmz	3	3
ac	Rc	9	1
aC	rC	12	2
Ac	Qd	5	2
AC	nS	7	6
ac_	Dd_	3	2
aC_	fS_	2	2
Ac_	RQ_	1	1
aC1	JC1	4	4
aC4	zC4	1	1
Ac4	vd4	1	1
AC4	uh4	3	2
AC5	Sh5	3	2
ac6	Cc6	2	2
aC6	IC6	4	2
AC6	iS6	7	7
AC7	HS7	2	2
aC8	AC8	4	4
Ac8	jd8	1	1
AC8	DS8	4	4
aC9	GS9	2	1
Ac9	SQ9	3	3
ACK	DSK	1	1
aCq	eSq	1	1
aCY	bhY	1	1
AcY	QUY	1	1
ad	Cd	9	3
ad_	fQ_	2	2
aD1	nW1	1	1
AD1	zW1	1	1
ad4	Hd4	2	2
AD4	jP4	1	1
AD7	PW7	3	3
ad8	eQ8	1	1
Ad8	JQ8	3	3
ad9	GQ9	1	1
Ad9	SU9	2	2
aDK	HDK	2	2
ADq	JWq	2	2
adY	CUY	1	1
ae	pe	4	4
Ae	lt	8	1
Ae_	Pa_	1	1
ae1	Ve1	1	1
aE1	oy1	2	2
AE1	Ay1	3	2
ae4	He4	3	3
AE4	jN4	1	1
AE5	IE5	1	1
ae6	Ee6	4	4
aE6	gE6	3	1
Ae6	pt6	1	1
aE7	eL7	1	1
AE7	HL7	2	2
ae8	it8	1	1
Ae8	Yt8	4	4
AE8	zy8	5	2
ae9	Gt9	2	2
aEY	wyY	1	1
AeY	daY	1	1
af	Bf	10	7
Af	tD	17	1
AF	Bg	7	5
af1	nD1	2	2
Af1	zD1	1	1
AF1	$g1	3	3
AF4	vg4	2	2
af8	Gf8	2	2
aF8	AF8	3	3
Af8	SD8	3	3
AF8	Zg8	1	1
Afq	JDq	1	1
aG	RN	6	6
AG	cZ	16	16
aG_	WZ_	1	1
AG_	L0_	2	2
Ag1	$B1	3	3
AG1	zZ1	3	3
AG4	j04	2	2
ag7	eB7	2	2
aG7	zG7	2	2
ag8	Og8	2	2
Ag8	fB8	5	5
aGK	jGK	3	2
AGq	JZq	2	2
agY	bpY	3	3
aGY	DZY	1	1
AgY	dmY	2	2
AGY	L0Y	3	3
aH	tH	10	10
Ah	iL	8	7
AH	wH	23	1
aH_	Zj_	2	2
Ah1	AL1	4	3
Ah4	IE4	1	1
AH4	Aj4	2	2
ah5	AE5	2	2
aH5	Rj5	1	1
Ah5	fy5	2	1
AH5	g25	2	2
ah6	BR6	7	2
aH6	pH6	2	2
Ah6	oL6	4	4
AH6	oj6	7	7
ah7	IE7	1	1
Ah7	ly7	2	2
ahK	$RK	1	1
aHK	jHK	2	2
AHK	TjK	2	1
ahY	wLY	3	3
aHY	DjY	1	1
AhY	GEY	2	2
aHz	S2z	2	2
AHz	Qwz	1	1
aI	BI	8	7
Ai	gn	10	2
AI	ix	12	2
aI_	fx_	3	3
Ai_	El_	2	2
ai1	vi1	1	1
aI1	HI1	3	3
Ai1	bn1	3	3
AI4	hx4	1	1
aI6	SI6	5	3
Ai6	Qn6	4	2
AI6	Ux6	2	2
ai7	en7	1	1
ai8	on8	2	2
aI8	$I8	1	1
AI8	Dx8	1	1
aI9	Gx9	2	2
AI9	Sb9	2	2
aiY	ClY	2	2
AIY	cCY	1	1
aiz	gnz	3	3
aIz	pxz	1	1
Aiz	a_K	1	1
aJ_	bqY	2	2
AJ_	Rj_	1	1
aj4	o24	2	2
aJ4	rH4	1	1
Aj4	A24	3	3
AJ4	AH4	2	2
aj5	R25	2	2
aJ5	RH5	3	2
Aj5	gw5	1	1
AJ5	gj5	1	1
aj6	Bj6	9	3
aJ6	pJ6	6	3
Aj6	o26	7	3
AJ6	rH6	4	3
AJ9	Sj9	1	1
aJK	jJK	3	2
AJK	THK	2	2
ajq	qjq	2	2
Ajq	H2q	2	2
AjY	RwY	2	2
ajz	Cwz	2	2
aJz	NHz	2	2
Ajz	QOz	1	1
AJz	U2z	2	2
aK	tK	24	21
Ak	Qv	4	4
Ak_	ET_	2	2
aK1	n41	2	2
aK4	s44	3	2
Ak4	jT4	2	2
aK6	uK6	7	2
Ak6	Yk6	6	6
AK6	l46	6	5
ak7	zk7	2	2
Ak7	Pv7	2	2
AK8	B48	3	1
AKK	Z4K	3	2
akq	qkq	2	2
akY	HvY	2	2
aKY	d4Y	2	2
AkY	vTY	1	1
AKY	q4Y	2	2
aL	mL	8	6
Al	gc	10	2
AL	lE	7	5
Al_	Ld_	3	2
aL1	oE1	3	1
AL4	my4	1	1
AL5	SL5	2	2
al6	bl6	6	2
aL6	BL6	7	4
Al6	Qc6	6	6
AL6	oE6	2	2
aL7	Iy7	2	2
AL7	HR7	1	1
al8	sc8	4	2
Al8	wc8	3	2
AL8	zE8	3	3
aLK	$LK	2	2
aLq	qLq	2	2
aLY	wEY	1	1
AlY	QQY	2	2
ALY	GyY	1	1
am	um	10	3
aM	dM	16	10
Am	nu	6	6
AM	YM	10	10
AM_	EH_	1	1
aM1	iJ1	1	1
Am1	Qg1	3	3
am4	Hm4	2	2
am6	Sm6	2	2
Am6	Uu6	5	5
AM6	oJ6	7	2
Am8	Wu8	5	3
aMK	jMK	2	2
AmK	XuK	1	1
AMK	TJK	3	2
Amq	Huq	2	2
aMY	DJY	2	2
AMY	LHY	2	2
aMz	UJz	2	2
Amz	rIz	2	2
AMz	iHz	2	2
an	Rn	7	5
aN	yN	4	3
AN	BV	7	7
an_	Wl_	3	3
An_	Lc_	2	1
aN1	iV1	2	2
AN5	gk5	1	1
an6	Cn6	4	3
aN6	gN6	4	4
An6	dl6	6	5
AN6	op1	2	2
AN7	PV7	3	2
An8	wl8	2	1
AnK	ppY	1	1
aNq	qNq	3	2
ANq	JVq	1	1
anY	CcY	2	2
aNY	wVY	1	1
AnY	QdY	3	2
anz	ulz	3	3
aO	lA	27	4
Ao	Br	7	5
AO	_A	14	2
aO5	R$5	2	1
AO5	gY5	2	2
ao6	To6	3	3
aO6	IA6	3	3
Ao6	xr6	2	2
AO6	c$6	2	2
aO7	qA7	1	1
Ao7	Hr7	2	2
ao8	ir8	3	2
aO8	GA8	3	3
Ao8	Yr8	1	1
aOK	jAK	1	1
AoK	miK	2	2
AOK	T$K	3	3
aoq	irq	3	3
Aoq	wrq	2	2
AoY	QnY	2	2
aoz	grz	2	2
aOz	SYz	2	2
Aoz	aiz	2	2
AOz	Fzz	2	2
ap	xp	9	6
aP	FP	18	4
Ap	lm	6	2
aP_	XX_	2	2
ap$	Eu$	2	2
ap1	Um1	2	2
aP4	rX4	2	2
AP4	$X4	2	2
ap6	hp6	5	5
Ap6	im6	4	3
aP7	zP7	1	1
AP7	PX7	2	2
ap8	zp8	1	1
aP8	GP8	3	3
Ap8	Wm8	2	2
AP8	SX8	2	2
aPK	XPK	2	2
aPq	qPq	2	2
ApY	dIY	2	2
apz	pmz	1	1
APz	rMz	1	1
aQ	SQ	5	3
AQ	gU	3	3
Aq1	Y71	4	2
AQ1	SU1	4	2
Aq4	H74	3	2
aq6	uq6	3	3
Aq6	n76	3	3
AQ6	UU6	5	3
aq7	Zq7	4	3
Aq7	h77	2	2
aq8	Sq8	5	4
AQ8	fU8	1	1
aqj	se2	1	1
aqK	wqK	2	2
AqK	G7K	1	1
aqY	g7Y	2	2
aQY	bFY	1	1
AqY	a1Y	2	2
AQY	dgY	2	2
Ar	Fi	1	1
AR	iR	6	6
ar1	vr1	1	1
Ar1	bi1	4	4
aR4	NR4	1	1
AR5	fE5	1	1
ar6	hr6	6	6
aR6	ph6	3	3
Ar6	Qi6	4	4
aR7	tR7	3	3
AR7	lE7	2	2
ar8	ii8	2	2
Ar8	Yi8	2	2
aRK	$hK	2	2
ARK	DRK	1	1
arq	eiq	3	3
arY	CnY	2	2
ArY	QlY	2	2
arz	giz	2	2
Arz	anz	2	2
As	Qa	8	8
as_	cHz	1	1
as1	Vs1	4	2
aS1	JS1	3	3
As1	xa1	3	2
AS4	uR4	3	3
aS5	Gh5	3	3
As6	Fa6	5	3
AS6	rh6	3	3
aS7	eh7	4	2
AS7	jh7	2	1
as8	ia8	4	4
ASK	DhK	2	2
asq	eaq	3	3
Asq	$aq	3	2
asz	gaz	2	2
Asz	aoz	2	2
at	It	5	5
At	Qs	5	2
AT	lT	11	9
at_	sHz	2	2
aT_	WT_	3	3
At_	Xjz	2	2
AT_	EG_	2	2
aT1	nT1	4	3
At1	Is1	4	2
AT1	zT1	3	3
aT4	tG4	2	2
at6	Lt6	5	4
aT6	iv6	7	2
aT7	zv7	2	2
AT7	PT7	2	2
at8	is8	4	4
At8	Ys8	4	4
Atq	Hsq	2	2
aTY	HTY	2	2
ATY	LGY	2	1
Atz	aaz	1	1
au	mu	5	5
aU	VU	9	5
Au_	Rx_	3	3
au1	Zg1	3	3
Au1	kI1	3	2
Au4	vI4	2	2
au6	Su6	4	3
aU6	SU6	5	3
Au6	UI6	4	3
AU6	FF6	3	3
au8	$u8	1	1
Au9	Sx9	2	2
auj	_Cj	2	2
Auq	HIq	2	2
auY	uxY	3	3
aUY	bgY	1	1
AUY	dBY	2	2
auz	pIz	1	1
Auz	rxz	2	2
av	uT	15	4
aV	LV	9	4
Av	nG	5	5
AV	gk	13	4
Av_	EZ_	2	2
AV1	$k1	3	3
AV4	jv4	2	2
aV5	Rk5	1	1
Av5	gZ5	2	2
av6	rT6	3	3
aV6	FV6	7	2
Av6	OT6	7	2
AV6	KV6	4	4
av7	zT7	4	2
aV7	zV7	2	2
AV7	Pk7	1	1
av8	tG8	6	4
AV8	jk8	1	1
aV9	Gk9	2	2
aVq	qVq	1	1
AVq	Jkq	2	2
avY	DGY	2	2
aVY	HkY	1	1
AvY	LZY	1	1
AVY	vvY	1	1
AW	aP	9	1
aW_	DP_	2	1
AW_	LX_	3	3
AW1	zP1	1	1
aW4	mC4	3	3
AW4	VC4	1	1
aw6	pw6	4	4
aw7	_w7	2	2
AW7	PP7	1	1
aW8	GW8	5	3
aWq	qWq	1	1
