target_name	baseline_name	evidence_occurrences	evidence_statement_pairs
$y_	fk_	2	2
$y1	tN1	2	2
$y6	Ty6	7	7
$Y6	K06	3	3
$y7	hN7	2	2
$Y8	$z8	4	4
$YA	w3A	2	2
$yK	QkK	1	1
$yY	IVY	2	2
$YY	l3Y	2	2
$yz	Mkz	1	1
$Z_	ZD_	2	2
$z1	s91	5	2
$Z5	TD5	1	1
$z6	S_6	4	3
$Z6	v06	5	3
$Z7	hW7	2	2
$Z8	J08	5	3
$zA	w5A	2	2
$Zq	LWq	2	2
$zY	n5Y	2	2
$ZY	uPY	1	1
A_	C_	23	23
a_1	U91	2	2
A_1	a31	3	2
a_4	J94	2	2
A_4	v34	2	2
a_6	Z_6	7	7
A_6	E96	7	2
a_7	v97	4	3
A_8	j98	6	6
A_q	N3q	2	2
a_Y	I5Y	2	2
a$	L2	14	12
A$5	ZO5	1	1
A$6	Tw6	4	4
a$8	ew8	6	5
a$K	MwK	3	3
A$K	T$K	3	3
a$q	Dwq	2	2
a$Y	xOY	2	2
a0	W0	3	3
A0	dP	8	7
A04	TX4	2	2
a06	HD6	4	4
A07	yX7	1	1
A0j	r$j	1	1
A0q	NXq	2	2
a0Y	kMY	1	1
A0Y	bJY	1	1
A0z	KMz	1	1
a1	t1	86	69
A1	z1	4	3
a11	U81	4	4
A11	a61	4	4
a14	W84	2	2
A14	y64	3	3
a16	oZ6	3	3
a17	h87	1	1
A18	P88	5	5
a1A	zeY	2	2
A1A	MtY	3	3
a1K	M8K	2	2
A2	_J	2	2
a22	xz$	2	2
a24	JO4	3	3
A24	vA4	3	3
a25	jA5	2	1
A26	kO6	3	2
a27	vO7	2	2
a28	sO8	4	4
A28	OO8	5	3
A2O	YzO	2	2
A3	l5	13	13
A3_	D4_	2	2
A31	sK1	4	3
a34	W54	4	3
A34	yK4	1	1
a35	XK5	3	2
a36	W36	2	2
A36	y56	2	2
a37	V57	1	1
A37	CK7	4	2
a38	q38	6	4
A38	w58	3	3
a3A	q4A	2	2
a3K	M5K	2	2
a3Y	e4Y	2	2
A3Y	w4Y	3	2
a41	Qq1	4	3
A41	a71	3	3
a46	W46	4	3
A46	Nq6	6	1
a47	Eq7	3	2
A48	Hq8	5	5
a4A	q1A	2	1
a4z	o1z	2	2
a5	p5	36	16
A5_	Dq_	1	1
A54	y44	1	1
A56	yK6	3	3
A57	C47	3	3
a58	jb6	1	1
A58	jK8	6	6
A5A	j7A	3	3
a5Y	eqY	3	2
A5Y	wqY	3	2
A5z	Kqz	1	1
A61	at8	3	1
A64	ytq	3	2
a66	D66	6	4
a68	O68	5	1
A68	De6	5	4
A6A	PaY	2	2
A6K	Tt4	2	2
a6Y	esz	1	1
A6z	Ys_	2	2
a71	U11	1	1
A71	a81	4	4
A74	y84	1	1
A76	N16	7	6
a77	E17	4	4
A77	B87	2	2
A7A	MeY	2	2
a8	r8	208	4
A8	x8	135	66
a81	U61	4	4
a84	W64	2	2
a86	W86	8	8
a87	x67	1	1
A87	Qe1	3	3
a88	bi1	1	1
A88	D68	4	3
a8A	ztY	2	2
A8A	XsY	1	1
A8Y	wtz	1	1
a9	Q9	41	4
A91	s51	4	4
a96	f96	7	1
A97	C57	5	5
a98	_98	6	2
A98	j38	3	3
a9A	a4A	2	2
A9K	T5K	2	2
A9Y	wKY	2	2
aA	mA	25	20
Aa	ho	6	5
AA	qX	7	6
aa_	oi_	2	1
AA1	rz1	2	2
aA4	JY4	2	2
aA6	PA6	4	4
Aa6	Do6	3	3
AA6	kY6	7	6
aA7	TY7	3	2
aa9	$r9	1	1
Aa9	Wi9	2	2
aAA	a9A	1	1
aAK	MYK	3	3
aaY	$iY	2	2
AAY	Q9Y	2	2
ab	vb	13	2
aB	GB	12	2
AB	Lm	11	5
aB1	xm1	3	3
Ab1	rS1	1	1
ab4	JC4	1	1
Ab4	vS4	3	2
AB4	Vu4	1	1
ab5	jS5	2	1
aB5	ju5	2	1
AB5	ZI5	1	1
ab6	Ob6	3	3
aB6	OB6	5	4
AB6	Dm6	5	1
aB8	om8	5	5
Ab9	WR9	1	1
abK	RSK	2	2
aBK	RuK	2	2
ABK	pIK	1	1
abY	VRY	2	2
aBY	GIY	2	2
AbY	ChY	3	3
ABY	hxY	1	1
abz	eRz	1	1
Abz	wRz	2	2
ABz	wIz	2	2
ac	Gc	3	3
aC	VC	8	7
Ac	Ld	4	1
AC	O86	4	4
aC1	gS1	3	1
Ac1	gQ1	5	2
AC1	aR1	4	2
ac4	Hd4	1	1
aC4	JS4	2	2
Ac4	GQ4	3	2
AC4	vR4	2	2
AC5	Zh5	2	2
ac6	Yc6	4	4
aC6	OC6	4	4
Ac6	Xd6	2	2
AC6	DS6	4	4
aC7	WS7	2	1
AC7	yR7	2	2
aC8	rS8	1	1
Ac8	tQ8	5	3
AC8	zS8	2	2
aC9	$R9	2	2
AcK	SUK	2	2
acY	wUY	2	2
AcY	fFY	3	3
aCz	ehz	2	2
ACz	whz	2	2
ad	Wd	6	6
aD	p0	17	4
Ad	yQ	11	3
AD	dW	14	4
aD_	OD_	2	2
ad1	SQ1	4	3
Ad1	pU1	3	3
AD1	oD1	1	1
ad4	HQ4	3	2
Ad4	GU4	3	2
AD5	ZP5	2	2
aD6	j06	3	3
AD6	ZW6	7	4
ad8	dQ8	4	4
aD8	eW8	2	2
Ad8	tU8	5	4
adK	TUK	2	2
AdK	SFK	1	1
AdO	YgO	1	1
adY	wFY	2	2
aDY	kPY	1	1
ADY	bXY	3	3
aDz	aPz	2	2
ADz	APz	2	2
ae	Xe	4	2
aE	gy	12	5
Ae	yt	3	3
AE	nN	11	6
ae_	oa_	2	2
aE_	Ak_	1	1
Ae_	Ya_	3	2
ae4	Mt4	2	2
AE4	Tk4	2	2
ae6	Oe6	4	4
Ae6	Pt6	4	4
AE6	ZN6	5	4
AE8	_N8	1	1
aEK	SkK	3	3
AeK	RaK	2	2
AEK	gVK	3	2
aeq	Wtq	3	3
AeY	WoY	1	1
AEY	CTY	2	2
aEz	qkz	1	1
AEz	wVz	2	2
af	nG	9	8
aF	vp	7	7
Af	tZ	14	1
AF	RB	13	9
aF_	au_	1	1
af1	FZ1	3	1
aF1	bB1	2	2
Af1	of1	2	2
AF1	Qm1	3	3
af5	jf5	3	2
Af5	Z05	3	2
AF5	Zu5	1	1
aF6	Op6	4	3
AF6	DB6	5	3
aF8	oB8	2	2
Af8	wZ8	4	4
AF8	YB8	5	3
aF9	$m9	2	1
afK	dfK	2	2
aFK	RmK	2	2
AfK	t0K	1	1
AFK	puK	3	2
afq	DZq	3	2
Afq	Nfq	1	1
aFY	GuY	2	2
AfY	bWY	1	1
AFY	hIY	1	1
Afz	w0z	2	2
ag	DU	10	1
aG	QZ	17	17
AG	af	11	7
Ag_	Ap_	2	2
AG_	DW_	1	1
ag1	CF1	4	3
AG1	o01	2	2
ag4	JF4	1	1
aG4	Jf4	3	3
Ag4	vg4	1	1
AG4	v04	2	2
aG5	j05	1	1
Ag6	Dj8	1	1
ag8	nF8	5	2
aG8	ef8	4	2
AG8	wf8	3	3
ag9	$g9	2	2
AG9	WW9	2	2
aGK	d0K	2	2
AGK	tWK	1	1
AgY	ZBY	1	1
AGY	bDY	1	1
aGz	eWz	2	2
AGz	wWz	2	2
ah	SR	12	1
aH	mH	24	7
AH	Fj	16	8
Ah_	PE_	2	2
ah1	Fh1	4	3
Ah1	oL1	3	3
aH5	j25	1	1
Ah5	ZE5	2	2
aH6	HH6	7	7
Ah6	fh6	6	6
AH6	Gj6	8	3
ah7	Wh7	3	1
Ah8	_h8	3	3
AH8	$j8	3	3
ahK	RLK	1	1
AHK	T2K	2	2
Ahq	NLq	2	2
aHY	IwY	2	2
AHY	d$Y	2	1
ahz	qLz	1	1
aHz	nwz	2	2
Ahz	jEz	3	3
AHz	Kwz	2	2
ai	vi	7	7
aI	Gx	11	6
Ai	Ln	5	5
ai1	bn1	4	3
Ai1	Fl1	2	1
AI1	QC1	3	3
ai4	Jn4	3	3
Ai4	Gl4	1	1
AI4	vC4	2	2
aI5	jC5	2	2
AI5	ZS5	2	2
aI6	Ox6	4	2
AI6	Wb6	5	3
aI7	Wb7	1	1
ai8	Fn8	2	2
aI8	ob8	5	4
Ai8	ol8	3	3
AI8	zb8	4	1
aiK	vlK	1	1
aIK	RCK	2	2
AiK	hcK	4	3
AIK	pSK	1	1
AIq	NCq	2	2
aiY	$cY	3	3
aIY	kSY	1	1
AiY	WdY	2	2
AIY	CRY	2	2
AIz	wSz	2	2
aj	Cj	15	15
aJ	UJ	13	10
Aj	m2	25	8
AJ	nH	5	5
AJ4	vj4	2	2
aj5	jw5	1	1
AJ5	Z25	2	2
aj6	Mj6	5	4
aj7	G27	3	3
Aj7	Rw7	2	2
aj8	t28	4	3
Aj8	w28	4	1
ajK	M2K	1	1
aJK	UjK	1	1
AjK	TwK	3	3
ajY	I$Y	1	1
AjY	QOY	2	1
AJY	dwY	2	2
ajz	n$z	2	2
aJz	i2z	2	2
AJz	K2z	2	2
aK	pK	31	24
AK	KK	36	36
aK_	$q_	2	2
AK1	sq1	2	2
ak4	MV4	2	2
aK4	W44	1	1
Ak4	TT4	2	2
ak6	jk6	3	2
aK6	WK6	9	3
Ak6	ZV6	5	5
AK6	y46	3	3
aK7	V47	5	5
AK7	uq7	3	2
aK8	qK8	4	3
Ak8	YV8	3	3
aKA	q7A	2	2
AKA	j1A	2	2
akK	STK	3	3
Akq	NTq	1	1
akY	VvY	2	2
aKY	e7Y	1	1
AkY	RGY	2	2
akz	evz	2	2
Akz	wvz	1	1
AKz	Y7z	2	2
al	vl	5	1
Al	hc	10	8
AL_	PN_	2	1
al1	bc1	4	2
aL1	FE1	3	3
aL4	ME4	2	2
Al4	Gd4	3	3
al6	Yl6	4	4
aL6	Hb8	3	3
Al6	Xc6	4	3
AL6	fE6	6	5
AL7	yy7	2	2
al8	Qc8	5	2
Al8	sd8	1	1
AlK	hQK	1	1
ALK	gNK	1	1
alY	wQY	2	2
aLY	VNY	2	2
AlY	fUY	2	2
ALY	CkY	1	1
aLz	qyz	2	2
ALz	jNz	2	2
AM	cM	11	10
Am1	QI1	3	3
am4	Xu4	1	1
aM4	JM4	3	3
Am4	vI4	1	1
am5	jI5	2	2
aM5	jJ5	2	2
am6	Om6	5	1
aM6	$X6	1	1
Am6	Du6	3	3
AM6	ZM6	8	6
am7	Du7	3	3
Am7	NI7	2	2
aM8	eM8	5	2
amK	RIK	2	2
amq	Wuq	1	1
aMq	DMq	2	2
amY	GxY	2	2
aMY	kHY	2	2
AmY	hbY	2	2
AMY	IjY	2	2
aMz	nHz	2	2
AMz	KHz	1	1
an	Zn	6	5
An	Rl	7	2
an1	Cl1	4	4
an6	Yn6	3	3
aN6	wN6	4	4
An6	Xl6	3	3
AN6	fk6	4	4
AN7	yV7	2	2
an8	Ul8	4	3
aN8	nk8	2	2
An8	sc8	2	2
aNK	SVK	1	1
anY	$dY	2	2
ANY	CvY	1	1
aNz	eTz	2	2
ANz	wTz	2	2
ao	vo	1	1
Ao1	Qi1	4	2
aO4	JA4	4	3
aO6	PO6	4	4
AO6	kA6	9	4
ao7	Dr7	1	1
aO7	TA7	3	2
AO7	CY7	4	2
ao8	Fr8	3	3
aO8	sA8	3	3
Ao8	oi8	2	2
AOK	TYK	2	2
aOO	o_O	2	2
Aoq	yiq	2	2
ap	Zg	6	3
aP	SP	11	3
ap_	am_	2	2
Ap_	Am_	1	1
ap1	bp1	1	1
Ap1	UB1	3	3
ap4	Jp4	3	3
aP4	MX4	2	1
AP4	vM4	3	3
ap5	$B5	3	2
Ap5	Wm5	1	1
AP5	ZJ5	2	2
ap6	Ag6	3	3
Ap6	Pp6	5	4
AP6	fX6	8	2
aP7	WX7	2	2
Ap8	Yp8	5	3
ap9	$B9	2	2
ApK	pmK	2	2
APK	eJK	2	2
Apq	yBq	2	2
APq	NMq	4	3
apY	jmY	1	1
aPY	kJY	2	2
ApY	huY	1	1
APY	bHY	2	2
aPz	nJz	2	2
APz	KJz	1	1
aq	dq	61	18
Aq	Yq	97	6
AQ	NU	10	9
AQ_	Yg_	1	1
