target_name	baseline_name	evidence_occurrences	evidence_statement_pairs
_K6	F46	8	8
_k8	pV8	5	2
_K8	rq8	4	1
_KA	L1A	2	2
_kK	fVK	2	1
_kq	VVq	2	2
_kY	dfY	2	2
_L	dy	1	1
_l_	vQ_	3	3
_l1	fd1	3	3
_L1	IE1	3	3
_l4	jd4	2	2
_l6	Ac6	2	2
_L6	My6	2	2
_L7	yE7	2	2
_l8	Ud8	3	3
_l9	LQ9	2	2
_lY	mgY	1	1
_Lz	okz	2	2
_m	Uu	8	6
_m1	Ix1	2	1
_m7	yx7	2	2
_M7	EJ7	1	1
_m8	Sx8	2	1
_mK	HxK	2	2
_mY	QbY	2	2
_Mz	tjz	2	2
_n	hl	10	2
_N	ck	14	8
_n1	Dc1	4	3
_N4	aV4	2	2
_n6	Ol6	4	3
_N6	fk6	4	2
_n8	lc8	4	4
_NK	fvK	2	2
_nY	bQY	2	2
_NY	QTY	2	2
_o	mr	7	5
_O	qO	29	28
_o1	Wi1	1	1
_o4	vi4	3	2
_O4	ZY4	3	2
_O5	Cz5	2	2
_o6	Or6	6	2
_O7	IY7	3	3
_o8	Qi8	2	2
_O8	cY8	3	3
_OA	$_A	1	1
_OK	GYK	1	1
_oY	ClY	2	2
_p	FF	2	2
_P	qP	13	13
_p6	AF6	5	5
_pK	HBK	2	2
_pq	TBq	1	1
_pY	duY	1	1
_PY	eHY	2	2
_Pz	tHz	3	3
_Q	Sg	10	5
_q1	x11	4	4
_Q1	RU1	1	1
_q4	f14	1	1
_Q4	$U4	2	2
_q5	Q85	1	1
_Q5	bp5	3	3
_q7	h17	3	3
_Q9	Lp9	2	2
_QK	XUK	1	1
_qY	K8Y	2	2
_QY	BFY	2	2
_R	dL	3	3
_R1	by1	2	2
_r4	jn4	2	2
_r8	Qn8	5	5
_R8	dy8	4	1
_rY	IcY	2	2
_RY	dNY	2	2
_Rz	oNz	2	2
_S	gR	9	8
_S_	Ly_	2	2
_s1	ho1	1	1
_S6	DR6	3	2
_S7	yL7	2	2
_s8	go8	3	3
_S8	mL8	2	2
_Sj	Evj	1	1
_sY	hiY	2	2
_Sz	oEz	2	2
_t	Fs	9	9
_T	rf	13	6
_T_	LZ_	2	2
_T5	bZ5	2	2
_TK	VGK	3	3
_tq	Taq	2	2
_tY	hrY	2	2
_Tz	lDz	2	2
_u	ix	11	7
_U1	RF1	1	1
_u4	KI4	1	1
_u5	bb5	2	2
_U5	bB5	2	2
_u8	CI8	3	3
_U8	BF8	4	4
_uK	jIK	1	1
_UK	JFK	1	1
_UY	QmY	2	2
_v	iV	4	4
_V_	LG_	2	2
_v1	IT1	2	2
_V1	If1	4	2
_v4	OT4	1	1
_v5	bf5	1	1
_V5	bG5	1	1
_V7	yf7	1	1
_v8	pT8	4	4
_V8	Uf8	3	1
_vK	vTK	1	1
_VK	VfK	3	2
_vY	gGY	2	2
_VY	QZY	2	2
_vz	oGz	2	2
_Vz	lZz	2	2
_W	r0	8	8
_W4	ZP4	3	3
_W5	bM5	2	2
_w8	QO8	3	3
_wK	GOK	2	2
_Wq	VPq	2	2
_wY	qAY	2	2
_WY	tXY	2	2
_Wz	nXz	2	2
_x	iI	11	4
_x1	Cb1	3	3
_x4	iC4	3	3
_x6	WI6	3	1
_X6	NJ6	7	7
_x7	yb7	3	3
_x8	Sb8	5	5
_XK	GHK	3	2
_XY	e$Y	2	2
_xz	rSz	1	1
_y	iE	7	6
_Y1	I_1	1	1
_y6	XE6	4	4
_Y6	hz6	6	6
_y8	dN8	5	3
_yq	VNq	2	2
_YY	K9Y	2	2
_yz	ovz	1	1
_z	WO	16	15
_Z	_W	3	2
_z_	h3_	1	1
_Z1	IW1	4	3
_Z4	OW4	3	2
_z8	a98	2	1
_zA	j5A	1	1
_zK	G9K	2	2
_ZY	UPY	1	1
$_	H_	41	5
$_4	v34	3	2
$_7	h37	3	3
$_A	WKA	1	1
$_z	w5z	2	2
$$	j$	15	15
$$4	k24	3	3
$$6	xw6	4	4
$$7	I27	3	2
$06	RP6	1	1
$0q	LMq	2	2
$0Y	_XY	2	1
$0z	tJz	2	2
$1	O1	98	59
$15	oeK	2	2
$16	l86	5	5
$17	u67	1	1
$18	A88	2	1
$1A	btY	1	1
$1K	N6K	2	2
$1z	je_	3	2
$26	mO6	6	4
$27	BA7	1	1
$2K	NAK	2	2
$2Y	OYY	2	2
$36	B56	4	4
$37	IK7	1	1
$38	eK8	5	4
$41	U71	1	1
$44	E74	2	2
$47	x77	2	2
$4A	I8A	1	1
$51	U41	1	1
$56	gK6	5	5
$58	_K8	4	4
$5A	I7A	2	2
$5q	L4q	1	1
$6_	Is9	2	2
$61	Ut8	2	2
$64	ytq	2	2
$68	Oe6	4	4
$6H	Tij	2	2
$6K	Nt4	2	2
$6z	Rs_	2	2
$71	U81	3	3
$74	N84	3	2
$77	u87	3	2
$78	A18	6	3
$7q	L8q	2	2
$7z	j6z	2	2
$81	Ue8	3	3
$84	jZ_	1	1
$86	n66	7	7
$88	Y68	5	4
$8A	bsY	2	2
$8z	jt_	1	1
$9	w9	46	1
$91	U51	3	3
$97	h57	3	3
$98	K38	4	1
$9K	N5K	2	2
$9z	wKz	3	3
$a	qk6	1	1
$a1	Vr1	4	3
$A1	pz1	3	3
$A4	bF_	2	2
$a6	sv8	3	2
$A6	mY6	3	3
$A8	tz8	2	2
$aY	BnY	1	1
$b1	uS1	3	2
$B1	pu1	5	3
$B5	Fx5	3	2
$b6	vC6	1	1
$B6	r06	3	3
$b7	bS7	2	2
$B7	Cu7	2	2
$b8	FS8	2	2
$bK	DSK	2	2
$BK	DuK	2	2
$bq	LSq	2	2
$Bq	Luq	2	2
$BY	rIY	2	2
$bz	Khz	2	2
$c	Cd	7	6
$C	sS	13	2
$C_	IR_	3	3
$c1	EQ1	3	3
$C1	Bh1	4	2
$c4	DQ4	2	2
$C5	FR5	2	2
$C6	ES6	3	3
$C7	bh7	3	3
$c8	lQ8	2	2
$C8	uh8	2	2
$c9	Ig9	2	2
$CK	ZhK	1	1
$Cq	Lhq	2	2
$CY	rLY	2	2
$Cz	KRz	2	2
$D	rW	9	7
$d_	RU_	1	1
$d4	Dg4	3	2
$D6	NW6	3	3
$d7	Lg7	2	2
$D7	C07	1	1
$d8	ig8	5	2
$dK	GgK	1	1
$dY	QpY	1	1
$Dz	KPz	2	2
$e	dt	10	3
$E_	Iv_	2	2
$e6	Ot6	6	3
$E6	vN6	7	2
$E8	rk8	4	4
$e9	Ia9	1	1
$Eq	Lkq	1	1
$eY	uoY	1	1
$EY	rVY	1	1
$Ez	Kvz	2	2
$f	tG	17	17
$f1	pZ1	1	1
$F4	wm4	1	1
$f5	FD5	3	3
$F5	Fu5	1	1
$F6	JB6	5	1
$f8	nZ8	3	3
$F8	Um8	4	4
$fK	RZK	2	2
$FK	DmK	2	2
$fq	LZq	1	1
$Fq	ymq	1	1
$fY	nWY	2	2
$FY	rxY	2	2
$fz	qDz	1	1
$G	rZ	10	7
$g_	hF_	1	1
$G4	XD4	3	3
$g5	FF5	2	2
$g6	XU6	5	5
$G6	EZ6	6	1
$g8	dp8	2	1
$G8	nD8	3	1
$gK	ZpK	1	1
$gq	ypq	2	2
$gY	rBY	1	1
$h	lh	10	1
$h_	IL_	2	2
$h4	_R4	2	2
$h7	bR7	2	2
$H8	i$8	1	1
$HK	N$K	1	1
$HO	q2O	2	2
$hq	LRq	1	1
$hz	KLz	1	1
$i	Fn	9	1
$I	qI	14	3
$i4	Dl4	3	2
$I4	_C4	2	2
$I6	Tb6	4	3
$I7	bC7	2	1
$i8	sl8	1	1
$I8	bC8	4	2
$iY	FdY	2	2
$Iz	qSz	2	2
$j	Oj	15	13
$J5	B$5	2	2
$j6	I$6	4	4
$J8	lj8	4	3
$JK	NjK	1	1
$k_	IT_	2	2
$k1	pV1	2	2
$K1	Uq1	3	3
$k8	lV8	2	2
$K8	q48	4	3
$KA	I1A	1	1
$kY	ofY	1	1
$L	ay	13	2
$l_	RQ_	2	2
$L6	fy6	4	3
$L7	bE7	2	2
$LK	GEK	3	2
$LY	rkY	2	2
$Lz	KNz	2	2
$m	nu	7	7
$M	zM	20	9
$m1	px1	3	3
$M1	pJ1	3	3
$M6	RX6	3	3
$m7	bx7	3	1
$m8	mx8	4	3
$mK	DxK	1	1
$MK	EJK	2	2
$mY	rbY	2	2
$MY	AHY	2	1
$mz	$Iz	2	2
$Mz	YHz	2	2
$n	ml	10	3
$n1	vc1	3	3
$n4	Dc4	2	2
$N4	_v4	2	2
$n6	Xl6	3	3
$N6	Nk6	3	3
$N7	bv7	2	2
$n8	sc8	3	3
$N8	nv8	1	1
$NK	EvK	2	2
$nY	FQY	1	1
$o	Qr	6	6
$O	MO	16	12
$o1	Vi1	4	4
$o4	Ri4	1	1
$O4	kY4	3	2
$o6	Xr6	5	5
$o8	ri8	5	5
$OA	P_A	2	2
$oY	mlY	1	1
$p4	PB4	3	2
$p5	Fm5	2	1
$P5	FJ5	2	2
$p6	JF6	5	5
$p8	UB8	4	4
$pK	DBK	2	2
$PK	xXK	1	1
$pq	yBq	2	2
$pY	ouY	2	2
$PY	AJY	2	2
$Pz	YJz	2	2
$Q	mg	9	4
$q1	U11	4	4
$Q1	mr1	3	3
$q4	E14	2	2
$Q4	PU4	3	3
$Q5	Fp5	3	2
$Q6	Jg6	5	5
$q7	x17	3	2
$Q8	iU8	2	2
$Q9	Ip9	2	1
$qA	I6A	2	2
$qY	w8Y	1	1
$QY	dFY	2	1
$R	iL	13	13
$R_	IE_	1	1
$r1	Vn1	3	3
$r4	Wn4	3	3
$R6	fL6	1	1
$r8	rn8	3	3
$R8	oy8	3	3
$RK	DyK	1	1
$rY	pcY	2	2
$s	Fa	10	9
$S	JI	3	3
$S_	Iy_	2	2
$S4	_L4	2	2
$S6	vR6	1	1
$sq	yoq	1	1
$sY	uiY	1	1
$SY	oEY	2	2
$Sz	Kyz	2	2
$T	ef	8	8
$T_	IZ_	2	2
$T8	nG8	2	2
$TK	LGK	2	2
$TY	iDY	2	2
$Tz	sDz	2	2
$u	ex	11	2
$U1	xF1	5	2
$u5	Fb5	1	1
$U5	FB5	2	1
$u6	Vx6	4	2
$U6	Xp6	5	4
$u8	BI8	4	4
$U8	dF8	1	1
$UK	ZFK	1	1
$UY	rmY	1	1
$uz	jbz	3	3
$Uz	$Bz	2	2
$v	eV	10	7
$V	oT	11	5
$V_	IG_	3	2
$v1	pT1	3	3
$V1	pf1	1	1
$v4	_b4	1	1
$v5	Ff5	1	1
$V5	FG5	2	2
$V6	ET6	4	3
$V7	bf7	1	1
$v8	lT8	4	2
$vq	LTq	3	2
$Vq	Lfq	2	2
$vY	oGY	1	1
$VY	rZY	2	2
$vz	Kfz	2	2
$Vz	sZz	2	2
$w	jw	25	2
$W4	kP4	1	1
$W5	FM5	2	2
$w6	m26	7	7
$w8	rO8	3	3
$WK	RPK	1	1
$wq	LOq	1	1
$Wq	LPq	3	3
$wY	AAY	2	2
$Wz	tXz	3	3
$x	eI	13	3
$X	OX	16	2
$x4	eC4	2	2
$X7	RH7	2	2
$X8	iH8	4	4
$XK	NHK	2	2
$XY	AjY	2	2
$xz	qCz	2	2
$y	sE	5	5
$y4	_N4	2	2
$Y5	F95	1	1
$y6	GE6	3	3
$Y6	uz6	7	5
$Y7	p_7	4	2
$y8	oN8	1	1
$YA	W3A	1	1
$yK	GNK	2	2
$YK	N_K	2	2
$yY	rvY	2	2
$YY	w9Y	2	2
$yz	Kkz	1	1
$z_	u3_	2	2
$z1	p91	3	2
$Z4	XW4	2	2
$Z6	ND6	8	4
$z7	R97	1	1
$Zq	LWq	1	1
A_	w_	41	6
a_1	R91	2	2
A_1	B31	3	3
A_4	f34	2	2
A_6	C96	3	3
a_7	W97	4	4
A_7	y37	3	3
a_A	z5A	1	1
A_A	MKA	2	2
a_K	X9K	2	2
A_z	Y5z	2	2
A$	O$	28	3
A$4	T24	3	3
A$6	Sw6	5	2
a$7	Vw7	2	2
A$7	S27	2	2
a$A	iAA	2	2
a0	d0	13	12
a04	JP4	3	2
a05	yM5	2	2
A06	EP6	2	2
a0K	DPK	2	2
A0K	EMK	1	1
a0q	WPq	1	1
A0q	NMq	2	2
a0Y	nXY	2	2
A0Y	tJY	3	2
a0z	UXz	2	2
A0z	oJz	2	2
a11	R81	4	4
A11	B61	3	1
A16	Q86	7	7
a17	k87	2	2
A17	b67	3	3
A18	_88	4	4
A1A	htY	1	1
A1q	N6q	2	2
a1z	se_	2	2
A1z	Oe_	3	2
A2	J2	26	12
a21	LO1	3	3
A24	TA4	4	4
a26	N26	2	2
A26	IO6	6	4
a27	vO7	4	3
A27	uA7	1	1
a2K	XOK	1	1
A2K	VAK	1	1
a2Y	rYY	1	1
A2Y	zYY	2	2
a34	j54	1	1
A35	d45	3	2
a36	E36	5	5
A36	x56	7	7
A37	SK7	2	2
a38	d58	4	4
A38	oK8	2	2
A3K	VKK	2	2
a3z	o4z	2	2
A44	v74	2	2
A45	l15	2	2
A46	dq6	1	1
A47	C77	3	3
a48	Qq8	2	2
a4A	V1A	2	2
A4A	S8A	2	2
a5	J3	24	24
A5	J5	14	12
a51	RK1	1	1
A51	B41	3	3
a56	y56	2	2
A56	FK6	5	5
a57	vK7	3	3
A57	C47	4	3
a58	UK8	2	2
A5A	S7A	2	2
A6	Y6	290	199
A6_	Ss9	1	1
a62	xaO	1	1
a65	Im4	1	1
a66	x66	4	4
A66	Qe	5	2
a68	ne6	6	3
A68	ze6	4	4
a6A	TsY	2	2
A6A	IaY	2	2
a6q	We7	1	1
a6z	ECz	1	1
A6z	Es_	1	1
a74	M14	4	3
a76	I76	5	5
a77	k17	2	2
A78	Hu8	4	4
a7A	V6A	3	3
A7A	heY	2	2
a7Y	a6Y	2	2
a7z	o6z	1	1
A7z	O6z	2	2
a8	o8	93	84
a81	R61	4	2
A81	Be8	3	2
a84	X64	3	3
A84	keq	3	3
a85	BeK	1	1
A85	ntK	1	1
a86	I86	1	1
A86	d66	7	3
a87	k67	3	2
A88	K68	5	4
a8A	TtY	2	2
a8z	st_	3	2
a9	s9	41	4
A9	Y9	26	26
a94	H34	3	3
A94	G54	1	1
a96	v96	6	1
a97	Z37	1	1
A97	y57	1	1
a98	d38	3	2
A98	t58	4	4
A9A	G4A	2	2
A9K	V5K	2	2
a9Y	oKY	2	2
a9z	oKz	1	1
A9z	YKz	2	2
aA	lA	13	13
Aa	po	4	3
AA	qA	14	14
aa1	ko1	4	2
Aa1	Gr1	1	1
Aa4	Er4	1	1
AA4	Nz4	1	1
aa6	qa6	1	1
Aa6	Ho6	2	2
AA6	bY6	5	5
AA7	mz7	2	2
aa8	uo8	2	2
aA8	FY8	1	1
Aa8	cr8	1	1
AA8	oz8	2	2
aAA	__A	2	2
aAK	XYK	1	1
AAK	VzK	2	2
aaY	kiY	1	1
AaY	xnY	1	1
AAY	Y_Y	2	2
Ab	sC	10	10
ab1	EC1	1	1
Ab1	bS1	4	1
AB1	mu1	4	1
ab4	cS4	1	1
aB4	ou4	3	2
aB5	yu5	2	2
AB5	ux5	2	1
AB6	jm6	2	2
ab7	TC7	2	2
aB7	Gm7	4	2
Ab7	hS7	2	2
AB7	Ru7	2	1
ab8	TC8	5	3
Ab8	uS8	5	4
AbK	MSK	2	2
abq	WCq	2	2
aBq	Pmq	1	1
aBY	mxY	1	1
ABY	lIY	2	2
abz	dhz	1	1
Ac	la	5	5
AC	rS	12	12
ac_	DQ_	3	3
aC_	Zh_	1	1
AC_	SR_	2	2
ac1	Md1	1	1
aC1	kS1	3	1
Ac1	vQ1	4	3
AC1	xh1	2	2
ac4	Yd4	3	3
Ac4	MQ4	2	2
aC5	yh5	2	2
AC5	uR5	2	2
AC6	vS6	4	3
AC7	hh7	4	2
aC8	yS8	5	4
Ac8	QQ8	1	1
AC8	bh8	2	2
ac9	VQ9	2	2
Ac9	Sg9	2	2
acK	wdK	1	1
ACK	PhK	1	1
ACq	Nhq	3	2
acY	SgY	2	2
aD	ID	18	18
Ad	IQ	6	1
ad_	Dg_	2	2
Ad_	EU_	3	3
ad1	XQ1	4	2
aD1	LW1	3	2
ad4	YQ4	3	2
Ad4	Mg4	1	1
AD4	j04	3	2
AD5	uP5	3	3
Ad6	$Q6	5	4
AD6	VW6	1	1
AD7	R07	1	1
ad8	xQ8	2	2
aD8	xW8	1	1
Ad8	cg8	2	2
AD8	c08	3	3
ad9	Vg9	1	1
Ad9	SU9	2	2
AdK	WgK	4	3
ADq	N0q	1	1
adY	SUY	1	1
aDY	xPY	3	3
AdY	ppY	1	1
ADY	qPY	2	2
aDz	QPz	2	1
ADz	tMz	2	2
ae	Ie	7	1
Ae	pt	6	6
ae_	Ds_	2	2
AE_	Sv_	2	2
AE1	mk1	4	2
ae4	Xt4	2	2
Ae4	Vs4	2	2
AE4	ev4	2	2
aE6	QR6	5	5
AE6	fN6	7	4
ae8	Rt8	1	1
aE8	BN8	3	3
Ae8	ls8	1	1
ae9	Vs9	2	2
Ae9	Sa9	1	1
aEK	ONK	2	2
AEq	Nkq	2	2
aeY	NaY	2	2
aEY	mvY	2	2
AeY	boY	2	2
aEz	Qvz	2	2
af	Uf	8	8
Af	rG	11	7
AF	FB	11	2
af_	VZ_	2	2
Af1	mZ1	3	2
af4	qG4	2	2
aF4	_B4	2	2
AF4	Ym4	2	2
af5	yZ5	1	1
Af5	uD5	3	3
AF5	uu5	1	1
aF6	eB6	4	4
AF6	$B6	5	1
afK	WGK	3	1
AfK	EZK	2	2
aFq	PBq	2	1
AFq	kmq	3	2
afY	uDY	1	1
aFY	BuY	2	2
AFY	lxY	1	1
afz	pDz	1	1
aG	pG	9	1
AG	lZ	8	8
ag1	vU1	3	3
Ag1	Cp1	3	3
ag4	_U4	2	2
AG4	jD4	3	2
ag5	yp5	2	1
aG5	yD5	2	2
Ag5	uF5	2	2
AG5	uW5	3	3
ag6	qg6	4	3
AG6	vZ6	7	2
ag8	xU8	5	3
aG8	xZ8	3	3
Ag8	gp8	1	1
AG8	dD8	3	3
ag9	Vp9	2	2
aGK	DZK	3	3
AgK	PpK	1	1
agY	CFY	2	1
aGY	xWY	2	2
AgY	lBY	1	1
aGz	QWz	2	2
ah	pS	7	7
aH	oH	17	10
Ah	Qh	7	7
ah_	VR_	2	2
Ah_	SL_	2	2
Ah1	xR1	3	2
ah4	cR4	2	2
aH5	E$5	1	1
aH6	WH6	1	1
Ah6	Eh6	5	5
AH6	Ej6	4	4
ah7	Th7	2	2
aH7	Dj7	3	2
Ah7	hR7	1	1
aH8	uj8	3	3
AH8	c$8	2	2
aHK	XjK	2	2
AHK	V$K	2	2
AHO	sOO	2	2
Ahq	NRq	1	1
ahY	mLY	1	1
AhY	nyY	1	1
ahz	dLz	2	2
Ahz	tyz	2	2
Ai	un	5	4
ai1	jn1	4	2
AI1	mC1	4	2
ai4	zn4	3	2
aI4	gC4	3	3
AI4	eS4	2	2
Ai6	jn6	4	4
AI6	Zb6	7	2
ai7	Wn7	2	2
aI7	Tb7	1	1
AI7	hC7	2	2
ai8	mn8	2	2
aI8	vb8	2	2
Ai8	rl8	5	2
AI8	hC8	1	1
aIK	YbK	1	1
aiY	ycY	1	1
AiY	udY	1	1
aIz	QSz	2	2
AIz	shz	1	1
aJ	oJ	16	16
Aj	zj	25	8
AJ	zJ	11	9
AJ5	x$5	2	2
aj6	Zj6	4	4
aJ6	GJ6	7	5
AJ6	NH6	3	3
aj7	G$7	4	2
Aj7	Rw7	3	3
aj8	u$8	1	1
AJ8	rU6	3	3
ajK	X$K	2	2
AJK	VjK	2	2
ajO	QOO	2	2
AJq	Njq	2	2
ak	Bk	7	1
aK	oK	24	21
Ak	ov	17	2
AK	KK	46	24
ak_	VV_	2	2
Ak_	ST_	3	3
ak1	Lv1	3	3
Ak1	mV1	2	2
AK1	Bq1	2	2
ak4	cV4	2	2
Ak4	eT4	2	2
ak6	Mk6	6	1
aK6	hK6	9	2
Ak6	Vv6	3	3
Ak8	QV8	2	2
AK8	sq8	4	4
aKA	V7A	2	2
AKA	S1A	2	2
AkK	vVK	2	1
Akq	NVq	1	1
akY	mTY	2	2
AkY	nfY	2	2
al	kl	8	1
aL	FL	1	1
Al	Cc	11	7
AL	iy	13	1
Al_	EQ_	3	3
al1	Xc1	1	1
Al1	vd1	1	1
al4	Yc4	1	1
Al4	Xd4	1	1
al6	ql6	3	3
aL6	$L6	6	5
Al6	$c6	5	3
AL6	Dy6	7	2
aL7	Ty7	4	2
AL7	hE7	2	2
Al8	dd8	4	4
ALK	WEK	2	2
AlY	pgY	1	1
ALY	lkY	1	1
aLz	dNz	2	2
ALz	tkz	2	2
aM	iM	21	1
Am	du	8	8
AM	qM	14	14
Am1	mx1	4	1
am4	ox4	3	3
am5	yx5	3	3
aM5	NJ5	1	1
am6	qm6	3	3
aM6	DM6	1	1
Am7	hx7	1	1
Am8	Ix8	4	1
amY	mIY	2	2
aMY	iHY	2	2
AmY	lbY	3	3
AMY	_HY	3	2
aMz	nHz	3	3
AMz	KHz	2	2
an	Ln	1	1
An	Il	3	3
AN	ik	9	6
aN_	Vv_	1	1
AN_	SV_	2	2
aN1	Lk1	5	2
An1	fc1	4	4
an2	$g2	1	1
an4	Yl4	1	1
an6	qn6	4	4
An6	jl6	3	3
AN6	vk6	5	3
an8	pl8	4	4
An8	rc8	1	1
aNK	MkK	1	1
aNq	Wkq	2	2
anY	ydY	1	1
AnY	uQY	1	1
ANY	lTY	2	2
aNz	dVz	1	1
ao	Co	8	5
aO	_2	31	15
Ao	pr	7	5
AO	zO	2	2
Ao1	Gi1	3	3
aO4	JA4	1	1
Ao4	Ei4	1	1
AO4	TY4	2	2
ao6	qo6	3	3
aO6	NO6	6	4
Ao6	jr6	6	3
AO7	mY7	3	3
aO8	mA8	5	2
Ao8	li8	2	2
AO8	nY8	4	2
AOA	J_A	2	2
AOK	VYK	1	1
aOY	rzY	2	2
ap	Sp	5	2
Ap	gF	6	5
Ap4	JB4	1	1
ap5	yB5	2	1
AP5	uJ5	2	2
ap6	qp6	3	3
Ap6	$F6	5	4
AP6	EM6	5	5
ap8	CF8	4	4
aP8	uM8	4	4
Ap8	BB8	5	5
apK	AFK	1	1
ApK	MBK	2	2
aPq	WMq	2	2
Apq	kBq	2	2
apY	mmY	2	2
aPY	dJY	2	2
ApY	nuY	2	2
APY	_JY	2	2
aPz	rZ2	1	1
APz	KJz	2	2
aQ	kQ	11	2
Aq	qq	54	54
AQ	Ig	5	5
aQ_	DU_	2	2
aq1	R71	1	1
aQ1	Xg1	2	2
Aq1	B11	4	4
AQ1	Ir1	3	3
aQ4	Yg4	1	1
AQ4	JU4	2	2
aQ5	vU5	2	2
AQ5	up5	3	2
aq6	xq6	5	4
aQ6	eg6	5	5
Aq6	Q76	7	2
aq7	v77	1	1
aQ8	ug8	3	3
AQ8	cU8	4	4
aQ9	VU9	2	2
AQ9	Sp9	2	2
aqA	V8A	2	2
aqK	X7K	1	1
aQY	SpY	1	1
AQY	UFY	1	1
ar	Sr	7	6
aR	uR	11	6
aR_	Vy_	2	2
ar1	ji1	4	3
aR1	EL1	3	3
AR1	uy1	3	1
ar4	Di4	1	1
AR4	eE4	2	2
aR6	$R6	3	2
Ar6	ji6	1	1
AR6	DL6	4	4
aR7	TL7	2	2
ar8	mi8	2	2
aR8	CL8	4	3
Ar8	ln8	3	3
AR8	ny8	5	2
ArO	rdO	2	2
arY	ElY	2	2
aRY	BEY	2	2
ArY	mcY	2	2
ARY	nNY	2	2
as	bs	6	6
aS	bh	12	3
aS_	VL_	2	2
As6	wa6	5	2
AS6	fR6	4	4
aS7	TR7	2	2
AS8	pL8	4	4
AsA	_iA	1	1
ASj	Rvj	1	1
aSK	zRK	3	3
ASK	MLK	3	2
aSq	WRq	3	2
Asq	koq	2	2
asY	krY	1	1
