target_name	baseline_name	evidence_occurrences	evidence_statement_pairs
BY7	mY7	3	3
byK	SyK	2	2
bYY	CYY	2	2
BYY	mYY	2	2
Bz	mz	32	2
bz1	Cz1	3	3
bZ1	CZ1	3	3
Bz1	mz1	3	3
BZ1	mZ1	3	2
bz4	Sz4	2	2
Bz4	uz4	2	2
bZ5	CZ5	2	2
Bz5	xz5	2	2
BZ5	mZ5	2	2
bz6	Lz6	8	4
bZ6	hZ6	6	6
Bz6	bz6	7	5
BZ6	xZ6	4	4
BzK	uzK	2	2
BZK	uZK	2	1
bzY	CzY	1	1
bZY	CZY	2	2
BzY	mzY	2	2
BZY	mZY	2	2
c_	d_	40	2
c_4	Q_4	2	2
C_8	b_8	3	1
c$	n$	16	12
C$	I$	10	10
c$1	d$1	3	3
C$1	S$1	3	3
c$6	p$6	8	6
C$6	y$6	6	5
c$q	Q$q	2	2
c0	d0	6	6
C0	S0	19	4
c0Y	d0Y	2	2
C0Y	S0Y	2	2
c11	d11	4	4
C11	S11	4	4
c1K	Q1K	2	2
C2	b2	17	14
C21	S21	3	3
c24	Q24	3	2
C26	y26	5	5
c2q	Q2q	2	2
c3	l3	23	3
C3_	S3_	2	2
c31	d31	4	2
C34	h34	3	2
c36	Q36	6	4
C36	h36	6	4
c37	d37	4	4
C37	S37	1	1
c38	l38	5	2
C38	b38	6	2
C4	S4	64	64
c44	Q44	1	1
C44	h44	2	2
C47	S47	4	3
C48	b48	3	3
c4z	d4z	2	2
C51	S51	2	2
c54	Q54	1	1
C56	h56	5	5
c57	d57	1	1
C57	S57	3	3
c58	l58	5	1
C5K	h5K	2	2
c64	Q64	2	2
C66	h66	6	6
c6Y	d6Y	1	1
c6z	d6z	2	2
c71	d71	1	1
C71	S71	1	1
C74	h74	2	2
C76	h76	6	6
c77	d77	4	2
C77	S77	3	3
c81	d81	4	4
C81	S81	4	4
c84	Q84	2	2
C85	h85	2	2
c86	Q86	6	6
C86	h86	4	4
c8Y	d8Y	2	2
C8Y	S8Y	2	2
c95	g95	1	1
c96	Q96	2	2
C96	h96	6	4
ca	na	6	6
ca_	da_	2	2
ca1	da1	3	3
CA1	SA1	2	2
CA4	hA4	3	3
Ca6	ba6	4	3
CA6	yA6	7	7
Ca9	Sa9	1	1
caK	QaK	2	2
cAY	dAY	2	2
CAY	SAY	2	2
cb	Qb	8	7
Cb	hb	11	11
cB1	dB1	5	3
cb5	db5	3	2
cB5	dB5	1	1
Cb5	Sb5	3	3
CB5	SB5	2	2
cb6	gb6	2	2
Cb6	Rb6	3	3
cb7	Qb7	2	2
cBY	dBY	2	2
CBY	SBY	2	2
cC	QC	10	7
CC	hC	6	6
cc1	dc1	3	2
cC1	dC1	4	3
CC4	hC4	2	2
cC6	gC6	4	4
cC7	QC7	2	2
cCq	QCq	2	2
cCz	dCz	1	1
CCz	SCz	2	2
CD	SD	17	2
cd1	dd1	3	2
Cd1	Sd1	3	3
cD5	dD5	1	1
CD5	SD5	3	3
cD6	gD6	7	3
cDK	QDK	2	2
cDY	dDY	2	2
CDY	SDY	2	2
cDz	dDz	2	2
CDz	SDz	1	1
ce	ne	10	6
cE	pE	8	8
CE	yE	11	11
ce_	de_	2	2
cE_	dE_	2	2
ce1	de1	3	3
CE4	hE4	2	2
cE6	gE6	6	5
Ce6	be6	4	4
CE6	RE6	2	2
cEK	QEK	3	2
CEz	SEz	3	3
cf	Uf	11	8
cF_	dF_	2	2
CF_	SF_	2	2
CF1	SF1	2	2
cf4	Qf4	2	2
Cf4	hf4	3	3
cf5	df5	3	2
cF5	dF5	2	2
Cf5	Sf5	3	2
CF5	SF5	2	2
cf6	gf6	6	4
cF6	lF6	7	2
CF6	bF6	4	4
cf7	Qf7	1	1
cF9	dF9	2	1
cfK	QfK	3	2
CfK	hfK	1	1
CFq	hFq	2	2
cFY	dFY	2	2
CFY	SFY	2	1
CG	hG	14	14
cg_	dg_	2	2
cg1	dg1	5	3
Cg1	Sg1	3	3
cG4	QG4	2	2
cG5	dG5	2	2
CG5	SG5	1	1
CG7	hG7	2	2
cg9	dg9	2	2
Cg9	Sg9	2	2
CGK	hGK	2	2
ch	Uh	3	3
ch1	dh1	4	4
Ch1	Sh1	4	3
cH6	pH6	7	7
CH6	yH6	5	4
CH7	SH7	1	1
chK	QhK	2	2
ChK	hhK	1	1
cHY	dHY	2	2
CHY	SHY	2	1
chz	dhz	2	2
cHz	dHz	3	3
Chz	Shz	1	1
CHz	SHz	2	2
cI	QI	6	5
CI	hI	8	7
cI5	dI5	2	2
cI6	gI6	3	3
CI6	RI6	4	4
cI7	QI7	1	1
ciK	QiK	3	2
Cj	Ij	22	5
CJ	SJ	14	12
cJ5	dJ5	1	1
cj6	pj6	5	2
cJ6	pJ6	7	3
Cj6	yj6	6	6
CJ6	yJ6	4	4
CJq	hJq	2	2
cJY	dJY	2	2
CJY	SJY	3	2
cjz	djz	2	2
cJz	dJz	2	2
CJz	SJz	2	2
ck	gk	15	9
Ck	Rk	9	6
CK	SK	60	2
cK1	dK1	3	3
cK4	QK4	3	3
CK4	hK4	1	1
cK6	QK6	5	1
Ck6	Rk6	5	5
CK6	hK6	2	2
ck7	Qk7	2	2
cK7	dK7	3	3
Ck7	hk7	2	2
CK7	SK7	3	2
CK8	bK8	4	4
ckK	QkK	3	2
ckY	dkY	2	2
ckz	dkz	3	2
cKz	dKz	2	2
Ckz	Skz	2	2
CKz	SKz	2	2
cL	pL	8	8
CL	yL	3	3
CL_	SL_	2	2
cl1	dl1	4	3
Cl1	Sl1	4	4
cl4	Ql4	2	2
cL6	gL6	5	4
CL6	RL6	4	4
Cl7	hl7	2	2
CL7	hL7	2	2
cM	dM	18	3
cM4	QM4	3	2
CM4	hM4	2	2
cm5	dm5	3	2
cM6	pM6	8	3
CM6	yM6	4	4
cmK	QmK	1	1
CmK	hmK	2	2
CMK	hMK	2	2
Cmq	hmq	2	2
cmY	dmY	2	2
cMY	dMY	2	2
CmY	SmY	2	2
CMY	SMY	2	2
cMz	dMz	2	1
CMz	SMz	2	2
cN	pN	5	5
Cn	In	6	4
CN	yN	9	7
cN1	dN1	3	3
CN6	RN6	2	2
cNK	QNK	2	2
CNq	hNq	2	2
cNY	dNY	2	2
CNY	SNY	2	2
cNz	dNz	2	2
CNz	SNz	2	1
co	no	6	5
Co	Io	8	5
co6	lo6	5	5
cO6	pO6	5	5
Co6	bo6	5	5
Co7	ho7	1	1
cOq	QOq	2	2
cP	dP	14	9
CP	SP	22	10
cp_	dp_	2	2
Cp_	Sp_	1	1
cp1	dp1	3	3
Cp1	Sp1	3	3
CP4	hP4	2	2
cp5	dp5	3	2
Cp5	Sp5	3	3
CP6	yP6	4	1
CPK	hPK	2	2
cPY	dPY	2	2
CPY	SPY	2	2
cPz	dPz	2	2
CPz	SPz	2	2
cq1	dq1	3	3
Cq1	Sq1	2	2
Cq6	hq6	8	5
cq7	dq7	3	3
cQY	dQY	2	2
CQY	SQY	1	1
cR_	dR_	2	2
CR_	SR_	2	2
cr1	dr1	1	1
CR1	SR1	3	3
cR4	QR4	2	2
cR5	dR5	3	2
cR6	gR6	4	3
Cr6	br6	5	4
CR6	RR6	7	4
CR7	hR7	1	1
CRK	hRK	3	2
cS	QS	11	4
Cs	Is	4	4
CS	hS	7	6
cs_	ds_	2	2
Cs_	Ss_	2	2
cs1	ds1	3	3
cS4	QS4	2	2
CS4	hS4	3	3
CS6	RS6	6	5
cS7	QS7	2	2
CS7	hS7	2	2
cSK	QSK	1	1
CSK	hSK	2	2
csq	Qsq	2	2
Csq	hsq	2	2
cSz	dSz	2	2
CSz	SSz	1	1
cT	UT	17	9
Ct	It	5	5
CT	LT	12	6
ct_	dt_	3	2
Ct_	St_	2	2
Ct1	St1	3	3
cT6	gT6	5	4
Ct6	bt6	4	3
CT6	RT6	4	3
cT7	QT7	4	4
cTK	QTK	1	1
CTK	hTK	2	2
cTq	QTq	2	2
cU_	dU_	2	2
CU_	SU_	2	2
cU6	lU6	5	3
CU6	bU6	3	3
CU7	hU7	2	2
cU9	dU9	2	2
CU9	SU9	2	2
CuK	huK	2	2
cv	gv	10	6
Cv	Rv	8	8
Cv_	Sv_	2	2
CV_	SV_	1	1
Cv1	Sv1	3	3
cV4	QV4	2	2
cv6	gv6	4	4
cV6	gV6	3	3
Cv6	Rv6	3	3
cVK	QVK	2	2
CvK	hvK	2	2
CVK	hVK	3	2
Cvq	hvq	3	2
cvY	dvY	2	2
cw	nw	16	16
CW	SW	18	5
CW1	SW1	3	2
CW4	hW4	2	2
cW5	dW5	3	3
CW5	SW5	3	3
cW6	gW6	7	3
Cw6	yw6	4	4
CwK	hwK	2	2
cWY	dWY	2	2
CWY	SWY	2	2
cWz	dWz	2	2
CWz	SWz	2	2
cX	dX	14	10
CX	SX	11	8
cx1	dx1	4	1
Cx1	Sx1	1	1
cx4	Qx4	3	2
Cx4	hx4	2	2
cx6	gx6	7	3
cX6	pX6	5	5
CX6	yX6	6	5
Cx7	hx7	2	2
cXY	dXY	2	2
CXY	SXY	2	2
cXz	dXz	1	1
CXz	SXz	2	2
cy	Fy	7	7
Cy	yy	6	6
cy_	dy_	2	2
Cy_	Sy_	3	2
cY4	QY4	3	3
Cy4	hy4	2	2
CY4	hY4	3	2
CY5	RY5	1	1
cy6	gy6	4	4
Cy6	Ry6	6	3
CY6	yY6	6	6
cy7	Qy7	2	2
Cy7	hy7	2	2
CY7	SY7	3	3
cyK	QyK	2	2
cYY	dYY	2	2
CYY	SYY	2	2
cz	dz	20	19
cZ	QZ	10	8
Cz	Sz	35	8
cZ1	dZ1	4	4
Cz1	Sz1	4	2
cz4	Qz4	3	3
Cz4	hz4	3	3
CZ4	hZ4	1	1
cZ5	dZ5	2	2
Cz5	Rz5	2	2
CZ5	SZ5	2	2
cz6	pz6	6	3
cZ6	gZ6	6	6
Cz6	yz6	7	3
CZ6	RZ6	7	3
czY	dzY	2	2
cZY	dZY	2	2
CZY	SZY	2	2
CZz	SZz	2	2
d_	Q_	29	26
d_5	U_5	1	1
D_6	P_6	7	1
d_8	c_8	2	1
D$	G$	20	19
d$6	F$6	9	3
D$6	J$6	8	2
D$7	W$7	3	3
D$K	P$K	2	2
d$q	g$q	3	2
d0	Q0	13	12
D04	P04	3	2
d0Y	Q0Y	2	2
D0Y	W0Y	2	2
d11	Q11	4	4
D11	W11	4	2
d14	g14	2	2
D2	Z2	27	4
D24	P24	3	3
d26	F26	7	7
d3	c3	46	24
D3_	W3_	2	2
d31	Q31	2	2
D31	W31	2	2
d34	g34	3	3
D34	P34	3	3
d37	Q37	4	4
D37	W37	3	3
d38	c38	3	2
d4	Q4	44	44
d44	g44	2	2
D46	P46	6	6
d47	Q47	4	2
D48	Z48	4	3
D4K	P4K	1	1
d4z	Q4z	2	2
D4z	W4z	2	2
D51	W51	3	3
D54	P54	1	1
D56	P56	5	5
d57	Q57	3	3
D57	W57	3	3
d58	c58	4	4
d61	Q61	3	3
d64	g64	2	2
d66	g66	7	3
D6K	P6K	2	2
d6Y	Q6Y	1	1
d6z	Q6z	1	1
D6z	W6z	2	2
d71	Q71	1	1
D71	W71	4	4
d76	g76	10	3
D76	P76	4	3
d77	Q77	2	2
D77	W77	4	3
d78	c78	1	1
d7q	g7q	1	1
d81	Q81	4	4
D81	W81	4	4
D84	P84	3	2
d85	g85	2	2
D85	P85	1	1
d86	g86	5	5
D86	P86	8	2
D8K	P8K	2	2
d8Y	Q8Y	2	2
D8Y	W8Y	2	2
d9	Q9	25	19
d96	g96	4	4
D96	P96	6	6
D97	W97	4	4
da	la	3	3
Da	Ga	6	6
da_	Qa_	2	2
Da1	Wa1	3	3
da4	ga4	2	2
DA4	PA4	2	2
da6	ca6	3	3
Da6	Za6	6	1
DA7	WA7	4	2
Da9	Wa9	2	2
daq	gaq	2	2
Daq	Paq	2	2
dAY	QAY	2	1
DAY	WAY	2	2
db	gb	8	8
Db1	Wb1	4	2
db5	Qb5	3	2
dB5	QB5	1	1
DB5	WB5	2	1
db6	Ub6	3	3
Db6	Mb6	7	6
Db7	Pb7	2	2
DBK	PBK	2	2
dbq	gbq	1	1
dBY	QBY	2	1
DbY	WbY	2	2
DBY	WBY	2	2
Dbz	Wbz	2	2
dC	gC	10	8
dc1	Qc1	3	3
dC1	QC1	2	2
dC4	gC4	2	2
DC5	WC5	1	1
dC6	UC6	7	1
Dc6	Zc6	4	3
DC6	MC6	5	5
DC7	PC7	3	2
dCq	gCq	2	2
DCz	WCz	2	2
dd1	Qd1	4	4
dD5	QD5	1	1
DD5	WD5	2	2
dd6	cd6	3	3
dD6	UD6	8	7
dDq	gDq	1	1
dDY	QDY	2	2
DDY	WDY	2	2
dDz	QDz	1	1
DDz	WDz	2	2
de	le	6	3
dE	FE	8	8
De	Ge	5	5
dE_	QE_	2	2
de4	ge4	2	2
dE4	gE4	2	2
dE6	UE6	6	5
De6	Ze6	4	3
DE6	ME6	3	3
DEK	PEK	2	2
Deq	Peq	1	1
dEz	QEz	3	3
DEz	WEz	2	2
df	pf	18	10
Df	Pf	12	12
dF_	QF_	2	2
DF1	WF1	2	2
df4	gf4	3	3
dF4	gF4	2	2
Df4	Pf4	3	3
df5	Qf5	3	2
dF5	QF5	2	2
Df5	Wf5	3	2
DF5	WF5	2	2
df6	Uf6	1	1
dF6	cF6	7	2
Df7	Pf7	1	1
dfK	gfK	3	2
dFY	QFY	2	1
DFY	WFY	2	2
Dg_	Wg_	2	2
dg1	Qg1	4	4
dG4	gG4	2	2
dG5	QG5	1	1
DG5	WG5	1	1
dg9	Qg9	2	2
Dg9	Wg9	2	2
dGK	gGK	2	2
DGq	PGq	2	2
dh	ph	8	8
Dh	Jh	14	4
DH	ZH	14	13
Dh_	Wh_	1	1
dh1	Qh1	4	4
DH1	WH1	3	2
Dh5	Wh5	3	2
DH6	JH6	5	4
Dh7	Ph7	3	3
dHY	QHY	2	2
DHY	WHY	1	1
dhz	Qhz	2	2
dHz	QHz	3	3
Dhz	Whz	2	2
DHz	WHz	2	2
dI	gI	13	13
Di	Gi	11	7
DI	PI	6	5
dI1	QI1	3	3
dI5	QI5	2	2
DI5	WI5	2	2
di6	ci6	6	4
dI6	UI6	2	2
Di6	Zi6	5	5
DI6	MI6	4	3
dI7	gI7	1	1
DI7	PI7	2	2
DiK	PiK	2	2
dJ	QJ	16	11
DJ	WJ	12	8
DJ1	WJ1	2	2
DJ4	PJ4	1	1
dJ5	QJ5	2	2
dj6	Fj6	5	5
dJ6	FJ6	5	5
Dj6	Jj6	5	2
DJ6	JJ6	6	4
DJq	PJq	2	2
dJY	QJY	3	3
DJY	WJY	2	2
djz	Qjz	1	1
dJz	QJz	1	1
DJz	WJz	2	2
dk	Uk	15	1
dK	QK	30	1
Dk	Mk	9	9
dK1	QK1	3	3
dk4	gk4	2	2
DK4	PK4	3	2
dk6	Uk6	6	6
dK6	gK6	6	2
Dk6	Mk6	4	3
DK6	PK6	6	6
dK7	QK7	3	3
DK7	WK7	5	4
DK8	ZK8	3	2
DkK	PkK	3	3
DKK	PKK	2	2
dkY	QkY	2	2
DkY	WkY	2	2
DKY	WKY	1	1
dkz	Qkz	3	2
dKz	QKz	2	2
Dkz	Wkz	3	3
DKz	WKz	2	2
dL	FL	11	5
DL_	WL_	1	1
dl1	Ql1	4	3
dL4	gL4	2	2
Dl4	Pl4	3	2
dL6	UL6	6	5
dl7	gl7	2	2
DL7	PL7	2	2
DLK	PLK	1	1
dM	QM	16	10
DM	WM	18	1
dM4	gM4	1	1
dm5	Qm5	2	1
dM6	FM6	7	7
DM6	JM6	5	3
dmK	gmK	1	1
dMK	gMK	2	2
DmK	PmK	2	2
dmq	gmq	2	2
dMq	gMq	2	2
dmY	QmY	2	2
dMY	QMY	2	2
DmY	WmY	2	2
DMY	WMY	1	1
dMz	QMz	2	2
DMz	WMz	2	2
dn	ln	7	7
DN	JN	13	5
dN4	gN4	2	2
DN4	PN4	2	2
DN6	MN6	7	1
DNK	PNK	2	2
DNq	PNq	1	1
dNY	QNY	2	2
DNY	WNY	2	2
dNz	QNz	2	2
DNz	WNz	2	2
do1	Qo1	3	3
Do1	Wo1	3	3
do4	go4	2	2
DO4	PO4	1	1
dO6	FO6	4	3
Do7	Po7	2	2
dOq	gOq	2	2
Doq	Poq	2	2
DOq	POq	1	1
dP	QP	17	7
dp_	Qp_	2	2
Dp1	Wp1	4	3
dP4	gP4	2	2
dp5	Qp5	3	2
Dp5	Wp5	2	1
Dp6	Zp6	5	5
DP6	JP6	6	5
Dp7	Pp7	2	2
dPK	gPK	2	2
Dpq	Ppq	2	2
DPq	PPq	3	3
dPY	QPY	2	2
DpY	WpY	2	2
DPY	WPY	2	2
dPz	QPz	2	2
DPz	WPz	2	2
DQ_	WQ_	3	3
dq1	Qq1	3	3
Dq1	Wq1	2	2
DQ1	WQ1	3	3
dq6	gq6	8	2
DQ9	WQ9	2	2
dQY	QQY	3	3
DR	JR	9	8
dR_	QR_	2	2
DR_	WR_	2	2
dr1	Qr1	4	2
dR5	QR5	2	2
dR6	UR6	4	4
Dr6	Zr6	2	2
DR6	MR6	3	2
dRK	gRK	3	2
DrK	PrK	1	1
DRq	PRq	3	2
dS	gS	12	5
Ds	Gs	6	5
ds_	Qs_	2	2
Ds_	Ws_	2	2
DS1	WS1	2	2
dS4	gS4	4	3
DS4	PS4	2	2
dS6	US6	6	3
dS7	gS7	3	3
Ds8	Ws8	3	3
dSK	gSK	2	2
DsK	PsK	2	2
DSK	PSK	2	2
dSz	QSz	3	2
DSz	WSz	2	2
dt	lt	10	3
dT	pT	9	9
Dt	Gt	3	2
dt_	Qt_	3	2
Dt_	Wt_	2	2
DT1	WT1	2	2
dt4	gt4	2	2
dT4	gT4	2	2
Dt4	Pt4	2	2
DT5	WT5	3	2
DT7	PT7	4	4
dTK	gTK	2	2
DTK	PTK	2	2
dTq	gTq	1	1
Dtq	Ptq	2	2
dU_	QU_	2	2
DU_	WU_	2	2
DU1	WU1	4	3
Du4	Pu4	2	2
DU5	WU5	1	1
dU6	cU6	3	3
dU9	QU9	2	2
DU9	WU9	2	2
DuK	PuK	2	2
DUq	PUq	2	2
dv	Uv	15	2
DV	XV	14	1
Dv_	Wv_	2	1
dv4	gv4	2	2
Dv4	Pv4	2	2
DV4	PV4	2	2
dv6	Uv6	3	3
dV6	UV6	5	5
Dv6	Mv6	7	3
DV7	PV7	3	3
dvK	gvK	2	2
dVK	gVK	2	2
DvK	PvK	3	2
DVK	PVK	3	2
dvq	gvq	2	2
dvY	QvY	2	2
dw	lw	28	11
DW	WW	16	2
dW1	QW1	3	2
dW5	QW5	3	3
DW5	WW5	3	2
dW6	UW6	7	3
Dw6	Jw6	4	4
dWY	QWY	1	1
DWY	WWY	2	2
dWz	QWz	2	2
dx	gx	5	1
Dx	Px	9	4
dx1	Qx1	3	3
Dx1	Wx1	3	3
dx4	gx4	3	2
Dx4	Px4	2	2
Dx5	Wx5	2	2
DX5	WX5	1	1
dX6	FX6	4	3
Dx6	Mx6	5	2
DX6	JX6	6	5
dx7	gx7	2	2
Dx7	Px7	3	1
dxK	gxK	2	2
DXY	WXY	2	2
dXz	QXz	2	2
DXz	WXz	2	2
dy	By	12	2
Dy	Jy	15	6
dy_	Qy_	2	2
Dy_	Wy_	2	2
DY1	WY1	3	2
dy4	gy4	2	2
dY4	gY4	3	3
DY4	PY4	2	2
dY5	UY5	2	2
DY5	MY5	1	1
dy6	Uy6	4	4
Dy6	My6	7	2
DY6	JY6	7	3
dyK	gyK	3	3
DyK	PyK	2	2
dYY	QYY	2	2
DYY	WYY	2	2
dz	Qz	35	11
dZ	gZ	12	11
DZ	PZ	9	8
dz1	Qz1	3	3
dZ1	QZ1	4	3
dz4	gz4	2	2
dz5	Uz5	2	2
dZ5	QZ5	2	2
Dz5	Mz5	1	1
DZ5	WZ5	1	1
dz6	Fz6	6	4
Dz6	Jz6	7	3
DZ7	PZ7	3	1
dZK	gZK	3	3
DZK	PZK	3	3
DZq	PZq	2	2
dzY	QzY	2	2
dZY	QZY	3	3
DZY	WZY	2	2
DZz	WZz	3	3
e_4	s_4	2	2
e_6	r_6	2	2
E$	L$	13	13
e$q	s$q	1	1
e$Y	t$Y	2	2
E01	N01	3	3
e04	s04	2	2
e0Y	t0Y	2	2
E0Y	N0Y	2	2
e11	t11	4	4
E11	N11	4	4
e14	s14	2	2
e16	s16	4	4
E18	y18	4	4
E1K	k1K	2	2
e2	qw	13	13
E2	y2	29	2
e25	t25	2	2
e26	r26	4	4
E26	T26	4	4
e3	q9	23	1
E3	y3	24	1
E3_	N3_	2	2
e31	t31	4	2
E34	k34	3	1
e36	s36	5	5
E36	k36	5	5
e37	t37	1	1
E37	N37	4	3
e38	q98	5	4
E38	y38	1	1
e44	s44	2	2
e46	s46	5	5
e47	t47	3	3
E48	y48	4	4
E4K	k4K	2	2
e4z	t4z	2	2
E4z	N4z	2	2
e54	s54	2	2
E54	k54	3	2
E56	k56	4	4
e57	t57	4	3
E57	N57	4	2
e58	q38	4	4
e66	s66	4	4
e67	t67	3	3
e6Y	t6Y	2	2
E6Y	N6Y	2	2
E6z	N6z	2	2
e71	t71	1	1
E71	N71	2	2
E74	k74	2	2
e76	s76	8	8
E76	k76	7	4
e77	t77	3	3
E77	N77	3	3
e7K	s7K	1	1
e7q	s7q	1	1
e81	t81	4	4
E81	N81	4	4
E85	k85	2	2
E86	k86	5	5
E8Y	N8Y	2	2
e95	a95	2	2
e96	s96	6	6
E96	k96	6	2
ea	Ks	6	5
ea_	ta_	2	1
eA1	tA1	3	3
EA4	kA4	3	2
eA6	rA6	4	4
Ea6	ya6	5	4
Ea9	Na9	2	2
eaK	saK	2	2
EAY	NAY	2	2
eb	sb	13	5
Eb	kb	12	1
Eb4	kb4	2	2
eb5	tb5	2	1
eB5	tB5	1	1
Eb5	Nb5	2	2
EB5	NB5	2	1
eb6	ab6	4	4
Eb6	vb6	4	4
Ebq	kbq	1	1
eBY	tBY	2	1
EBY	NBY	2	2
eC1	tC1	1	1
eC4	sC4	2	2
EC4	kC4	2	2
eC6	aC6	4	4
EC6	vC6	6	6
eC9	tC9	2	2
eCq	sCq	2	2
eCz	tCz	2	2
ECz	NCz	1	1
eD	tD	10	4
ED	ND	12	12
ed1	td1	3	2
eD5	tD5	1	1
ED5	ND5	2	2
eD6	aD6	3	3
ED6	vD6	8	4
ed7	sd7	2	2
eDK	sDK	2	2
eDY	tDY	2	2
EDY	NDY	2	2
eDz	tDz	2	2
EDz	NDz	2	2
ee	K66	8	1
eE	rE	7	7
Ee	Le	10	2
EE	TE	8	7
ee_	te_	2	2
eE_	tE_	1	1
eE4	sE4	2	2
EE4	kE4	2	2
Ee6	ye6	6	2
EE6	vE6	4	4
eE7	sE7	2	2
eEY	tEY	2	2
EEz	NEz	3	3
ef	of	10	10
eF_	tF_	2	2
EF_	NF_	2	2
eF1	tF1	3	3
EF1	NF1	3	2
ef4	sf4	1	1
Ef4	kf4	3	3
ef5	tf5	3	2
eF5	tF5	2	2
Ef5	Nf5	3	2
EF5	NF5	1	1
eF6	qp6	4	3
EF6	yF6	4	4
eF9	tF9	2	1
efK	sfK	2	2
EfK	kfK	2	2
EFq	kFq	2	2
eFY	tFY	1	1
EFY	NFY	2	2
EG	kG	9	9
eg_	tg_	2	1
eg1	tg1	3	3
eG4	sG4	3	3
eG5	tG5	1	1
EG5	NG5	1	1
eg6	qQ6	5	5
eg9	tg9	1	1
Eg9	Ng9	2	2
eGK	sGK	2	2
EGK	kGK	2	2
eh	oh	4	1
eH	tH	22	4
Eh	Th	13	3
eh1	th1	3	3
Eh4	kh4	2	2
Eh5	Nh5	3	2
Eh6	vh6	5	5
EH6	TH6	5	5
EhK	khK	3	2
eHY	tHY	2	2
EHY	NHY	2	2
ehz	thz	2	2
eHz	tHz	3	3
Ehz	Nhz	2	2
EHz	NHz	2	2
eI	sI	13	3
Ei	Li	11	2
eI5	tI5	2	2
EI5	NI5	1	1
eI6	aI6	4	2
EI6	vI6	3	3
Ej	Lj	21	6
EJ	NJ	20	2
EJ4	kJ4	2	2
eJ5	tJ5	2	2
ej6	rj6	4	4
eJ6	rJ6	6	6
Ej6	Tj6	5	5
eJK	sJK	2	2
eJY	tJY	2	1
EJY	NJY	2	1
ejz	tjz	2	2
eJz	tJz	1	1
EJz	NJz	2	2
Ek	vk	15	15
EK4	kK4	2	2
eK6	sK6	8	4
Ek6	vk6	4	4
EK6	kK6	7	4
eK7	tK7	3	3
Ek7	kk7	2	2
EK7	NK7	3	3
EK8	yK8	3	3
ekY	tkY	2	2
EKY	NKY	2	2
ekz	tkz	2	2
Ekz	Nkz	2	2
EKz	NKz	2	2
EL	TL	13	2
EL_	NL_	2	2
El1	Nl1	3	3
EL1	NL1	3	3
eL6	aL6	4	4
eLK	sLK	3	2
ELK	kLK	3	3
ELq	kLq	2	2
eM	tM	20	20
EM	NM	20	3
em1	tm1	3	3
em5	tm5	2	2
EM6	TM6	5	5
emK	smK	2	2
eMK	sMK	3	3
EmK	kmK	2	2
EMK	kMK	2	2
emq	smq	2	2
eMq	sMq	2	2
emY	tmY	2	2
eMY	tMY	2	2
EmY	NmY	2	2
EMY	NMY	1	1
eMz	tMz	1	1
EMz	NMz	2	2
en	Ki	7	3
eN	rN	11	6
En	Ln	6	5
EN	TN	8	8
eN6	aN6	4	4
EN6	vN6	7	5
EN7	kN7	2	2
eNY	tNY	1	1
ENY	NNY	2	2
eNz	tNz	2	2
ENz	NNz	2	2
eO	q2	18	17
Eo	Lo	9	9
eo4	so4	2	2
eo6	qa6	4	3
eO6	rO6	5	5
Eo6	yo6	6	5
EO6	TO6	6	4
Eo7	ko7	2	2
ep_	tp_	2	2
ep1	tp1	3	2
eP4	sP4	1	1
EP4	kP4	3	3
ep5	tp5	3	2
Ep5	Np5	2	1
EPK	kPK	1	1
epq	spq	2	2
ePY	tPY	2	2
EpY	NpY	1	1
EPY	NPY	2	2
ePz	tPz	2	2
EPz	NPz	2	2
Eq	Nq	58	19
EQ_	NQ_	3	3
Eq1	Nq1	2	2
EQ1	NQ1	3	3
Eq6	kq6	5	5
Eq7	Nq7	3	3
EQ9	NQ9	2	2
eQY	tQY	1	1
EQY	NQY	2	2
er	Ko	11	4
eR_	tR_	3	3
ER_	NR_	2	2
er1	tr1	2	1
eR5	tR5	3	2
Er6	yr6	6	4
ER6	vR6	7	2
eR7	sR7	2	2
ER7	kR7	3	2
eRK	sRK	2	2
ERK	kRK	1	1
es	Kt	4	4
eS	sS	8	8
Es	Ls	10	4
Es_	Ns_	1	1
eS4	sS4	2	2
ES4	kS4	2	1
ES6	vS6	4	4
ES7	kS7	2	2
eSK	sSK	1	1
ESK	kSK	3	3
Esq	ksq	2	2
ESq	kSq	2	2
eSz	tSz	2	2
ESz	NSz	2	2
et	Ke	5	5
eT	oT	7	7
Et	Lt	10	4
et_	tt_	3	2
Et_	Nt_	2	2
eT4	sT4	2	2
ET4	kT4	2	2
et6	qe6	6	5
eT6	aT6	4	4
ET6	vT6	4	3
eTK	sTK	1	1
ETK	kTK	2	2
etq	stq	2	2
eU_	tU_	2	2
EU_	NU_	3	3
EU1	NU1	3	3
eU6	qg6	6	3
EU6	yU6	4	4
eU9	tU9	2	2
eV	aV	11	8
EV	VV	16	15
Ev_	Nv_	3	3
ev4	sv4	2	2
eV6	aV6	5	4
evK	svK	2	2
eVK	sVK	2	2
EvK	kvK	2	2
EVK	kVK	3	2
evq	svq	1	1
eVq	sVq	1	1
Evq	kvq	3	2
evY	tvY	2	2
ew	K$	25	1
EW	NW	9	9
EW1	NW1	3	2
EW4	kW4	1	1
eW5	tW5	3	3
EW5	NW5	3	2
ew6	rw6	4	2
eW6	aW6	7	4
Ew6	Tw6	6	3
