target_name	baseline_name	evidence_occurrences	evidence_statement_pairs
_h4	sj4	2	2
_H4	vd7	2	2
_h9	Fj_	3	2
_hH	GVH	4	4
_hK	fGK	2	2
_Hq	qc6	2	1
_i	Hl	1	1
_I	kE	9	8
_i$	JU$	3	3
_I1	kj1	2	2
_I6	hZ6	2	2
_I7	o27	2	2
_i8	zU8	3	2
_I9	FX_	3	2
_iH	odH	3	2
_IK	fZK	3	2
_j	Dw	21	1
_j$	lY$	4	4
_J$	cO$	2	1
_j1	Uq1	2	2
_J1	y71	2	2
_j4	iq4	1	1
_J4	i74	2	2
_j6	$z6	4	2
_j7	t17	2	2
_J7	FA7	3	2
_j8	nA8	1	1
_JH	HwH	4	4
_jK	_5K	2	2
_JK	AfK	2	2
_jq	e1q	2	2
_k_	lO9	3	2
_K_	Bd_	2	2
_K$	bH$	4	4
_K4	Zi7	1	1
_k5	qA5	2	2
_K6	Dt8	2	2
_k7	BJ7	1	1
_k8	A28	2	2
_K8	Jt$	4	4
_k9	FO_	3	2
_kH	y0H	5	4
_kq	eJq	4	2
_l	KQ	6	6
_L	sX	14	14
_l$	XB$	6	3
_L$	QM$	2	2
_l1	LE1	2	2
_L1	y41	2	2
_l7	vb7	2	2
_L7	Bf7	1	1
_l9	Bh_	2	2
_lH	gUH	7	5
_LH	ewH	4	4
_m_	nZ9	2	2
_m$	LI$	2	2
_M$	Cf$	4	2
_m1	vG1	2	2
_M1	r$1	1	1
_M4	x$4	1	1
_M5	no1	3	3
_M7	t47	3	3
_M8	i98	3	3
_m9	FZ_	3	2
_mH	XCH	4	4
_MH	qYH	2	2
_mK	fyK	2	2
_MK	K_K	2	2
_n	_c	9	5
_N	Ek	6	6
_N_	lM9	1	1
_N1	TO1	2	2
_N4	aM4	1	1
_N6	MW6	4	2
_n7	Tx7	1	1
_N7	BL7	2	2
_n8	MF8	4	3
_N9	FM_	3	2
_NA	vfA	2	2
_nH	rgH	2	2
_NH	NvH	3	3
_o$	Pd$	4	3
_o1	LR1	2	2
_O4	IH4	3	2
_O5	nr1	1	1
_o6	AF6	1	1
_O6	q16	2	2
_O7	$47	2	2
_o8	zd8	2	2
_O8	Q_8	3	3
_oH	xcH	3	3
_OK	K4K	2	2
_P$	dD$	1	1
_P5	Y65	2	2
_P6	lO6	1	1
_p9	F0_	3	2
_pK	_EK	1	1
_Q	zg	8	4
_Q1	LN1	2	2
_q4	vn7	1	1
_q5	fU1	2	1
_q7	$rK	2	2
_Q7	vR7	2	2
_q8	Js$	3	3
_Q9	By_	2	2
_qH	U$H	10	6
_r$	Pg$	1	1
_r1	LS1	2	2
_R1	kJ1	2	2
_r6	AB6	3	2
_r7	Tm7	2	2
_R7	rZ7	3	3
_r8	zg8	2	2
_R8	AV8	3	3
_R9	FL_	1	1
_rH	Vj$	3	3
_RH	PEH	1	1
_s	lr	8	1
_s_	rx9	1	1
_s1	Xb1	1	1
_S1	kX1	1	1
_S7	rG7	3	2
_s8	Dc8	4	2
_S9	FJ_	2	2
_t	vYH	5	4
_T	oZ	18	1
_T_	lz9	3	3
_T$	IL$	2	2
_t1	Xx1	2	2
_T1	Zz1	2	2
_T6	ZJ6	2	1
_t7	ZU7	1	1
_T7	Bw7	2	2
_t8	Dl8	4	4
_T8	ML8	4	1
_T9	Fz_	3	2
_TH	R2H	6	3
_tK	KdK	3	3
_u	Mb	2	2
_U	AB	6	4
_u1	T21	2	2
_U1	LT1	2	2
_U4	tk4	2	2
_u6	uN6	1	1
_U6	BS6	3	3
_u7	ik7	2	2
_U7	xh7	1	1
_u8	Ah8	5	4
_u9	FG_	3	3
_uH	XRH	5	5
_UK	qSK	1	1
_V	Qv	9	9
_v_	lY9	1	1
_V_	l39	3	3
_v$	EP$	2	2
_v1	ZY1	1	1
_V1	Z31	2	2
_V4	t34	1	1
_v5	q15	2	2
_V5	q55	2	2
_v6	WL6	1	1
_V6	PP6	1	1
_V7	BX7	2	2
_V8	YW8	1	1
_v9	FY_	3	2
_V9	F3_	3	2
_VH	RZH	2	2
_vK	fXK	3	3
_VK	fJK	2	2
_w	LD	10	10
_W	$P	17	5
_W_	n99	2	2
_W$	cw$	3	3
_w1	g61	2	2
_w4	u64	1	1
_w5	is1	2	2
_W6	lM6	2	2
_w7	t97	1	1
_W7	BY7	3	2
_w8	c58	2	2
_W8	_D8	2	2
_WH	aXH	5	5
_WK	f3K	3	3
_X$	g3$	3	3
_x1	TW1	2	2
_X1	yK1	2	2
_X4	iK4	1	1
_X5	re1	2	2
_x6	uV6	1	1
_X6	qY6	4	3
_x8	AE8	2	2
_x9	F2_	3	2
_xH	PSH	4	4
_XK	AAK	2	2
_y_	iD9	3	2
_Y_	rt_	2	1
_y$	TZ$	4	4
_y6	QW6	4	2
_Y8	a78	4	4
_y9	FD_	3	2
_YH	PAH	5	5
_yK	fWK	1	1
_YK	AKK	2	2
_z_	os_	2	2
_Z_	cA9	1	1
_z$	R9$	5	2
_z1	rs9	2	2
_Z1	yA1	1	1
_z4	pt7	1	1
_Z4	tA4	1	1
_Z5	A45	1	1
_Z6	Vj6	2	2
_z8	v48	3	3
_Z9	FA_	2	1
_ZK	ADK	2	2
$_	b_	25	23
$_8	_88	4	4
$_9	rn4	2	2
$_H	k7H	7	4
$$5	wp1	1	1
$$H	Bt	9	3
$$K	rcq	1	1
$0	cG	12	12
$0_	df9	2	2
$01	Pf1	3	3
$05	e45	2	2
$0H	pWH	4	3
$0K	qwK	2	2
$0q	aDq	2	2
$1	x9	37	11
$1_	ui_	2	2
$19	ni4	2	2
$1H	V4H	9	2
$2	aP	20	2
$26	gD6	3	3
$27	u37	2	2
$28	Xw8	5	4
$2H	cJH	7	5
$2K	KOK	1	1
$3$	S5$	2	2
$35	pi1	2	2
$37	tK7	1	1
$38	B48	2	2
$3H	DfH	5	5
$4$	C8$	7	2
$45	Gn1	2	2
$46	fH6	1	1
$48	KH8	4	4
$49	rc4	2	2
$4H	NqH	10	10
$5_	mr_	2	2
$55	FQ1	2	2
$57	tH7	2	2
$58	c68	4	4
$5H	v_H	9	5
$6	s8	61	61
$64	Wl7	4	3
$65	OF1	2	2
$66	Ya8	4	4
$68	Ja$	3	3
$6H	dHH	6	5
$7	v4	47	6
$76	Ae8	4	4
$78	we$	5	2
$7H	y6H	8	1
$8	s$	109	64
$85	wB1	2	1
$86	Yo8	5	2
$88	Jo$	1	1
$8H	ge	6	6
$8q	al6	2	2
$9$	S6$	3	3
$95	vg1	2	2
$99	rl4	2	1
$9q	as6	1	1
$a	si	5	5
$a_	lb9	2	2
$a$	wQ$	3	3
$A$	E4$	5	5
$a1	DC1	2	2
$A5	Uc1	2	2
$a6	eF6	4	3
$A7	t$7	2	2
$a8	zQ8	2	2
$A8	lq8	2	2
$AK	r$K	1	1
$B_	cv9	2	2
$B$	XR$	5	1
$b1	GP1	2	2
$B4	av4	3	3
$B7	Uy7	2	2
$b8	$y8	4	3
$B8	fR8	3	3
$b9	mW_	3	2
$bH	LIH	5	2
$BH	LxH	4	3
$BK	$hK	4	3
$C	TB	5	5
$c$	wp$	3	3
$C$	jN$	3	3
$c1	jy1	1	1
$C6	ST6	3	3
$c7	WC7	2	2
$c8	fp8	3	3
$c9	uE_	2	2
$C9	mP_	3	2
$cK	ebK	2	2
$d_	cN9	2	2
$D_	Q89	2	2
$d$	wu$	4	4
$D1	B81	2	2
$D4	C84	2	2
$D5	Qa1	2	2
$D6	s56	2	2
$d7	WS7	1	1
$D7	o_7	3	3
$D8	l18	3	2
$d9	uN_	2	2
$dH	zBH	4	4
$DH	aYH	4	4
$dK	eRK	1	1
$e	Qa	7	7
$E_	Qw9	2	2
$E$	G0$	3	3
$e1	wu1	2	2
$E1	GD1	2	2
$E4	rw4	1	1
$e6	HQ6	2	2
$e7	Pg7	2	2
$E7	CW7	2	2
$e8	zn8	4	4
$E9	mw_	3	2
$eH	CrH	3	3
$EH	WkH	3	3
$eK	HQK	2	2
$Eq	oWq	2	1
$F	qp	13	3
$f_	ca_	1	1
$F$	JC$	4	4
$F1	jv1	2	2
$f5	xl1	1	1
$F6	uI6	1	1
$f8	iK8	2	2
$f9	ma4	2	1
$F9	uT_	2	1
$fH	v1H	8	1
$fK	a8K	1	1
$FK	HIK	2	2
$g	dc	8	8
$g_	cV9	2	2
$G_	g59	2	2
$G$	kD8	3	3
$g4	iV4	1	1
$g6	uR6	2	2
$G6	xw6	3	2
$g7	RI7	1	1
$G7	uO7	2	2
$g8	fx8	2	2
$G8	Yj8	3	2
$g9	uV_	2	1
$gH	zpH	6	3
$GH	QLH	3	1
$GK	KMK	1	1
$H$	RoH	6	1
$h1	Gw1	2	2
$H1	lp9	2	2
$h4	rj4	1	1
$H4	Wd7	2	2
$H5	wm1	1	1
$H6	Yi8	3	3
$h9	mj_	3	2
$H9	ap4	1	1
$hK	KGK	2	2
$Hq	eQ6	2	2
$i	tc	6	4
$I	ZE	9	6
$i$	wU$	4	3
$I$	GT$	3	3
$I1	Gj1	2	2
$I7	n27	3	2
$I9	mX_	3	2
$iH	ndH	5	1
$IH	LNH	4	4
$j_	Qq9	2	2
$j$	dY$	2	1
$J$	S18	2	2
$j1	pq1	2	2
$J1	k71	2	1
$j4	cq4	2	2
$j6	tf6	3	3
$j7	o17	1	1
$J7	mA7	2	2
$j8	QA8	2	2
$jH	rOH	6	4
$JH	sDH	5	5
$JK	qfK	2	2
$k	uT	13	8
$k_	dO9	3	2
$K_	ud_	2	2
$K$	SH$	4	4
$K4	Pi7	3	2
$k5	e55	2	2
$K6	Yt8	4	2
$k7	uJ7	2	2
$k8	q28	4	2
$k9	mO_	3	2
$kH	k0H	3	3
$KH	I8H	6	2
$kK	KLK	2	2
$kq	aJq	4	2
$l$	DB$	5	1
$L$	UM$	5	2
$l1	jE1	2	2
$L1	k41	2	2
$l6	qu6	1	1
$L6	vj1	1	1
$l7	Wb7	1	1
$L7	uf7	2	2
$l9	uh_	2	2
$LH	owH	8	8
$lK	exK	2	2
$LK	qzK	1	1
$Lq	afq	2	1
$m_	QZ9	2	2
$m$	jI$	3	3
$M$	If$	5	5
$m1	WG1	1	1
$M1	l$1	2	2
$m4	aZ4	2	2
$M4	E$4	1	1
$M5	Qo1	2	2
$m6	xy6	3	1
$m7	cV7	2	1
$m8	fI8	3	1
$M8	c98	2	2
$m9	mZ_	3	2
$MH	ZA8	2	2
$mK	KyK	2	2
$MK	H_K	2	2
$N	Vk	7	5
$N_	dM9	1	1
$N$	GG$	3	3
$N1	GO1	3	3
$n6	qm6	2	2
$N6	zW6	4	4
$n7	Gx7	1	1
$N7	uL7	2	2
$N9	mM_	3	2
$NA	WfA	2	2
$NH	TvH	4	2
$nK	euK	2	2
$NK	KPK	2	2
$o1	jR1	2	2
$O4	yH4	2	2
$O5	Qr1	2	2
$o6	qF6	2	2
$O6	e96	1	1
$O7	t77	2	2
$oH	RcH	2	2
$oK	eBK	2	2
$OK	H4K	3	3
$p	F_H	7	7
$P	iJ	10	1
$p_	Q09	2	2
$P1	k_1	2	2
$P5	A65	2	2
$p6	xE6	1	1
$P6	dO6	4	4
$PH	rjH	7	7
$PK	qYK	2	2
$Q$	jm$	5	3
$Q1	jN1	2	2
$q4	Wn7	1	1
$q5	KU1	2	2
$Q7	WR7	1	1
$q8	ws$	5	3
$Q9	uy_	2	2
$qH	F$H	6	6
$QH	tBH	4	4
$r	al	8	5
$r$	Xg$	2	2
$r1	jS1	2	1
$R1	ZJ1	2	2
$r6	qB6	2	2
$r7	Gm7	2	2
$R7	lZ7	3	2
$R8	qV8	3	3
$R9	mL_	1	1
$rH	vj$	3	3
$RH	XEH	4	3
$rK	epK	2	2
$s	dr	10	6
$S	Ph	11	4
$s_	lx9	3	3
$s$	jc$	1	1
$S$	Wk$	4	2
$s1	Db1	2	2
$S1	ZX1	1	1
$S7	lG7	3	2
$s8	Yc8	3	1
$S9	mJ_	2	2
$sH	xnH	6	2
$t	Uo	7	3
$T_	dz9	2	2
$t1	Dx1	2	2
$T1	Pz1	2	2
$T5	H95	2	2
$t6	Hd6	2	2
$T6	PJ6	1	1
$t8	Yl8	4	2
$T9	mz_	3	2
$TH	h2H	8	5
$TK	qjK	3	3
$u	zb	12	1
$U	R3H	2	2
$u1	G21	2	2
$U1	jT1	2	2
$u4	aG4	2	1
$u6	CN6	3	2
$U6	uS6	4	4
$u7	ck7	1	1
$U7	Rh7	2	2
$u8	qh8	4	4
$u9	mG_	3	3
$v	c0	8	1
$V	Uv	9	8
$v_	dY9	2	2
$V_	d39	3	3
$V$	GW$	4	2
$v1	PY1	1	1
$V1	P31	2	2
$V4	o34	3	2
$V5	e15	2	2
$v6	JL6	3	3
$V6	JP6	4	1
$V7	uX7	3	3
$v9	mY_	3	2
$V9	m3_	3	2
$vK	KXK	1	1
$VK	KJK	1	1
$w_	Q69	2	2
$W_	Q99	2	2
$w$	sY$	4	4
$W$	Uw$	2	2
$w1	B61	2	2
$w5	cs1	2	2
$w6	sA6	3	3
$W6	dM6	2	2
$w7	o97	1	1
$W7	uY7	2	2
$W8	iM8	2	2
$WK	q3K	3	3
$x	KC	14	6
$X	Aj	14	14
$x$	jE$	3	3
$X$	B3$	6	3
$x1	GW1	2	2
$X1	kK1	1	1
$X4	cK4	2	2
$X5	le1	2	2
$x6	CV6	1	1
$X6	ez6	1	1
$x7	lT7	2	2
$x8	qE8	2	2
$x9	m2_	3	2
$xH	XSH	4	4
$XH	rMH	8	3
$y_	cD9	2	2
$Y_	lt_	2	1
$y$	GZ$	5	2
$y1	GM1	1	1
$y6	dW6	3	3
$y7	bP7	2	2
$Y8	l78	4	4
$y9	mD_	3	2
$YH	XAH	5	5
$yK	KWK	1	1
$YK	qKK	3	3
$z_	ns_	2	2
$Z_	gA9	1	1
$z$	h9$	4	4
$Z$	NX$	3	3
$z1	ls9	2	2
$Z1	kA1	2	2
$z4	xt7	1	1
$Z4	oA4	1	1
$z6	_46	1	1
$Z6	vj6	3	3
$ZH	UPH	6	3
A_	F_	26	3
a__	Si_	2	2
a_$	VK$	4	4
A_5	Z85	2	2
a_6	e86	1	1
A_6	O86	3	3
a_7	ieK	2	2
A_8	Y88	2	2
a_9	gi4	2	1
A_9	tn4	2	2
A_H	E7H	5	5
a$$	ysH	2	2
A$5	Lp1	1	1
a$6	Ko8	5	3
a$8	Mo$	2	2
a$H	me	4	4
A$H	dt	7	4
a$q	ll6	3	2
a0	dZ	8	2
A0	oG	9	2
a0_	pz9	3	3
A0_	nf9	2	2
a0$	vL$	5	2
A0$	SJ$	2	2
a01	wz1	2	1
A01	vf1	2	2
a05	o_5	2	2
A05	__5	2	2
a09	Rz_	3	2
a0H	T2H	8	5
a0K	swK	3	2
A0K	fwK	1	1
a1	R1	36	4
A1	F9	22	15
a1_	Rr_	2	2
A1_	Fi_	2	2
a1$	T7$	6	3
A1$	bK$	4	4
a15	xQ1	2	2
A15	dd1	2	2
a17	iH7	1	1
A17	qH7	2	1
a18	F68	3	3
a19	Cr4	2	2
A19	ai4	1	1
A1H	h4H	4	4
a2	cW	2	2
A2	HW	14	13
a2_	m59	2	2
a2$	DD8	2	2
A2$	yO8	3	3
A25	fK5	2	2
a26	Iw6	2	1
A26	lD6	1	1
a27	SO7	2	2
A27	F37	2	2
A28	Ww8	1	1
a2H	BLH	3	1
A2H	rJH	4	4
a2K	tOK	1	1
a3	A3	14	1
A3	iY	14	12
a3$	kA$	3	3
a31	gH1	2	2
a34	vH4	2	2
a35	Br1	2	2
a36	r96	3	3
a37	i77	2	2
A37	q77	2	2
a38	u_8	1	1
A38	Q48	1	1
A3K	f7K	3	2
a4	I4	30	5
a4$	N6$	6	4
A4$	m8$	4	4
A45	bn1	2	2
a46	$$6	3	2
A46	MH6	2	2
A48	zH8	5	5
a49	Ql4	2	1
A49	tc4	1	1
A4H	uP$	2	2
a5	V5	2	2
A5_	Ur_	3	2
a55	uc1	2	2
A55	QQ1	2	2
A56	Yq6	3	3
a57	i$7	1	1
A57	q$7	1	1
a58	Uq8	2	2
a5H	P9H	5	4
A5H	y_H	4	4
a6	r6	40	40
A6	e8	149	149
a6$	NeH	6	4
a64	jn7	1	1
a65	tF1	2	2
A65	jF1	2	2
A66	wa8	4	4
A68	Ga$	1	1
a6H	ePH	6	5
A6H	rHH	6	3
a7	x7	44	13
a7$	E8$	3	3
a75	Xn1	2	2
a76	$H6	2	2
A76	Oe8	3	3
a78	te$	4	3
A78	Le$	5	4
a79	cc4	1	1
A79	eQ4	2	2
A7H	S6H	8	1
A8$	usH	3	3
a84	jl7	2	2
a85	_F1	2	2
A85	LB1	2	2
a86	Ka8	5	3
a88	Ma$	3	3
A88	Wo$	5	2
A8H	le	4	4
a8K	Qnq	2	2
A8q	Hn6	3	3
a9	E_	25	1
A9	z_	30	26
a9$	Vq$	3	3
A9$	x6$	4	3
a96	$86	1	1
a98	e$8	5	4
A98	O$8	5	3
a99	Qn4	2	2
A99	tl4	3	3
a9H	W7H	5	3
A9q	Ht6	2	2
aA	DA	18	4
Aa	$r	5	5
aa_	Ux9	2	2
aA_	Fa_	2	2
Aa_	ob9	2	2
AA_	Uo_	2	2
Aa$	PQ$	4	4
aa1	fb1	1	1
Aa1	JC1	2	2
aA4	ys7	3	2
AA4	xa7	2	2
AA5	cc1	2	2
aa6	rU6	2	2
Aa6	KU6	2	1
AA7	q87	2	2
aa8	Kc8	2	2
aA8	dK8	3	3
Aa8	DQ8	3	3
AA8	oq8	3	3
aAH	J1H	5	5
AaH	xlH	7	3
aAK	c8K	2	2
AAK	t$K	1	1
ab	tR	7	5
aB	om	10	3
Ab	OR	4	4
AB	Om	9	4
AB_	rv9	2	2
aB$	OC$	5	4
Ab$	Py$	5	5
AB$	WR$	5	2
ab1	XW1	2	2
Ab1	kP1	2	2
AB1	P01	2	2
AB6	Fh6	3	1
ab7	UT7	3	2
Ab7	rv7	2	1
AB7	cy7	1	1
ab8	sy8	2	2
Ab8	Ay8	3	3
ab9	R2_	3	2
Ab9	UW_	3	2
abH	OSH	4	4
aBH	YuH	4	4
AbH	ZIH	2	2
abK	tkK	2	2
ABK	AhK	1	1
ac	id	10	4
aC	HR	7	7
ac$	tWK	1	1
Ac$	Lp$	3	3
ac1	YE1	2	2
aC1	XP1	2	2
Ac1	Py1	1	1
AC1	kL1	1	1
ac6	sx6	1	1
AC6	xT6	4	2
Ac7	TC7	1	1
aC8	aN8	3	3
Ac8	Mp8	3	3
aC9	RW_	3	2
Ac9	FE_	2	2
AC9	UP_	3	2
acH	RUH	4	2
aCH	DIH	7	2
ACH	GhH	5	2
AcK	KxK	2	2
Acq	tbq	2	2
Ad	zU	9	9
AD	XD	10	10
aD_	B69	2	2
Ad_	rN9	2	2
AD_	i89	1	1
Ad$	Lu$	4	2
ad1	YN1	2	2
aD1	b61	2	2
aD4	E64	2	2
AD4	m84	2	2
aD5	Fs1	2	2
AD5	ia1	3	3
AD6	$A6	3	3
aD7	c97	2	2
Ad7	TS7	1	1
AD7	e_7	2	2
AD8	o18	2	2
Ad9	FN_	2	2
adH	rBH	4	4
adK	rCK	3	2
ae	ps	9	9
aE	Gy	10	6
AE	xh	7	5
AE_	iw9	2	1
aE$	Xv$	3	3
AE$	k0$	3	3
ae1	zm1	2	2
aE1	Xw1	2	2
Ae1	Lu1	2	2
AE1	kD1	2	2
aE4	Qj4	2	2
ae6	rQ6	2	2
AE6	EZ6	1	1
AE7	uW7	4	3
Ae8	Dn8	4	4
aE9	Rj_	3	2
Ae9	Fm_	1	1
AE9	Uw_	3	2
aeH	yoH	1	1
AeH	prH	5	4
AEH	TkH	3	3
aEK	t2K	2	2
AeK	_QK	2	2
AEK	z2K	4	2
AEq	eWq	1	1
aF	sp	7	7
AF	fp	11	1
Af_	ra_	2	2
af$	k9$	3	3
Af$	R_$	5	5
AF$	GC$	3	3
af1	Us9	2	2
AF1	Pv1	2	2
aF4	ck4	2	2
Af4	us7	1	1
Af5	Bl1	1	1
AF6	FI6	1	1
aF7	yh7	1	1
af8	N48	4	4
aF8	$b8	2	2
Af8	sK8	4	3
AF8	MC8	2	2
Af9	Ua4	2	1
AF9	FT_	2	2
afH	X5H	9	2
AfH	N1H	8	8
afK	o6K	2	2
AfK	e8K	3	3
AFK	_IK	1	1
aG	Q2	9	9
Ag	zF	12	5
ag_	FN9	2	2
aG_	mA9	2	2
Ag_	rV9	2	2
AG_	l59	2	2
ag$	zu$	3	3
AG$	ID8	3	3
ag1	YV1	2	2
aG1	WA1	2	2
ag4	iN4	1	1
aG4	cA4	1	1
aG5	s75	1	1
AG6	Bw6	2	1
Ag7	uI7	1	1
AG7	FO7	1	1
ag9	SN_	2	2
Ag9	FV_	2	1
agH	qBH	7	7
aGH	uPH	3	3
AgH	DpH	8	3
agK	rRK	3	3
aGK	sMK	2	2
AgK	KRK	2	2
AGK	fMK	2	2
ah	XE	6	6
ah$	XT$	3	3
ah1	Xj1	2	2
Ah1	kw1	2	2
aH4	jQ7	2	2
Ah4	tj4	2	2
AH4	Td7	1	1
AH5	Lm1	2	1
ah6	GZ6	4	2
AH6	wi8	3	3
ah7	g27	2	2
Ah7	oW7	2	2
ah9	RX_	3	2
Ah9	Uj_	3	2
aHA	Zb5	2	2
AhH	ZVH	4	4
ahK	tGK	2	2
ahq	cGq	3	2
AHq	Kc6	2	1
Ai	$l	3	3
AI	VE	14	7
ai$	Og$	3	3
Ai$	LU$	3	3
AI$	kT$	3	3
ai1	YS1	1	1
aI1	JX1	2	2
AI1	Vj1	2	2
aI6	Z06	1	1
Ai6	fp6	2	2
AI6	IZ6	3	3
ai7	Xm7	2	2
aI7	UG7	2	2
AI7	a27	3	3
Ai8	YU8	1	1
aI9	RJ_	2	2
AI9	UX_	3	2
aiH	RO8	3	3
aIH	MyH	4	4
AiH	adH	5	1
aIK	tZK	3	3
AIK	zZK	2	2
Aj	jw	12	12
AJ	zJ	9	9
aj$	b3$	3	2
aJ$	uM$	2	2
Aj$	nY$	6	2
AJ$	lO$	6	6
aj1	WK1	2	2
aJ1	W41	2	2
Aj1	gq1	2	2
AJ1	E71	2	2
aj4	FK4	4	3
Aj4	rq4	1	1
aJ5	F$5	2	2
Aj5	ot1	1	1
AJ5	sH5	2	2
aj6	iz6	2	1
aJ6	F36	3	2
Aj6	qz6	3	3
AJ6	rY6	4	3
aj7	c57	1	1
aJ7	Sf7	1	1
Aj7	e17	2	2
AJ7	UA7	3	2
ajH	QMH	4	3
aJH	QwH	3	3
AJH	$wH	6	2
ajK	s5K	2	2
AJK	ffK	3	2
aJq	lfq	1	1
Ajq	H5q	2	2
ak	Zk	8	8
AK	HK	35	33
ak_	pM9	1	1
Ak_	nO9	3	2
AK_	Fd_	2	2
aK$	y$$	1	1
AK$	xH$	4	3
ak1	JO1	2	2
AK4	vi7	1	1
Ak5	KA5	2	2
ak6	qW6	3	3
aK6	He8	4	2
AK6	wt8	1	1
ak7	SL7	2	2
Ak7	FJ7	3	2
aK8	ze$	2	2
ak9	RM_	3	2
Ak9	UO_	3	2
akA	jfA	2	2
akH	PvH	7	2
aKH	v6H	6	6
AKH	x8H	1	1
akq	lLq	1	1
Al	_Q	7	4
AL	eX	1	1
aL$	xD$	3	3
Al$	JB$	5	4
AL$	cM$	2	2
aL1	W_1	2	2
Al1	PE1	2	2
AL1	E41	2	2
aL5	H65	2	2
aL6	pO6	1	1
Al6	fu6	4	3
AL6	i36	1	1
al7	Xx7	1	1
Al7	Tb7	1	1
AL7	Ff7	3	2
Al8	MB8	3	3
AL8	rY8	3	3
Al9	Fh_	2	2
ALH	HjH	8	2
AlK	KuK	2	2
am	qu	5	3
aM	OM	5	5
aM_	B89	2	2
Am_	iZ9	2	2
Am$	PI$	4	4
am1	jZ1	2	2
aM1	b81	1	1
Am1	TG1	1	1
AM1	o$1	2	2
aM4	E84	2	2
Am4	H04	2	2
aM5	Ba1	2	2
AM5	io1	2	2
am6	IE6	1	1
aM6	n56	4	2
Am6	By6	2	2
am7	UN7	3	3
aM7	c_7	3	2
