target_name	baseline_name	evidence_occurrences	evidence_statement_pairs
_k_	Rv_	2	2
_k1	Lk1	2	2
_K1	x41	1	1
_K4	Y44	1	1
_k5	hv5	1	1
_K5	B75	2	2
_k6	ek6	7	2
_K7	rq7	3	3
_k8	nk8	3	3
_K8	M18	3	3
_kK	EOK	2	2
_kz	CqY	2	2
_Kz	Pqz	1	1
_L	sy	7	6
_l_	MvY	1	1
_l1	Kg1	3	3
_L4	ND4	2	1
_L6	xE6	8	2
_l8	Hb8	4	2
_L8	uy8	2	2
_l9	RQ9	2	2
_lK	_dK	1	1
_LK	Dx4	2	2
_lY	VUY	1	1
_LY	pVY	1	1
_M	KM	9	9
_m1	ul1	4	2
_M4	FG4	2	2
_m6	eu6	4	4
_m8	eu8	4	4
_mK	MxK	1	1
_MY	V$Y	2	2
_n	Gl	11	2
_N_	RT_	1	1
_N1	LV1	3	3
_n5	Rd5	2	2
_N6	eV6	7	4
_N7	wV7	3	3
_n8	cl8	5	2
_N8	oV8	3	3
_N9	RT9	3	3
_nK	tdK	1	1
_NK	Ng4	2	2
_Nq	JVq	3	2
_nY	kQY	2	2
_NY	BvY	2	2
_o	ir	8	8
_O	tA	23	7
_O_	Rz_	2	2
_o1	z77	2	2
_O1	LA1	2	2
_o4	Ro4	2	2
_o8	pr8	2	2
_O8	cA8	2	2
_oK	enK	2	2
_OK	VHK	1	1
_oY	klY	2	2
_p	Zp	4	3
_P	YP	20	20
_P4	h04	2	2
_p6	qp6	3	3
_P6	SM6	8	2
_p7	zB7	3	2
_P7	jM7	1	1
_p8	Ob8	3	3
_pY	xxY	2	2
_PY	VjY	2	2
_Q_	T3z	2	2
_q1	x71	4	4
_q4	J74	2	2
_Q4	Cb4	4	3
_q6	o76	5	5
_QK	JgK	1	1
_qY	v7Y	1	1
_QY	RpY	1	1
_qz	G1z	1	1
_r1	el1	4	3
_R6	PI6	4	4
_r8	Fi8	2	2
_r9	Rl9	2	2
_rY	kcY	2	2
_RY	pEY	2	2
_S	KS	13	13
_s1	wa1	3	3
_S4	YG4	3	3
_s6	k68	2	2
_S6	NR6	5	5
_S7	wR7	2	2
_S8	WL8	5	2
_SK	HO4	2	1
_sY	viY	2	2
_SY	myY	2	2
_t	Ot	9	9
_T	qT	16	3
_T5	hf5	2	2
_TK	KGK	1	1
_tY	vrY	1	1
_TY	nXY	3	3
_u_	Db_	2	2
_u1	Nx1	2	2
_u5	hb5	2	2
_U5	hp5	2	2
_u6	qu6	6	2
_u7	wx7	1	1
_U8	KU8	1	1
_Uj	pxj	1	1
_UK	JFK	1	1
_uq	Jxq	2	2
_Uq	Jgq	2	2
_UY	RBY	2	1
_v	qv	7	7
_V	tT	8	8
_v1	LG1	3	3
_V1	LT1	1	1
_v4	l$4	3	3
_V5	hG5	2	2
_V7	wT7	3	3
_vK	$fK	2	2
_vY	nJY	1	1
_w	f$	13	13
_W	$W	18	1
_w1	Lw1	2	2
_w4	nhK	3	3
_W4	x04	2	2
_W5	yX5	2	2
_W6	oP6	3	3
_wK	gwK	2	2
_Wq	JPq	1	1
_wY	rAY	2	1
_Wz	dPY	2	2
_x1	EI1	1	1
_x6	eI6	5	2
_X6	cJ6	2	2
_x7	wI7	3	3
_X8	nJ8	4	3
_xK	PbK	1	1
_XK	wg4	1	1
_XY	z0Y	2	2
_Xz	APY	2	2
_y	dE	11	11
_Y	YY	29	9
_Y1	mz1	4	3
_Y4	qz4	2	2
_y5	hV5	1	1
_y6	iy6	4	4
_Y7	wz7	2	2
_y8	Tl8	2	2
_yK	wEK	2	2
_yY	BkY	1	1
_z	Oz	35	3
_z1	x_1	5	3
_Z4	kO4	2	2
_z6	i_6	2	2
_Z6	a06	7	3
_Z7	$07	1	1
_zA	j5A	2	2
_ZK	ZDK	2	2
$_1	g91	3	3
$_4	$94	1	1
$_7	T97	3	3
$_A	fKA	2	2
$_Y	rPz	2	2
$$	z$	11	11
$$4	hO4	3	3
$$6	O$6	6	2
$$7	v27	1	1
$$8	a28	3	3
$$A	AAA	2	2
$$Y	iOY	2	2
$04	If4	1	1
$05	IP5	1	1
$07	PD7	1	1
$1	O1	104	2
$1_	ue9	2	2
$16	z16	8	7
$18	Ue6	4	4
$1A	GtY	2	2
$1K	u1K	2	2
$1O	ssA	2	2
$1Y	YVz	1	1
$2	zw	18	10
$28	aO8	4	1
$2K	mQ4	3	2
$2Y	qAY	1	1
$36	a56	7	5
$37	sK7	2	2
$38	I38	6	4
$3A	fqA	2	2
$3K	u3K	1	1
$3Y	IJz	2	2
$4	v4	39	24
$4A	G8A	2	2
$4Y	yKY	1	1
$5	X5	52	2
$54	wK4	2	2
$57	qK7	3	2
$5K	u5K	2	2
$5Y	dGz	1	1
$5z	H4z	2	2
$61	le8	2	2
$65	qtK	2	2
$68	ns6	4	2
$6A	kaY	2	2
$6z	Ic_	2	2
$7_	u6_	2	2
$74	Z14	2	2
$77	yr1	1	1
$7K	u7K	2	2
$7Y	N1Y	2	2
$7z	E3z	3	2
$86	Y86	6	4
$87	pc1	1	1
$88	uq8	6	4
$8O	aaA	1	1
$8Y	L4Y	2	2
$8z	d4z	2	2
$9	n3	17	17
$96	H96	4	4
$97	J_7	1	1
$98	Y98	2	2
$9A	f4A	2	2
$9K	Ox4	3	3
$9Y	Pvz	1	1
$A	YA	17	3
$A_	u__	2	2
$A1	CY1	3	3
$A5	m_5	3	2
$A6	_A6	6	5
$A7	zCK	1	1
$a8	Qo8	4	3
$AA	j9A	2	2
$B	sm	9	4
$b_	VR_	1	1
$b1	bC1	2	2
$B1	Lm1	3	1
$b4	UGK	1	1
$b6	lC6	4	4
$B6	wB6	6	2
$B7	jm7	3	2
$b8	gp8	2	2
$B8	AB8	4	4
$bK	RSK	3	3
$bq	ZCq	2	2
$bY	UhY	1	1
$c	ma	5	5
$c_	cd_	1	1
$C1	IS1	2	2
$C4	lg4	3	3
$c5	uU5	2	2
$c8	Md8	5	2
$cY	RgY	2	1
$CY	ULY	3	2
$d	sQ	8	4
$D	YD	9	2
$d1	wp1	3	3
$d4	sGK	3	3
$d5	ug5	2	1
$d8	lQ8	3	1
$dK	jUK	4	2
$dY	RFY	2	2
$DY	DWY	2	2
$e	Ae	10	5
$E	qE	11	11
$E5	xk5	3	2
$E6	lN6	3	3
$E8	KE8	3	1
$ew	un2	1	1
$EY	dTY	2	2
$ez	qtz	2	2
$f	cf	11	11
$F1	t_7	3	3
$f5	x05	2	2
$F5	xm5	2	2
$F6	OF6	6	3
$f8	tf8	5	2
$fK	PZK	2	2
$fq	Zfq	2	1
$Fq	Zpq	2	2
$fY	oHY	2	2
$FY	guY	3	2
$g	aF	5	1
$G	Of	13	12
$g1	xQ1	3	3
$G1	IZ1	3	3
$G4	ByK	2	2
$g5	xB5	2	2
$G6	_f6	7	3
$g7	ZF7	3	3
$gK	fpK	2	2
$GK	N0K	2	1
$gY	umY	2	2
$H	OH	12	9
$h4	ox4	1	1
$h6	_h6	5	4
$h8	iF8	4	4
$hK	rB4	3	3
$hY	cNY	2	2
$HY	XPY	2	2
$Hz	H4Y	1	1
$I	eb	1	1
$I_	VS_	2	2
$I1	bb1	4	1
$i6	qi6	5	3
$I6	TI6	7	6
$i7	Zn7	2	2
$I7	Mb7	3	1
$I8	OF8	2	2
$i9	uc9	2	2
$iK	YlK	1	1
$Iq	Zbq	1	1
$iY	hdY	2	2
$iz	Znz	1	1
$J	_J	13	9
$j4	hw4	3	3
$j6	gj6	3	3
$J6	MX6	5	5
$j7	G$7	4	3
$J7	ZH7	4	4
$J8	sH8	4	3
$jA	AOA	2	2
$JA	z2A	2	2
$jY	iwY	3	2
$JY	Y8Y	2	2
$jz	Q6z	2	2
$k	SV	6	6
$k_	uv_	2	2
$k1	Ik1	3	3
$K1	g41	1	1
$k5	xv5	1	1
$k8	tk8	2	2
$K8	R48	3	3
$kK	COK	3	3
$KK	uKK	2	2
$kq	Zkq	1	1
$kY	sqz	1	1
$Kz	k8z	2	2
$L	YL	1	1
$L_	RN_	2	2
$l4	ul4	2	2
$L4	SD4	1	1
$l5	uQ5	2	1
$L6	gE6	7	2
$L7	My7	2	2
$l8	Db8	5	3
$L8	gy8	5	5
$l9	uQ9	2	2
$lK	$dK	1	1
$LK	kx4	3	2
$lY	RUY	2	2
$LY	cVY	1	1
$m	tu	11	5
$M	WM	14	14
$m1	Vz7	1	1
$m6	Am6	3	1
$mK	GxK	1	1
$MK	UJK	3	2
$mq	Zuq	2	2
$MY	R$Y	3	3
$n	il	11	4
$N	eV	7	1
$N_	uT_	1	1
$n1	qr1	3	3
$n5	ud5	1	1
$N6	AN6	2	2
$n7	Zl7	2	2
$N7	MV7	4	2
$NK	GvK	3	2
$nY	hQY	1	1
$NY	dvY	1	1
$o	qo	6	6
$O	_O	31	3
$O_	uz_	2	2
$o1	ur1	4	3
$o6	qo6	2	2
$O7	EA7	3	3
$OA	A_A	2	2
$oK	AiK	1	1
$OK	RHK	3	3
$oY	hlY	1	1
$p1	Tu1	3	3
$P1	IM1	2	2
$P5	bJ5	1	1
$P6	zJ6	8	4
$p7	fB7	3	3
$p8	uc1	4	4
$p9	uu9	2	2
$pY	gxY	2	2
$PY	RjY	2	2
$Pz	Rtz	2	2
$Q	aU	1	1
$Q_	xWz	2	2
$q1	g71	4	4
$Q1	eB1	4	3
$q4	Z74	2	2
$Q4	HQ4	3	2
$q6	Kq6	7	4
$Q6	KQ6	4	4
$qA	G6A	2	2
$qY	y7Y	2	2
$QY	upY	1	1
$r	Kr	9	2
$R	jR	11	6
$r1	e37	5	5
$R1	Ih1	4	4
$R4	gd4	1	1
$R8	iS8	3	3
$r9	ul9	2	2
$rK	YnK	2	2
$RK	FkK	3	2
$rY	hcY	2	2
$RY	cEY	2	2
$s	Ms	6	6
$S	AS	6	1
$s6	h68	4	4
$S8	TL8	6	3
$SK	KLK	2	2
$sY	yiY	2	2
$SY	dyY	2	1
$t4	ut4	2	2
$T5	xf5	3	2
$T8	tv8	4	4
$TK	wGK	2	1
$tY	yrY	2	2
$TY	tXY	2	2
$U	ei	5	5
$u_	kb_	2	1
$U_	hGY	1	1
$u1	fz7	3	3
$u5	xb5	2	2
$U5	xp5	1	1
$u6	Au6	6	4
$U6	OU6	6	2
$u8	$x8	5	2
$U8	YU8	5	3
$uK	TIK	1	1
$UK	ZFK	3	2
$uq	Zxq	2	2
$Uq	Zgq	2	2
$UY	uBY	2	2
$V	zk	6	4
$v1	IG1	3	2
$v4	s$4	3	3
$V5	xG5	2	2
$V7	MT7	3	2
$V8	tT8	1	1
$vK	PfK	2	2
$VK	tVK	2	2
$Vq	ZTq	1	1
$vY	tJY	2	2
$VY	QZY	2	2
$w	_2	13	1
$w4	TN4	1	1
$W4	U04	2	1
$W5	bX5	2	2
$wY	qOY	2	1
$WY	CHY	2	2
$x	BI	3	2
$X	jX	6	5
$x1	CI1	2	2
$x6	Ox6	2	2
$X6	iJ6	7	7
$x7	MI7	2	2
$X7	ZJ7	3	3
$x8	cb8	4	4
$X8	tJ8	3	3
$xK	vbK	2	2
$Xq	ZJq	3	3
$XY	j0Y	2	2
$Xz	jDY	2	2
$y	_y	15	5
$y_	uV_	3	2
$y5	xV5	2	2
$y6	ty6	7	2
$Y6	qY6	7	3
$Y7	Mz7	2	2
$yK	WN4	2	2
$yq	ZEq	2	2
$z	Xz	38	37
$z1	g_1	4	1
$Z2	GJw	2	2
$z4	O_4	1	1
$Z4	XyK	2	2
$Z6	_Z6	7	3
$Z7	P07	4	2
$ZK	VDK	1	1
a_	Kz	39	39
A_	O_	41	5
a_1	h_1	3	2
A_1	B91	3	3
a_4	r94	2	2
a_5	R35	1	1
a_6	U_6	6	2
a_7	sc1	4	2
A_7	j37	3	3
a_8	d_8	4	3
a_A	z5A	1	1
A_A	WKA	2	2
A_Y	lPz	1	1
a$	l$	13	13
A$	_$	15	15
A$4	zv4	2	2
A$7	Z27	2	1
A$8	i28	4	3
A$A	_AA	2	2
A$K	c2K	2	2
a$Y	uwY	2	1
A$Y	cOY	2	2
a$z	S6z	2	1
a0	u0	7	6
a01	T01	3	3
a04	PO4	1	1
A05	SP5	1	1
a0K	JDK	1	1
a1	i1	60	60
A1	q1	110	104
a1_	V6_	1	1
A1_	be9	2	2
a14	A14	1	1
A15	peK	1	1
A16	q16	5	5
a17	Pr1	1	1
A17	K17	3	3
a18	R58	3	3
a1Y	X1Y	1	1
a1z	V5z	2	2
A1z	cKz	2	2
a2	lw	12	12
a24	ghK	3	2
a26	cw6	7	3
A26	eO6	6	4
a27	Xw7	4	2
A27	TO7	3	3
A28	iO8	4	1
A2A	_zA	1	1
A2K	IQ4	3	2
a2Y	QAY	2	2
A2Y	sYY	1	1
a3	l3	31	11
A3	O3	25	1
A31	B51	5	2
A36	s36	6	6
a37	K_7	5	4
A37	o87	3	3
a38	h88	1	1
A38	P48	4	2
a3A	O4A	1	1
A3A	WqA	2	2
a3K	qx4	2	2
A3Y	SJz	2	2
A3z	PZY	2	2
a41	h41	1	1
a44	tq4	1	1
a45	C75	3	2
a46	L46	5	5
A46	eq6	7	7
a48	px8	2	2
A4A	D8A	1	1
A5	j5	31	13
a51	h51	3	3
A51	BK1	3	3
A54	YK4	3	3
a56	B56	2	2
a57	UK7	4	4
A57	s47	4	2
a58	P38	3	2
a5A	OqA	1	1
A5A	D7A	1	1
a5K	V3K	1	1
a5Y	TJz	2	2
A5Y	gGz	1	1
a5z	f0Y	2	2
A5z	wZY	3	3
a6	r6	99	99
a61	b61	2	2
A61	Qe8	2	2
A64	Peq	2	2
a68	Qt6	2	2
A68	s38	5	5
A6A	GaY	2	2
a6K	V8K	2	2
a6Y	W4Y	3	3
A6Y	u8Y	2	2
a6z	C4z	2	2
a7	n7	55	34
A7	Y7	71	67
A7_	b6_	1	1
a71	h71	4	4
A74	P14	2	2
A75	g65	2	2
a77	t17	3	3
A77	Vr1	1	1
A78	R18	2	2
a7A	w6A	2	2
A7A	DeY	1	1
a7K	VqK	2	2
A7K	b7K	2	2
a7Y	P7Y	2	2
A7Y	T1Y	2	2
a7z	M1z	1	1
A7z	b5z	1	1
a8_	Ve9	1	1
A81	g61	2	2
A86	K86	4	4
a87	e67	2	2
A87	Sc1	3	3
a88	rq8	4	4
a8A	JtY	2	2
A8q	P6q	1	1
a8Y	zKY	2	2
A8Y	N4Y	2	2
a8z	hKz	3	3
a9	o9	21	2
a91	h91	4	2
a96	Y96	6	5
A96	IC6	3	3
a97	n57	4	4
A97	A_7	2	2
A98	Ud8	3	2
a9A	OKA	2	2
A9A	W4A	2	2
a9Y	i5Y	2	2
A9Y	Jvz	2	2
AA_	b__	1	1
aA1	TA1	3	2
AA1	hY1	2	2
Aa4	ba4	2	2
aa6	M68	4	4
AA6	eY6	6	5
AA7	EY7	4	2
aAA	r9A	2	2
AAA	O9A	1	1
aAK	ZHK	3	3
aaY	PiY	2	2
AaY	c77	2	2
aB	Hx	8	5
AB	rm	5	5
ab_	JS_	1	1
Ab_	vR_	2	2
AB1	Nm1	3	3
ab4	OB4	3	3
aB4	Eh4	2	2
Ab4	yNK	1	1
AB5	Cx5	2	2
ab6	hb6	2	2
aB6	rB6	3	2
Ab6	QC6	3	3
AB6	YB6	6	3
ab7	Kb7	3	2
aB7	sm7	3	2
Ab7	HC7	2	2
AB7	Om7	2	2
ab8	DI8	5	2
Ab8	Xg1	2	2
aB9	Vu9	1	1
abK	fCK	1	1
aBK	OmK	2	2
AbK	ySK	4	3
ABK	DuK	1	1
abq	Abq	2	2
Abq	PCq	2	2
aBY	hxY	1	1
AbY	phY	1	1
ac	fc	11	9
Ac	Ys	4	4
ac_	Pc_	2	2
aC_	JR_	2	2
Ac_	Ud_	2	2
AC1	SS1	4	3
ac5	VQ5	2	1
Ac5	bU5	2	2
aC7	KC7	2	1
aC8	Bh8	3	3
Ac8	Hd8	3	1
acK	aQK	3	2
aCK	ZSK	1	1
AcK	AQK	2	1
ACK	CRK	1	1
aCq	ACq	1	1
acY	ZUY	2	2
AcY	ygY	3	3
ad	ed	7	7
Ad	iQ	4	4
AD	zD	9	9
ad_	bd_	2	2
Ad4	rGK	1	1
AD4	SZ4	3	2
aD5	vP5	1	1
Ad5	bg5	3	2
aD6	lD6	3	3
Ad6	sQ6	5	5
ad8	ac8	5	5
Ad8	QQ8	3	3
ADH	mjH	1	1
adK	aUK	3	3
AdK	OUK	2	2
adq	Adq	2	2
aDq	ADq	2	2
adY	ZgY	2	2
AdY	LFY	2	2
ADY	MWY	2	2
aDz	kAz	2	2
ADz	xDz	2	2
aE	Hy	6	5
Ae	Is	4	1
AE	sN	8	5
aE1	TE1	2	2
Ae1	Ht1	3	3
aE5	kV5	3	2
AE5	Ck5	3	2
ae6	Ot6	6	6
aE6	fE6	4	4
Ae6	Pe6	6	3
ae8	Ie8	1	1
aEK	KEK	2	2
AeK	saK	2	2
AEK	fTK	3	2
aEq	AEq	2	2
AEq	PNq	1	1
aez	y8Y	1	1
Aez	ssz	2	2
AEz	WNz	2	2
af	rG	16	3
aF	Cp	11	10
Af	YG	8	1
AF	mp	11	2
aF1	kQ1	3	3
aF4	ES4	2	2
Af4	r24	2	2
AF4	xR4	2	2
aF5	kB5	2	2
AF5	Cm5	2	2
Af6	_G6	6	6
AF6	zF6	3	3
af7	_G7	3	3
aF7	AF7	3	3
Af7	Jf7	1	1
AF7	Wp7	1	1
af8	gG8	5	3
aF8	cx8	3	3
Af8	of8	2	2
AF8	RF8	3	3
afK	_fK	2	2
AfK	JZK	1	1
afY	gJY	1	1
aFY	VmY	2	1
AfY	gHY	1	1
AFY	BuY	2	2
ag	Bg	11	3
aG	rf	12	5
Ag	nF	5	1
ag_	ZGY	1	1
Ag1	CQ1	3	3
AG1	SZ1	3	3
AG4	OyK	2	2
aG5	T05	1	1
Ag5	CB5	1	1
ag6	rg6	3	3
aG6	if6	6	3
Ag6	zg6	7	2
AG6	eZ6	8	7
AG7	JZ7	2	2
aG8	gf8	3	3
agK	OFK	1	1
aGK	_ZK	2	2
AgK	WpK	2	2
AGK	T0K	3	1
Agq	PFq	2	2
agY	VBY	2	2
aGY	IZz	2	2
AgY	bmY	2	2
AGY	ODz	2	2
ah	sh	14	2
AH	YH	16	8
ah_	Jy_	2	2
Ah_	LE_	2	1
ah4	Uu4	4	4
Ah4	jHK	2	2
ah6	$I6	6	6
aH6	XX6	6	6
ah8	TS8	5	2
aH8	FH8	6	5
Ah8	Pl8	4	3
aHA	lwA	1	1
ahK	LkK	1	1
AhK	lB4	2	2
aHY	n6Y	2	2
AhY	UNY	2	2
AHY	jPY	1	1
AHz	w4Y	2	2
ai	Qi	8	5
aI	LI	14	3
AI_	vS_	2	2
ai1	Cl1	1	1
aI4	EN4	2	2
AI4	_m4	2	2
aI6	th6	4	2
Ai6	sn6	5	3
AI6	aS6	4	4
aI7	KI7	2	2
AI7	Hb7	2	2
aI8	ad8	4	4
Ai8	dn8	3	3
AI8	zF8	2	2
ai9	Vl9	1	1
Ai9	bc9	2	2
aIK	$bK	2	2
AiK	KlK	1	1
AIO	ohO	1	1
aiY	DcY	2	1
AiY	EdY	2	2
AIY	BRY	2	2
aiz	_iz	2	2
Aiz	Pnz	2	2
aj	oj	13	13
aJ	oJ	14	11
Aj	e$	13	13
aj4	sw4	2	2
aj6	iM6	7	2
aJ6	pJ6	1	1
Aj6	d$6	6	6
aj7	wj7	3	3
aJ7	AJ7	4	3
Aj7	D$7	4	2
aj8	pj8	3	3
aJ8	cf6	1	1
Aj8	i$8	4	4
AJ8	rH8	6	2
AJA	q2A	1	1
ajK	jJK	2	2
ajq	Ajq	1	1
ajY	u2Y	1	1
aJY	sDY	2	2
AjY	cwY	2	2
AJY	K8Y	2	2
ajz	nsz	3	3
aJz	FWY	2	2
Ajz	F6z	2	2
AJz	iWz	2	2
ak	UV	7	2
aK	tK	24	21
AK	wK	40	33
ak_	VT_	1	1
Ak_	bv_	2	2
ak1	TV1	2	2
Ak1	Sk1	2	2
aK4	a44	2	2
ak5	kT5	1	1
Ak5	Cv5	1	1
AK5	g75	2	2
ak6	iV6	4	3
aK6	s96	1	1
AK6	x46	8	8
ak7	KV7	4	4
aK7	Q47	1	1
ak8	gV8	5	3
Ak8	ok8	2	2
AK8	y48	4	3
ak9	VT9	1	1
aKA	w7A	2	2
AKA	D1A	2	2
akK	SyK	3	2
aKK	V5K	1	1
AkK	hOK	2	2
akq	AVq	3	2
akY	CvY	2	2
AkY	rqz	1	1
Akz	xqY	1	1
AKz	Zqz	1	1
Al	Uc	10	10
AL	Dy	10	9
aL_	fE_	2	2
AL_	yN_	2	2
al1	l77	2	2
Al1	Yg1	4	2
AL1	Sy1	3	3
aL4	dYK	2	2
AL4	LD4	1	1
al5	Vd5	2	2
Al5	bQ5	2	2
al6	Ql6	2	2
aL6	Py6	6	1
AL6	BE6	7	5
al8	pl8	5	3
Al8	Mb8	6	3
AL8	By8	5	4
al9	Vd9	2	2
Al9	bQ9	2	2
alK	ndK	2	2
aLK	mB4	3	2
AlK	AdK	1	1
ALK	Gx4	2	2
alY	DQY	2	1
aLY	bNY	2	2
AlY	yUY	1	1
ALY	UVY	2	2
aM	tM	1	1
Am	ou	12	5
am1	Wm1	3	3
Am1	vz7	2	2
aM4	tD4	2	2
AM4	aLK	2	2
am5	kx5	2	2
AM6	tX6	3	3
am7	su7	3	1
amK	wuK	3	2
aMK	MXK	2	2
AMK	pJK	4	4
aMO	gjO	2	2
amq	Amq	1	1
aMY	ZjY	2	2
AMY	y$Y	3	2
an	Cn	7	2
aN	QN	5	5
An	Ql	4	4
AN	aV	10	1
AN_	bT_	2	2
An1	si1	3	3
AN1	SV1	2	2
aN5	kk5	3	2
An5	bd5	2	2
an6	Qn6	5	3
AN6	_N6	1	1
an7	An7	2	2
An8	il8	3	2
an9	Vc9	2	2
AN9	bT9	1	1
anK	ncK	2	1
aNK	wTK	1	1
ANK	DvK	3	2
anY	DdY	2	2
aNY	CTY	1	1
AnY	EQY	1	1
ANY	gvY	1	1
anz	Anz	2	2
aNz	bTz	3	3
ANz	Gkz	2	2
AO	KO	2	2
AO_	bz_	1	1
ao1	Ko1	3	3
Ao1	O77	2	2
ao4	Va4	2	2
AO4	ek4	1	1
AO5	Iz5	3	2
aO6	cO6	5	4
Ao6	sr6	6	2
AO7	kA7	1	1
aO8	pO8	2	2
Ao8	Ur8	4	2
AOA	__A	2	2
aOK	QHK	2	2
AOK	yHK	3	2
aoY	DnY	1	1
aOY	dYY	2	1
AoY	ElY	3	3
ap	ZF	8	5
aP	zW	17	7
Ap	jp	4	3
ap1	Si1	2	2
Ap1	fu1	3	3
aP4	mT4	2	2
Ap4	xh4	2	2
AP4	Sv4	1	1
ap5	km5	2	2
AP5	RJ5	1	1
aP6	dP6	6	4
AP6	IM6	6	4
ap7	wp7	1	1
aP7	_P7	5	3
ap8	dp8	3	3
Ap8	Yb8	4	4
Ap9	bu9	2	2
apK	OBK	2	2
apY	huY	2	2
aPY	ZHY	3	2
ApY	BxY	2	2
APY	yjY	2	2
aPz	h2Y	3	3
aQ	pQ	6	4
Aq	_q	60	60
AQ	iU	8	5
aQ_	bQ_	2	2
AQ_	N3z	2	2
aQ4	cU4	3	2
Aq4	P74	2	2
AQ4	wQ4	1	1
aQ5	Vg5	2	1
Aq5	g85	2	2
Aq6	t76	5	3
aq7	Ki1	2	2
aQ8	xQ8	1	1
aqA	w8A	1	1
AqA	D6A	3	3
aQK	sgK	2	2
AQK	PgK	4	3
aqY	OqY	3	2
AqY	V7Y	2	2
AQY	bpY	2	1
aqz	$7z	3	2
Aqz	k1z	1	1
aR	oR	14	5
Ar	si	7	4
ar1	e17	3	3
AR1	Sh1	5	3
ar4	Vo4	2	2
